选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20181231,20171231
每股指标,每股股东自由现金流量,,3.958621,,0.933997,,15.802403,,14.537252,,3.105195,,5.592242,,5.795007,,3.876241,,3.464268,,-2.549072,0.027112,1.973897,,,,-0.150653,0.25432,
每股指标,每股未分配利润,14.125357,12.923016,11.664702,11.499052,11.316925,9.432338,8.356759,10.921846,10.755135,9.095475,8.13507,6.766402,7.239269,5.995399,5.30788,4.280715,3.255788,3.894188,3.621067,4.320567,3.873149,2.923456,,2.459228,,2.233375,1.217882,2.723744
每股指标,每股资本公积金,20.830704,3.769893,3.769893,3.769893,3.769893,3.769893,3.769893,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,5.20086,1.07911,1.07911,,1.063246,,1.062418,0.785164,1.887553
每股指标,每股盈余公积金,0.460376,0.5,0.5,0.5,0.5,0.5,0.384615,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.280816,0.280816,0.312026,0.312026,,0.246375,,0.246374,0.102506,0.164558
每股指标,每股留存收益,14.585734,13.423016,12.164702,11.999052,11.816925,9.932338,8.741375,11.421846,11.255135,9.595475,8.63507,7.266402,7.739269,6.495399,5.80788,4.780715,3.755788,4.394188,3.901884,4.601384,4.185175,3.235482,,2.705603,,2.47975,1.320389,2.888303
每股指标,每股营业收入,10.425947,40.143752,32.391436,20.646845,9.322981,30.458568,24.149937,19.682727,8.705201,28.156281,21.60174,13.650121,6.227009,21.262942,16.610454,10.727916,5.016231,17.44412,13.900183,9.205424,4.753504,13.773618,,6.859618,,11.690912,8.678674,18.855677
每股指标,每股营业总收入,10.425947,40.143752,32.391436,20.646845,9.322981,30.458568,24.149937,19.682727,8.705201,28.156281,21.60174,13.650121,6.227009,21.262942,16.610454,10.727916,5.016231,17.44412,13.900183,9.205424,4.753504,13.773618,,6.859618,,11.690912,8.678674,18.855677
每股指标,每股息税前利润,2.823114,10.902088,9.335458,5.868505,2.41242,8.096314,6.591031,5.460451,2.121002,6.648227,5.352636,3.601009,1.650607,4.72161,3.799771,2.457217,1.118364,3.822297,3.18247,2.16918,1.227377,2.891075,,1.582441,,2.060847,0.80067,2.673417
盈利能力,净资产收益率(ROE),8.42,51.61,43.35,28.18,11.99,46.93,37.45,24.63,9.97,35.82,29.75,20.09,9.37,31.65,26.36,17.49,7.81,36.48,31.76,26.26,16.4,45.82,,25.42,6.81,43.14,22.05,43.34
盈利能力,摊薄净资产收益率,6.143837,46.86639,42.744813,27.184797,11.318919,43.272554,38.551106,24.495705,9.500073,32.255707,27.704548,20.389832,8.95412,28.444664,24.263048,17.17902,8.65352,28.148302,24.64699,15.64048,15.160435,42.444117,,25.705422,,34.893626,19.856679,33.998907
盈利能力,净资产收益率_平均,8.41441,51.614058,45.624687,28.919135,11.990848,47.485198,40.570447,25.851649,9.974225,35.822071,29.991365,21.108519,9.366266,30.970889,25.780537,17.486768,8.384715,38.786763,33.455097,21.681038,16.403885,45.770244,,26.331232,,41.921214,22.045423,33.998907
盈利能力,净资产收益率_平均_扣除非经常损益,8.029622,48.912545,42.942826,27.649147,11.731249,46.565102,39.908688,25.497919,9.381458,32.835029,27.211157,18.867242,8.537963,29.067684,23.540059,16.560367,8.057525,35.253464,32.432978,21.174425,16.149611,45.367147,,26.698485,,43.734665,19.164672,32.305544
盈利能力,摊薄净资产收益率_扣除非经常损益,5.862881,44.413373,40.232234,25.990973,11.073867,42.434084,37.922286,24.160528,8.935484,29.566048,25.136329,18.224865,8.162265,26.696699,22.154449,16.268923,8.31584,25.584119,23.893975,15.275014,14.925435,,,,,,,
盈利能力,息税前利润率,27.077778,27.157622,28.820759,28.423257,25.876063,26.5814,27.292126,27.74235,24.364766,23.611879,24.778729,26.380788,26.507226,22.205816,22.875784,22.904891,22.294906,21.911666,22.895168,23.564152,25.820464,20.989947,22.351585,23.068941,21.382526,17.627771,9.225725,14.178318
盈利能力,总资产报酬率,5.014664,22.953718,20.82624,13.387083,5.531491,22.5226,19.800476,13.095964,5.558623,20.010208,16.159344,11.347289,5.346686,19.213406,16.635604,11.273201,5.342833,25.164338,23.061901,15.14536,9.794563,27.026457,,16.112335,,27.234738,13.477553,19.658764
盈利能力,总资本回报率,5.75835,36.796202,31.797013,20.597645,8.605297,35.075776,29.028278,19.134737,8.297764,29.484408,22.706537,16.156114,7.546432,28.201031,24.439694,16.719971,8.472495,41.261993,36.940996,24.294529,17.367326,48.760124,,29.187795,,46.670983,23.88613,38.430435
盈利能力,投入资本回报率,6.898341,29.20818,25.136692,16.366891,6.86858,28.57244,23.552111,15.531154,6.675832,23.502567,18.182776,12.857848,5.899997,22.295777,19.337297,13.209284,6.678801,32.611132,29.185959,19.141598,13.577952,38.571055,,22.853404,,36.232894,18.985315,29.505429
盈利能力,息前税后总资产报酬率_平均,4.024044,18.21522,16.459134,10.636341,4.414889,18.345228,16.065128,10.629644,4.4721,15.95078,12.940174,9.0309,4.180252,15.190147,13.162506,8.906171,4.211712,19.93192,18.220508,11.979081,7.694005,21.521059,,12.615605,,21.349792,10.821325,15.093253
盈利能力,毛利率,46.88969,44.905033,45.168802,45.146517,44.468814,44.809376,45.050074,44.60073,42.770704,43.072263,42.517543,43.104292,43.527822,42.32526,41.749357,42.680371,43.186913,44.372835,48.49049,49.679986,49.54237,46.599856,46.804684,46.439766,49.15511,46.736424,45.96798,47.922116
盈利能力,销售净利率,21.345755,21.144722,22.321419,22.116018,20.213301,21.001705,21.558621,21.980543,19.065146,18.110717,19.160023,20.294555,19.963005,16.936561,17.541316,17.585215,17.176255,17.096456,17.913595,18.35356,19.978794,16.377192,17.411298,17.870571,16.464035,13.556918,7.105462,10.414519
盈利能力,成本费用利润率,36.148638,36.147517,39.032638,38.49081,34.067713,35.04404,36.519113,37.544048,31.222333,29.334578,31.237707,33.756869,34.062264,27.423363,28.373204,28.819694,28.091607,27.354377,29.548232,30.711788,34.757656,26.454991,28.875632,30.188311,27.602755,21.406208,9.905327,16.058093
盈利能力,营业利润率,26.667752,26.83625,28.404692,28.00476,25.546659,26.168374,26.818523,27.304741,23.971292,22.981577,24.187936,25.665277,25.729506,21.801078,22.531689,22.492562,21.911014,21.905935,22.897729,23.548423,25.651334,21.181808,22.682289,23.656603,22.612347,17.597534,9.05034,14.036262
盈利能力,总资产净利率_平均,3.954795,17.876633,16.1345,10.41747,4.321209,17.796383,15.64081,10.376064,4.349558,15.348173,12.495129,8.72939,4.026672,14.654225,12.756301,8.654993,4.11618,19.634335,18.04405,11.796362,7.578623,21.087117,,12.481571,,20.945309,10.380132,14.440118
盈利能力,总资产净利率_平均(含少数股东损益),3.953123,17.871594,16.129736,10.416434,4.32097,17.794886,15.64081,10.376064,4.349558,15.348173,12.495129,8.72939,4.026672,14.654225,12.756301,8.654993,4.11618,19.634335,18.04405,11.796362,7.578623,21.087117,,12.481571,,20.945309,10.380132,14.440118
成长能力,归母净利润,1257422750.29,4415263147.79,3760923286.24,2374750785.44,980009530.26,3326708852.44,2707392407.44,1730591498.79,663880398.3,2039772803.92,1655600854.37,1108120249.12,497251730.0,1440520571.36,1165506050.35,754629776.92,344648919.77,1192960407.59,996033949.49,675826130.44,341889465.56,812063510.98,704042728.14,441307146.6,153645047.66,570573895.59,215830978.69,296168900.0
成长能力,营业总收入,5888248861.37,20875273117.52,16843967895.35,10736627858.45,4848071704.63,15838851828.27,12558281502.26,7873287852.1,3482167762.79,11262794083.29,8640912369.92,5460184928.9,2490866047.01,8505389730.5,6644347815.38,4291273997.06,2006542868.33,6977822474.41,5560212457.42,3682261754.34,1711261727.19,4958502618.73,4043596927.43,2469462729.18,933216189.78,4208728479.27,3037535999.62,2843807600.0
成长能力,净利润,1256891210.69,4414018535.7,3759812719.14,2374514563.8,979955373.16,3326429004.69,2707392407.44,1730591498.79,663880398.3,2039772803.92,1655600854.37,1108120249.12,497251730.0,1440520571.36,1165506050.35,754629776.92,344648919.77,1192960407.59,996033949.49,675826130.44,341889465.56,812063510.98,704042728.14,441307146.6,153645047.66,570573895.59,215830978.69,296168900.0
成长能力,扣非净利润,1199921196.77,4184165425.82,3539852768.72,2270463283.77,958792530.13,3262248937.81,2663231164.12,1706911693.93,624426053.36,1869685287.53,1502126191.68,990461386.74,453277397.45,1351998554.6,1064216817.06,714651540.44,331199943.84,1084287083.0,965603131.42,660034328.94,336589900.0,804911700.0,,447462200.0,161626600.0,595256100.0,187627600.0,281417800.0
成长能力,营业总收入增长率,21.455482,31.797893,34.126376,36.36778,39.225678,40.629862,45.335133,44.194527,39.797471,32.419494,30.049067,27.239251,24.137195,21.891747,19.498092,16.53908,17.255171,40.724388,37.506595,49.111857,83.372486,17.814742,,,,38.55732,6.812289,
成长能力,归属母公司净利润增长率,28.307196,32.721658,38.91312,37.221914,47.618386,63.092127,63.529295,56.173619,33.509922,41.599699,42.049957,46.8429,44.277756,20.75175,17.014691,11.660343,0.807118,46.904816,41.473508,53.141895,122.519027,42.323985,,,,164.361445,-27.125711,
