选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20140630,20131231,20130630,20121231,20120630,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080630
常用指标,归母净利润,111214782.0,227916215.0,115973544.0,142539577.0,138664932.0,104197092.0,-109951616.0,-48953917.0,16788949.0,72609808.0,-40545550.0,18370713.0,57368704.0,338402757.0,313997374.0,324429410.0,266743618.0,176196693.0,163636737.0,131083843.0,96471550.0,89210644.0,82921298.0,81331865.0,28161152.0,120384616.0,125534032.0,97351636.0,-45375175.0,127865172.0,100683642.0,111278546.0,154821076.0,128813408.0,144667381.0,62119093.0,105301527.0,53615128.0,29026618.0,1717412.0,-14450417.0,-8705500.0,-31554127.0,-8490022.0,1446993.0,-4075709.0,-39304912.0,3874636.96,-48636653.89,-5550676.44,7304174.48,11829691.95
常用指标,营业总收入,709895634.0,2146176538.0,1401634653.0,934842677.0,542058996.0,1528741505.0,776360511.0,544931563.0,293508665.0,1112860571.0,683370594.0,511304856.0,338012494.0,1255056504.0,1100870415.0,908014029.0,623403436.0,932420978.0,740744442.0,541393816.0,328959169.0,692598184.0,560495530.0,390700567.0,152817228.0,622973286.0,530484754.0,363969130.0,52728894.0,577695680.0,441880309.0,360773014.0,669098740.0,428040223.0,571265331.0,316159964.0,538528606.0,177978937.0,197511955.0,50123028.0,123167413.0,15742228.0,49071083.0,27450542.0,113906063.0,48619738.0,48563958.0,38756870.39,50377831.29,20501964.88,128891698.92,88692201.16
常用指标,营业成本,607276235.0,2157996807.0,1519356612.0,953793976.0,482496963.0,1626253889.0,1008744804.0,657034190.0,293685452.0,1142505198.0,792957960.0,530405457.0,276260553.0,1001176084.0,751641204.0,532182566.0,310679412.0,768977049.0,569959731.0,390351518.0,217438103.0,617747129.0,468174645.0,298088702.0,118408760.0,518829779.0,410000570.0,268277339.0,95390319.0,444557526.0,338860368.0,242257599.0,519640985.0,283176855.0,433678919.0,231727522.0,442154364.0,128683399.0,196923032.0,49862934.0,157231459.0,29637825.0,79136036.0,34988180.0,113183660.0,52696282.0,87841239.0,34646976.29,96382003.23,24763121.46,127510349.59,82399400.96
常用指标,净利润,110376802.0,225594658.0,114328034.0,141295632.0,137972679.0,104186622.0,-109960874.0,-48963006.0,16787738.0,72599491.0,-40555866.0,18361096.0,57366966.0,338442318.0,313997374.0,324429410.0,266743618.0,176196693.0,163636737.0,131083843.0,96471550.0,89210644.0,82921298.0,81331865.0,28161152.0,120384616.0,125534032.0,97351636.0,-45375175.0,126959360.0,99792950.0,110426677.0,153446216.0,128345214.0,143576452.0,61598143.0,104904296.0,53615128.0,29026618.0,1717412.0,-14450417.0,-8705500.0,-31586897.0,-8522722.0,1540505.0,-4106004.0,-39322857.0,3741055.82,-49059194.75,-5604086.35,7266088.2,11743407.43
常用指标,扣非净利润,110001229.0,172216506.0,47138189.0,74964287.0,72139160.0,96522200.0,-114099828.0,-50670194.0,16138435.0,64938214.0,-49315811.0,11764288.0,56473657.0,331066004.0,307998449.0,320075422.0,264025883.0,160273178.0,158704704.0,128490698.0,94407237.0,79391123.0,79984830.0,80109029.0,27756142.0,111488964.0,116722785.0,90726237.0,-47664659.0,110105546.0,86054553.0,100288588.0,136508812.0,122743592.0,124807355.0,63038623.0,86709900.0,55125399.0,11282100.0,280674.0,-38337800.0,-13899039.0,-30197816.0,-9105098.0,320828.0,-4249876.35,-38211889.66,3863597.59,-47494674.58,-5055157.1,8160572.02,
常用指标,股东权益合计(净资产),2853320546.0,2767859657.0,2682758573.0,2621205126.0,2213626056.0,2225692904.0,1804606145.0,1829678307.0,1882592340.0,1853185603.0,1729472958.0,1766333893.0,1748348401.0,1681239171.0,1673246986.0,1682216125.0,1551350353.0,1282080185.0,1267390957.0,1253853575.0,1217399143.0,1120704472.0,1114415128.0,1112825695.0,1100145195.0,1089261125.0,795031767.0,766849371.0,,669384449.0,,651119118.0,540804366.0,514944884.0,386658151.0,304679842.0,243081699.0,116025770.0,59685942.0,7091828.0,5374415.0,26647173.0,35352673.0,57541700.0,66918242.0,61255772.52,65329617.0,117415558.03,115670076.96,159404919.01,165009005.36,
常用指标,商誉,1588696285.0,1588696285.0,1588696285.0,1588696285.0,1588696285.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,1286544299.0,,,,,,,,,,,,,,,,,,,,,,,,,,1519786.0,1519786.0,1519786.0,1519786.0,1519786.0,1519786.39,1519786.0,10530388.43,10530388.43,1519786.39,1519786.39,
常用指标,经营现金流量净额,1812680414.0,3053211802.0,2299338117.0,1187421052.0,298188071.0,4477883259.0,3094832428.0,1181375713.0,1037765421.0,1437244960.0,1078169398.0,1017207537.0,1644008826.0,385606246.0,-117453485.0,559512523.0,550058215.0,373048933.0,331405627.0,288013272.0,227765141.0,230581891.0,203133328.0,194055813.0,48503923.0,48207284.0,65991216.0,196013400.0,-133354871.0,169214921.0,102759277.0,166328890.0,170544198.0,210699867.0,178554053.0,177845293.0,304029136.0,132584377.0,7312072.0,-30281542.0,54408767.0,14420097.0,-47452831.0,-19526664.0,-8365640.0,-9879966.0,22327762.0,6661963.86,-22520935.2,-11804743.37,6721081.92,-2123595.15
常用指标,基本每股收益,0.18,0.38,0.19,0.24,0.23,0.18,-0.27,-0.08,0.03,0.18,-0.1,0.05,0.14,0.83,0.77,0.8,0.66,0.44,0.4,0.32,0.24,0.22,0.2,0.2,0.07,0.34,0.36,0.28,-0.13,0.37,0.29,0.32,0.44,0.37,0.42,0.28,0.74,0.27,0.21,0.02,-0.1,-0.12,-0.43,-0.12,0.02,-0.06,-0.54,0.05,-0.67,-0.08,0.1,
