选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231
常用指标,归母净利润,743483792.69,2158633048.42,2129347677.38,1442309309.94,999783695.43,2977002486.34,2686684743.25,1721539641.37,974507153.85,2797351515.7,2404648414.6,1540837053.29,769681318.05,2472344731.55,2052489398.59,1314364302.27,689289146.57,2431899933.57,2011463030.76,1115239605.23,565307136.45,1671518667.38,1328943439.48,864762421.94,467813514.04,1374376823.8,1109054289.71,746546615.42,404368159.66,1142932917.56,919946372.38,617532953.05,326118301.78,807018675.04,674707080.27,433198861.81,226368800.01,536131906.97,481056725.9,305435740.45,146642321.32,466676722.67,373161759.32,252277491.81,116079965.64,438828802.74,298772223.64,217346220.63,115209280.42,429768408.02,355080593.67,225019037.27,106630712.97,348529663.0,280623774.05,170911007.09,89507320.48,254867961.48,193366846.92,118451568.38,65466876.27,194131768.51,145360123.04,95193500.34,33623346.31,129663236.98,99357193.82,65503643.26,25977078.33,140869750.42,93152813.6,69161356.98,29694885.63,95188986.37,74802377.88,53690763.66,28248883.95,80062335.06,68708208.03,40826229.83,20396384.67,86398283.79,65712424.55,37494791.1,17745949.22,41773649.53,51583871.95,37114495.77,11411857.76,60478126.7,42121781.66,27474701.75,13463032.14,58788450.12,42443331.2,27276492.93,52162214.32,50053140.0
常用指标,营业总收入,2741280655.89,9001411806.06,7442366108.35,5378537133.95,3141529110.84,10787863091.37,8450322100.75,5650587551.82,3170691528.78,10058497338.92,7599876766.77,5045275709.94,2629517630.49,8694001504.35,6615770012.53,4422632056.64,2348142791.88,8021550451.33,6111647624.71,3848706002.12,2001820981.48,6510781957.23,5069904020.63,3246257245.56,1714451455.41,5722273431.36,4341597912.13,2894331846.59,1484289264.63,4766156893.31,3585877369.29,2403870112.11,1222189418.52,3713953975.95,2744696324.42,1752831341.08,860320288.37,2308954269.71,1625678146.13,960433098.24,468777681.49,1885674673.52,1331842875.51,813851546.51,379306437.27,1453869771.99,1087729785.79,764959797.59,377786459.99,1395868518.78,1074846989.2,714946817.57,338003774.17,1171153738.42,898302248.36,573095328.56,264011555.68,1021565728.37,748436762.19,487301008.33,263127621.53,867314583.15,647666919.37,413781199.85,192320985.15,694749846.04,536767433.97,340271350.74,151634180.44,649743490.7,502287481.12,338041514.07,171172481.58,593069218.79,466559159.67,308716137.85,146666054.88,530504802.84,412673500.87,270009825.75,118719619.88,419820237.85,297249168.7,162878642.23,47669167.96,254187882.3,179597514.8,116951717.16,29771300.62,214716423.3,146032977.27,101038204.1,47335431.89,212860544.71,145981678.17,94961225.01,193893836.06,184052108.07
常用指标,营业成本,1918746317.13,6804504225.79,5323980740.23,3738366623.05,1989452992.75,7370367001.96,5371488662.17,3657869246.18,2029320266.75,6810130558.45,4792327955.2,3228442162.27,1721141295.97,5779883434.57,4166831926.89,2838081429.17,1530807935.32,5167535883.8,3694502412.22,2513876416.48,1320976356.46,4643418227.26,3531102824.79,2248831948.8,1160263119.63,4107510143.87,3046938195.38,2012775188.8,1004287694.71,3511249243.4,2547306208.44,1705610691.11,844273298.33,2831689912.78,2023010310.0,1276303767.89,610971032.58,1707149433.0,1072037586.46,605416350.21,293749335.16,1355590127.46,905442762.23,532184285.17,232376172.78,1008184051.16,753802995.58,522183944.7,249660129.01,920706226.48,673823157.75,457099243.57,209602066.15,786330068.12,591310604.55,375251038.57,156957357.45,724756287.56,522811518.23,348990460.73,185621937.35,642051148.33,478644700.03,304725124.17,153879179.89,547941753.81,421097743.1,264253119.54,120581787.92,531446041.75,406493247.72,280050801.32,132946036.56,465878230.89,366515430.84,237272496.69,108012315.71,414258089.17,320720466.45,210371797.27,93554836.28,297457824.61,206423518.46,110947395.61,26054112.0,178416574.51,105050916.06,70885264.64,18577411.07,131142793.29,87105730.44,61448549.07,27315902.0,124326831.81,82822306.22,54816820.07,114215640.56,99994444.88
常用指标,净利润,740143647.95,2143282375.85,2133306164.55,1447998913.89,1013495595.96,2995526614.64,2717761870.21,1748357713.9,998779254.49,2851139010.02,2464096290.48,1586984667.36,796662933.76,2522977110.59,2092962096.26,1345288380.93,704648052.86,2464797940.52,2060884458.83,1142169973.68,590655369.53,1689355251.86,1352815034.62,883772128.95,478421456.32,1386935598.45,1121097433.75,756966472.2,411898974.59,1128726962.18,910825509.68,607237813.28,325579199.47,780426444.94,647660191.37,422931585.66,219487507.59,506817435.47,479566608.95,309047016.07,147167001.36,463340569.44,372236358.5,252384192.87,115813698.44,437890665.58,298258644.56,216226892.93,114524110.75,431098113.75,356827063.72,224934700.52,106349286.52,350581085.67,280750285.19,170877156.31,89353092.58,256542151.39,193393593.52,118429376.25,65501861.37,194699798.34,145337927.29,95320861.94,33500065.0,130253505.54,100059450.52,66149502.9,26347978.47,141665208.63,93961615.49,69793980.61,29700078.61,96400290.93,75764035.55,54503166.74,28475834.55,81863293.89,70146023.16,41558462.23,20506500.46,87180563.74,66149057.42,37679779.07,17765030.67,41897288.46,51778019.05,37233376.16,11474681.75,60574676.1,42172734.06,27474701.75,13463032.14,58788450.12,42443331.2,27276492.93,52162214.32,50053140.0
常用指标,扣非净利润,726329966.52,1999617616.75,1890645408.72,1452873039.0,1005041799.22,3041471439.35,2715486372.65,1751243191.93,988351605.9,2853833466.85,2440828522.21,1577264060.05,770760288.72,2476043810.89,2061740410.51,1316611524.12,676051941.44,2405941631.41,2006159083.54,1114992014.81,559753736.4,1589128867.44,1321143485.76,858218282.39,462535453.23,1354605040.01,1103410524.77,744930112.42,403259023.88,1123918192.59,905345441.43,605144106.26,323716055.29,775252280.49,648994853.43,416898055.68,224243860.98,522399206.54,474368833.19,304058261.14,146212485.6,459397198.54,369200934.48,250316678.62,115705902.31,381543084.68,293876302.81,213348034.86,113854931.72,403775121.19,333766420.83,220894574.01,106026634.43,318629193.31,257584412.04,165784453.19,84046242.61,251608797.76,193937114.37,119150925.28,65818136.64,169825095.39,122799842.98,80520470.67,33466044.12,128373244.09,98687007.27,64537916.43,25871546.71,105673273.12,75162050.61,45728493.84,29978452.87,85125183.6,74467130.22,53711807.05,28247597.96,74781989.29,61887159.53,40612698.85,19952922.56,83568394.04,64494807.93,36109461.61,17298284.88,41125131.35,50845882.71,36839648.08,11424324.18,59510180.48,40786624.9,27652779.86,,58888955.27,,27292447.52,52538084.57,53061545.38
常用指标,股东权益合计(净资产),15756292865.28,15088078790.77,15040664624.92,15196851617.51,15842428285.59,14838736989.75,14601501038.78,14244841776.72,14906044111.79,13920497525.27,13559236278.29,12668036372.52,12631515141.96,11823939237.14,11380081836.38,10685559425.27,10778229592.54,10137526197.03,9794933089.71,8884782543.66,8855788248.33,8256555530.56,7922853451.25,7363512392.0,7440509751.72,6969757513.89,6599825023.85,6206818831.11,5809118324.23,5307617550.59,4991733590.13,4709924921.15,4730780441.35,4425234007.2,4275872625.09,4011591353.44,3973688450.52,3750748995.16,3643442777.75,3411267896.61,3497889718.13,3303325460.46,3124979473.29,3101852041.54,3144804108.73,2987299945.04,2748207514.28,2598382119.24,2668953528.68,2455257905.68,2551022593.94,1658509514.39,1677746714.99,1555552078.57,1424988317.53,1308354865.3,1276421560.25,1188985850.87,1161847836.15,1125336735.8,1135957655.91,1083862749.81,938876826.74,865761845.83,897956156.61,857185639.73,812785120.21,770906074.92,784806091.21,752093235.38,723622523.38,717134421.89,766322064.31,758850737.45,646713971.03,620430693.88,650749606.73,651846889.18,602532410.8,577711442.71,626634698.92,608069378.29,584262062.72,554476427.34,559463154.81,539081543.74,551202495.12,536657852.25,564986432.33,553586766.9,535219331.82,509275597.31,,204863108.13,,,146018764.0,141351190.92
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,6096505.1,6096505.1,6096505.1,6096505.1,41580000.0,41580000.0,41580000.0,41580000.0,20790000.0,20790000.0,20790000.0,20790000.0,,,,,,,,,,,,,,,,,545183.38,545183.38,,,,,,,,,,,,,,,,,,,1076025.83,990220.83,827415.99,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1289945727.06,77026625.73,486737382.18,375544161.63,915914616.89,1313708033.92,1298895965.56,381494673.18,531482744.16,2206631519.26,2379535115.02,1368609738.45,634423962.66,6873030580.06,6170796213.66,5364583037.99,506073691.76,462272404.86,643882541.5,283216344.17,679248836.63,1467076541.32,1483679415.8,547112647.46,303830749.95,-879372169.03,1124147636.9,919995238.68,499529735.83,612310818.61,110187337.73,-62872232.92,241767161.18,676933316.36,708009148.67,445169044.05,277268351.76,394537198.88,308854425.38,185676068.8,122882360.18,305510311.56,206983965.14,117237809.92,86741933.44,264499645.46,141530024.88,67782355.16,53603425.37,274336209.74,175423500.86,91128864.61,38545289.82,162398128.5,120367282.15,81718061.12,49647721.22,232950354.77,132536908.25,60220930.03,12342811.89,205410719.33,116533690.3,28918801.44,23357019.67,129519043.02,64206577.22,15377115.95,828789.26,12573378.29,-19952558.67,-6974540.9,-12767198.81,60038070.12,25338230.55,18482014.64,18119470.94,48590078.34,10268386.21,9504131.57,-14400606.53,69055604.07,58817872.93,5678003.9,16524191.61,98671516.61,79020089.17,20351350.41,21915742.56,32356938.89,14983416.84,-7273445.07,,105446586.62,,44108430.66,65843403.46,
常用指标,基本每股收益,1.23,3.58,3.53,2.39,1.66,4.93,4.45,2.85,1.62,4.64,3.99,2.55,1.28,4.1,3.4,2.18,1.14,4.03,3.33,1.85,0.94,2.77,2.2,1.43,0.78,2.28,1.84,1.24,0.67,1.89,1.52,1.02,0.54,1.34,1.12,0.72,0.38,0.89,0.8,0.51,0.24,0.77,0.62,0.42,0.29,1.09,0.74,0.54,0.72,2.73,2.27,1.46,0.69,2.25,1.81,1.22,0.64,1.82,1.38,0.85,0.47,1.39,1.04,0.68,0.24,0.93,0.71,0.47,0.186,1.01,0.67,0.49,0.21,0.68,0.53,0.38,0.2,0.572,0.5,0.29,0.15,0.617,,0.268,,0.298,,0.27,,0.5,,,,0.59,,,0.52,
