常用指标,每股净资产,5.253915,5.021851,3.481807,5.08791,5.092323,5.010737,3.373702,5.166252,3.619105,5.225112,3.826125,5.429261,3.700479,5.262917,3.354667,5.197422,2.993834,5.459438,2.346368,3.764521,3.752113,3.628947,3.606532,3.570406,3.762154,3.478782,3.342359,3.244638,3.276836,3.214769,3.169265,2.880483,2.967335,2.943721,2.943385,2.911102,2.867495,2.84252,2.722068,2.725199,2.681912,2.651564,2.626395,2.638204,2.59446,2.564416,2.500441,2.505811,2.460001,2.429592,2.392544,2.311827,2.253643,2.208644,2.213778,2.166643,2.123036,2.09787,2.082986,2.125263,2.08669,2.074765,2.091688,2.075066,2.069798,2.012194,2.001536,1.989079,2.028444,2.007102,1.989831,1.96182,1.903637,1.867321,1.858848,1.816433,1.930262,1.880413,3.075711,3.029494,2.958807,2.931068,2.926641,2.888055,2.864567,2.857543,3.037631,3.090785,3.060002,3.026137,3.010545,2.971201,2.921352,2.865157,2.894428,2.850645,2.793973,2.754232,2.717275,2.604345,2.484402,1.588623,1.719282,1.5726,1.0,1.0,1.0
常用指标,每股现金流,0.534614,2.428139,1.227974,0.425215,-0.407135,1.5844,0.34939,0.305606,0.102192,1.261937,0.627288,1.147366,0.243404,0.210364,0.347772,1.026952,0.055263,1.103155,-0.004147,0.147537,0.100654,0.426349,0.308664,0.082232,-0.190509,1.294379,0.720897,0.415798,0.222315,0.344483,0.019934,0.065202,0.009577,0.392795,0.256236,0.194868,0.169784,0.702306,0.650925,-0.012414,-0.059222,0.182113,0.014406,0.028685,0.018109,-0.102566,-0.461857,-0.278085,0.004026,0.132591,0.087321,0.068435,0.010663,0.400447,0.314195,0.239342,0.046374,0.242904,0.509081,0.38317,0.114726,-0.014783,0.035192,-0.004555,0.068556,0.163698,0.092075,0.072569,0.032468,-0.249707,-0.280696,-0.290575,-0.170454,-0.122691,-0.157817,-0.102862,-0.141958,0.314104,0.287207,0.204212,-0.127386,0.340427,-0.14178,-0.378628,-0.489627,0.323836,0.083084,-0.183343,-0.298055,0.316884,-0.082107,0.175276,-0.073007,0.394088,,0.254464,,0.538187,0.261813,0.522794,0.041652,0.97159,0.449115,0.124591,,,
常用指标,净资产收益率(ROE),4.11,0.39,0.37,1.13,1.0,-6.73,-4.12,0.9,0.69,1.98,6.77,4.67,2.01,2.07,5.42,5.81,2.47,17.22,14.92,11.2,6.0,3.41,1.53,0.44,1.4,11.32,8.27,5.34,2.25,10.05,8.63,9.35,4.68,21.94,5.69,4.09,0.11,4.0,4.46,2.68,1.11,5.0,4.29,2.84,1.16,7.0,5.16,3.38,1.5,11.68,10.11,4.57,2.02,6.05,5.38,3.23,1.19,4.45,3.73,2.4,0.57,3.07,3.87,3.08,2.78,3.75,,2.56,,7.22,,4.94,,6.42,,3.67,,9.35,,4.01,,2.25,,1.06,,-3.34,2.72,2.11,,5.89,,3.31,,6.26,4.605,3.44,,8.35,4.49,11.44,,,,14.1,,,
常用指标,总资产报酬率(ROA),1.423238,2.133465,1.579685,1.232159,0.708566,0.650128,0.710518,1.266622,0.672064,2.16003,2.907475,1.924789,0.895012,1.689857,2.26635,1.96338,0.901004,6.708166,2.589871,2.028484,1.205156,1.973371,1.370859,0.672705,0.69912,7.33319,5.784499,3.954524,1.734536,7.50076,6.313365,2.415816,1.122436,5.989436,4.869359,3.147719,0.508787,4.994511,4.102475,2.862292,0.991143,6.488741,3.766778,3.326331,0.877624,8.721983,4.856807,3.857703,1.278363,12.664249,9.313589,4.765023,1.721167,6.425139,4.378248,2.778886,0.96068,4.765451,3.626507,2.554944,0.730385,3.858572,4.266403,3.250327,2.700733,4.538026,3.644921,2.94042,1.321421,7.088404,6.346292,5.022991,1.984454,7.505389,6.587774,4.062184,2.133964,8.993346,4.633043,3.204212,0.841442,3.58485,2.476209,1.324139,0.506558,0.578763,2.66234,1.985425,0.924782,5.386439,3.684173,2.73603,1.266432,6.012932,4.469559,3.734891,1.602861,7.284791,3.763782,9.312963,4.304194,9.030998,4.457966,9.649586,12.742758,58.732006,7.270913
常用指标,毛利率,18.92074,10.76806,9.917307,10.141313,9.891809,8.434702,8.583946,10.614945,10.885491,11.269128,12.912988,13.511803,14.317249,7.666056,8.711782,11.90938,12.263051,16.721986,11.161624,13.51474,15.896079,5.954278,6.175879,5.475104,8.467956,12.132077,11.751886,11.658246,11.353596,13.803906,15.655417,36.680357,30.320454,31.33651,30.394757,29.982533,27.666916,43.794981,49.099259,48.957906,45.649903,49.260524,45.781007,44.892303,40.438843,46.97301,46.073227,43.464984,41.149721,40.907272,36.629664,34.49075,30.655761,33.001806,33.433591,30.086507,26.831607,29.342267,28.998874,26.583472,25.49662,33.893201,26.728655,25.997012,24.156187,30.503684,29.809008,29.17363,25.851047,19.403283,13.266408,12.380234,31.62191,11.671589,11.786713,12.420202,13.404815,12.461803,9.119958,10.522088,10.111785,10.029225,8.150572,7.592552,6.379781,7.843973,9.704573,10.631389,9.475574,11.990843,11.172067,12.720825,11.608595,12.444978,11.761292,12.05911,11.174673,10.739601,10.850128,14.660531,13.414032,14.864447,15.231073,14.221282,15.591002,16.882382,11.008321
常用指标,销售净利率,4.521443,0.09467,0.119043,0.636965,1.151769,-1.658893,-1.3341,0.417341,0.664682,0.506404,2.390174,2.548602,2.418174,0.850325,3.37005,5.402907,4.982035,9.833781,5.668959,7.285001,9.248578,1.373028,1.498465,0.64344,4.625583,6.477723,6.337449,6.466707,7.251375,4.591076,4.853349,14.503463,15.996491,20.504244,24.224518,27.257724,1.719987,18.560236,26.411075,25.838328,24.524034,24.079985,27.947389,27.693389,25.313243,28.611971,28.964664,27.338041,25.275485,32.191873,34.571159,21.392801,15.944132,18.232367,22.662262,19.799379,15.515085,10.049425,14.322555,15.092873,7.677029,7.810634,10.851609,11.205349,14.682728,12.197246,13.524978,16.310595,11.755721,20.532248,23.229018,23.773452,36.720639,4.868012,5.864248,5.332206,5.582844,6.26539,4.933882,4.640902,1.857231,1.080219,1.585173,1.105095,0.569212,-2.046852,2.241983,2.688102,2.774335,3.724911,4.423961,5.106893,4.659285,4.687965,5.1932,5.553144,4.731299,6.358634,6.94716,8.156594,6.084673,8.167936,9.272303,5.572653,5.692906,4.741751,1.227711
常用指标,期间费用率,5.309497,5.471249,5.282393,5.328537,5.354487,5.172618,4.917921,4.836504,4.62591,3.819294,3.407142,3.170342,3.466046,5.21283,5.390664,5.223641,5.475615,4.479031,3.887046,3.790164,4.702693,4.112385,5.339532,5.977204,6.010554,4.865228,4.72736,4.477832,4.106773,3.830873,3.888952,18.468829,11.180378,12.309813,11.982649,14.967937,17.862285,14.163258,11.381398,11.532434,9.624251,9.812979,4.070456,3.043336,2.399397,5.273011,5.227055,4.557122,4.619968,6.782482,4.705097,2.936659,2.505769,7.776819,3.524334,5.131623,2.847913,6.064558,7.436091,6.851837,11.652421,9.501239,9.919759,8.801326,5.647486,16.547505,16.115771,16.522895,15.752979,12.293631,9.227294,6.979395,8.638247,5.992331,5.691835,5.181049,5.256219,5.98026,6.546706,9.459565,9.405894,6.646828,6.406507,6.705543,6.278181,8.561609,6.458726,6.452311,6.742175,6.354813,6.159059,6.250332,6.011667,6.806825,5.979483,6.276978,6.016176,5.623538,5.493252,6.263897,6.422134,6.495661,6.297663,9.301666,9.709572,12.140594,10.063887
常用指标,资产负债率,81.099997,81.382733,82.263471,82.199195,82.169118,81.659396,83.919474,82.595946,82.232546,81.340999,79.904301,78.901,79.209606,78.561552,79.294528,78.772545,80.402712,77.721619,76.96189,75.308708,69.396039,64.171992,59.616571,55.756674,58.224128,56.33839,57.762141,57.018889,43.816433,40.75131,43.676986,17.949619,17.144951,18.697235,19.291414,21.899977,36.870513,30.218495,29.788414,30.313264,28.567203,26.452613,22.666921,21.883345,22.676649,21.545452,23.096859,23.253731,19.395682,19.162556,22.119535,20.763267,21.661054,24.79661,22.238145,24.248791,25.664203,26.515549,26.67762,25.841123,29.091246,31.996754,32.917458,35.031786,34.852732,35.971708,38.73661,38.715716,37.381984,35.338268,30.740531,29.807684,23.881551,27.557495,26.570608,32.896605,31.112523,31.023196,39.124951,49.031946,58.8311,60.737125,58.342091,60.304929,58.040312,58.906015,56.419437,56.17826,53.765037,54.312781,51.201078,49.720656,48.651712,48.518775,47.507092,31.007324,31.899086,32.676976,32.74078,32.041318,27.094133,59.974394,57.884658,59.806346,61.214885,62.19293,63.043226
每股指标,基本每股收益,0.22,0.02,0.02,0.06,0.05,-0.35,-0.21,0.05,0.04,0.11,0.38,0.26,0.11,0.1,0.26,0.27,0.12,0.77,0.66,0.49,0.25,0.14,0.05,0.02,0.05,0.4,0.29,0.2,0.09,0.3,0.22,0.06,0.027,0.19,0.1644,0.12,0.003,0.12,0.1205,0.07,0.0298,0.1369,0.112,0.0738,0.03,0.1848,0.1281,0.0835,0.0367,0.27,0.2339,0.1032,0.045,0.13,0.1159,0.0688,0.0252,0.09,0.0782,0.0505,0.0119,0.06,0.0795,0.0629,0.0576,0.08,0.0644,0.052,0.02,0.14,0.1225,0.0945,0.0363,0.1193,0.1135,0.071,0.03,0.1583,0.1787,0.1158,0.02,0.065,,0.0305,,-0.0986,0.0815,0.0646,,0.1557,,0.097,,0.178,,0.0964,,0.226,0.12,0.265,,0.2656,,0.182,,,
每股指标,稀释每股收益,0.21,0.02,0.02,0.06,0.05,-0.35,-0.21,0.05,0.04,0.11,0.36,0.25,0.11,0.09,0.25,0.26,0.11,0.74,0.63,0.46,0.25,0.14,0.05,0.02,0.05,0.4,0.29,0.2,0.09,0.3,0.22,0.06,0.027,0.19,0.1644,0.12,0.003,0.12,0.1205,0.07,0.0298,0.1369,0.112,0.0738,0.03,0.1848,0.1281,0.0835,0.0367,0.27,0.2339,0.1032,0.045,0.13,0.1159,0.0688,0.0252,0.09,0.0782,0.0505,0.0119,0.06,0.0795,0.0629,0.0576,0.08,0.0644,0.052,0.02,0.14,0.1225,0.0945,0.0363,0.1193,0.1135,0.071,0.03,0.1472,0.1875,0.1015,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
