常用指标,每股净资产,36.905248,32.487132,31.787692,29.401548,31.470658,28.487581,27.75615,25.347183,27.949326,22.817806,21.928702,19.738252,21.428902,17.475048,16.559109,14.832889,15.526037,12.476474,11.943659,10.815644,13.728441,11.218178,10.49237,9.503691,9.955893,8.544697,8.322121,7.691021,8.199061,7.176962,6.915872,6.535208,6.869549,6.047456,5.887646,5.647924,6.040657,5.497574,5.318151,5.208861,5.452171,5.110283,4.928943,4.833441,4.761213,4.494853,4.541716,4.494603,4.821102,4.422083,4.679975,4.447251,4.974783,4.102659,4.002966,3.539468,6.890894,5.753207,5.584562,5.471582,5.369766,4.450241,4.548368,4.07947,4.409586,3.808031,3.835082,3.520411,3.748032,3.388059,3.282228,2.964767,3.046453,2.981743,2.720351,2.600909,2.9092,2.583744,2.512353,2.338068,2.443877,2.18621,2.181651,2.079567,2.145852,2.030596,2.021688,1.95694,1.976382,1.908471,1.904072,1.864782,1.853836,1.811731,1.844768,1.8331,1.819828,1.802786,,1.821637,1.82675,1.809456,1.7952,1.8097,1.800394,1.779881,1.779325,1.817197,1.75991,2.014917,1.83644,1.794314,1.93141,,1.823209,1.674332,1.164962,,
常用指标,每股现金流,6.765452,7.388347,7.362599,4.901867,5.759627,9.977606,9.373069,6.500268,5.771597,5.922373,5.986702,4.268723,2.813838,8.450478,6.672686,3.837876,2.900138,6.265892,5.019195,1.769742,0.282735,2.306087,2.043447,1.405787,0.144826,3.530064,2.176018,1.940703,2.893605,1.115577,0.403513,-0.016947,0.282097,1.035345,0.96973,0.197593,-0.065172,0.676702,0.667663,0.133842,0.056144,0.494119,0.501768,0.326007,0.078729,0.480755,0.766839,0.403084,0.264411,-0.353327,-0.204899,-0.289106,-0.111252,1.200216,1.156341,0.753149,0.664674,3.688283,2.29356,1.814873,1.14731,1.882008,1.449684,0.28731,0.311231,1.03568,1.027636,0.490773,0.49984,1.362142,1.235056,0.488062,0.076387,0.174404,0.586013,0.557998,0.279037,0.90222,1.034151,0.448643,0.280313,0.355136,0.338295,0.327068,0.173995,0.110205,0.272242,0.258057,0.151367,0.113469,0.201485,0.126362,0.034458,0.307766,,0.107089,,0.207965,,0.069851,-0.011908,0.041677,0.035053,,0.025873,,,,,,,,,,,,,,
常用指标,净资产收益率(ROE),12.57,33.48,31.82,23.77,17.26,39.68,33.87,26.99,20.22,43.06,38.88,28.15,19.95,44.74,39.85,28.83,21.71,42.04,40.08,30.71,19.54,35.09,28.38,19.55,14.86,27.39,24.88,17.12,12.68,24.77,22.24,15.65,12.5,18.74,12.55,8.2,9.45,13.24,10.51,8.2,6.66,12.52,9.38,6.92,5.37,9.28,10.24,9.1,8.56,25.62,30.59,24.86,19.14,44.11,41.22,31.4,18.0,34.5,33.9,30.67,25.62,27.55,29.69,17.47,14.64,23.0,,15.12,,17.86,,4.82,,30.16,,17.289,,25.25,,15.07,,14.49,,9.34,,10.5,,6.13,,5.21,,2.9,,2.01,,,,3.62,,1.845,1.62,,,,0.53,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),12.014561,30.346454,28.541436,20.79191,16.226866,33.942731,32.533663,23.567045,17.71869,35.265457,32.36248,24.103368,16.777245,32.6434,30.18932,22.195814,16.388303,28.518282,28.645214,22.106702,13.873435,23.25365,19.225121,13.31437,10.036799,19.999104,19.760491,14.213218,10.74298,20.414096,19.334621,14.056907,10.606313,16.913782,15.496228,12.54973,9.547435,13.031861,9.962891,7.902022,5.795606,12.189057,8.540471,6.874217,5.388438,8.228512,9.184,8.390774,7.310267,24.153874,27.02362,23.01686,15.48542,35.663599,33.388633,26.080667,14.942524,31.968586,30.536309,27.40605,19.768028,29.064654,31.55384,20.50606,15.117426,28.633547,27.797176,18.22284,11.850661,22.15115,17.380575,6.007954,2.045154,37.603875,25.284125,19.492734,13.296985,33.253114,28.976559,20.839987,14.850775,21.681759,20.481986,13.851176,7.786428,17.2352,15.036764,9.562419,5.38279,7.006865,7.244783,3.838052,3.043316,4.11996,3.227576,2.374473,1.518806,3.881567,,2.497472,2.077688,1.037567,1.390615,0.76959,1.272698,0.323812,6.141166,,6.264627,,5.924684,,,,,20.01033,23.758242,,
常用指标,毛利率,75.046836,74.852504,76.0997,76.650002,78.798145,76.202608,76.031222,76.688834,77.460893,75.306226,75.93574,76.299217,75.55728,75.356867,76.515703,75.894317,74.752285,74.910702,75.351632,74.992205,73.535393,72.154636,72.16746,71.704193,72.224822,71.921778,69.188991,71.456418,71.944166,66.213453,69.435581,69.646712,70.949267,69.838092,69.386179,71.076546,71.4823,68.682139,67.723638,68.58661,70.030149,67.368536,67.247374,67.251004,67.897575,67.436145,67.890246,68.360779,71.432783,75.068155,75.7993,76.232141,76.894742,74.772356,76.04109,76.133093,76.967633,75.999182,76.125963,75.684725,75.732732,76.591268,76.589045,75.778129,74.349095,74.86518,73.869509,73.481585,76.318318,76.467172,76.873327,76.050584,75.018906,77.138831,77.908566,78.1253,77.36814,73.669877,73.889337,73.741524,71.918922,72.102457,72.569848,72.402217,72.630413,70.422926,70.575553,68.983741,70.10056,64.819824,64.129332,63.053402,63.930052,63.691164,64.081475,62.632767,62.119411,59.677601,,57.263555,56.906215,56.922636,55.314479,55.454231,53.001612,54.677295,55.005188,,57.635875,,58.136323,,,67.416705,,62.105108,76.613263,77.40323,79.659307
常用指标,销售净利率,36.215315,31.755703,34.777003,35.567096,40.281587,34.025984,36.230934,37.035678,40.855592,32.756127,35.342758,35.727322,38.108726,31.117024,32.301085,32.965638,35.402536,26.987496,28.549184,29.533052,29.797441,22.272375,23.865731,23.421894,29.832891,17.285844,19.853607,19.844704,23.254111,16.626524,19.592179,20.036011,23.570019,16.632087,17.75839,18.761668,22.654827,14.56484,13.955873,15.517698,20.891549,13.123413,12.276688,12.982605,15.733134,9.138623,13.652642,16.142452,22.591152,16.188362,23.141488,25.115905,27.669484,21.410165,24.799795,25.229924,26.809264,20.600041,23.995947,26.640364,30.91582,19.95358,27.079917,24.318514,29.426744,21.36337,27.438883,26.707078,32.240727,19.855074,22.227029,12.297203,6.553735,22.482992,22.467724,24.682815,27.471844,20.956564,24.207535,23.05177,24.162353,15.717822,20.071403,20.658856,23.230909,13.355221,20.312778,20.164771,21.079085,8.83309,10.528379,8.464536,8.739724,3.045531,4.919823,5.410243,4.773948,6.090865,8.743156,6.962046,3.418138,3.006319,1.225077,2.022767,1.653379,0.208186,11.47228,10.781976,11.551824,17.699055,14.233439,17.858024,20.686694,18.917885,24.394818,,16.902931,16.569711,10.989563
常用指标,期间费用率,11.226498,14.743403,13.252495,12.786478,11.161782,14.750331,12.752795,11.756328,9.616215,14.091277,12.897522,12.20525,10.163712,17.697717,17.499902,16.033459,13.710648,21.614468,20.36611,20.427636,21.056039,23.687857,25.31024,26.134332,26.627304,28.251079,24.271322,27.336477,26.278927,23.87801,23.263555,22.785226,21.284172,26.688063,25.050985,24.763661,23.556697,27.236919,29.328699,26.935887,25.294156,32.030936,33.690854,31.933822,29.036239,39.462759,34.174477,32.386221,29.395288,34.284266,29.25819,26.830315,28.113256,27.233039,25.548172,24.032606,24.052092,27.406448,24.406783,22.833405,23.24236,29.216871,24.455997,26.154191,21.30121,26.303565,20.277107,19.792448,16.946956,28.953424,29.263625,37.673277,47.767914,24.444369,27.382044,24.705339,21.689745,22.180845,17.657225,17.63045,13.748082,24.859854,19.642633,18.51769,16.648044,23.433952,17.400548,17.380427,15.994083,27.038525,20.835244,22.731724,22.620629,29.638707,29.035015,25.35518,25.068195,25.253409,,22.798946,24.652414,24.68137,25.400815,24.400176,25.481105,31.425927,17.711458,,20.277685,,18.585232,,,0.710902,,5.81235,10.254806,10.250244,9.835576
常用指标,资产负债率,29.256859,28.742909,27.997623,35.800076,30.746962,34.191321,31.013662,39.632561,31.510884,35.878143,35.550462,37.716649,34.057935,40.726053,38.380797,40.364794,37.473366,47.965325,43.314362,42.554125,44.238674,49.111818,46.237001,46.385666,40.717517,52.547305,45.951512,47.722243,42.689661,45.20556,40.209039,45.099858,41.619205,40.281427,39.392329,39.600324,34.449751,34.781189,33.158344,35.443232,33.860218,32.972963,29.548249,30.826137,29.594886,31.979956,28.878469,27.995644,29.279653,33.36121,29.99526,32.480167,31.682665,40.69835,37.002173,38.142912,43.912585,47.446165,37.230529,37.270413,33.397907,40.401354,27.424272,29.258884,24.284918,28.55969,25.594028,27.547274,22.495986,24.958039,21.565865,23.608093,19.938343,25.678101,29.957126,36.121305,27.827693,27.227486,29.740692,27.391678,30.782517,25.29593,25.775263,26.239183,22.848763,24.506733,21.780362,21.956605,20.061062,21.360944,21.207512,21.296259,22.852935,23.418946,19.703651,22.561889,28.929674,29.263021,,26.360908,30.509068,28.285729,29.919161,28.871794,30.28881,31.478659,31.707696,32.675237,32.996778,32.723989,39.981444,38.144811,31.259047,,37.176134,33.387121,49.88288,,
每股指标,基本每股收益,4.41,10.0383,9.35,6.9716,5.45,10.0354,9.3,6.8936,5.13,8.5627,7.73,5.5556,3.95,6.6492,5.83,4.1183,3.04,4.3749,4.02,2.9187,2.5,2.536,2.05,1.34,1.41,2.2691,1.9721,1.3881,1.015,1.7405,1.4729,1.0884,0.8267,1.0999,0.9303,0.6949,0.5402,0.6989,0.5211,0.4145,0.3404,0.6013,0.4219,0.3227,0.2487,0.4109,0.4603,0.4159,0.3954,1.1092,1.37,1.1384,0.8683,1.533,1.44,1.0606,0.6559,0.9015,0.82,0.7607,1.17,1.142,1.24,0.7714,0.6,0.82,0.847,0.5324,0.36,0.5663,0.46,0.143,0.065,0.83,0.57,0.45,0.31,0.6,0.53,0.36,0.26,0.306,,0.2,,0.21,,0.1185,,0.0975,,0.053,,0.037,,,,0.07,,0.033,0.0294,,,,,,,,,,,,,,,,,,
每股指标,稀释每股收益,4.41,10.0383,9.35,6.9716,5.45,10.0354,9.3,6.8936,5.13,8.5627,7.73,5.5556,3.95,6.6425,5.83,4.1154,3.04,4.3655,4.01,2.9124,2.5,2.5302,2.05,1.34,1.41,2.2691,1.9721,1.3881,1.015,1.7405,1.4729,1.0884,0.8267,1.0999,0.9303,0.6949,0.5402,0.6989,0.5211,0.4145,0.3404,0.6013,0.4219,0.3227,0.2487,0.4109,0.4603,0.4159,0.3954,1.1092,1.37,1.1384,0.8683,1.533,1.44,1.0606,0.6559,0.9015,0.82,0.7607,1.17,1.142,1.24,0.7714,0.6,0.82,0.847,0.5324,0.36,0.5663,0.46,0.143,0.065,0.83,0.57,0.45,0.31,0.6,0.53,0.36,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
