每股指标,每股资本公积金,5.513206,5.510396,5.500565,5.493014,5.487306,5.479757,5.456641,5.467426,5.475493,5.474142,5.480994,5.476274,5.474661,5.46999,5.463548,5.453726,5.445332,5.435611,5.416448,5.401978,5.349266,5.340832,5.320474,5.308454,5.296959,5.284336,5.258704,5.242666,5.226628,5.21059,5.185244,,4.112628,4.098255,,4.052763,1.5976,3.083929,2.74916
每股指标,每股盈余公积金,0.500514,0.500514,0.500514,0.500514,0.500404,0.500404,0.500404,0.500404,0.5,0.5,0.480012,0.480012,0.479863,0.479863,0.353718,0.353718,0.353669,0.353669,0.262273,0.262273,0.263412,0.263412,0.181584,0.181584,0.181584,0.181584,0.116113,0.116113,0.116113,0.116113,0.0533,,0.059223,0.059223,,,0.35669,0.397273,0.274712
每股指标,每股留存收益,8.244265,8.01755,7.426614,6.917105,7.594101,7.383558,6.673594,6.160343,6.529237,6.314939,5.693224,5.248284,5.776996,5.596684,4.843935,4.052141,4.192599,3.937072,3.230908,2.780914,3.170905,3.019021,2.386295,2.13219,2.422782,2.289709,1.760889,1.288035,1.606117,1.526112,1.003015,,0.8996,0.813546,,0.070588,3.46074,4.227553,3.170496
每股指标,每股营业收入,3.445075,16.887898,11.58535,7.064249,3.487869,15.156119,10.12981,5.661305,2.881587,13.818964,8.815472,4.971173,2.872279,15.600405,10.68072,6.113518,3.04823,14.350719,9.051787,5.153898,2.460948,12.914647,7.5563,4.375977,1.717308,11.514352,7.500739,4.040207,1.833034,11.185617,7.470487,,2.354864,11.498811,,3.554277,10.15446,13.643391,12.290445
每股指标,每股营业总收入,3.445075,16.887898,11.58535,7.064249,3.487869,15.156119,10.12981,5.661305,2.881587,13.818964,8.815472,4.971173,2.872279,15.600405,10.68072,6.113518,3.04823,14.350719,9.051787,5.153898,2.460948,12.914647,7.5563,4.375977,1.717308,11.514352,7.500739,4.040207,1.833034,11.185617,7.470487,,2.354864,11.498811,,3.554277,10.15446,13.643391,12.290445
每股指标,每股息税前利润,0.231644,1.902349,1.24856,0.656184,0.258388,1.796056,0.951063,0.375909,0.250238,1.593849,0.871951,0.36837,0.214846,2.443004,1.59175,0.68731,0.29998,1.657231,0.851991,0.331944,0.197835,1.430087,0.700666,0.39334,0.174651,1.500587,0.912962,0.346001,0.118969,1.481337,0.849284,,0.122416,1.073407,,0.193723,0.747193,1.51775,1.313342
盈利能力,净资产收益率(ROE),1.35,11.42,7.47,3.76,1.51,11.73,6.53,2.61,1.66,11.38,6.49,2.86,1.49,19.37,13.64,5.8,2.46,14.68,7.65,2.92,1.61,13.86,6.93,3.98,1.68,15.67,9.38,3.41,1.03,19.75,11.68,3.52,1.45,17.11,,3.05,9.34,16.46,18.94
盈利能力,摊薄净资产收益率,1.335473,10.949548,7.370274,3.947745,1.492782,11.274895,6.490294,2.685335,1.651709,11.085588,6.507234,2.976508,1.474254,17.938843,12.461251,5.895349,2.431092,13.930528,7.51698,2.981591,1.600229,13.180566,6.860695,4.054244,1.524862,14.748987,9.172738,3.499201,1.021628,15.492381,9.399531,,1.434489,14.876847,,2.645244,9.847756,14.806497,16.587643
盈利能力,净资产收益率_平均,1.345431,11.284599,7.433534,3.893136,1.506401,11.723835,6.573265,2.664999,1.664298,11.415514,6.554125,2.94084,1.4861,19.368343,13.054938,5.942326,2.460719,14.62288,7.647833,2.959414,1.614235,13.731126,6.907136,4.022977,1.537913,15.508245,9.341474,3.452147,1.027687,18.370326,10.809725,,1.445869,16.258735,,2.703151,9.794241,16.206993,16.587643
盈利能力,净资产收益率_平均_扣除非经常损益,0.946964,10.670278,6.930755,3.626289,1.474788,11.435703,6.42238,2.569375,1.687133,11.009692,6.295333,2.680707,1.434435,18.875747,12.739974,5.692959,2.44609,13.685028,6.735006,2.14666,1.056806,13.017597,6.337737,3.8504,1.362913,14.739668,8.756427,2.974342,0.869822,17.294475,9.958032,,1.181431,14.378099,,1.7128,9.167577,15.247249,12.573679
