常用指标,每股净资产,10.946026,10.694823,10.793616,10.27247,10.253825,9.934772,9.901589,9.623659,9.491873,9.091237,8.865835,8.82324,8.660679,8.386383,8.144128,8.192819,8.304354,8.125404,8.038051,7.995123,7.087433,6.453634,6.225657,6.139149,5.979721,5.700108,5.40431,5.345649,5.30993,4.915913,4.674078,4.62337,4.646601,4.406461,4.149003,8.173438,8.220983,7.937307,7.794413,7.991514,7.99798,7.935102,7.861863,15.976623,15.800152,16.23947,15.538198,15.792833,14.40437,13.866373,13.560463,13.218502,12.794617,12.438969,12.438259,14.755667,14.336789,13.746811,13.208081,12.650719,12.196768,11.112787,19.630554,17.676826,16.069722,14.110411,12.536896,11.11485,10.126667,9.600618,15.497013,14.870818,13.623866,12.256389,9.565774,8.657615,,9.023447,8.128486,,,7.149539,6.535519,2.101974
常用指标,每股现金流,-0.311794,3.291588,1.723143,0.784515,-0.532389,2.990196,1.548782,1.467072,0.184701,3.14796,2.302026,1.477386,-0.054044,-0.269235,-0.276992,-0.130717,-0.527638,1.679649,0.420209,0.819486,-0.301863,2.889906,0.283989,0.508685,-1.196781,3.004168,0.506021,0.683959,-0.160671,2.783664,0.811711,1.060906,-0.103686,2.032993,0.749868,1.191858,-0.14437,2.06332,0.395525,0.506075,0.04481,1.69406,0.563761,0.764143,-1.164234,5.587792,2.032896,0.34422,-0.708164,2.885201,0.354809,0.367471,-0.633298,1.37856,-0.108801,-0.663028,-1.711657,3.572841,1.460812,-0.208622,-0.381137,5.223401,4.888886,2.987916,0.538135,2.928163,1.396038,0.995701,0.85275,2.250653,4.456242,3.542514,-0.546347,4.423293,2.471877,1.00445,,4.987605,3.517351,,,0.058085,3.675989,4.573486
常用指标,净资产收益率(ROE),3.27,12.08,9.82,6.29,3.08,13.69,10.14,7.15,3.21,11.69,8.64,5.15,2.5,6.66,4.63,3.28,1.51,16.94,13.05,11.18,6.2,18.95,15.02,9.83,4.46,21.34,17.2,12.49,6.37,22.73,16.47,11.77,5.29,20.25,13.16,8.1,3.65,7.65,4.78,3.32,1.42,4.38,3.27,3.0,1.87,16.63,15.12,12.64,3.73,13.58,10.38,8.06,3.22,12.62,10.04,7.96,4.38,27.1,22.57,17.48,9.52,44.91,34.16,24.19,12.88,34.86,,14.11,,26.73,,23.03,,41.02,,23.48,,,,,,13.27,32.45,77.29
常用指标,总资产报酬率(ROA),1.555836,5.57879,4.319138,2.606452,1.157237,6.24543,4.543778,3.184101,1.525213,5.257632,3.826422,2.296828,1.025078,2.549372,1.651062,1.368615,0.648348,5.521734,4.683465,3.651662,1.966291,5.445703,4.500199,2.929864,1.416265,7.050318,5.706974,4.089136,2.124027,7.601257,5.583669,4.019776,1.785291,6.748679,4.55246,2.929769,1.246902,4.232058,2.660428,2.345932,0.627057,3.609678,2.088019,1.961148,0.722333,7.85904,5.833057,4.595042,1.711789,7.070793,5.035277,4.148117,1.452501,6.689508,5.287535,4.361472,2.226076,13.403732,11.180344,8.832578,4.658899,21.71288,16.205292,11.034016,5.747768,15.049737,10.216372,5.6499,1.727854,11.753339,12.466201,10.251367,5.038916,17.853801,13.171482,9.244859,,8.390668,18.404901,,,8.466806,21.795347,20.27744
常用指标,毛利率,21.430759,21.475388,21.908984,22.179611,22.227599,22.432877,21.862287,21.749364,22.110189,21.08643,20.227107,19.438981,18.700481,17.782243,16.912108,17.720232,18.632737,19.455359,19.205528,18.839385,19.156787,19.311475,19.491202,19.583049,22.442702,21.798269,22.062047,21.748636,21.658083,22.334766,21.640152,21.793345,23.087782,21.839344,21.686263,21.193697,20.631067,22.625822,23.15943,22.847496,22.896448,23.005723,23.103078,23.114127,23.33785,21.459059,20.934908,20.426097,21.405342,20.620104,20.191045,20.314692,21.056042,19.496052,19.101891,19.177973,19.614178,22.014029,21.723494,21.553678,23.025378,24.613808,23.660198,23.411428,25.106916,24.370618,23.727475,21.523464,19.657515,20.220949,20.989493,21.703757,24.413522,23.610308,23.596786,23.113074,,27.662042,22.562259,22.0918,,22.522634,24.892174,25.50527
常用指标,销售净利率,6.366181,5.90154,6.362045,5.8006,4.910361,6.619522,6.385706,6.555067,5.93239,5.240088,4.986183,4.508782,4.20209,3.244331,2.862516,3.403053,3.184979,5.680186,6.123275,6.531401,6.67029,5.709037,5.904035,6.034034,6.64547,6.828943,7.362728,7.58599,7.459546,7.300036,6.80929,7.150437,6.53012,6.055554,5.306957,4.806989,4.250945,3.859323,3.552587,3.787293,3.682081,2.933636,2.869244,3.582847,4.337364,7.263563,8.826757,11.710021,6.95159,6.546945,6.774611,7.40408,6.591628,6.714917,7.200071,7.719392,8.526487,10.529945,11.073865,11.153439,12.047546,12.640896,12.1137,11.632544,12.710723,11.111864,10.87001,8.999224,6.617698,7.280353,8.946945,9.960245,10.065961,9.562503,9.139908,8.753562,8.808908,10.52473,6.789015,6.820807,5.976085,5.830743,8.675985,7.664433
常用指标,期间费用率,13.204259,14.431192,14.495173,15.089731,15.939877,14.499835,14.365187,13.827562,14.331578,14.709325,14.187467,13.72898,13.18647,14.601793,14.263267,13.894235,14.848579,12.476569,11.836262,10.993746,11.096722,12.590182,12.059999,12.125991,14.21575,13.536625,13.073434,12.315286,11.952071,13.358521,12.923547,12.736512,13.055266,13.545024,13.753331,13.813833,13.488279,16.628617,17.475467,17.276427,16.624358,18.863054,18.698444,18.130698,16.794617,14.461117,12.63637,10.924457,11.864947,12.39159,11.559696,10.82958,11.26023,11.743494,10.580459,9.902666,8.831228,9.929998,8.795009,8.108252,7.557959,8.856841,8.119839,8.504868,8.386693,10.086841,9.379515,9.669788,9.579604,10.691137,9.624148,9.104842,9.740486,11.333176,11.133309,10.640187,,15.390616,13.680449,13.599196,,15.219268,13.051319,12.83492
常用指标,资产负债率,64.157,64.334498,63.867745,65.430492,64.595345,64.534469,64.732722,65.545371,65.554943,66.286709,66.088422,66.042931,65.208217,64.547948,65.542149,63.380776,61.97549,62.835684,65.232243,66.790389,69.314709,70.292418,71.848094,71.622652,68.997913,70.538262,70.15859,71.654102,69.779758,69.670484,69.920963,70.319796,70.228728,70.282885,72.149377,73.504335,73.67404,72.826705,65.743643,66.922955,64.905807,63.676109,65.627336,63.936227,65.500839,66.071075,67.147496,68.383611,57.8609,56.283086,56.714363,57.416797,54.900278,52.655211,46.75946,49.547126,52.199402,53.037654,51.421532,54.803654,57.371025,55.195177,55.297803,60.177547,60.351066,56.758381,61.979601,62.99347,62.095372,61.300463,61.786728,61.541759,61.956484,58.044272,63.699813,65.595365,,62.268759,58.971308,,,54.325205,56.113431,80.91438
每股指标,基本每股收益,0.36,1.27,1.03,0.65,0.31,1.31,0.97,0.68,0.3,1.04,0.75,0.45,0.21,0.57,0.38,0.27,0.13,1.13,0.97,0.81,0.42,1.16,0.9,0.59,0.26,1.15,0.89,0.67,0.33,1.08,0.75,0.55,0.24,0.85,0.58,0.33,0.15,0.31,0.38,0.13,0.11,0.35,0.26,0.24,0.15,1.25,1.11,0.94,0.53,1.79,1.35,1.04,0.41,1.5,1.2,0.95,0.51,2.8,2.29,2.1,1.11,4.07,2.88,1.94,0.97,2.05,2.86,1.47,0.43,2.32,3.88,3.19,1.37,4.42,2.78,1.87,,2.25,1.24,,,0.93,1.75,1.27
每股指标,稀释每股收益,0.36,1.26,1.03,0.65,0.31,1.31,0.97,0.68,0.3,1.04,0.75,0.45,0.21,0.57,0.38,0.27,0.13,1.13,0.97,0.81,0.42,1.16,0.9,0.59,0.26,1.15,0.89,0.67,0.33,1.08,0.75,0.55,0.24,0.85,0.58,0.33,0.15,0.31,0.38,0.13,0.11,0.35,0.26,0.24,0.15,1.25,1.11,0.94,0.53,1.79,1.35,1.04,0.41,1.5,1.2,0.95,0.51,2.8,2.29,2.1,1.11,4.07,2.88,1.94,0.97,2.05,2.86,1.47,0.43,2.32,3.88,3.19,1.37,4.42,2.78,1.88,,2.25,1.24,,,,,
