选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080630,20071231,20070630,20061231,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040630,20031231,20030630,20021231,20011231
常用指标,归母净利润,4800496779.97,16383497118.1,12732813438.22,7549447367.16,3642409445.26,15351162321.66,12521315295.34,5310704144.79,2291192821.36,12750632499.51,9585579945.26,6555640254.37,3245035653.53,11053986333.99,7821627244.56,5375963043.99,2215141946.04,13346106674.68,11048585977.22,7770308425.05,3309029023.41,10822496891.0,8838992580.75,6404994430.49,2888035552.12,9001644018.52,6440723943.13,4056931777.5,2779612391.79,5032737702.7,4479803439.2,3158898403.05,1903006658.17,9276520447.68,4707537875.22,2993249919.72,1330162690.23,6270611459.43,4810150882.82,2841253347.88,1246472322.4,10696870875.92,8639352161.79,6674821930.46,2015354155.33,4486276132.08,2644771672.96,1517633030.48,805687884.42,2219735131.23,1861541903.65,1288441551.71,626886217.86,1615680830.05,1345255939.39,1058027353.28,481185726.02,1784428782.88,1332191509.03,1143575101.57,694658080.15,3425046334.64,2399912171.29,1420347648.47,826346533.89,3795291501.09,,1276640857.13,708447018.81,1253126412.46,1122408508.07,5626718549.03,2266222721.99,838055257.22,583887361.2,126204800.0,4129587.29,-47845800.0,-93272336.9,-143022900.0,-197204869.67,-27143902.32,-4234668.19,-12816077.27,1371531.16,66181541.84
常用指标,营业总收入,10421730928.21,35809920255.16,27128624208.94,16219421678.66,7366162435.73,33519165071.03,24103077504.86,12379966137.48,6105433969.17,36577585349.48,27229268548.26,18369294321.77,8993372542.39,32031562088.09,23618432265.55,16166099092.18,7244375059.6,37905443652.44,26906878358.17,18232770029.66,8788102984.35,31444546120.28,24335627220.74,15540623761.51,6864661727.81,24863012026.33,17749900364.96,11106722614.55,6247768951.11,16108262271.57,12519243640.36,8216136681.72,4289557776.25,21108534070.71,12803804753.57,8116439544.69,3784371119.64,16925935043.92,12216017845.11,7355772624.15,3389450897.53,26261939871.49,19882270021.48,14644251806.44,4908690788.45,12062303844.09,7180150192.89,4369255869.68,2162584435.39,7182298873.45,5429012686.51,3635898430.55,1789822420.16,5883199398.61,4512502271.91,3394593061.36,1574431733.53,6230343087.31,4341811673.32,3394839304.62,1906349391.67,8899978593.27,5725215685.62,3588680568.97,1942864244.16,9563219249.2,,2534902646.63,1777510361.85,6281376000.18,2513102039.86,13237451172.33,4299555290.65,2500489002.61,918724129.94,219844200.0,281250866.52,167748600.0,-1045045.27,-49282700.0,220417760.89,202906589.39,192382115.23,168583481.63,368790587.59,639251889.33
常用指标,营业成本,4549197174.25,17425551457.54,12613538012.02,7696735286.12,3227845435.44,17950376332.35,11388451058.49,6802908157.29,3736239636.15,21890265998.53,15562490803.21,9682312285.01,4822478421.66,19889593115.31,14531406043.24,9369607619.91,4478898221.21,21566622907.86,12499530056.24,8189771349.81,4581723319.25,17943721374.68,12889046576.77,7217012701.26,3066717543.9,13255077135.16,9300554523.46,5691637092.4,2595504589.3,9633160399.37,6698783872.25,4195996315.99,1887964740.8,10260265444.99,6461974694.94,4131881669.91,1976470163.44,8519068579.1,5767623939.64,3547004355.0,1714353953.68,11991865450.0,8382204362.1,5833875333.5,2214180675.5,6212783517.49,3675661746.81,2355027453.74,1125788557.59,4255904489.7,2983883516.92,1952478947.19,971213583.55,3766998399.3,2796546292.27,1995986784.29,943954487.43,3791431282.5,2543546407.58,1861913786.91,981069513.78,4400480189.41,2705722439.46,1808955628.43,860520191.93,4227852644.28,,878044638.4,743164315.78,4581364592.37,1104694814.76,4736730876.57,903341598.87,1335498947.22,296126972.85,,267499846.35,,87010763.43,,417225061.67,228909526.23,187528012.45,180906538.81,356293016.55,459448612.1
常用指标,净利润,4810404046.37,16372754762.97,12721079997.05,7550849266.87,3642672342.8,15518873510.32,12738090863.05,5472292645.29,2376367820.91,13036259294.88,9788727419.28,6662477117.72,3310926801.05,11366620048.88,8066101637.41,5552894141.91,2299173798.65,13600893979.46,11246733075.54,7886784489.55,3361912663.42,10870446060.38,8941790517.71,6443209574.25,2909912825.57,9057212854.67,6488140583.61,4100100778.53,2804781196.67,5160886797.82,4592963289.11,3206485580.96,1920511600.33,9407856632.51,4829546389.25,3054567059.04,1372885619.77,6519487876.34,4953926132.07,2943553230.74,1299164317.55,10797908235.33,8703861210.69,6718571884.2,2034807743.62,4539786762.08,2678974279.52,1533057034.0,810039475.62,2276751319.38,1901080868.58,1307646922.84,635944688.68,1661034385.38,1379275117.8,1081242535.98,493291588.66,1820739815.85,1352034502.99,1155224349.64,699141627.6,3479835114.11,2437891080.51,1442520757.85,834833222.76,4086661493.78,,1276640857.13,787194913.82,1412343432.16,1122408508.07,6014220040.26,2266222721.99,839077789.16,583887361.2,126204800.0,4129587.29,-47845800.0,-93272336.9,-143022900.0,-197204869.67,-27143902.32,-4234668.19,-12816077.27,1371531.16,66181541.84
常用指标,扣非净利润,4801848057.26,16268216759.44,12639313599.12,7455742838.93,3614349407.98,9033781284.82,6318527459.85,5258282874.63,2239147139.6,12886560285.75,9764387704.39,7016616781.88,3160586553.71,10772301080.85,7636944947.6,5306755881.0,2172172527.14,13191627763.23,10874787769.41,7719866448.27,3278017188.98,10619159685.78,8811523574.83,6379382285.2,2901409675.04,8834036981.59,6302824326.95,4043532519.43,2773464570.4,5009430022.15,4371269255.2,3047599174.44,1848321864.81,6036467763.14,4681946692.52,2981633565.69,1331241952.01,6083780901.12,4720575258.57,2788139076.1,1211812926.68,10714288130.81,8611714105.62,6653312958.35,2008882334.17,4439678062.12,2618116650.47,1463792424.17,766833804.62,2140245436.8,1828320101.99,1269512123.09,622174220.91,1608522454.37,1344472273.47,1057856659.69,476895934.98,1755993119.45,1329874776.01,1145384089.46,692877222.24,3393133361.27,2399173901.35,1421395318.04,825048998.34,3787058712.73,,,,1263397221.02,,5636866460.63,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),211473384726.17,206996204153.34,205465336843.74,200218595004.24,195317259531.97,191893920715.03003,185831536995.42,183428286932.6,184721688359.99,182217431968.81,175170883956.43002,170513350166.48,170974298545.28,167856609992.96997,161243849912.81,156392548399.44998,156936380712.02,152035783951.67,142832917132.29,136191549092.32,135317755005.52,132312033970.8,130353704143.77,128293254180.13,128344765838.6,125654708172.34,123050937307.36,118202801657.47,108005313189.25,104749603929.51,107584703140.95,91451032388.55,90184339686.79,88589912401.0,87597502005.91,85601729259.17,87887629365.61,85660196502.01,83165198081.03,79737356017.92,81411192941.15,81528770702.17,77906999867.71,77750624933.77,41675279404.13,41944407722.0,39174631711.38,36962420134.68,37033670861.04,36800977011.07,35943362514.36,35067166278.23,35473326754.47,34637528231.52,34167659559.93,33964228446.63,34189054821.91,33615375603.11,33467601392.09,33508877301.75,33903843153.17,33239788099.97,32169401438.6,30887726898.27,30490982234.42,14134092196.65,,9860074523.3,,9937061850.15,9113247507.13,8310297721.62,5135625098.72,3631532427.99,3110549496.54,2719584200.0,2581605006.89,2539285700.0,2493862298.14,2968349500.0,2577475419.6,3070050955.0,2774680289.27,,3193737676.98,1323974113.82
常用指标,商誉,244664217.3,249706675.3,252917708.24,263974320.63,51341567.3,51341567.3,51341567.3,3446915795.6,3594826288.55,3419331528.3,3622881925.55,3489002215.26,3399359796.66,3352218983.68,3154950194.6,2984527669.84,2824787324.23,2836429475.19,2937136683.26,2240812066.34,2277574183.13,2260945283.9,2358922552.89,2450191969.82,2450335583.8,2333861981.31,2352553954.28,2284200530.92,2057421653.54,2099412099.41,2074245449.88,1996345218.66,1971721797.72,1971721797.72,2091252159.89,2043427865.02,2091252159.89,2091252159.89,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,51341567.3,,,,80859979.52,,923844442.31,,,,,,,,,,,,,,
常用指标,经营现金流量净额,35905470590.95,-12601571386.35,10538470486.57,7609796448.08,-10820326931.0,68167706589.9,94884599451.43,36715660057.71,31561978337.69,-31458328399.92,-20056057347.82,-5246867219.25,-37755343658.31,67164729165.93,31229756530.52,30222986463.07,11728028968.54,-44642417631.59,9422710431.51,-15844280557.47,2855625401.47,26062796702.78,6926963568.04,23450247681.61,13677634866.2,20440490712.79,9197606808.79,20805254322.72,30557826823.75,21990785392.14,26304596957.9,16297405822.74,-249747825.82,-35992259953.58,-47069277551.4,-23128345632.19,-21876562816.54,-15355728805.5,656103425.7,5224877408.61,16704552473.74,14820398504.17,70571581387.58,139225841847.8,28315888861.84,30402931451.43,18912443284.76,7859700296.14,891519269.06,-19375761347.53,-15145608394.32,-12368512247.88,-1494032074.99,-9481490592.3,-9643514617.86,-3638302873.11,3026040241.92,-31575115057.81,-31484552176.52,-24435109182.86,-15904141831.35,-13324470533.24,-25994026965.18,-13075152793.13,3576386192.32,41449632239.55,32246843072.32,,12031561961.14,-23240111109.82,,39134451707.87,,15071730648.75,,,,,,,-1144723814.69,,,,,
常用指标,基本每股收益,0.51,1.73,1.35,0.8,0.38,1.62,1.33,0.55,0.24,1.35,1.02,0.7,0.35,1.18,0.84,0.58,0.24,1.47,1.23,0.86,0.37,1.2,0.98,0.71,0.32,1.04,0.75,0.49,0.34,0.66,0.61,0.44,0.27,1.3,0.66,0.4179,0.1857,0.8754,0.67,0.3967,0.174,1.6452,1.38,1.145,0.3599,0.8011,0.47,0.271,0.1439,0.3964,0.33,0.2301,0.1119,0.2885,0.24,0.19,0.0859,0.3186,0.24,0.2042,0.12,0.6262,,,,0.8195,,,,0.2785,,,,,,,,,,,,,,,,
常用指标,每股净资产,19.730743,19.235857,19.066361,18.481016,18.495651,18.097754,17.707951,17.098322,17.255792,16.90513,16.571716,16.340995,16.413764,16.074681,15.737064,15.399373,15.4843,15.250823,15.011729,14.633943,14.542585,14.220169,14.002081,13.777732,13.78832,13.500297,13.214812,12.870815,12.921958,12.530276,12.875674,12.589021,12.415952,12.193041,11.996343,11.726695,12.076456,11.777213,11.473815,11.00162,11.253428,11.278449,10.781336,10.757539,7.323154,7.374742,6.813663,6.492034,6.505544,6.374746,6.312356,6.176676,6.251477,6.103898,6.026186,5.991797,6.035406,5.933683,5.908965,5.917783,5.989599,5.87175,5.683645,5.473783,5.405376,2.890975,,2.191127,,2.015812,2.025166,2.044673,2.334375,1.546355,1.413886,,1.173456,,1.133573,,1.175609,1.395477,1.407747,,1.451698,1.55703
常用指标,每股现金流,3.977624,-1.396007,1.167456,0.842975,-1.198622,7.551282,10.510847,4.066241,3.495473,-3.466611,-2.210115,-0.578129,-4.160098,7.400591,3.441072,3.329751,1.292109,-4.91838,1.038126,-1.745608,0.314612,2.871411,0.763163,2.583579,1.506903,2.251986,0.985505,2.292173,3.694684,2.665065,3.187856,2.275294,-0.034867,-5.024908,-6.57138,-3.228967,-3.054204,-2.143825,0.091599,0.729449,2.332136,2.069087,9.852556,19.437433,5.056408,5.429094,3.377222,1.368594,0.136311,-3.721641,-3.19968,-2.208662,-0.266791,-1.693123,-1.722056,-0.649696,0.540364,-5.638413,-5.622241,-4.363412,-2.840025,-2.379369,-4.64179,-2.334848,0.63864,8.607654,,,,-5.164469,,8.696544,,6.850786,,,,,,,-0.520329,,,,,
常用指标,净资产收益率(ROE),2.61,9.2,7.21,4.3,2.1,9.24,7.59,3.18,1.37,8.12,6.15,4.23,1.86,7.49,5.35,3.69,1.41,9.84,8.31,5.73,2.54,8.61,7.04,4.98,2.33,7.94,5.83,3.82,2.66,5.32,4.88,3.58,2.16,10.56,5.52,3.5,1.56,7.73,5.94,3.62,1.55,17.09,16.01,15.33,4.76,11.74,7.1,4.11,2.2,6.24,5.32,3.69,1.81,4.8,3.97,3.13,1.44,5.52,3.99,3.42,2.09,11.98,,,,33.01,,,,13.12,,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,56.348928,51.338759,53.504689,52.546179,50.271135,37.545581,40.461399,31.976683,38.804683,40.153878,42.84646,47.290777,46.377419,37.906265,38.474298,42.041629,38.174125,43.104153,53.545224,55.082133,47.864478,42.935346,47.036308,53.56034,55.32602,46.687564,47.602215,48.755026,58.457097,40.197395,46.492103,48.929813,55.98696,51.392809,49.429647,49.093391,47.773536,49.642023,52.786382,51.779309,49.420894,54.337472,57.840808,60.162694,54.892643,48.494221,48.80801,45.470016,47.311112,40.684833,44.98223,46.299959,45.736874,35.97024,38.026706,41.200999,40.044749,39.145706,41.417394,45.154582,48.536741,50.556283,52.740253,49.592737,55.708681,55.790487,,65.3618,58.190718,27.064315,56.04258,64.217198,65.956948,46.590489,74.49801,,4.889236,,,,-81.969902,-12.815225,-30.762034,-7.309765,3.388798,28.12714
常用指标,销售净利率,46.157438,45.721282,46.891725,46.554368,44.25018,37.425206,40.536069,31.375999,38.922177,35.640021,35.949285,36.269641,36.815185,35.481658,34.149769,34.344335,31.726152,35.88111,41.798728,43.256095,38.255271,34.570211,36.74362,41.46043,42.389748,36.428461,36.553109,36.915487,44.892524,32.038755,36.687226,39.026682,44.771785,44.568971,37.795236,37.633616,36.277279,38.538041,40.552708,40.016914,38.329639,41.116186,43.776999,45.87856,41.453166,37.636149,37.310839,34.583648,36.682746,31.657211,34.977693,35.964891,35.531161,28.233521,30.565638,31.851904,31.331405,29.223748,31.139869,34.028837,36.674369,39.099364,42.581646,40.19641,42.969199,42.733115,,50.36252,44.286375,22.484618,44.662273,45.433369,46.361948,33.556547,69.410832,57.406472,1.468293,-28.522324,,,-82.143299,-13.377536,-33.953557,-7.602214,0.371899,10.352967
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,77.242687,75.252628,74.097205,71.252515,69.451175,69.525338,72.044739,73.158132,74.298236,76.049454,76.006569,76.568693,75.892429,75.814839,77.689421,77.352307,77.323875,76.934534,78.482271,78.747943,77.6907,77.201872,77.173463,73.050708,73.979283,73.398682,71.217376,71.156255,69.607706,66.119497,67.177287,72.092931,73.449195,72.467512,71.567805,71.431544,70.812133,73.133237,71.901673,72.513589,73.614524,74.855985,76.678778,79.267715,83.231902,79.235198,70.141176,53.626552,52.490414,49.460177,51.454528,45.861951,30.113121,30.002823,25.072353,33.732306,31.906946,32.343204,27.709197,28.534694,27.115093,25.061548,27.75664,21.078497,25.173431,44.029321,,31.041911,,33.174852,17.135801,33.429691,32.552158,25.082314,33.896276,63.545991,29.052588,62.770679,5.348537,55.234106,24.467848,30.65426,27.446163,,28.465724,67.294395
每股指标,基本每股收益,0.51,1.73,1.35,0.8,0.38,1.62,1.33,0.55,0.24,1.35,1.02,0.7,0.35,1.18,0.84,0.58,0.24,1.47,1.23,0.86,0.37,1.2,0.98,0.71,0.32,1.04,0.75,0.49,0.34,0.66,0.61,0.44,0.27,1.3,0.66,0.4179,0.1857,0.8754,0.67,0.3967,0.174,1.6452,1.38,1.145,0.3599,0.8011,0.47,0.271,0.1439,0.3964,0.33,0.2301,0.1119,0.2885,0.24,0.19,0.0859,0.3186,0.24,0.2042,0.12,0.6262,,,,0.8195,,,,0.2785,,,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.51,1.73,1.35,0.8,0.38,1.62,1.33,0.55,0.23,1.33,1.0,0.68,0.35,1.16,0.82,0.56,0.24,1.46,1.22,0.86,0.37,1.19,0.97,0.7,0.32,1.03,0.75,0.49,0.34,0.66,0.61,0.44,0.27,1.3,0.66,0.4179,0.1857,0.8754,0.67,0.3967,0.174,1.6452,1.38,1.145,0.3599,0.8011,0.47,0.271,0.1439,0.3964,0.33,0.2301,0.1119,0.2885,0.24,0.19,0.0859,0.3186,0.24,0.2042,0.12,0.6262,,,,0.8195,,,,0.2785,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.531801,1.814971,1.410546,0.836331,0.403507,1.700608,1.387116,0.588322,0.253819,1.41252,1.061894,0.726236,0.359486,1.224422,0.866432,0.595467,0.245304,1.478487,1.223967,0.860798,0.366575,1.198921,0.979187,0.709548,0.319937,0.997206,0.713506,0.449428,0.307926,0.557528,0.496274,0.349944,0.210815,1.027657,0.521503,0.331593,0.147356,0.694661,0.53287,0.314755,0.138084,1.185004,0.957071,0.739439,0.223261,0.496991,0.292988,0.163835,0.086477,0.245014,0.205544,0.142734,0.069446,0.178985,0.149028,0.117208,0.053305,0.197679,0.14758,0.126685,0.076954,0.379428,0.265863,0.157346,0.091543,0.420444,,0.141426,0.078482,0.138821,0.12434,0.62333,0.192053,0.09284,0.05847,0.013981,0.000457,-0.0053,-0.010332,-0.015844,-0.020864,-0.003007,-0.010711,-0.001419,0.000151,0.007331
