常用指标,每股净资产,13.556409,13.07977,12.85789,12.506019,12.822495,12.444679,12.340822,12.005892,12.234029,11.943079,11.772282,11.488086,11.548266,11.216297,11.033021,10.786617,10.753796,10.418751,10.332915,10.163914,10.116459,9.907052,9.692449,9.556074,9.574983,9.529769,9.48163,9.379094,9.363217,9.248097,8.967051,8.839434,9.461679,9.337741,9.234845,9.216799,9.122011,9.048007,9.352637,9.663433,9.871921,9.864172,9.780333,9.748686,9.809946,9.753222,9.650421,9.088299,9.051006,8.829842,8.598167,8.265169,8.060459,7.823952,7.621209,7.35439,7.256798,6.887985,6.474971,6.135643,5.811865,5.508745,5.073049,9.441968,9.178002,8.691971,3.725479,3.304953,2.903362,2.54497,1.850487,1.472815,1.690763,3.681159,6.643624,6.113679,5.6692,5.589308,5.016871,4.462693,4.38808,4.074246,3.535942,3.325326,2.903965,2.822086,2.342803,2.191402,2.128801,2.109193,2.174655,2.033974,2.02326,2.015912,1.919089,1.903308,1.912278,1.968514,2.392381,2.549033,2.566372,2.591464,2.71718,2.695747,2.664474,2.66876,2.696923,2.62824,2.664649,2.601055,,2.302502,,
常用指标,每股现金流,-0.780165,0.582449,-1.071137,-0.164131,-1.056258,3.226782,1.938554,1.303831,0.397829,-1.120999,-0.980337,-0.709306,-0.817608,2.69658,1.188387,0.769249,-1.152985,-1.417337,-2.226596,-1.494624,-1.190775,-0.881092,0.771426,0.311676,-0.237046,0.065434,-0.86466,-1.051446,-1.342819,-0.178523,0.984359,0.239535,-0.674312,0.192665,-0.811032,-0.490268,-0.369254,3.836316,2.339665,1.346278,0.023717,1.778367,-0.081315,-0.426351,-1.015231,1.413586,0.469567,0.065811,-0.392301,1.498915,0.312316,0.442626,0.067109,-0.089089,-1.119445,-1.126231,-1.146306,-0.56816,-1.281546,-0.912191,-1.217696,0.974212,0.965479,-0.207758,-1.145614,6.531908,4.915051,3.415217,-0.984371,7.939544,5.333263,5.537279,0.003652,-0.565348,-1.465922,-1.483318,-0.878171,-0.62878,-1.735487,-1.407351,-0.984121,2.215256,0.957671,0.899837,0.715604,5.589194,3.165214,2.40617,1.232018,2.425144,1.358713,0.430975,-0.043016,0.047128,,-0.156384,,-0.120248,-0.075414,0.388976,0.157379,0.025379,,0.244428,,,,,,,,,,
常用指标,净资产收益率(ROE),3.44,9.0,7.09,4.74,2.93,7.71,6.8,4.44,2.4,9.82,8.13,5.66,2.87,8.43,7.49,5.38,2.81,7.2,5.89,4.27,2.03,6.19,4.46,3.19,1.33,4.4,3.56,2.52,1.23,3.9,3.3,1.95,0.91,3.64,2.34,1.87,0.72,-8.07,-4.73,-1.49,0.02,1.94,1.11,0.83,0.52,6.92,6.03,4.65,2.33,14.1,11.41,7.29,2.98,14.84,12.49,8.62,5.27,24.65,18.85,11.77,5.46,17.75,17.96,12.49,5.12,19.06,,,,5.86,,20.1,,35.15,,17.24,,38.3,,18.68,,35.15,,18.75,,24.48,,3.81,,3.55,,0.89,,2.2,,,,-25.71,-6.55,0.2,,0.53,,3.4,,,,,,,,,,
常用指标,总资产报酬率(ROA),1.114746,3.181477,2.466139,1.695378,0.981124,3.015544,2.450513,1.690384,0.92595,3.443058,2.730117,1.946309,1.044282,3.118009,2.736042,1.96688,1.061428,2.688472,2.26669,1.665753,0.754228,2.244351,1.698946,1.276578,0.5259,1.799485,1.464227,1.05235,0.487069,1.407007,1.148689,0.690706,0.217677,0.692572,0.184558,0.543841,0.205329,-2.204312,-1.661724,-0.36436,-0.018059,0.770925,0.112595,0.408813,0.108668,2.127033,1.470213,1.366332,0.618738,3.7371,2.853674,1.929445,0.737166,3.474664,2.665128,1.915067,1.039975,4.466643,3.165666,2.183428,0.857309,3.738421,2.539755,1.514752,0.732749,2.821674,2.143798,1.47305,0.744646,0.759916,2.342471,1.555076,1.391772,7.420482,4.175661,2.454199,1.159412,10.226864,8.062328,5.145428,1.687233,8.247844,5.604641,4.478531,1.512396,6.526361,2.549361,1.356279,0.24863,1.933926,0.827044,0.94199,0.377339,2.262246,-0.017204,-0.26388,-0.967237,-9.131593,-2.231329,0.435762,-0.451626,0.412587,0.622287,3.257816,0.977847,2.963789,,1.599624,,4.128712,,11.487543,,
常用指标,毛利率,17.182121,15.940898,15.384302,15.463012,16.624151,14.165678,15.743115,15.36232,18.688465,17.314016,17.403523,17.430711,17.825199,16.489989,16.235351,16.424792,16.659285,17.294196,17.08817,18.022843,18.420535,20.351708,17.019496,18.975906,17.362315,21.521924,21.929616,21.659084,22.16268,20.724656,17.844014,16.10926,16.688456,17.92701,16.8962,17.153399,15.051518,12.041071,11.134979,11.035246,9.694896,16.8199,12.898313,11.917588,11.705673,16.754614,15.593051,15.931754,15.901948,20.400489,19.386303,18.341564,18.542324,21.211788,19.645218,19.566741,19.989151,20.882867,20.682257,20.883645,20.271563,20.221143,18.968579,17.874367,19.652188,17.19404,15.689118,15.349336,14.918801,16.309301,16.087165,15.612589,16.972971,19.279744,27.024934,25.33384,25.546534,28.094246,28.339706,28.469202,27.284045,31.276261,33.154822,34.097881,36.286409,36.168542,33.80209,34.603533,30.584586,24.913221,28.058314,31.380084,27.297112,24.20073,26.229433,27.732401,21.853269,9.169735,15.152627,24.430002,19.836981,28.33642,26.326627,37.157414,40.037036,35.539653,,31.614921,,34.986991,,38.615181,39.540064,46.909783
常用指标,销售净利率,9.093044,5.11194,5.665987,5.477525,7.538109,4.792819,5.882879,5.492339,6.657449,6.117041,6.924932,7.143104,7.49321,5.556309,6.578367,6.826586,7.05819,5.195535,6.075771,6.481451,6.445821,5.287861,5.428478,5.920471,5.343325,4.345426,5.005238,5.134719,4.854141,3.895994,4.339318,3.316401,3.333552,2.215584,2.277195,2.905406,3.154037,-5.285864,-4.438925,-1.850805,0.176139,1.275746,1.017016,1.030143,1.499219,3.383059,3.963533,4.57627,5.325047,5.660197,6.350705,5.922057,5.580081,5.918509,6.26227,6.310626,7.720697,7.265758,7.695198,7.93706,7.299908,7.027328,6.864665,6.144243,7.304362,4.803555,4.706085,4.564584,4.464204,0.753625,4.020036,3.710088,7.171432,8.745098,17.080667,16.042257,16.402442,17.678359,18.799718,18.61765,16.383013,17.335006,18.944498,22.352368,18.62401,12.91279,8.078632,4.149843,3.571331,2.760686,1.548375,1.828048,1.389778,2.159004,-4.98927,-11.723914,-31.29846,-70.64565,-39.782059,0.346708,-5.856964,0.820486,2.550875,5.009932,1.893427,7.803265,9.406512,8.725483,11.26584,15.624728,,18.312223,15.131009,9.218321
常用指标,期间费用率,9.220842,10.32231,8.811138,8.664652,9.623149,10.786821,10.88069,10.439824,11.408344,13.007959,11.078015,10.300014,10.310701,12.50894,10.762749,10.757942,11.253409,13.681582,13.276268,13.083749,13.919718,16.467548,13.730046,13.02833,11.462099,17.111912,16.66204,15.424012,17.935486,17.382798,13.553101,11.658155,11.413896,13.474128,12.187631,12.229012,13.621725,13.123286,11.106837,9.463385,8.572849,10.68813,9.314591,9.324416,10.458092,11.067461,9.329564,8.728741,9.164274,10.747261,9.63527,9.501841,10.737442,11.408395,9.840721,9.673319,9.164369,9.782957,9.339823,9.29781,10.174044,10.105796,9.206157,8.594361,9.81554,9.584334,8.197847,8.138066,7.902238,8.338792,8.242194,7.545641,6.804984,8.032517,6.44726,6.73947,5.757512,9.755165,7.427027,7.936329,9.823353,13.145556,12.852003,9.911745,15.052502,21.748902,26.042643,29.638357,30.815747,24.371361,29.026301,30.297903,25.797178,23.903794,33.494283,39.699105,54.197578,76.858429,55.516902,28.332583,38.040364,27.919016,24.383702,30.197846,37.548782,27.098398,,21.099091,,18.287766,,16.544777,,
常用指标,资产负债率,69.467856,70.389738,71.266842,70.963121,70.141249,69.620121,69.336585,68.48751,67.087447,65.964471,68.050334,68.532861,66.477587,66.49039,67.093143,66.652574,64.796061,65.681563,65.818424,65.27773,64.383659,65.599925,65.690766,65.155592,63.48143,64.518187,64.687146,63.93811,64.792036,66.389849,67.007306,67.281575,70.18699,71.150846,71.599664,72.338651,73.395676,73.925529,73.924075,72.563062,72.107534,72.162593,71.671088,71.380415,71.712236,75.983544,76.205855,75.730191,75.751666,76.112309,76.753701,77.314016,78.206283,78.873819,79.530784,80.513633,80.949936,82.282543,84.323948,84.858311,85.269987,85.672986,86.832909,87.205421,87.045731,87.581485,94.889968,95.096931,95.344691,95.689642,96.885573,97.177768,96.287832,89.36702,69.379545,71.345775,73.11925,73.862726,74.512435,76.985746,77.355762,78.318755,80.288402,79.56335,81.387127,80.060305,79.82173,79.106194,77.445816,74.425492,71.171279,68.718392,67.675998,67.163685,67.947678,67.034927,65.11858,65.605061,57.031667,52.112687,50.868609,49.952528,54.099492,53.399991,53.204601,50.661935,50.341735,49.437821,45.565175,44.138044,,50.778815,75.695525,66.736537
每股指标,基本每股收益,0.46,1.15,0.9,0.6,0.37,0.94,0.84,0.54,0.29,1.14,0.93,0.64,0.327,0.92,0.8,0.57,0.297,0.73,0.6,0.43,0.203,0.6,0.43,0.31,0.127,0.41,0.34,0.24,0.114,0.37,0.3,0.17,0.08,0.34,0.2,0.16,0.07,-0.76,-0.46,-0.15,0.002,0.19,0.11,0.08,0.05,0.64,0.54,0.42,0.21,1.17,0.94,0.59,0.24,1.09,0.91,0.62,0.37,1.53,1.14,0.77,0.31,1.29,0.85,0.5,0.23,0.86,1.2,0.78,0.36,0.21,0.93,0.54,0.52,2.44,1.7,0.97,0.47,2.53,1.452,0.88,0.32,1.173,0.794,0.584,,0.588,,0.082,,0.074,,0.018,,0.044,,,,-0.581,-0.157,0.0051,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.46,1.15,0.9,0.6,0.37,0.94,0.84,0.54,0.29,1.14,0.93,0.64,0.327,0.92,0.8,0.57,0.297,0.73,0.6,0.43,0.203,0.6,0.43,0.31,0.127,0.41,0.34,0.24,0.114,0.37,0.3,0.17,0.08,0.34,0.2,0.16,0.07,-0.76,-0.46,-0.15,0.002,0.19,0.11,0.08,0.05,0.59,0.54,0.42,0.21,1.02,0.94,0.59,0.24,1.09,0.91,0.62,0.37,1.53,1.14,0.77,0.31,1.29,0.85,0.5,0.23,0.86,1.2,0.78,0.36,0.21,0.93,0.54,0.52,2.44,,0.97,0.47,2.53,,0.88,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
