选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20131231,20121231
常用指标,归母净利润,39118628.36,1023784320.62,2496969924.99,1448186676.22,445439544.24,4038571564.37,2600671368.28,1417272188.89,332380304.87,6319420453.25,3769074170.3,2152800276.25,271957203.69,4264079662.72,2957361749.15,1886912380.57,443787572.19,10372254168.7,6351074888.43,4250617517.63,669517351.08,12252864765.28,2191814937.54,913483030.05,538852654.81,16033175796.35,5092902654.32,4898374404.57,2626449062.94,15240053237.0,8275161990.29,7116802989.57,5840528688.81,12655521512.23,3859328313.29,3602764341.63,2121883738.73,9581416757.52,5610675955.65,3829765396.74,801521763.19,4850331780.69,1910465478.76,1795234973.98,528953905.25,3204576467.23,1719094322.4,2786238700.9,2779816877.62
常用指标,营业总收入,23666898475.6,154727977005.92,89766442396.26,51485077366.85,20447728414.17,178947546568.86,78009431300.35,51272627222.97,23747478779.97,175007558097.22,75828913858.79,51442432800.57,15008808510.42,183002659096.28,89484281330.48,57562502713.4,18800930984.1,160643412999.94,81757575013.99,44656752775.65,12672233510.07,129620818394.56,50117791946.75,24319610425.79,11797130980.56,97672181191.74,25542574359.27,16686527672.09,4350456684.67,88277854683.49,33780048471.89,20987800638.73,9397995155.3,75937938849.67,26861574013.52,19688616389.28,6939739870.88,63573756131.83,36732007151.79,21248182774.68,4523705787.69,49222414971.13,25512419876.6,19099693233.9,6433015069.45,45485947357.13,25164608685.73,34782419921.42,27651821492.33
常用指标,营业成本,23573186914.38,146402516108.88,84047767589.73,48936779274.73,19849682527.08,167931153211.91,76934087001.9,49571087592.9,22206949106.13,161132741932.03003,69997939005.92,48177704979.65,14710407424.59,164038183425.51,82692022608.12,53647958998.41,17554399913.92,137585038555.82,72514816538.55,38806609733.94,11596317447.43,108748588744.8,45702941786.56,22742324431.16,10747256385.57,79789160461.3,22731407984.22,14201368151.27,4019336532.29,67268114952.68,25800512873.3,15710145976.62,5887945361.62,57947128115.7,23155437530.52,16823544702.29,6202334530.89,51429375515.19,29080335853.48,17177683168.35,3478447415.94,39787221625.84,21612249455.41,15636780742.38,5006644170.06,36669618180.38,20843344980.23,26594372682.91,20513225060.17
常用指标,净利润,205847060.23,703853472.54,3597992612.7,1740204824.89,386490978.72,4188901524.85,3419601345.63,1847142413.28,936085793.06,9106230974.83,5526078764.45,3801635459.73,424423312.65,9098477245.29,6346847331.76,4007402691.18,1079538777.95,15201737074.7,8724499705.0,5826412198.44,1036253095.46,16913302050.62,3410331005.24,1242105943.27,665077576.55,18856882206.38,5830737456.38,5403851818.56,2665943454.76,19460780611.75,9723929596.26,7968934853.68,5910699757.79,15440836660.97,4716004473.8,4217776920.79,2474692372.97,12150824554.06,7127419791.31,4408797370.21,784669122.24,8046573580.91,3328410196.63,3107351969.65,948301183.15,6585772795.21,3688309988.77,6191603286.2,5349796973.57
常用指标,扣非净利润,-374921698.66,169077786.35,1967684126.81,961750078.0,386176196.07,2449251766.33,1680228280.46,1398591463.38,291600496.59,5732522241.81,2964224866.05,1392394514.04,270012880.33,3387450261.52,2325481842.45,1472471494.65,274775277.45,8859069966.12,4862588735.93,2804248424.24,634974935.87,9082329505.81,2097300688.11,739875218.01,534161192.2,12473308876.73,5006492900.34,4829655463.09,2605111363.22,14596822085.4,7045852684.26,6136433863.72,5086858962.46,11863171288.2,3539967311.33,3361588301.1,2080863100.16,8942113132.5,5301474664.9,3574365643.69,738576905.98,4395299224.67,,,522957366.66,,,,
常用指标,股东权益合计(净资产),273376413743.2,271379282321.33,277462009056.06,278945190811.16,282798881825.5,286744780886.42,288224680453.0,290626517133.46,297020119293.8,296690278050.55,296415952675.49,286801739740.07,282338426084.04,284440477168.44,272335117545.68,270446183666.46,278993298678.61,276755186003.88,277652369599.54,265998053107.28,255687752642.22,253110319561.09,226004923640.55,222238763701.42,230189919232.38,227642211569.6,128730604381.45,116960921827.39,115151357446.88,108862681112.13,95752317179.87,93322348347.33,100437695595.88,95697235108.76,78294858637.59,77135116571.51,80147535622.64,77951954475.7,67904065309.6,64274081206.45,62924937859.0,62163294647.98,47465771544.32,46557215989.57,,45399528884.25,,40071410258.76,30414009180.49
常用指标,商誉,1631404251.35,1631404251.35,1853827345.67,1853827345.67,1853827345.67,1853827345.67,2013388206.9,2013388206.9,2013388206.9,2013388206.9,2013388206.9,2013388206.9,2013388206.9,2013388206.9,2096266305.55,543003361.7,543003361.7,357950001.13,357950001.13,357950001.13,357950001.13,357950001.13,357950001.13,357950001.13,357950001.13,357950001.13,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,188147049.24,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,186858367.23,,186858367.23,,186858367.23,185858367.23
常用指标,经营现金流量净额,-3770704388.68,9693099444.34,3137445102.5,-2005897177.68,-8793468085.83,31963589494.9,12971322796.83,1287719313.06,-10611231091.11,31430984938.66,25724643489.15,26518604011.42,8272707989.23,22173990098.31,8115976609.12,3600278107.56,-3319756592.94,25977012145.59,8343223832.91,2773610615.43,-13304998037.44,27622006654.81,10244987509.29,-2990565572.38,-16396899027.43,13812068606.74,9088073973.81,6063113237.33,-8965364779.79,10478137566.03,-5833921556.34,-6582482202.91,-9203094068.13,-5062616196.39,-15622813639.05,-12014440578.22,-11115167171.12,-13373763370.55,-4613692038.88,-6271582676.33,-1573401678.46,2084272227.53,-3828412057.89,-8065778640.59,-7020454404.68,-4941344846.98,-4584897411.45,2618815138.69,7366279683.1
常用指标,基本每股收益,0.004,0.08,0.25,0.14,0.04,0.37,0.22,0.11,0.01,0.65,0.39,0.22,0.004,0.41,0.27,0.16,0.014,1.16,0.69,0.47,0.05,1.46,0.19,0.05,0.03,1.99,0.6,0.6,0.32,1.89,1.02,0.88,0.73,1.6,0.47,0.46,0.27,1.21,0.71,0.48,0.1,0.88,,0.33,0.1,0.58,,0.51,0.51
