常用指标,每股净资产,13.48813,13.213255,12.970476,12.936025,12.88673,12.772505,12.566443,12.464553,12.655038,12.490201,12.514952,12.119016,12.045667,11.821383,11.888391,11.620117,11.612827,11.465836,11.411106,11.189515,11.056793,10.941488,10.952885,10.703833,10.509877,10.289939,10.675226,10.529992,10.576848,10.237519,10.580611,10.523667,10.729816,10.535274,10.606408,10.37728,10.404577,10.235932,10.183306,9.832466,10.22338,10.362354,9.632574,8.681706,8.05869,7.550925,7.143502,6.872238,6.717866,6.681166,6.685212,6.477591,6.612274,6.486974,6.328845,6.389974,6.457675,6.283277,6.337892,6.487829,6.806321,6.645993,6.454282,6.282739,6.66935,6.570085,6.28209,4.141351,,3.639654,,3.514741,3.454519,2.314177,1.481866,,1.116894,,1.02993,,0.962417,,0.870884,0.894527,1.055907,1.090812,1.072842,3.34419
常用指标,每股现金流,-0.063929,3.016097,2.225946,0.49578,0.173608,7.890598,7.601433,3.190515,0.961392,3.379311,-0.544694,-0.273146,0.501384,3.975351,2.971118,3.049769,4.260702,-1.04805,0.86341,-0.784278,1.465698,5.575302,1.314964,1.48777,5.049853,7.744696,8.767536,8.615815,5.406694,-3.971985,-1.10257,0.06874,0.959168,-9.125639,-1.843608,-0.263519,-1.828538,-4.260782,-2.233677,1.785648,1.65522,0.138908,5.819113,12.646054,0.287735,5.121552,1.360571,-1.326895,0.39724,0.397796,-0.370087,-1.677097,0.195184,0.365039,0.665777,0.244953,0.655218,-5.308283,-4.54579,-3.388478,-1.081158,-1.235439,-2.196658,-0.015903,1.111788,2.85392,2.978932,-0.716471,,-4.501825,,,11.077115,,2.84835,,,,0.276714,,,,,-0.056614,-0.625693,,-0.991153,
常用指标,净资产收益率(ROE),1.74,5.58,4.0,2.5,1.22,4.58,2.93,2.06,1.01,6.91,7.21,3.94,1.57,5.27,5.82,3.61,1.11,6.43,6.1,4.29,1.33,4.74,6.76,4.44,2.3,1.2,4.7,3.35,2.75,0.21,2.42,1.98,1.49,6.26,4.73,2.6,1.25,7.29,6.06,3.8,1.5,23.67,20.16,17.2,5.87,8.57,3.84,1.66,1.0,0.93,2.29,3.59,2.37,4.56,4.36,3.75,1.55,6.85,6.07,4.901,2.45,9.76,6.21,3.676,1.52,18.74,,10.93,,13.3,,,70.89,,28.55,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,49.72509,42.888404,40.28536,39.828486,41.084443,37.59591,36.277696,37.851845,38.364179,26.224527,34.219022,45.915856,44.23693,35.805365,48.02107,50.616025,41.902259,32.362092,34.462611,37.255121,28.080648,34.896596,42.977975,47.48699,53.222935,28.299257,40.533889,43.347895,53.026064,22.346583,28.446238,33.327236,43.958242,41.373668,45.246314,41.148525,31.687469,41.585127,45.185099,42.903328,43.685219,58.805866,62.261528,65.276151,61.135409,42.940218,32.727828,22.750069,35.485364,19.909988,20.918004,45.571865,52.112958,34.649936,40.811797,45.892276,45.495235,44.188207,49.073859,54.668477,57.041225,56.459732,54.323591,50.254977,47.558047,70.020146,60.905597,64.018964,67.000661,45.148522,55.497926,57.021706,73.058247,76.857372,64.391161,,47.869921,,11.467231,,-27.171813,,2.398956,-5.660773,11.914724,12.96345,0.425747,14.37627
常用指标,销售净利率,38.204395,34.628104,33.037989,33.090207,32.90234,32.147943,31.336296,33.555809,31.235721,42.871197,56.545473,39.129167,35.280362,30.062332,38.708855,39.879637,31.318868,21.328165,26.946874,28.80306,21.6024,15.544806,32.032046,35.192289,40.697923,6.901295,28.003565,28.700036,39.669481,3.161808,21.899886,25.29403,32.972592,31.784423,35.189359,32.433245,35.489001,33.571311,37.402568,37.789375,32.7922,46.749227,49.278425,52.056958,48.143144,32.366099,27.304859,21.24226,26.924788,7.05462,18.500514,35.056032,39.878716,28.299798,34.332152,39.743557,35.961872,35.465876,40.361083,43.82361,42.99295,44.813187,44.746553,44.197918,42.663014,51.903917,45.863162,47.809248,53.144549,39.417958,45.485094,49.456612,48.13415,54.279699,44.933148,42.534611,31.088515,29.389697,11.088565,5.033448,-29.474703,-39.741708,-17.080166,-8.017077,3.904699,10.631582,0.384296,5.615756
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,63.998301,66.000978,67.615582,67.564494,67.31868,68.834383,65.548671,61.92831,62.902914,66.730956,63.950573,66.473147,66.068902,65.800039,63.255267,63.948656,63.54975,65.39054,67.157458,67.911737,68.730783,68.52562,68.391756,66.507917,69.600401,69.11438,68.360341,68.60221,69.398095,71.320262,70.641279,70.325907,69.849489,70.923047,67.293269,67.517569,60.600079,63.250887,58.32807,62.787548,66.136618,66.335285,69.321285,76.824499,71.425898,64.242788,52.790612,50.007464,37.281758,26.674355,28.082545,39.052875,32.671139,37.367581,28.817131,27.381578,21.545071,3.816633,22.237851,18.264246,17.088361,6.174961,15.156099,17.808917,19.750735,14.41531,19.085913,18.004208,,11.121822,,11.314163,23.598197,24.307346,36.333017,72.196307,38.499069,62.417775,19.599874,59.462201,38.620337,66.247678,25.284093,34.209105,50.73631,43.205774,40.038729,45.515669
每股指标,基本每股收益,0.23,0.73,0.52,0.32,0.16,0.58,0.37,0.26,0.13,0.84,0.88,0.48,0.19,0.61,0.68,0.42,0.13,0.72,0.68,0.48,0.15,0.5,0.72,0.47,0.24,0.12,0.49,0.349,0.29,0.0224,0.26,0.21,0.16,0.6542,0.49,0.2684,0.1274,0.7391,0.6108,0.3877,0.1527,2.1354,1.7279,1.4272,0.4426,0.6051,0.2629,0.1115,0.0673,0.0602,0.15,0.2373,0.1571,0.2934,0.28,0.2427,0.0996,0.4519,0.4,0.3307,0.1648,0.64,0.41,0.2426,0.1,0.92,0.63,0.42,,0.47,,,1.68,,0.38,,,,,,,,,,,,,
每股指标,稀释每股收益,0.23,0.73,0.52,0.32,0.16,0.58,0.37,0.26,0.13,0.84,0.88,0.48,0.19,0.61,0.68,0.42,0.13,0.72,0.68,0.48,0.15,0.5,0.72,0.47,0.24,0.12,0.49,0.349,0.29,0.0224,0.26,0.21,0.16,0.6542,0.49,0.2684,0.1274,0.7391,0.6108,0.3877,0.1527,2.1354,1.7279,1.4272,0.4426,0.6051,0.2629,0.1115,0.0673,0.0602,0.15,0.2373,0.1571,0.2934,0.28,0.2427,0.0996,0.4519,0.4,0.3307,0.1648,0.64,0.41,0.2426,0.1,0.92,0.63,0.42,,0.47,,,1.68,,0.38,,,,,,,,,,,,,
