选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231
常用指标,归母净利润,1556452595.0,4516782000.0,3046792403.0,1883500000.0,1012576836.0,1564112000.0,1525319763.0,995213000.0,239970389.0,2214934000.0,1611411994.0,340493000.0,-548999154.0,261319000.0,280664134.0,663521000.0,1352533125.0,10064253000.0,9110619712.0,6802218000.0,2403729935.0,4388159000.0,2025175746.0,1208066000.0,408125802.0,2617765000.0,2577329981.0,2092349000.0,779088389.0,3468211000.0,2489661515.0,1585939000.0,730837280.0,2664395000.0,1906104349.0,1033845000.0,447819923.0,1602126000.0,1538106527.0,605706000.0,260576600.0,2567001000.0,2064573500.0,1621394128.0,754102240.0,3183206215.0,2219272858.0,1473743613.0,734932723.0,2109067120.0,1264984171.0,772481284.0,304158437.0,796087080.0,487438896.0,282695926.0,38420750.0,1013171126.0,825971763.0,538507495.0,223036036.0,432538470.0,195484239.0,157609223.0,64584224.0,470069750.0,153402422.0,98908000.0,14948060.0,501111530.0,470430931.0,420159000.0,449131758.0,395816000.0,190509420.0,45093000.0,13872667.0,-1861108351.0,-719742969.0,-746408920.0,-130317581.0,-320243017.0,-1138974214.0,-692610229.0,-327233381.0,245205122.0,407540293.0,373383193.0,247577807.0,570576574.0,390906124.0,280171581.0,163463245.0,424641343.0,291970000.0,238120000.0
常用指标,营业总收入,43477821237.0,184210915000.0,136064747889.0,85661626000.0,40119483879.0,164962838000.0,123131768609.0,80303409000.0,39946382780.0,174446172000.0,133165997183.0,85190189000.0,39465731391.0,166632146000.0,126575669585.0,84560760000.0,40597535003.0,163807783000.0,121153162502.0,74479982000.0,32173945858.0,76830401000.0,48833159938.0,29418903000.0,13789536228.0,75077806000.0,58904374914.0,43860558000.0,29650896518.0,113447438000.0,82311703856.0,52581847000.0,25663947589.0,111727442000.0,82337116074.0,52294573000.0,25424179989.0,106617858000.0,77795565326.0,48431938000.0,23450974208.0,104877631000.0,74334517444.0,46855275000.0,23397637369.0,101296620000.0,69382447487.0,43895662000.0,21209469832.0,85504345000.0,61224137649.0,39130544724.0,18495301496.0,69628669000.0,48606221722.0,29809054000.0,14548964316.0,60834135423.0,43883757748.0,27354897907.0,13373986527.0,51869879626.0,36220417067.0,23166483067.0,11916277037.0,44295163060.0,30679347428.0,17526143000.0,7723641149.0,38419263955.0,28983710788.0,18539975000.0,8903670735.0,39067561000.0,28298458005.0,18434506000.0,9088939470.0,48711590102.0,35776129267.0,24204951579.0,12239578115.0,51871568547.0,36666215789.0,24510867188.0,11768687366.0,40387452320.0,25938344369.0,14813990871.0,7268291086.0,28316505367.0,19338914163.0,12751539163.0,6847737422.0,22228216045.0,12953730000.0,11236750000.0
常用指标,营业成本,43520098202.0,184064671000.0,135565833830.0,84936456000.0,40034031513.0,166906400000.0,124050215990.0,80531646000.0,40367085554.0,170391397000.0,129007796700.0,84397611000.0,40491139667.0,170136993000.0,128949175733.0,85767986000.0,40004606380.0,149116046000.0,108753137235.0,66522331000.0,28868451833.0,76593126000.0,49698704134.0,30737646000.0,14493594692.0,76083118000.0,59149896807.0,44076144000.0,29202984510.0,113699686000.0,81214122617.0,52082630000.0,25520120772.0,111704484000.0,81148857076.0,51721350000.0,25618134856.0,108841821000.0,79215778192.0,49545807000.0,24040509226.0,105061376000.0,73779201537.0,46075050000.0,22956296350.0,100042014000.0,68361620827.0,43227362000.0,21048817353.0,84592678000.0,60576344030.0,38744956161.0,18309135739.0,69647747000.0,48753267618.0,29909934000.0,14572267212.0,59927074000.0,43092263405.0,26821591271.0,13152670418.0,52201115000.0,36843640384.0,23386883704.0,11862170451.0,43756357378.0,30420710467.0,17404225000.0,7738176120.0,38274372947.0,28795297726.0,18403559000.0,8883746451.0,39210900000.0,28463863709.0,18518692000.0,9130998858.0,51790815226.0,37141755186.0,25715535777.0,12421276197.0,54463560673.0,38745628383.0,25814367343.0,12427516636.0,40087946636.0,25305249638.0,14045209927.0,6785229008.0,26961119714.0,18446384451.0,12064190715.0,6487002508.0,20598512440.0,12483080000.0,10785610000.0
常用指标,净利润,607956530.0,213847000.0,482547787.0,31683000.0,207533999.0,-4156142000.0,-1829006223.0,-468149000.0,-333605863.0,4780784000.0,5568444023.0,2390583000.0,111356862.0,1788059000.0,1951941609.0,1926716000.0,2345968751.0,14975529000.0,13151241600.0,9297485000.0,3235656999.0,5065204000.0,2061704910.0,1069124000.0,270577873.0,3657734000.0,3487414307.0,2737063000.0,1006077530.0,4065198000.0,2875954102.0,1700841000.0,788045509.0,3544702000.0,3031602065.0,1661320000.0,672383537.0,2137540000.0,2040223906.0,788001000.0,355449801.0,3230009000.0,2610068747.0,2088953737.0,982205588.0,4232727000.0,3010527542.0,1979328683.0,928247281.0,2884689065.0,1742103620.0,1066073961.0,480634952.0,1272710605.0,751799034.0,479780557.0,71377790.0,1671050782.0,1359139179.0,853021666.0,360436750.0,472403244.0,27785670.0,161354291.0,128428510.0,703544564.0,246778003.0,126680000.0,5660401.0,440522009.0,421641089.0,395581000.0,557690864.0,328451000.0,242581423.0,-55167000.0,-10991697.0,-3518793745.0,-1734750721.0,-1833186092.0,-235265956.0,-1713320800.0,-2288911305.0,-1447338545.0,-714749134.0,120038308.0,571655825.0,654167580.0,419169936.0,1239262265.0,840943268.0,620452720.0,354057317.0,1323155572.0,560420000.0,425190000.0
常用指标,扣非净利润,1154847882.0,2896878481.0,2428864120.0,1558735448.0,957668832.0,298355801.0,728668028.0,558757061.0,70716493.0,1021080065.0,507494073.0,-600066840.0,-729931586.0,-2698210800.0,-1886642263.0,-626869385.0,611554193.0,9437240976.0,8557995151.0,5497817947.0,2123056041.0,2933248153.0,860050472.0,181862847.0,-109881642.0,235119321.0,503396307.0,250467130.0,560950806.0,1587391372.0,1594799286.0,993436861.0,521159061.0,1190649328.0,1095020794.0,619216177.0,141057663.0,13338000.0,241188594.0,88573260.0,64154562.0,1680063730.0,1475881132.0,1207431129.0,528179296.0,1823294236.0,1227300416.0,547958243.0,132160644.0,908973127.0,722160425.0,361780442.0,144947853.0,261639909.0,12587929.0,-86458000.0,-70180258.0,397026391.0,403102673.0,279107333.0,92195858.0,-233166905.0,-343591023.0,-103496629.0,33141267.0,213245879.0,63456255.0,26051695.0,-38758734.0,68043930.0,133000000.0,114171651.0,30180786.0,135805484.0,722321.0,4867146.0,-7802956.0,-1636930807.0,-737717729.0,-609275632.0,-131359832.0,-1654931922.0,-1330169463.0,-850131158.0,-432941071.0,44275033.0,293072348.0,310600741.0,232137907.0,458521020.0,,249000000.0,,,,
常用指标,股东权益合计(净资产),128143962404.0,133342978311.0,123719565728.0,129342157000.0,131563752022.0,132703744000.0,136612959428.0,138236190000.0,145345286757.0,145265973000.0,145170719498.0,139633306000.0,137959271432.0,132138753000.0,121790834714.0,119138284000.0,121518826812.0,119661855000.0,107875741608.0,105245423000.0,91649604921.0,90057067000.0,67051717364.0,64891823000.0,65853394662.0,63883144000.0,64194513642.0,61203199000.0,63462285507.0,60871673000.0,57449052053.0,57678597000.0,57196955865.0,54142936000.0,52467319947.0,49735723000.0,46979762679.0,45746781000.0,46463943671.0,41228826763.0,40354564238.0,37629441000.0,35838552442.0,35515734266.0,32611161205.0,26860495000.0,24515545996.0,23450175726.0,20329069580.0,19958093639.0,18775896668.0,21588909376.0,21178390022.0,20232881823.0,19525593068.0,19237516628.0,19398110667.0,19283147940.0,19081780974.0,18832471469.0,18514820637.0,18092443000.0,17621733342.0,10353046000.0,9314123877.0,8428434403.0,7260277818.0,7185344184.0,6205085616.0,6211478576.0,6239571770.0,5985996716.0,6150447161.0,5650840000.0,5618205673.0,4652595004.0,4698193697.0,4676647923.0,6237114805.0,6146945000.0,7717651261.0,7722739737.0,7178878866.0,8061529065.0,5125503803.0,9649169525.0,9838447579.0,7619559548.0,7802571099.0,5195347065.0,,4590490000.0,,4408642603.0,3300060000.0,2661310000.0
常用指标,商誉,11436177181.0,11409749045.0,11962253652.0,11973732000.0,11154744277.0,11159705000.0,12139929725.0,10516742000.0,10527004047.0,10516742000.0,10385265330.0,10385265000.0,10341857559.0,9161852000.0,9173261286.0,9158841000.0,9158841295.0,9158841000.0,9125488681.0,9125489000.0,6943264794.0,6943265000.0,2452186.0,2452000.0,2452186.0,2452000.0,2452185.0,2452000.0,357111511.0,357112000.0,420534322.0,420534000.0,420534322.0,420534000.0,627148989.0,627148000.0,638168012.0,638168000.0,686444860.0,686445000.0,686444860.0,686445000.0,742830752.0,663307000.0,663306518.0,663307000.0,668081509.0,668109132.0,651241835.0,651242000.0,651241835.0,651242000.0,651241835.0,651242000.0,651241835.0,651241835.0,651241835.0,651242000.0,651241835.0,651241835.0,562045731.0,562046000.0,562107797.0,562046000.0,463014412.0,440126624.0,440126624.0,440126624.0,440126624.0,440126624.0,409029748.0,402196886.0,402220649.0,400290000.0,391482558.0,323109427.0,,325103396.0,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,11394756856.0,44021698000.0,33836602144.0,27273983000.0,12074907584.0,29526571000.0,22000714536.0,12632722000.0,6596505932.0,25314756000.0,16144013013.0,10416168000.0,4495356538.0,18426376000.0,12661888660.0,9016636000.0,3863953881.0,32878453000.0,23959709061.0,13895715000.0,8003201979.0,16698283000.0,11871070129.0,7347810000.0,2299183493.0,11490096000.0,7609274189.0,6150823000.0,2243903241.0,10486579000.0,7556432868.0,4375226000.0,3034386560.0,9209615000.0,7085300817.0,3472541000.0,2341252120.0,8028002000.0,5343703207.0,1901399000.0,238413868.0,7394075000.0,5208366518.0,4660014158.0,785853373.0,5412244498.0,4461629493.0,3086719514.0,1464802969.0,5181613549.0,4426626275.0,3771705909.0,919822817.0,3915505542.0,1719188601.0,1502926922.0,116263020.0,1666288199.0,361061565.0,578881428.0,653377146.0,795551492.0,-300513086.0,158249800.0,-296594161.0,737723437.0,482268445.0,206058000.0,451292037.0,504320388.0,476815121.0,200512000.0,-59792254.0,-283504000.0,-873123800.0,178480000.0,87504986.0,1130165730.0,-107254896.0,-307711900.0,99540172.0,-2037395000.0,-786737913.0,-518597895.0,-692799750.0,-1314180481.0,-1477747607.0,-1340517286.0,-522306538.0,665558632.0,,-524240000.0,,1104885300.0,,
常用指标,基本每股收益,0.0692,0.2333,0.1604,0.1014,0.0545,0.0842,0.0821,0.0535,0.0129,0.1195,0.087,0.0184,-0.0297,0.0174,0.0188,0.0445,0.1008,0.7468,0.6762,0.504,0.1781,0.3366,0.1563,0.0932,0.0316,0.1986,0.1946,0.1569,0.0578,0.2566,0.1842,0.1173,0.054,0.2178,0.1561,0.0846,0.0367,0.1312,0.1259,0.0496,0.0213,0.2141,0.1781,0.1436,0.0686,0.348,0.2454,0.1667,0.0861,0.2484,0.149,0.0911,0.0359,0.0939,0.0575,0.0334,0.0045,0.1195,0.0974,0.0635,0.0263,0.0622,0.0303,0.0268,0.022,0.1667,0.0552,0.0366,0.0058,0.1938,0.1819,0.1625,0.1737,0.153,0.0737,0.0174,0.0054,-0.7196,-0.2783,-0.2886,-0.05,-0.1238,,-0.2678,,,,0.14,,0.3584,,,,0.2667,,
