选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231
常用指标,归母净利润,3378321000.0,13181015000.0,9964248000.0,7245652000.0,3053007000.0,12387776000.0,7245385000.0,4200950000.0,1008287000.0,11711576000.0,6151584000.0,3460359000.0,615327000.0,11653448000.0,6027302000.0,3130771000.0,219751000.0,10302605000.0,6460595000.0,3988656000.0,1341023000.0,11331053000.0,6793205000.0,3692655000.0,747683000.0,11794929000.0,8412632000.0,4780641000.0,1780042000.0,11305044000.0,7527398000.0,4114387000.0,1269526000.0,10791348000.0,6809208000.0,3671142000.0,1151431000.0,11290137000.0,7515431000.0,4794773000.0,1987777000.0,11818398000.0,7960768000.0,4698880000.0,1951571000.0,10815468000.0,7945370000.0,4397565000.0,765734400.0,4164963052.0,2510322320.0,1461405885.0,811697000.0,4009458361.0,2852436000.0,1918624574.0,1071459000.0,3864152539.0,2817156000.0,2044546509.0,945578000.0,2526301750.0,1809195000.0,1104672667.0,355879000.0,1678152805.0,1039846000.0,626337533.0,192841000.0,1384240302.0,1060719000.0,808966727.0,367549772.0,807351398.0,527626022.0,393108003.0
常用指标,营业总收入,53818557000.0,273063098000.0,183865085000.0,119758127000.0,48671707000.0,246474389000.0,152592557000.0,90049062000.0,32182793000.0,234261514000.0,143035486000.0,87303227000.0,32378659000.0,222938637000.0,135563342000.0,81297098000.0,30647501000.0,225731755000.0,144459621000.0,95464015000.0,41553935000.0,227656041000.0,145774978000.0,89403326000.0,33395135000.0,229010833000.0,154519861000.0,96147021000.0,39667781000.0,219082641000.0,135366872000.0,86290821000.0,32922913000.0,211012935000.0,140666030000.0,88717014000.0,33592333000.0,229721597000.0,147059213000.0,94204936000.0,40330971000.0,241912636000.0,148554772000.0,93236072000.0,40467726000.0,221976555000.0,148022677000.0,88272718000.0,18725462717.0,99376025239.0,56520219615.0,36928585834.0,19795533000.0,90456242248.0,63522925000.0,42453643217.0,19203301000.0,80710806825.0,58664737000.0,40127324607.0,20192956000.0,65133211929.0,43271693000.0,28180585004.0,12446949000.0,46392668374.0,29363139000.0,18580316423.0,7374971000.0,35768147070.0,24478792000.0,14986207675.0,6725251170.0,27400964663.0,23529352383.0,20282032647.0
常用指标,营业成本,49462893000.0,256255012000.0,170727425000.0,109977235000.0,45041940000.0,232696850000.0,144120354000.0,85278215000.0,31162476000.0,221104594000.0,135362444000.0,83043307000.0,31771235000.0,211172568000.0,128568201000.0,77766694000.0,30223133000.0,215200819000.0,137250385000.0,90705020000.0,39769841000.0,215346420000.0,137127048000.0,84095324000.0,32278548000.0,213439699000.0,142961992000.0,88983545000.0,37521191000.0,205917450000.0,126508112000.0,80364751000.0,31405374000.0,200437458000.0,132275029000.0,84110109000.0,32128272000.0,216280131000.0,136944756000.0,87783051000.0,37757504000.0,226800000000.0,137815639000.0,86993876000.0,37681283000.0,209613837000.0,137926714000.0,82777158000.0,17657787696.0,94797372363.0,53722452929.0,35466239173.0,19004507000.0,86052380903.0,60059835000.0,39901106865.0,17853619000.0,76472599215.0,55004975000.0,37497417632.0,18817130000.0,62476939132.0,40900783000.0,26713020265.0,11896297000.0,44757732179.0,28045791000.0,17775833199.0,7048069000.0,34357085160.0,23313948000.0,14106610266.0,6393810088.0,26661103379.0,22927358342.0,19740424214.0
常用指标,净利润,4042289000.0,16895554000.0,12580111000.0,8917435000.0,3651557000.0,15664406000.0,9470643000.0,5511791000.0,1519245000.0,14569647000.0,8020024000.0,4540391000.0,1045142000.0,14352175000.0,7746428000.0,4077949000.0,549682000.0,12417546000.0,7782019000.0,4858365000.0,1649031000.0,13823060000.0,8307466000.0,4494376000.0,971967000.0,13823701000.0,9665508000.0,5564644000.0,2032949000.0,12998507000.0,8681398000.0,4934228000.0,1532025000.0,12997418000.0,8252272000.0,4600028000.0,1497703000.0,13894413000.0,9364226000.0,6074383000.0,2449277000.0,14097878000.0,9611659000.0,5674836000.0,2368248000.0,12346361000.0,9160740000.0,5023204000.0,999199602.0,5101049415.0,3017196201.0,1673749950.0,885863000.0,4852215488.0,3364369000.0,2316083932.0,1262172000.0,4743239677.0,3672340000.0,2619259426.0,1283940000.0,3243884860.0,2377084000.0,1491398527.0,501393000.0,2116181851.0,1368188000.0,821259420.0,283452000.0,1685603021.0,1265760000.0,933207787.0,407276317.0,1069045705.0,619910562.0,480344010.0
常用指标,扣非净利润,3162843000.0,10975128000.0,9095564000.0,6661007000.0,2806492000.0,10142815000.0,5996962000.0,3359942000.0,667902000.0,9106318000.0,4947610000.0,2583072000.0,203580000.0,7971053000.0,4221343000.0,1875154000.0,-157424000.0,7520274000.0,4627265000.0,2799866000.0,983771000.0,7648492000.0,5281847000.0,3055866000.0,472890000.0,7578865000.0,7715853000.0,4231283000.0,1483545000.0,8144175000.0,5633626000.0,3362503000.0,1010037000.0,8750109000.0,5989111000.0,3129951000.0,928539000.0,9003659000.0,6687597000.0,4389616000.0,1712941000.0,9184963000.0,5634223000.0,2617203000.0,871774165.0,4564993200.0,3677172360.0,1961771000.0,666766000.0,3364890000.0,2243979000.0,1209625000.0,706675000.0,3560088000.0,2615920000.0,1792167000.0,1018245000.0,3503824000.0,2712381000.0,1955179000.0,911273000.0,2244366000.0,1693946000.0,1047740000.0,338603000.0,1470501485.0,972886000.0,593780144.0,208208758.6,1212687000.0,995280771.75,,353568598.0,513531088.0,493549089.0,390895869.0
常用指标,股东权益合计(净资产),219884710000.0,216078500000.0,212335925000.0,211930934000.0,212974125000.0,210245602000.0,203811786000.0,199906611000.0,198003782000.0,196523315000.0,192781869000.0,190025435000.0,192024886000.0,190985916000.0,184295625000.0,180648912000.0,182699161000.0,182291506000.0,179079076000.0,168797165000.0,171095764000.0,169141564000.0,162376408000.0,158760368000.0,159633453000.0,158828482000.0,155214580000.0,151353250000.0,152628123000.0,149684627000.0,145866215000.0,141793252000.0,143317061000.0,141919622000.0,137721921000.0,133916963000.0,137490942000.0,123815576000.0,118287380000.0,114938253000.0,115772802000.0,113574573000.0,112306613000.0,108918990000.0,54310367465.0,102177229000.0,49898185555.0,47256715807.0,47156526000.0,46782716178.0,41339937000.0,40689421849.0,40548498000.0,39509860631.0,37700595000.0,36724754351.0,38106188000.0,28087917309.0,27460314000.0,25927844000.0,25565491000.0,23868583818.0,22908518000.0,22012667205.0,20854054000.0,20356092766.0,19639482000.0,19052057048.0,18987153811.86,18677518566.0,18051910126.81,,6823569589.0,6415868184.0,5230922143.0,
常用指标,商誉,312056000.0,312056000.0,316551000.0,322263000.0,311773000.0,306816000.0,306129000.0,306129000.0,317510000.0,307406000.0,369050000.0,277139000.0,258237000.0,261739000.0,285782000.0,275099000.0,272181000.0,272806000.0,326376000.0,326110000.0,340350000.0,328749000.0,302254000.0,313850000.0,470226000.0,462158000.0,725416000.0,714772000.0,699915000.0,713042000.0,1244017000.0,1239319000.0,1211281000.0,1242487000.0,1264790000.0,1281491000.0,1299744000.0,1286760000.0,1290161000.0,1293524000.0,1269409000.0,1315234000.0,1335261000.0,1310831000.0,691601339.0,792086000.0,617125587.0,61435793.0,67242000.0,61385944.0,105774000.0,105774306.0,97147000.0,97146528.0,53821000.0,53541113.0,52339000.0,53972290.0,49979000.0,65126101.0,54265000.0,48878918.0,57875000.0,57483416.0,57875000.0,61171249.0,61404000.0,62931755.0,56742277.0,56742277.0,8717793.54,,11776900.0,11776900.0,11776900.0,
常用指标,经营现金流量净额,-9084455000.0,24185716000.0,-11527861000.0,-8997544000.0,-5069023000.0,27056914000.0,7545223000.0,1841248000.0,14487790000.0,14721616000.0,-3992206000.0,-14780023000.0,-7232528000.0,23953216000.0,9859793000.0,-1929087000.0,-9017614000.0,20592700000.0,-1418588000.0,-11571341000.0,-12927072000.0,-2032393000.0,-15168007000.0,-14785418000.0,-9040061000.0,22530536000.0,-5534844000.0,-13390166000.0,-4455488000.0,18869344000.0,-742290000.0,-10554433000.0,-9400797000.0,16184344000.0,-9489946000.0,-17509782000.0,-15527632000.0,20978945000.0,3348680000.0,-8118373000.0,-4630285000.0,14981510000.0,-10177113000.0,-10780214000.0,-5841672000.0,28437455000.0,-10628586000.0,-16235395000.0,2241168724.0,5453156104.0,-5407619583.0,-3250463745.0,-2024229000.0,2394691834.0,-6135522000.0,-11127354069.0,-5766110000.0,6941333815.0,-12987186000.0,-7697564823.0,-7069796000.0,3721138144.0,712464000.0,-520175268.0,-4128202000.0,4405291041.0,-1486578000.0,-1716764511.0,-1272120000.0,1338701613.0,-604282000.0,-1818920601.0,-2919372298.0,1443172811.0,1715562907.0,
常用指标,基本每股收益,0.12,0.46,0.35,0.25,0.11,0.43,0.25,0.15,0.04,0.41,0.21,0.12,0.02,0.41,0.21,0.11,0.01,0.36,0.23,0.14,0.05,0.39,0.24,0.13,0.03,0.41,0.29,0.17,0.06,0.39,0.26,0.14,0.04,0.38,0.24,0.1285,0.04,0.41,0.28,0.18,0.07,0.43,0.29,0.17,0.07,0.41,0.3,0.17,0.06,0.3,0.18,0.11,0.06,0.3,0.21,0.15,0.09,0.33,0.24,0.17,0.08,0.21,0.15,0.09,0.03,0.14,0.09,0.05,0.02,0.16,0.14,,0.05,0.12,,
常用指标,每股净资产,6.120571,5.997472,5.916313,5.921379,5.974302,5.880852,5.696578,5.588719,5.644413,5.60905,5.423139,5.334673,5.424274,5.40235,5.203229,5.094129,5.178445,5.177011,5.068888,4.943104,5.036208,4.983519,4.818648,4.716419,4.757421,4.735157,4.61623,4.492519,4.545524,4.476055,4.338796,4.215974,4.276895,4.235658,4.098281,3.988233,4.11549,3.842483,3.679554,3.576681,3.616361,3.550924,3.544685,3.444733,3.001792,2.934907,2.850486,2.701669,2.704393,2.648692,2.484641,2.389541,2.442939,2.373065,2.282068,2.219687,2.344274,1.905543,1.813751,1.756548,1.705234,1.625353,1.567613,1.508105,1.496415,1.466647,1.4133,1.378016,1.373028,1.356086,1.330349,,0.673525,0.620851,,
常用指标,每股现金流,-0.316544,0.842741,-0.401683,-0.313515,-0.175423,0.945246,0.265591,0.064293,0.504821,0.512968,-0.139106,-0.515003,-0.252014,0.834639,0.34356,-0.067218,-0.314215,0.717544,-0.04943,-0.403198,-0.450438,-0.070817,-0.528522,-0.515191,-0.314997,0.785067,-0.192859,-0.466574,-0.155249,0.657494,-0.025474,-0.367326,-0.327155,0.564797,-0.330673,-0.610115,-0.541086,0.769048,0.122915,-0.297498,-0.169677,0.548999,-0.372941,-0.395042,-0.248207,0.99449,0.063883,-0.34413,0.164589,0.392077,-0.391771,-0.235489,-0.146651,0.17349,-0.444506,-0.806154,-0.417743,0.586261,-1.09689,-0.650132,-0.596639,0.313866,0.061837,-0.043265,-0.348665,0.372068,-0.125555,-0.144997,-0.107442,0.113066,-0.051037,,-0.417053,0.206167,,
常用指标,净资产收益率(ROE),1.94,7.7,5.8,4.2,1.79,7.51,4.44,2.57,0.62,7.41,3.94,2.21,0.4,7.35,4.02,2.08,0.15,6.71,4.47,2.75,0.93,7.93,4.93,2.72,0.55,8.92,6.41,3.65,1.38,9.06,6.1,3.39,1.04,9.13,5.83,3.15,1.01,11.2,7.56,4.83,2.03,12.47,8.56,5.13,2.16,13.14,9.86,5.65,2.07,11.89,7.49,4.39,2.44,13.36,10.55,6.58,3.9,16.96,13.83,10.2,4.8,13.82,10.06,6.18,2.03,10.05,,3.83,,15.41,,,8.1,21.79,,
