选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130630,20121231,20120630,20111231,20110630,20101231,20100930,20100630,20091231,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040630,20031231,20030331,20021231,20011231
常用指标,归母净利润,1587119915.99,5633559541.41,5110347361.75,3463070710.93,1435653008.94,3350208782.4,3302049264.3,2111371071.52,886228868.51,2753755356.48,2857177459.49,1901450158.69,1428089623.65,3010558218.74,2002130373.78,647365234.71,228249413.63,5371496261.61,4320794537.25,2700359705.45,1176318697.15,2722988518.72,3050882853.98,1526023784.18,813084162.43,2435079764.1,1741410722.22,1209615906.24,1269514969.3,1231013208.91,903852606.34,715588921.96,436172745.35,3553626384.73,2628915372.22,1755242262.97,844297461.03,2313974857.75,1875819989.55,1283431509.35,423098320.77,7325224517.53,5910867136.32,5877605505.21,1939946048.5,2341671183.75,1427545936.98,831132782.19,218015744.93,1007421947.97,521185629.1,609480516.69,551601168.86,908627285.92,654882677.84,1315286396.52,971335300.0,535117506.29,1914613101.61,922370056.59,577636800.0,-895429557.73,-756407700.0,-875204202.86,-268377300.0,4303174897.91,1570798945.46,377620800.0,936148982.67,643440000.0,550743267.81,33808900.0,-31685539.55,-27944400.0,-26540429.23,-18029000.0,35247552.39,66661973.18,47988706.98,33808900.0,5888094.18,64895781.02
常用指标,营业总收入,4090179175.27,15358190328.79,12708369810.92,8001159359.72,3884727756.24,12172087561.4,9117648632.32,5761431054.71,3610537317.89,17090058490.58,13695019865.05,8695027712.21,4436963376.43,18728628979.84,12026480902.49,7295955886.53,3126093785.97,24370394956.88,18840205878.43,13276756060.33,5193090773.88,23133946765.29,16051491328.23,9625293303.92,3827315338.54,19052097313.75,13607480201.38,8078903639.13,4067657141.89,10303490892.44,6565693526.21,4277336132.79,1944336176.58,10531511324.13,7059329291.01,4628448110.05,2128920367.14,6876188934.65,4767963024.99,2892900928.61,1380998457.49,15434705061.27,11882065349.88,11001494452.86,4120946800.53,5499603011.02,3532621209.56,2217127362.46,1169412098.18,3243936742.44,1645159457.62,2381290231.79,1247560321.48,2573212049.34,1677772468.01,3090478809.62,2090932100.0,1222100501.39,3811434500.11,1842506523.73,1082670500.0,-466949812.65,-549983900.0,-837992942.19,-242673900.0,8484973694.68,2887745286.91,846286900.0,2032715546.75,1278540000.0,1019126928.14,1461136800.0,269762889.67,214013900.0,112695667.69,66987800.0,468408046.03,379981749.73,402505925.89,183544700.0,277913579.29,410109470.58
常用指标,营业成本,2082087377.18,8746929545.68,6336745998.96,3823275915.38,2169301905.96,8646139394.65,5552100935.31,3611763484.57,2743541976.13,14343818764.77,10717832589.13,6738729244.08,2921481499.37,15550132219.93,10047200561.78,6859680846.49,2888705553.23,18139623427.93,13930728228.0,10240299401.72,3844990631.22,20437154223.75,12615321810.03,7948233358.75,2918876617.1,16300663502.05,11628090478.71,6664145255.2,2624203388.17,9045983656.91,5669551652.83,3565032099.19,1562032273.65,6426673519.12,4146932909.19,2744489806.14,1311165400.15,4273509216.67,2663042489.08,1548500853.22,815508837.99,6040256854.07,4167477530.9,3385355588.21,1600580947.15,2609681110.15,1810200153.4,1257994034.17,866053548.65,2148350420.39,1120395054.66,1818720074.61,824568580.35,1522834303.45,899451154.83,1465041323.13,,566464039.0,1369597619.74,621691649.94,,991116049.92,,523363553.73,,2312094680.06,717807719.42,,655071562.3,,273830671.63,,277735391.29,,139340319.72,,395279034.11,276823372.66,337621340.1,,271443893.42,309405899.83
常用指标,净利润,1587019565.9,5633651831.14,5110096476.73,3462902508.47,1435596568.51,3350447340.65,3302385918.07,2111677586.13,886576282.08,2756603710.82,2857216149.36,1901383681.73,1428095407.96,3010331868.43,2001927512.48,647174520.24,228169003.97,5373139220.06,4319413892.39,2698036733.06,1174621474.31,2721763792.52,3049167596.56,1524870708.46,808128911.36,2478738856.26,1785560610.58,1253943966.76,1277689044.41,1280527201.82,951864545.95,759477577.47,452682856.55,3603017622.48,2697955042.78,1808603196.65,869722700.33,2426650663.04,1955082346.55,1356377159.12,471153247.75,7374169731.78,5967714814.41,5932591186.97,1959791044.8,2358701642.61,1444319437.6,841718421.29,220736490.62,982329502.88,503478667.54,590827925.9,551488056.87,908627285.92,654882677.84,1315286396.52,971335300.0,535117506.29,1914613101.61,922370056.59,577636800.0,-895429557.73,-756407700.0,-875204202.86,-268377300.0,4303174897.91,1570798945.46,377620800.0,936148982.67,643440000.0,550743267.81,33808900.0,-31685539.55,-27944400.0,-26540429.23,-18029000.0,35247552.39,66661973.18,47988706.98,33808900.0,5888094.18,64895781.02
常用指标,扣非净利润,1489678985.61,5507110248.32,5021224524.86,3373839827.09,1407602697.37,3242305501.01,3185454922.34,2019409250.23,794110163.83,2628280773.55,2716517444.26,1758896166.34,1283457696.75,2858210374.83,1829891337.11,483279310.31,223978661.59,5306970134.17,4250816560.06,2629382749.5,1107303024.43,2662488437.45,2961331588.43,1439023469.06,729067002.06,2371410961.44,1670962223.75,1138849920.88,1171825842.17,1179836507.58,834440004.99,635789901.1,366904718.23,3350298010.32,2414308887.36,1539832115.65,638128835.43,2164357324.78,1725212199.35,1128891939.37,420379251.57,7252616449.17,5826552935.69,5817238491.26,1943431138.59,2305049069.0,,,218060307.33,979198762.56,,497963665.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),84825892650.45,82688824586.24,81926412330.54,84834990803.45,82655672320.76,81399815389.87,81287538154.45,80421694938.74,80128413226.55,78760196752.56,78693534711.93,77997604761.22,79212888948.52,77398288592.72,77315883346.4,75815017703.19,65205724646.14,64143105642.53,63270327464.23,61071222692.03,61357082646.39,60231144029.18,60496642638.25,54488220897.1,54978369018.31,54011636732.84,53313807528.61,52730300287.89,54082261712.55,52272452340.13,51986894794.75,51742738848.66,52918255996.76,53501474850.13,42197354640.83,41368385473.03,41442799704.24,40937825349.34,40930546843.18,33437818176.27,34276442835.55,35375745348.93,32450801137.58,34249528821.9,31047494189.26,18625498495.1,17139362004.46,16157226467.57,,15778120830.45,15334931590.48,14998196685.01,15061281264.32,14406180144.84,9755118696.98,10215229913.9,9533342400.0,8741006230.13,8995744944.63,7745341935.91,7419794000.0,6642701172.13,6746323400.0,7069943744.5,7687881300.0,8816427715.3,5391615267.37,3129673000.0,2755647082.2,2461980000.0,2442327022.84,1925392600.0,1818540250.77,1822281300.0,1823685361.09,2207760900.0,1850225790.32,2233748963.89,2187780508.71,1925392600.0,1158255143.49,1194291165.25
常用指标,商誉,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,32135375.1,,32135375.1,,32135375.1,,32135375.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,11266022686.39,195871201.86,1795310107.31,-7729967216.62,-4738016790.52,2475086693.92,-7127656843.14,-17290599063.76,-22798135086.96,21459210316.21,-14022555106.76,-15839631721.34,-14770666413.98,21616532485.13,10209807611.58,2699011697.17,-10009311.52,-10577731642.82,26079870858.53,6195082392.54,17887738136.64,28195640212.74,15205891410.37,11580969930.57,3437569646.59,10385033926.77,12286006071.57,7867143433.37,6520526052.27,5719680134.58,7782866397.9,-8471161994.37,-7828937251.32,-14561084108.92,-15498651940.31,-13392885395.93,-11755634285.04,-4717062183.96,-22151315655.29,-16104041893.01,-4509016858.62,-13755058027.36,5780656454.47,29874296523.79,-3222739010.72,4988121472.1,-4235794392.66,-64889599.76,-1065477692.64,-4349594820.85,-521382186.85,-1810796009.77,-596315148.35,-11987601724.53,,-1355741720.75,,,11829553318.39,,,-9817692850.47,,,,11581948167.05,,,8462406714.4,,,,312061437.96,,,,-1027873007.12,,-905174280.01,,-1139304955.21,
常用指标,基本每股收益,0.19,0.65,0.59,0.4,0.16,0.37,0.37,0.24,0.1,0.3,0.32,0.21,0.16,0.35,0.24,0.07,0.02,0.72,0.58,0.36,0.16,0.38,0.43,0.22,0.12,0.35,0.25,0.17,0.18,0.18,0.13,0.1,0.06,0.57,0.42,0.28,0.14,0.41,0.34,0.24,0.08,1.46,1.19,1.23,0.45,0.55,0.33,0.19,0.05,0.24,0.12,0.14,0.13,0.27,,0.4,,,0.58,,,,,,,,,,,,,,,,,,,,,,,
