常用指标,每股净资产,8.837755,8.539022,8.229687,8.104679,8.310104,8.012475,7.759477,7.535732,7.828758,7.552553,7.268665,7.002125,7.423317,7.090526,6.779845,6.424096,6.936721,6.499546,6.130363,5.758501,5.305075,5.617062,5.285661,4.966243,8.945996,8.50317,8.281763,9.665839,9.990155,9.798785,9.510223,9.232386,9.165067,8.963563,8.704591,8.506134,8.430111,8.284851,8.109716,7.957657,7.910023,7.783593,7.639658,7.490719,7.515146,7.381929,7.287877,7.078373,7.086329,6.985462,6.909008,6.783526,6.660984,6.536736,6.511322,6.471161,6.633617,6.451162,6.147991,5.856604,6.004635,5.649604,5.322582,5.051785,4.87014,4.549331,4.263134,4.058101,3.976428,3.908822,4.115064,3.927905,3.850069,3.661833,3.490829,3.322369,3.115202,2.941715,2.761349,2.626064,2.291631,2.155008,2.063629,2.029791,1.957764,1.952561,3.728025,3.668339,3.634676,3.612248,3.66337,3.60294,3.576673,3.552392,3.478274,3.477068,3.464171,3.450021,3.465507,3.458407,3.513936,3.48183,3.902841,3.801552,3.702521,3.571795,5.127771,,,,
常用指标,每股现金流,0.028677,2.899768,1.791054,1.045511,-0.187495,2.128225,0.799321,1.123125,-0.276426,2.111706,1.075169,0.987792,-0.232264,2.66177,1.519697,0.621383,0.196191,2.564753,0.843627,0.619399,0.139897,1.302053,0.78058,0.441524,-0.147021,2.669775,2.107834,0.267189,-0.153855,1.629529,1.017583,0.810914,-0.25444,0.789824,-0.488261,-1.515765,-0.924726,1.758526,1.305386,-0.020389,-0.142067,0.216578,0.711949,0.236633,0.355468,0.979676,0.536342,0.277539,0.061983,0.281518,-0.004811,0.086084,0.030668,0.162177,-0.183674,-0.166724,-0.051104,1.251677,0.662195,1.077919,0.307122,0.859822,0.507358,0.330808,0.283337,0.20893,0.168967,0.075869,0.00524,0.793723,0.412913,0.276827,0.004483,0.32199,0.052444,0.098109,-0.056615,1.185286,1.10178,0.742348,0.150649,0.431016,0.866653,0.586751,0.326489,-0.764637,-1.369288,-1.438552,-0.757551,1.685559,1.120496,1.064641,0.083539,0.578937,,0.539386,,0.754364,0.172032,0.095076,0.111925,0.001829,,0.055822,,,,,,,
常用指标,净资产收益率(ROE),3.41,14.08,10.29,6.66,3.32,13.05,9.85,6.98,3.46,15.54,11.98,8.3,3.99,20.96,16.67,11.48,5.73,26.27,20.46,14.6,6.58,22.9,16.87,10.73,4.99,24.18,19.74,13.49,6.27,19.3,9.18,6.22,2.22,10.228,7.31,5.0,1.74,8.131,5.97,4.1,1.61,7.97,6.1,4.13,1.86,8.342,7.05,4.15,1.43,6.64,5.54,3.71,1.88,7.55,7.12,6.43,2.79,21.81,17.01,12.11,6.09,24.64,18.74,13.52,6.81,17.58,,6.23,,11.91,,12.28,,21.81,,12.15,,27.74,,18.28,,8.71,,3.7,0.31,3.27,,1.16,,-5.43,,1.33,,-28.19,0.803,0.78,,1.02,0.91,0.88,,,,4.41,,,,,,,
常用指标,总资产报酬率(ROA),1.8228,7.260883,5.514634,3.636353,1.781172,6.088085,4.555923,3.215952,1.620319,7.339506,5.715825,4.045557,1.86447,10.218323,8.144045,5.562161,2.81815,12.459233,9.268974,6.587302,3.102176,10.673782,7.735771,5.005749,2.392217,10.163315,8.124859,0.897785,0.282048,8.542524,6.601472,4.452693,1.715882,7.578409,5.609004,3.816421,1.312962,6.296342,4.608819,3.227002,1.27407,6.32683,4.561306,3.297574,1.413195,6.439467,5.91225,3.501953,1.243213,5.681738,4.758305,3.224356,1.615179,5.982209,5.402154,5.029592,2.169205,14.573102,11.624969,7.828149,3.872823,15.468803,12.193671,8.638259,4.266939,10.974285,7.029616,4.001804,1.283993,5.966359,8.762468,6.294244,2.716805,10.881455,8.77599,6.118433,2.892301,11.517515,9.296802,7.124051,1.875488,4.118644,2.471196,1.882709,0.480999,3.048941,3.09195,1.466092,0.671375,0.384709,2.676803,1.401131,0.870628,-4.865351,1.923418,1.387515,0.716436,2.575746,1.189566,1.918592,1.606351,3.028637,2.521095,5.095344,3.553932,10.336743,,12.219379,12.903701,18.500525,16.541636
常用指标,毛利率,14.432855,14.935246,14.723992,14.365457,13.818549,12.846288,12.370489,12.304011,12.305589,13.138597,13.664013,13.624314,13.560022,14.735326,15.29648,16.13743,16.403676,17.123366,16.683673,17.544204,17.705422,17.969752,17.673454,17.420312,17.284082,18.005182,17.25698,11.745962,9.124126,12.598651,12.627305,13.449222,12.000307,11.555884,10.896804,11.330313,9.817716,12.616868,11.461464,11.781454,11.489105,11.218142,12.155378,13.31654,11.935226,10.520351,10.863607,10.228734,7.711879,9.562046,9.218039,9.153046,8.545597,8.336992,5.844859,6.563623,6.742623,8.411059,9.523619,10.584875,10.983277,10.236797,11.135381,12.317383,12.665558,9.402859,9.573927,9.994531,3.524928,4.481306,6.63682,6.89771,6.589589,8.078496,8.871783,9.47279,9.168075,8.686691,8.406005,8.082771,7.597236,5.56982,4.995822,5.244468,4.062528,6.494038,7.704774,7.189714,6.011336,7.362469,11.850512,11.281884,12.234982,13.097462,12.814318,13.606423,17.136193,8.85025,10.694012,6.78541,10.667675,12.032053,13.602595,14.834418,15.937326,19.285982,,21.89059,18.175852,21.538211,18.857755
常用指标,销售净利率,5.745904,5.640952,5.532574,5.355537,5.38922,4.90686,4.820087,4.985989,4.996061,5.172871,5.207307,5.32432,5.377617,7.228928,7.356008,7.30046,7.939573,8.178708,8.169776,8.532896,8.606143,8.066668,7.901501,7.668412,7.493466,7.420827,7.31622,4.603856,2.838693,4.057707,4.044252,4.15397,3.010112,3.861328,3.770397,3.91294,2.789574,4.578367,4.215049,4.430477,3.948349,4.363159,4.678116,4.557633,3.859951,3.645772,3.997773,3.457532,2.489159,2.711338,3.045677,2.95193,2.957295,2.686544,3.226518,3.902177,3.402071,6.315507,6.539413,7.000573,7.046756,7.118733,7.070317,7.606631,7.961421,5.984173,5.0362,4.544412,2.666386,2.677778,4.60518,4.902,4.228785,5.477734,5.66454,6.09099,6.122041,6.990894,7.487504,8.595605,4.261893,1.807538,1.416014,1.450231,0.112858,0.709024,1.554134,1.065996,1.019874,-1.987074,3.026926,2.121246,2.265522,-15.095256,0.981191,1.428901,1.823749,1.071347,2.002365,1.25533,2.74607,1.89642,5.768958,4.333994,6.274989,7.926474,8.833241,6.457408,5.516734,6.491733,5.867287
常用指标,期间费用率,7.50122,7.33995,7.393602,7.235674,7.577086,7.358757,7.365628,7.206657,7.379099,6.905093,7.030834,6.702523,6.793593,6.189839,6.526704,6.395515,6.396041,6.230655,5.990108,6.125931,6.624847,6.822674,6.85945,6.616027,7.144816,7.683487,7.76761,5.710093,5.502198,6.187652,10.811763,6.973586,7.539441,5.41192,5.527158,5.602403,5.267539,6.491872,6.342477,6.179305,6.617479,6.030862,6.795556,7.120384,7.255679,5.651746,5.518409,5.42231,5.291347,5.875239,5.806088,5.548932,4.731291,5.443553,2.478696,2.188715,2.558816,2.444581,2.60515,2.735137,2.953555,2.485438,3.261342,3.815679,3.825356,2.451932,2.64332,2.804398,2.810322,2.151537,1.890831,1.819287,1.884216,2.341845,2.974071,3.0681,2.822192,1.293306,0.654108,-1.047515,3.680254,3.34185,3.363149,3.511209,3.56777,5.001005,5.370067,5.828838,4.997114,8.038916,7.580478,8.044456,8.213502,24.915339,11.380502,11.606145,13.392252,6.847892,6.816011,10.286543,13.725559,10.250525,9.060706,9.72968,10.661305,10.997554,,15.129474,11.87679,11.729222,10.928605
常用指标,资产负债率,56.883315,58.781268,60.277151,60.13486,59.203845,60.530404,62.302992,63.076655,62.315179,64.264263,65.55489,65.86866,65.976564,59.859545,61.281518,63.177336,61.926274,61.158008,64.71276,64.836738,66.562087,63.34605,65.742603,66.28873,65.095633,65.176581,59.353354,44.086138,38.824401,42.645062,41.614209,43.76772,39.35277,38.767889,38.048277,37.991583,34.171512,36.322944,33.528401,33.694394,30.256422,31.912926,29.568963,33.243575,30.907007,34.012924,29.78764,29.927923,28.527456,30.264076,30.519292,27.858404,33.937241,30.946353,33.984162,32.528075,34.982456,38.332993,40.322512,44.475803,45.623651,44.039021,42.446656,44.136082,45.892473,45.962592,45.697417,46.683746,47.709064,48.308541,51.312382,51.157389,49.829452,52.165561,50.710667,51.148875,52.899211,55.313541,57.813094,59.740927,65.89126,69.478751,72.909141,75.02427,77.208549,78.401489,65.906657,66.510018,65.508833,60.326075,57.10209,56.477478,57.028806,56.528512,59.530925,59.619919,58.775688,58.655029,61.470596,59.356327,53.307246,52.910726,49.153335,48.313347,47.181363,51.243529,52.705943,67.634258,69.821218,69.118424,68.370109
每股指标,基本每股收益,0.299,1.17,0.858,0.55,0.274,1.02,0.76,0.54,0.269,1.13,0.867,0.6,0.293,1.41,1.098,0.75,0.386,1.54,1.175,0.83,0.382,1.2,0.861,0.55,0.256,1.07,0.826,0.548,0.419,1.34,0.847,0.569,0.202,0.879,0.62,0.421,0.145,0.651,0.476,0.324,0.126,0.602,0.458,0.309,0.133,0.596,0.502,0.293,0.101,0.449,0.372,0.247,0.12,0.486,0.46,0.42,0.18,1.302,0.998,0.71,0.355,1.25,0.923,0.65,0.321,0.741,0.454,0.249,0.068,0.447,0.653,0.47,0.188,0.72,0.549,0.38,0.173,0.707,0.571,0.44,0.104,0.179,,0.07,0.003,0.06,,0.09,,-0.095,0.107,0.0477,0.024,-0.583,0.028,0.027,,0.035,0.032,0.0304,,0.061,,0.16,,0.378,,,,,
每股指标,稀释每股收益,0.293,1.15,0.834,0.54,0.269,1.0,0.747,0.53,0.264,1.11,0.861,0.59,0.288,1.38,1.081,0.74,0.386,1.54,1.175,0.83,0.382,1.2,0.861,0.55,0.256,1.07,0.826,0.548,0.419,1.34,0.847,0.569,0.202,0.879,0.62,0.421,0.145,0.651,0.476,0.324,0.126,0.602,0.458,0.309,0.133,0.596,0.502,0.293,0.101,0.449,0.372,0.247,0.12,0.486,0.46,0.42,0.18,1.302,0.998,0.71,0.355,1.25,0.923,0.65,0.321,0.741,0.454,0.249,0.068,0.447,0.653,0.47,0.188,0.72,0.549,0.38,0.173,0.707,0.571,0.44,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
