选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,20061231,20051231,20041231
常用指标,归母净利润,1654404644.44,1361917896.52,420617247.85,267900543.3,149618189.51,483929654.43,338305885.95,237525982.08,114391149.88,1890621314.16,1751716597.27,1288351358.13,694765271.75,5714438026.64,4360470307.68,2906299614.51,1497921285.53,2208337176.26,1553688755.13,782700199.19,286855117.1,532871488.05,518373889.44,311675420.27,41504117.44,16319676.03,90019275.29,50524751.79,28608251.39,456284907.64,472538697.11,445998496.95,411506799.8,304730207.96,277837561.48,176781722.3,63955544.39,396327889.38,316662663.26,192604824.58,70932266.58,99555957.77,50182656.43,29325752.04,12122982.25,61533270.82,50508436.28,29389439.33,10540337.09,81325752.81,52636213.36,33968199.88,13205677.82,63064375.54,57156685.96,28971737.42,8470149.62,46090573.46,20629162.39,7931329.25,355906.28,38846639.1,17349849.42,12757206.66,5716706.9,35362619.79,23291279.88,27660272.52,36818304.24,20893812.89,14717203.82,5662685.96
常用指标,营业总收入,6673476673.92,16649892556.28,10842565159.38,7028730109.87,3488655637.67,12518297342.63,8862814897.33,5450027206.35,2463055780.57,15404639485.24,12124108248.03,7986601253.26,4313996360.31,22316935603.86,16428819562.39,10363428083.48,5149060455.78,11090801692.82,6623025300.84,3699446314.8,1561681383.49,4119046395.55,2695561133.69,1592744006.91,524980320.84,2754589624.7,1964061981.69,1217722468.71,543928122.15,2079846708.24,1496947931.19,941806646.87,436134026.87,2057303096.04,1533525007.16,935143283.75,379401659.34,1837246541.21,1345684584.85,800925054.47,345171948.19,945804747.08,645383311.77,368266117.94,154884760.28,705686874.22,514394349.84,315226430.63,136490369.09,596059183.96,436252275.9,267989897.14,118748689.75,554124563.4,425958936.21,242310760.91,102996408.72,470914598.54,332916129.21,200108692.42,81849522.62,364515072.59,248616967.12,162780559.69,71198656.61,328838110.96,239575224.03,284946249.14,248433229.58,231130964.53,201353498.4,158147291.56
常用指标,营业成本,4703232943.45,14997211391.77,10272266115.32,6670326670.31,3303840860.89,11796437785.34,8440516987.21,5200814216.24,2372105957.38,13048760088.59,9991144956.48,6394766523.84,3409730727.53,15572673677.45,11175502700.72,6753930496.51,3274884193.1,8136938848.23,4634010208.29,2750645087.08,1201916475.18,3266516669.34,2045404019.1,1184973857.32,478361982.64,2603463185.75,1802937721.7,1126320515.89,505286537.03,2017094635.42,1462121986.02,922798042.64,417610277.48,1747304154.48,1253575006.24,753976275.2,312368356.86,1436396180.99,1001280170.65,591061773.54,262945580.3,851620464.21,585447284.58,331316054.77,141472937.75,643482742.43,461755140.49,285224436.97,124461289.49,521671588.25,377002460.35,231125026.2,103691674.23,481428786.22,358499409.73,208756695.71,92834817.05,423931644.21,307846954.71,190504800.68,80589833.03,324645434.42,225829556.06,146042390.61,64371801.49,298024671.18,212632049.4,257744329.83,204727262.69,206827025.47,181587421.46,150960201.94
常用指标,净利润,1647319537.14,1344179277.07,417008662.97,264961429.73,147370070.79,478433104.75,336682458.79,238722482.19,113652481.2,1842221583.07,1709516466.16,1231142114.25,699736784.61,5844041593.88,4454429745.26,2976551833.93,1529096615.73,2307366847.98,1639349568.03,813462643.23,292049178.82,500446656.93,496560101.28,293984663.31,39547887.52,-28905432.55,78492752.26,42405690.03,25373993.35,447083725.78,468843925.78,443073659.44,409914089.35,301262464.07,276238242.11,175081502.17,64019520.19,395389526.03,315930606.24,192087667.3,70633178.6,99439484.59,50182656.43,29325752.04,12122982.25,63936040.26,53003850.82,31884853.87,11298307.26,84652876.17,55054229.93,35320909.08,13648761.02,66620656.74,59813574.5,30786811.89,9467832.04,49455593.23,21608829.14,8810065.17,664123.21,41700290.39,18602069.42,13457214.06,6117851.58,37491086.8,24222755.82,27701662.69,36818304.24,21604450.31,15359387.41,5802240.69
常用指标,扣非净利润,1560155731.93,1359717877.14,373173696.92,234603380.29,134238494.59,381602705.47,286764183.94,186173873.04,100665882.2,1823789997.59,1709475273.26,1270946409.27,685904003.22,5539411998.04,4254539421.15,2886477616.43,1494557174.44,2169059410.65,1510422098.79,766102160.74,283592947.81,528329612.39,515786138.88,310814208.74,40929779.55,11656922.43,93116242.19,52503059.1,25546321.92,9989589.9,21128718.0,9666155.25,14193782.24,295823099.4,272778294.62,170862030.8,61844024.53,367001435.89,313664529.6,191351655.04,70461827.17,81841755.19,52374184.74,31788880.34,11595799.67,53107182.55,44222426.03,24071083.3,9539666.12,60550451.57,48570800.0,30246939.34,12404348.47,58569840.64,53506867.86,,,38445880.32,,,,31744489.84,,,,,,,,,,
常用指标,股东权益合计(净资产),19253924205.73,18036176625.46,13581879493.92,13314038934.61,13371697741.78,13324570623.28,13378877019.34,13265550052.24,13703299434.93,13579655107.98,13635037651.15,13149068377.5,13618819486.01,12837716871.99,11316697190.12,9518623834.53,8908198935.76,7369864264.81,6783765122.5,5944851476.5,3831779647.16,3535807567.25,3454980227.55,3246574591.2,3004886364.85,2971067159.14,3008910574.07,2974304941.84,2991606273.26,2966232279.91,2979430057.63,2996586780.01,2920950807.34,2645167616.06,2545773056.74,1843509984.74,1796943687.02,1634180042.18,1497677725.62,1360319910.28,1262291313.14,1191658134.54,882727475.15,861870570.76,859117384.97,846994402.72,836393988.6,843852568.17,841328001.56,565232119.25,535633473.01,515900152.16,509035851.93,495399243.08,485590689.78,459565398.23,438954486.32,430318812.87,405883521.06,393003561.31,384857619.35,383022993.11,359155279.21,234629672.82,242316445.24,236942702.72,225682054.74,210890207.01,163299882.42,138202989.24,115202037.46,116999882.06
常用指标,商誉,200401565.0,200401565.0,200401565.0,200401565.0,200401565.0,200401565.0,214719220.14,214719220.14,214719220.14,214719220.14,214719220.14,214719220.14,224168279.14,14317655.14,0.0,0.0,,,37036229.97,37036229.97,37036229.97,37036229.97,123345529.97,123345529.97,123345529.97,123345529.97,127375430.78,127375430.78,127375430.78,127375430.78,149161382.38,143739361.04,143739361.04,143739361.04,162394332.27,162394332.27,161739956.68,136838364.02,154606964.02,154606964.02,154606964.02,154606964.02,138784316.22,138784316.22,,,,,,,,,,,,,,,,,,,,,,,339519.39,339519.39,,,,
常用指标,经营现金流量净额,-21392769.97,1182243395.29,403363832.54,409143054.97,-122383425.18,881535736.54,647514013.99,364460390.32,21988431.67,2274216054.11,1417316922.4,661189023.57,-489551652.75,4163859812.88,2342529634.11,2426520600.71,567330812.03,2046599671.85,988982638.89,718783070.04,215406891.93,632457691.55,487119023.95,263920497.32,93446753.19,-18408019.8,-109267059.49,-45658933.94,81060493.57,-318250631.15,-277334288.45,-273493961.77,-138480140.72,-79342286.32,-73589145.99,-9247862.18,-38298873.3,233715235.86,81596873.42,55331864.84,-6321190.91,90183403.06,42052778.38,29332425.4,8583597.61,68967564.45,19625360.06,9217045.76,10192709.1,82446345.35,31583944.42,10491889.0,-8353567.01,126039181.0,105492467.82,61224444.21,20219436.68,31719851.97,6128976.37,-3763056.2,-9309449.31,7221652.12,-1127912.64,9347884.96,8870457.04,38310598.29,27587265.86,19962291.21,35207052.04,-560072.41,50065091.44,-34030743.96
常用指标,基本每股收益,0.82,0.71,0.22,0.14,0.08,0.25,0.18,0.12,0.06,0.99,0.92,0.68,0.36,2.99,2.28,1.52,0.79,1.18,1.66,0.41,0.31,0.58,0.95,0.34,0.08,0.03,0.17,0.09,0.05,0.84,1.39,1.32,1.21,0.92,0.85,0.55,0.2,1.23,0.99,0.6,0.22,0.33,0.42,0.0974,0.1,0.52,0.43,0.25,0.09,0.82,0.53,0.34,0.13,0.64,0.58,0.29,0.1183,0.47,,,,0.45,,,0.0765,0.44,,0.35,,,,
