选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231
常用指标,归母净利润,3844352000.0,17883577000.0,12484630000.0,7704701000.0,3970887000.0,19285785000.0,14614069000.0,9787792000.0,4969520000.0,19534049000.0,16688039000.0,11834895000.0,7155268000.0,18259055000.0,19327686000.0,13376243000.0,6792681000.0,13739271000.0,11920746000.0,7615078000.0,3516799000.0,5907091000.0,4154393000.0,2309554000.0,648488000.0,5628607000.0,5762084000.0,3788560000.0,1541065000.0,3352389000.0,4063985000.0,2709344000.0,1391746000.0,2291775000.0,2332026000.0,1645236000.0,1170967000.0,2027593000.0,893691000.0,616407000.0,-223082000.0,-2520089000.0,-1666302000.0,-965205000.0,15139000.0,766681000.0,659202000.0,686303000.0,538160000.0,3575602000.0,3182008000.0,2741538000.0,1655255000.0,9281401000.0,6946554000.0,4844324000.0,2661931000.0,9666806000.0,7637621000.0,4973888000.0,2300265000.0,6908978000.0,6064979000.0,4455778000.0,1984423000.0,6622169000.0,4934036000.0,3525043000.0,1390646000.0,5606147000.0,5737113000.0,3547865000.0,1929665000.0,5786732000.0,4243568000.0,2278083000.0,1037542000.0,2716758000.0,3066466000.0,1647143000.0
常用指标,营业总收入,34188624000.0,148056698000.0,110584315000.0,74435996000.0,38391490000.0,189396004000.0,140412180000.0,92983870000.0,45394500000.0,192968833000.0,156208514000.0,109356726000.0,59158383000.0,220576859000.0,175344940000.0,118038729000.0,61729684000.0,239828439000.0,167571903000.0,102179485000.0,46235922000.0,140964681000.0,100244308000.0,61393186000.0,27520485000.0,129334706000.0,94255021000.0,61042809000.0,29552412000.0,104140084000.0,77137425000.0,50317608000.0,25955736000.0,81512560000.0,59977227000.0,37330161000.0,17864765000.0,60664109000.0,41489247000.0,26300798000.0,12512676000.0,59270865000.0,44878835000.0,29746556000.0,13075000000.0,70663840000.0,52079324000.0,35434584000.0,16858658000.0,82316482000.0,59609662000.0,40398169000.0,20125066000.0,87291670000.0,65065177000.0,45719981000.0,22224833000.0,90864746000.0,67173671000.0,43098234000.0,20909106000.0,71268417000.0,52564210000.0,35560714000.0,15589691000.0,53729503000.0,38246357000.0,22949264000.0,10049979000.0,52282566000.0,40533666000.0,25808875000.0,10954651000.0,36033676000.0,27347429000.0,16929878000.0,8072326000.0,28346728000.0,26081515000.0,17878528000.0
常用指标,营业成本,29204779000.0,123827605000.0,93277779000.0,63548168000.0,32748325000.0,160208771000.0,117524721000.0,77150402000.0,37250708000.0,162823878000.0,130958284000.0,91120421000.0,48161679000.0,183689845000.0,143176204000.0,95603742000.0,51140868000.0,213569875000.0,148653176000.0,90702555000.0,41010438000.0,130064188000.0,91967969000.0,56192821000.0,25445716000.0,119355972000.0,84900356000.0,54534436000.0,26704724000.0,96138020000.0,69800383000.0,45204314000.0,23429516000.0,77042579000.0,55278348000.0,33948959000.0,15690139000.0,58872886000.0,41676118000.0,26818778000.0,12754253000.0,62477986000.0,47005799000.0,31011774000.0,13104539000.0,69704345000.0,50888166000.0,34168487000.0,15935349000.0,76510468000.0,54583311000.0,36008530000.0,17547986000.0,74058863000.0,55459343000.0,39087630000.0,18455178000.0,77466265000.0,56387087000.0,35976573000.0,17665802000.0,61327328000.0,43977261000.0,29235405000.0,12774953000.0,45091661000.0,31576747000.0,18285187000.0,8259789000.0,43062177000.0,31514410000.0,19996486000.0,7860679000.0,30113583000.0,23282547000.0,14484592000.0,6860084000.0,24809507000.0,22266089000.0,15538991000.0
常用指标,净利润,4462902000.0,21839384000.0,15203468000.0,9419660000.0,4878955000.0,24916875000.0,19017963000.0,12800717000.0,6627883000.0,25748800000.0,21759020000.0,15653220000.0,9422617000.0,25398918000.0,26788892000.0,18459981000.0,9410870000.0,19488624000.0,16390151000.0,10313036000.0,4714226000.0,8928671000.0,6527514000.0,3839328000.0,1408031000.0,8596999000.0,8764463000.0,5955340000.0,2589943000.0,6145397000.0,6317564000.0,4289812000.0,2190691000.0,4192442000.0,3981507000.0,2771440000.0,1839878000.0,2932769000.0,1315948000.0,899308000.0,-142045000.0,-2064179000.0,-1334501000.0,-737001000.0,82945000.0,1222051000.0,965240000.0,912105000.0,698694000.0,4295739000.0,3851688000.0,3321077000.0,1989576000.0,10010070000.0,7392113000.0,5163376000.0,2825974000.0,10511630000.0,8273764000.0,5415572000.0,2474431000.0,7570729000.0,6603473000.0,4931661000.0,2158899000.0,7093347000.0,5257066000.0,3718098000.0,1459005000.0,6376140000.0,6526283000.0,4085354000.0,2077230000.0,6149145000.0,4399169000.0,2441894000.0,1068569000.0,2885755000.0,3213195000.0,1775385000.0
常用指标,扣非净利润,3847661000.0,17717041000.0,12389323000.0,7653249000.0,3942074000.0,19102472000.0,14425130000.0,9655992000.0,4892218000.0,19363619000.0,16568708000.0,11751123000.0,7132977000.0,18112307000.0,19231860000.0,13313762000.0,6775438000.0,13075514000.0,11793529000.0,7539485000.0,3478859000.0,5747957000.0,4022539000.0,2214678000.0,625328000.0,5346514000.0,5572279000.0,3745703000.0,1529700000.0,3441279000.0,4121774000.0,2753972000.0,1386999000.0,2070040000.0,2253407000.0,1572059000.0,1093890000.0,1079696000.0,-105494000.0,-321613000.0,-276059000.0,-2829314000.0,-1794913000.0,-1069095000.0,-73751000.0,225488000.0,521409000.0,586214000.0,508266000.0,3376518000.0,3088580000.0,2682153000.0,1636422000.0,9013056000.0,6716827000.0,4669321000.0,2622713000.0,9396732000.0,7603990000.0,4958425000.0,2289200000.0,6744711000.0,5804978000.0,4246255000.0,1975584000.0,6273935000.0,4729294000.0,3322931000.0,1859573371.0,7692146000.0,5736975712.0,3446581000.0,1390039000.0,5093002000.0,,2409504000.0,,2509811000.0,3025904000.0,1587079000.0
常用指标,股东权益合计(净资产),204722047000.0,200615829000.0,198738528000.0,196254831000.0,196346365000.0,192327763000.0,190858742000.0,188014346000.0,189444797000.0,182782141000.0,180500512000.0,174088183000.0,174426674000.0,165168143000.0,168076725000.0,159032748000.0,153116657000.0,143071261000.0,139655077000.0,133075577000.0,129203689000.0,124995513000.0,122021455000.0,119793275000.0,119218059000.0,117425685000.0,119191069000.0,115797327000.0,113230264000.0,110647618000.0,110707670000.0,108694409000.0,108714600000.0,106404463000.0,106081283000.0,104575190000.0,104053481000.0,101987726000.0,100805412000.0,100393899000.0,99748893000.0,100017203000.0,101212045000.0,101549809000.0,102786004000.0,102704964000.0,103252133000.0,103205199000.0,103829127000.0,102672245000.0,102426099000.0,101883368000.0,103050533000.0,100724355000.0,99745567000.0,97162243000.0,98840418000.0,96151476000.0,92150981000.0,89938190000.0,88572090000.0,85518836000.0,84844627000.0,83057791000.0,80396315000.0,77853496000.0,72859270000.0,71149852000.0,70273849000.0,68145546000.0,64870786000.0,63047810000.0,61111646000.0,36704635000.0,,31878858000.0,,28002595000.0,,
常用指标,商誉,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,6084000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,5747394000.0,29791934000.0,21110314000.0,7665547000.0,358933000.0,34143372000.0,25756764000.0,14890089000.0,3405180000.0,42965340000.0,28355172000.0,17035311000.0,11098196000.0,43634064000.0,37817926000.0,20122182000.0,9969791000.0,48096562000.0,32604133000.0,20531952000.0,6129242000.0,22632367000.0,19456904000.0,9178260000.0,4596433000.0,21980611000.0,16903273000.0,10237605000.0,4133840000.0,20425583000.0,16767210000.0,8261114000.0,832103000.0,17552013000.0,10691403000.0,5401058000.0,2240172000.0,12068576000.0,6088211000.0,2979995000.0,-1014013000.0,7284642000.0,1278551000.0,362299000.0,-4207910000.0,5083525000.0,587141000.0,534488000.0,-4086601000.0,9491153000.0,4888673000.0,3808253000.0,1106640000.0,12474810000.0,6674598000.0,4216903000.0,3124317000.0,15109795000.0,9575894000.0,6026667000.0,1638142000.0,10735581000.0,6233505000.0,4731325000.0,1118033000.0,10574377000.0,4445120000.0,3062926000.0,940659000.0,10030344000.0,7009915000.0,5443309000.0,767025000.0,4919963000.0,3637277000.0,1260629000.0,690686000.0,5386738000.0,,
常用指标,基本每股收益,0.29,1.35,0.94,0.58,0.3,1.45,1.1,0.74,0.37,1.47,1.26,0.89,0.54,1.38,1.46,1.01,0.51,1.04,0.9,0.57,0.27,0.45,0.31,0.17,0.05,0.42,0.43,0.29,0.12,0.25,0.31,0.2,0.105,0.17,0.18,0.12,0.088,0.15,0.07,0.05,-0.017,-0.19,-0.13,-0.07,0.001,0.06,0.05,0.05,0.04,0.27,0.24,0.21,0.12,0.7,0.52,0.37,0.2,0.73,0.58,0.38,0.17,0.52,0.46,0.34,0.15,0.5,0.37,0.27,0.14,0.52,0.44,0.27,0.11,0.44,,0.19,,0.34,,
