选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19960331,19951231,19941231,19931231
常用指标,归母净利润,1243921120.52,7207268139.61,4687572738.7,2883284042.39,1277483938.43,6703625742.03,4473304621.39,2862547471.89,1262788615.21,7214175836.76,4740405938.45,2840883760.43,1433830781.15,7203125199.05,4877602182.14,2517723962.27,1707183622.42,6468939920.38,4701674417.19,2730260014.91,1292061480.09,5403276869.51,3102151995.21,1306647056.7,134693276.12,6463163298.95,4926772146.04,3364161054.87,1845346333.02,8027176945.72,6363981088.31,4773848889.52,2911319807.36,6553922925.32,4816418683.94,3232817994.3,1528658172.16,6075758559.6,4466911568.49,3063672965.2,1427070674.38,5232566344.84,3984348094.02,2889639202.77,1384658061.8,4455720981.58,3465013287.66,2293214443.94,1130781942.08,3448020499.43,2569951272.64,1715198469.7,855103510.27,3103691031.42,2370451362.84,1616215494.67,805264062.67,2990449886.76,2291310868.77,1553228409.54,781222450.5,2553746935.12,1905039584.11,1264558479.2,608674483.52,1530853091.66,983138988.74,578984808.88,212015538.49,1002985109.9,831769897.73,675221851.09,341495018.04,254241308.82,169267291.07,114330382.42,47668041.74,178078667.16,85909238.72,58270241.87,14771368.53,132728619.48,87864479.08,58604621.95,23562852.71,160606269.76,119586509.27,81278355.78,30029214.19,82655065.78,31568705.5,5684202.12,36793010.09,176877019.35,125403161.62,88900544.78,44543446.4,210863758.94,83051758.98,162069677.61,71934941.07,138173663.54,75508548.75,102341646.74,43134315.82,48055586.7,22678210.82,31868304.98,7179094.53,,9361347.18,6824000.0,5152000.0
常用指标,营业总收入,40182712629.43,183998900513.66,130853126828.66,84676201894.54,40577212392.8,169603589952.76,119491407086.0,77292383877.47,37021118059.79,168594051304.15002,121559281416.41,76970665059.9,36815330522.66,158267906802.55002,113313467754.54,68749853830.07,37370465391.72,139944139630.43,100334247776.03,66610677631.8,34878048754.46,133577639721.75,91725655468.21,53621914133.79,23973341397.74,144023626070.75,105596461497.31,70563202031.82,35570534872.56,157170235004.68997,118798589511.02,81626642762.22,40248430227.84,140487250484.34,103745559454.47,68394000870.62,34002152490.19,124295812980.59,92886142320.08,61339791287.74,31737119444.44,105499406258.42,71943226021.01,47235870673.89,23964232752.77,73972592347.33,54412627452.17,36844675742.19,18387969267.05,69754594925.07,50675065455.5,33252608026.41,16383164810.48,57889223057.62,43281394974.69,28291302373.89,14085715564.34,52298780651.86,39480242542.74,26033684411.19,13027163062.26,44827480384.58,31939203638.0,20836034766.97,10057517392.82,24667864782.19,15788073622.16,8077695485.01,1442293021.0,6943657350.87,5434412446.83,3993252983.91,1990107785.99,5529459473.28,3772051809.49,2523038959.46,1274927707.26,5060396140.91,3376862101.12,2224653543.52,1082951674.32,4040452650.36,2944560177.33,1936478883.71,912288751.57,3781831689.85,2672498916.76,1846282111.74,916400904.51,3266379006.2,2270137463.16,1498439566.48,824819705.78,3011460739.77,2183311632.25,1466109235.75,691929621.83,2472241081.94,1229045372.24,2286457799.45,946199766.77,1717706634.65,762786872.65,983933519.85,384672387.4,476949806.61,138180002.07,250516419.63,57982707.07,,102474123.42,72828000.0,42771000.0
常用指标,营业成本,39339160871.24,178366248735.56,127489281163.92,82793113609.64,39989343987.54,165258876505.54,116533700022.7,75427221185.94,36323812550.41,163109790696.46,118278420798.75,75143281924.46,35808625138.94,152514085835.95,109467742186.83,66938552134.35,36181233327.29,135321921103.6,97004766320.0,64633799651.63,33630548898.64,129318711285.02,89422786017.67,52995100128.71,24002921480.17,138886788865.94,101757293763.76,67860142725.63,34346658754.67,151468417416.14,114177382331.66,78283739482.97,38663994820.96,134438398117.37,99259930167.79,65265665142.95,32403276629.9,118402762220.55,88465108611.86,58376421190.32,30167066293.95,100878328498.2,68111303035.43,44639465005.72,22646924638.79,69984449527.53,51021916711.22,34697007052.84,17266619446.46,65229091729.41,47244483024.86,30906867395.82,15249315681.64,53581276523.76,39916754097.32,25987971268.73,12893815095.87,48285816916.96,36112670431.16,23765925883.88,11840982604.62,41415757050.91,29484251499.09,19157329440.74,9249180811.77,23071059753.4,14859441177.39,7620704923.37,1374477624.26,6665298763.59,5222919571.02,3814766451.37,1881045324.07,5495587033.46,3738233765.76,2487405676.09,1270478841.03,4997431951.95,3329891691.5,2178768168.26,1061615018.71,3846898493.68,2825629265.95,1855797666.41,884576188.58,3614399227.54,2528700180.64,1737443654.81,871429605.08,3147417324.9,2218996841.62,1475032433.14,786270106.82,2796105054.3,2026174576.37,1354975820.01,634041007.98,2257454867.72,1152216812.25,2101179964.74,861772846.75,1571161735.45,692762322.85,873263088.82,339538393.34,434884781.98,,230010101.59,,,92113022.67,65313000.0,38376000.0
常用指标,净利润,1409451981.46,8226592261.99,5397099516.97,3336262079.71,1496090189.11,7507602897.36,5112446973.24,3303408656.21,1433059398.4,8094765030.25,5373855379.85,3300128717.15,1686494480.6,8061205060.98,5435952038.17,2854651626.01,1919497564.47,7991487616.84,5988731001.89,3424478903.53,1638648609.04,6978084049.14,4009614880.86,1651976041.62,127886706.12,8516294451.89,6382083804.42,4377874775.88,2332971635.28,10445509693.49,8285385990.89,6201468144.24,3680867237.49,9130859207.62,6826734221.59,4582693744.27,2259168624.36,8582326894.61,6382289528.14,4338899501.93,2072163132.83,7385394325.55,5519763303.46,3942636447.26,1912519768.24,6195514212.4,4861518180.41,3226691104.85,1596194666.29,6327836845.42,4586605245.4,3052939319.34,1478642938.19,5546104014.45,4222624078.72,2856496660.52,1448702976.64,5345864245.19,4117206994.01,2795927239.46,1430864988.69,4525454883.33,3270788092.29,2181248033.76,1046124724.42,2544617654.98,1532491233.45,826747596.61,244285380.56,1148639230.43,948420099.08,766923448.54,381843665.77,336751807.53,217810660.11,163976254.97,53382858.43,257611693.61,133536255.54,95160687.12,27145712.09,202414149.37,135911799.35,85784388.71,34402562.11,223362003.68,158191743.69,111750675.79,38962288.63,130617630.9,51991413.25,17211138.44,47705242.67,227427977.8,151694948.61,107501102.76,69803720.03,255305479.68,103422643.46,207545831.02,92186350.23,175493787.61,92001635.67,123662381.03,53435785.76,53703286.59,23758380.36,32393489.68,7179094.53,,9361347.18,6824000.0,5152000.0
常用指标,扣非净利润,1150056358.92,6386694028.82,4253398109.88,2681055177.93,1156315657.76,5757776571.37,4087198516.21,2609766811.64,1084993434.36,6502615126.3,4141939455.94,2391322976.67,1177732475.36,6462643584.77,4263537307.61,2010436867.6,1255133448.3,5001185433.74,3601488987.84,2156082198.96,1180526347.23,4214693369.66,2629665337.71,893600084.24,11412395.78,5565389457.85,4177361975.15,2808518825.13,1359675087.11,6312895265.17,4851849051.55,3338768000.04,1601740076.63,6308241741.74,4559820415.89,3076754913.25,1493166727.68,5739044475.96,4136247423.57,2808982566.81,1348895428.44,4325162163.29,3423456030.91,2385412914.52,1171612076.52,4061368217.41,3388684537.66,2265371612.57,1091166930.91,3262666020.2,2532155442.6,1691668988.62,841344439.93,3030252192.14,2322620950.5,1592836936.89,797146839.63,2849373075.74,2240926926.92,1514073574.66,774554335.09,2473636244.57,1864514767.58,1224179681.2,582498951.4,1516731025.35,974820281.23,573932425.27,208386151.98,-174764475.13,3637116.85,39164394.82,20695487.19,71563459.11,140875924.16,97078894.65,45310967.56,87343076.53,69575932.8,42440245.43,10083343.38,90604214.73,60389980.12,37091266.57,11134733.47,82720446.9,103805539.86,77269451.5,24069189.69,68185694.17,29173799.28,9142438.27,27321283.0,165428999.46,121920292.06,93402778.04,,185847798.29,87247531.99,165848370.45,75186400.0,135317022.78,,,,,,,,,,,
常用指标,股东权益合计(净资产),72753996579.09,71137783000.59,68564718958.54,66608052166.75,67463771077.11,66174184183.14,64283616417.36,62289978786.41,63000043867.94,61580520682.62,59242880554.99,57567073163.09,59057182831.22,57054718700.13,54686505498.35,53026383084.59,55109936603.3,53674532287.22,51983956750.0,59424042290.0,59559123408.93,58188139738.22,56806075187.56,54310249937.81,58235202394.45,58701534414.54,57539337837.85,54842156464.52,57318843491.78,54627769645.92,53244145246.68,51041636914.93,53044998048.01,49934278069.19,47857335460.77,45745313570.35,47977286912.55,45843652124.47,43919299041.19,41716312836.5,43053127220.34,37105730768.84,31096277989.83,29115553500.54,30110749423.88,28517381794.0,25149891113.32,23555016845.31,24860810280.61,23549472555.77,27990146589.41,27564313116.04,28302883810.64,26606248345.36,24966076090.21,24177308129.38,24685385831.73,23081622030.03,22206715186.59,21216718228.0,21005400948.64,19426623480.52,17157321216.26,16069050328.61,16362520817.25,15302122129.48,14712199829.64,14140697378.49,11046510165.87,8094311631.48,3794781187.06,3982527541.18,4506866307.53,5179995943.44,5216799988.43,4554859876.4,4377679331.25,4142768384.15,2691641598.56,2657765899.75,2505884765.04,2540275690.98,2480539336.36,2458796495.14,2391041357.76,2392899577.52,2288743375.6,2267123579.36,2276161532.7,2199873718.53,2056352868.21,2005001288.74,2097297337.75,2118064915.94,2035074234.71,1810295696.18,1811613176.47,1728068834.22,1713787128.11,1665266863.83,1200165607.14,1128758033.13,1032613759.78,956377007.36,694413050.97,346902930.21,273463572.01,198890235.31,43921197.61,,36742103.08,37981000.0,35656000.0
常用指标,商誉,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,781115081.73,852681723.73,852681723.73,852681723.73,852681723.73,852681723.73,852681723.73,852681723.73,852681723.73,852681723.73,853254466.73,853254466.73,1008388727.23,1008388727.23,1008388727.23,72139385.0,72139385.0,72139385.0,72139385.0,72139385.0,73583259.25,73583259.25,74702044.5,73583259.25,130848316.65,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,73828767.25,2262125.25,2262125.25,2262125.25,2262125.25,818251.0,818251.0,818251.0,818251.0,,,,1113800.04,,,,,46830321.16,48045999.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,5197555513.49,9523102797.47,9977266495.23,6826309681.29,2062465613.85,8229208220.66,5619038446.0,5077095185.19,1223622655.09,11315738102.46,7247749191.03,4901771302.44,564603675.98,9989105248.0,8080326232.5,7118023424.81,3958833407.26,8848072614.92,8206619036.25,7206956177.69,3937424108.35,9376257345.57,7337691152.8,3374405035.33,2765207679.06,9656347352.17,6625028628.23,3079937443.18,255957507.8,9376138441.18,4419603154.11,3308566789.13,-295329647.34,8486118138.06,6783028069.36,3473499486.39,599490354.26,11375286829.75,8451407893.19,6336315234.1,1278628266.08,6630854162.2,5992857613.22,5658484881.98,2126024313.26,6094069740.34,4741364723.85,3203550284.28,35056979.76,6820288422.47,4623786998.9,3147514715.21,679525254.93,4826529341.93,3171609579.92,2166155012.36,464388182.07,4632871071.16,3327590990.18,1988158327.45,996043129.07,4568197031.87,2834817670.17,2234578020.8,803946837.77,3416314252.06,2184393309.94,617352961.25,57449676.41,175966775.99,379926642.18,302057002.07,127686742.44,1099646553.8,844629067.87,677321316.02,41425803.99,1035345446.31,815107009.25,545252426.78,192090152.4,1130352300.74,742150679.87,488786640.77,234646820.8,936960200.02,598772033.15,396428435.64,150458838.34,745932582.91,503643164.6,317583572.53,151556792.89,684631209.42,,276682840.14,,526768750.16,223631929.75,466352545.31,261696539.95,478342593.53,,153051048.13,,,,,,,,,
常用指标,基本每股收益,0.395,2.286,1.487,0.915,0.405,2.126,1.419,0.908,0.401,2.288,1.504,0.901,0.455,2.285,1.547,0.799,0.541,2.052,1.491,0.866,0.41,1.714,0.984,0.414,0.043,2.05,1.563,1.067,0.585,2.546,2.019,1.514,0.923,2.079,1.528,1.025,0.485,1.927,1.417,0.972,0.453,1.824,1.389,1.007,0.483,1.725,1.341,0.888,0.438,1.335,0.995,0.664,0.331,1.201,0.918,0.626,0.312,1.158,0.887,0.601,0.302,0.99,0.737,0.49,0.236,0.691,0.47,0.313,0.19,-0.02,0.002,0.04,0.03,0.21,0.15,0.11,0.05,0.19,0.1,0.08,0.02,0.1828,,0.08,,0.2212,,0.11,,0.11,,0.008,,0.28,,,,0.33,0.16,0.4,0.2058,,,0.444,,,,,,,,,
