每股指标,摊薄每股收益_最新股数,0.078432,0.521995,0.702298,0.581004,0.287771,0.909546,1.075246,0.722012,0.398909,1.35323,0.898407,0.529337,0.243021,1.434138,1.330915,0.95049,0.446281,1.961385,1.606721,1.021272,0.446143,0.959919,0.817756,0.542267,0.378004,1.087963,0.86648,0.532484,0.261271,0.958679,0.826459,0.562233,0.25076,1.049561,0.805594,0.549411,0.245442,0.185427,0.050113,0.029824,0.006931,0.046738,0.024607,0.019558,0.006043,0.026482,0.010834,0.004868,0.000563,0.009888,0.004386,0.00066,0.002461,0.077372,0.07734,0.064498,0.041969,0.15077,0.136548,0.098391,0.040308,0.067817,0.047689,0.028675,0.010515,0.021701,0.005384
每股指标,摊薄每股净资产_期末股数,9.581515,9.59677,9.851028,9.739541,9.943261,9.648313,10.013227,9.761554,10.171034,9.427754,9.762601,9.412669,8.980653,8.710106,8.796152,8.392908,8.470815,7.94374,7.760475,7.106889,7.831575,6.985456,6.925655,6.596701,7.29204,6.826177,6.699173,6.287076,6.382595,6.113566,6.89323,6.63164,6.856432,6.341563,6.602116,6.298308,6.353746,6.072283,6.100363,3.343859,11.658022,11.242446,11.76815,11.70036,11.682864,11.597303,11.432351,11.351607,11.337268,11.312989,11.251385,11.181463,11.392991,11.358856,11.358451,22.391156,22.519738,21.4552,21.094471,9.053159,7.07483,5.701889,,,,3.69199,2.952809
每股指标,调整每股净资产_期末股数,4.320529,4.302336,4.521241,4.321056,4.519473,4.193365,4.500355,4.195523,4.585885,3.789309,4.059937,3.698749,3.280785,2.987069,4.807014,4.389683,4.444404,4.025548,3.941496,3.270454,3.807396,2.565325,3.23521,2.935531,3.639083,3.145958,3.069539,2.667346,3.212732,2.931019,3.762931,3.504051,3.698138,3.162458,3.414877,3.096803,3.207865,2.917755,3.111831,3.116721,10.866266,10.450152,10.989315,10.963794,10.878143,10.797587,10.646271,10.580103,10.884449,10.885221,10.858062,10.923907,11.158796,11.145102,11.144931,21.959104,22.096449,21.024398,20.651089,8.459226,6.475785,5.098522,,,,3.096006,2.484549
每股指标,每股净资产_最新股数,9.581515,9.59677,9.851028,9.739541,9.943273,9.648325,10.013239,9.763281,10.172834,9.429422,9.768601,9.420743,8.999558,8.731649,8.817909,8.417328,8.460022,7.934485,7.751434,7.090263,7.356481,5.953488,5.902522,5.622165,6.21478,5.817739,5.709498,5.35828,5.439688,5.210403,5.874887,5.651942,5.843739,5.404916,5.626985,5.36805,5.415485,5.175585,5.199519,0.996477,0.999552,0.963921,1.008995,1.003182,0.934886,0.928039,0.91484,0.908378,0.910667,0.908717,0.903768,0.898152,0.898347,0.895655,0.895623,0.88278,0.88785,0.84588,0.831658,0.265794,0.207712,0.167403,,,,0.108394,0.086692
每股指标,每股经营现金流,0.186093,1.663421,1.064847,0.637311,0.091356,1.592657,1.087319,0.574899,0.142432,1.427601,0.956458,0.343611,0.116226,1.337536,1.143739,0.702441,0.225721,1.817562,1.346201,0.641223,0.393612,1.535693,0.589844,0.531991,0.318771,0.985987,0.488827,0.426447,0.28325,0.999389,0.542003,0.199486,-0.277696,1.165185,0.596569,0.372206,0.028156,0.21269,-0.205328,-0.333058,-0.437228,-2.748859,-1.619728,-0.959138,-1.231424,0.110445,0.06167,0.618114,0.122563,-0.971897,-0.429393,-1.185463,-0.846433,-0.771326,-0.335282,0.057322,1.396412,-0.308549,0.185174,1.479006,0.866887,2.815859,,,,0.67879,0.524032
每股指标,每股现金流量净额,0.042187,1.163049,0.153367,0.362412,0.40804,0.460631,0.288526,0.510603,0.573931,-0.337329,0.317459,0.167221,0.544754,0.227495,0.693636,0.112625,0.313825,0.149276,0.247188,0.661696,0.735918,0.222055,0.327005,0.413999,0.091616,-0.216732,0.025148,0.181229,0.036419,-0.355656,-0.347702,0.090955,-0.192604,0.557185,0.128422,0.370462,0.040657,0.293941,3.779,0.726309,0.737158,0.494906,0.802902,2.146266,-0.433815,0.009479,-0.723063,0.084482,0.844386,-2.234682,-2.456532,-1.969871,-1.887018,-0.967995,-0.337806,0.867554,1.058196,7.896281,8.98529,1.854933,1.409156,0.270174,,,,1.677488,0.772748
每股指标,每股企业自由现金流量,,-1.607925,,-0.505666,,2.187972,,1.395421,,1.61686,,-1.504546,,1.275628,,1.526074,,2.205003,,0.829976,,2.419463,,0.973983,,1.194821,,0.778609,,2.310426,,1.252377,,1.617028,,0.795997,,-0.446744,,-0.171323,,2.010719,,0.655451,,4.263501,,1.064899,,0.691814,,0.965411,,0.052215,,-1.211825,,-7.255018,,5.19382,,-1.228107,,,,-1.597082,3.881307
每股指标,每股股东自由现金流量,,-0.577576,,0.958521,,2.547388,,1.801237,,2.979624,,-0.052723,,3.19647,,2.342893,,2.496001,,0.093297,,3.515892,,1.924494,,1.79272,,1.339952,,2.446927,,1.740683,,2.529051,,1.4877,,-0.61152,,1.190725,,6.012347,,3.683446,,6.786445,,1.976064,,2.102488,,2.005398,,1.490969,,0.171152,,-10.306802,,6.579535,,1.639348,,,,0.265836,3.827736
每股指标,每股未分配利润,2.13585,2.057418,2.337157,2.215863,2.420135,2.132364,2.593241,2.239614,2.514683,2.115843,1.96043,1.5912,1.903504,1.660383,1.757197,1.37677,1.880122,1.439224,1.33868,0.781204,1.21673,0.817723,0.875449,0.552207,1.259472,0.815944,0.790747,0.398856,0.780631,0.474071,1.10352,0.793495,0.984397,0.693826,0.996054,0.695475,0.538819,0.250852,0.399034,1.073214,3.810704,3.729857,3.517004,3.458116,3.635306,3.559782,3.396577,3.322016,3.305897,3.298877,3.238021,3.191638,3.474151,3.44293,3.537987,6.750228,6.87881,5.814272,5.833552,6.533949,4.55562,3.182679,,,,1.40569,0.741298
每股指标,每股资本公积金,6.076022,6.076187,6.048025,6.048025,6.045088,6.044885,5.947006,5.966508,6.099744,6.044092,6.534258,6.530563,6.101644,6.084154,6.087348,6.063092,5.986498,5.91389,5.832434,5.750718,5.198396,4.713855,4.704608,4.693275,4.681399,4.66768,4.652866,4.638028,4.720036,4.715442,4.746737,4.737334,4.704975,4.744359,4.785454,4.718145,4.715213,4.714403,4.697758,1.260192,6.902455,6.870503,6.816323,6.807829,6.578631,6.572322,6.601725,6.595245,6.599194,6.582891,6.587554,6.564241,6.484421,6.484421,6.484421,13.968843,13.968843,13.968843,13.968843,1.126995,1.126995,1.126995,,,,1.126995,1.126995
