选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19980331,19971231,19961231
常用指标,归母净利润,1173009944.11,3783228877.44,3248112323.66,2050820025.28,803837703.86,1947188832.59,1248221706.37,830391406.0,310313858.05,943505301.47,746782519.3,489836288.26,152603797.97,2380732575.42,1698892441.72,953230675.86,234391250.5,1109093339.47,258486099.37,104059421.78,11837772.77,95375175.24,38496104.78,13983645.26,10606810.18,899057724.98,892195981.03,705424131.9,370086312.43,2152555375.44,1659458630.24,1064726667.61,424315260.95,908358712.98,807716940.58,526002276.15,184022075.15,151230005.54,70667476.63,48772406.43,-34411858.78,161777868.35,138920576.56,85621562.59,1715581.84,162516000.0,115239478.81,66756792.86,1810783.72,253001644.93,213882906.09,118448707.31,69926935.47,611852520.16,611191875.75,546681440.98,234418146.86,1746721082.49,1586389271.82,1284493251.03,415540504.57,586477413.07,386185016.27,230831523.39,101062469.6,115470266.34,29429164.8,62130408.63,-66552281.54,87467487.37,97040452.43,94954009.33,35181366.73,207292107.09,128383392.01,71787259.95,36406010.14,163020445.94,145494302.57,79691972.26,41799878.81,190744862.34,127242750.23,88859229.29,36964148.02,147488818.33,101988976.51,77713754.39,34127247.31,119931748.98,85800746.03,57681163.61,18610645.86,86738464.62,70032719.58,52532238.85,12723509.27,105209431.07,92070000.0,73050077.22,109570000.52,71397411.54,113080068.79,64072124.0,102262760.82,62594099.22,,112580913.76,103585485.0
常用指标,营业总收入,6017793269.71,26990866988.56,20393824651.95,13331461429.24,5800398312.94,24462674947.47,17906425123.36,12080139457.8,5469669751.07,20655216903.69,16012658034.42,10095940686.97,4576422409.87,21489124417.71,16376949892.35,10504266892.55,4607770965.99,17985585441.93,12622653895.44,8184390016.02,3597739890.15,16053698564.79,10910659143.34,7165329398.79,3486645308.57,16067504118.42,11717137119.61,7579706708.4,3770025028.78,15656274278.14,12006772103.78,8106939789.87,3999078760.62,13804404321.46,10022896875.59,6492874713.15,2921385212.19,10100939287.66,7368143515.72,4960670102.56,2382948473.1,9516157298.23,6920201163.33,4421520788.56,2101177289.44,9763546856.81,7149474058.67,4665016062.05,2320828153.0,9736526343.32,7487531475.67,4922411891.82,2372538124.93,8985503307.92,6899637672.38,4458865035.6,1980709982.08,8211881901.99,6466056851.27,4477117427.32,2132331633.67,5486320160.17,4046249698.7,2563530290.4,1075194503.09,3779815362.43,2823466673.52,1796142382.43,813963792.16,5328697430.86,4408290128.32,3100927874.09,1375401808.66,5202213048.65,3866813919.19,2453271878.52,1114296755.22,3937099577.52,2821272942.62,1803548708.39,904449187.34,3076103384.49,2409097596.5,1606398777.41,763436745.73,2502567757.37,1847841036.28,1155077631.99,561627557.98,1841662217.74,1430087883.33,919750359.51,392785145.98,1529279665.09,1169394309.12,781437329.58,344604106.57,1276740875.41,973830000.0,644469726.89,1237191604.2,663736810.84,1125044672.79,605075502.41,1035524345.34,544147635.56,,1118087323.19,1161639954.0
常用指标,营业成本,4444841959.48,21760432784.4,16357898640.12,10798601213.69,4762676988.85,22340086249.61,16578977701.11,11159104699.09,5124834107.79,19817191177.17,15412484114.81,9646703530.99,4443207408.79,19077259209.56,14657900309.31,9562722206.29,4308985170.05,17004597115.45,12396546885.87,8118066434.17,3589821414.61,16175972402.89,11011834798.66,7224674875.33,3545543801.29,15276457757.76,10890658918.28,6923483652.18,3471402091.9,13219433254.94,10134755801.59,6909439288.84,3482029764.74,12713671845.42,9048144142.62,5875036180.99,2726174225.12,9965048100.28,7293866808.62,4905564951.91,2419912675.36,9388909271.6,6814842940.55,4345279569.91,2108648132.31,9638374334.93,7063786013.9,4637132321.05,2359953232.32,9466314141.48,7259572299.38,4786705761.03,2288897956.48,8241583588.62,6145223349.0,3781117650.21,1678881969.56,6001842085.86,4516841054.57,2959725127.95,1622217383.84,4836759830.17,3619905052.68,2310911724.02,977000767.47,3702270991.67,2834579044.95,1787509325.01,875355393.57,5262289902.82,4305469768.58,3001082562.64,1346248262.14,5045401208.02,3702800603.48,2366884167.77,1063498102.94,3820235299.5,2698669630.12,1704889519.36,848917075.99,2845066309.98,2225924805.72,1474032618.78,710270716.74,2330452346.38,1702849529.54,1038373326.64,519831094.54,1698302512.29,1317951454.71,857243087.13,377404344.39,1422956463.32,1076616460.08,727832321.62,333297081.76,1198259310.35,,576281770.64,1104465981.27,593802092.19,1015441212.5,537997246.53,928692104.86,479493906.4,,998730215.34,1056695533.0
常用指标,净利润,1300931747.67,4324405968.04,3623403550.23,2276062500.6,891221513.83,2159020522.88,1376978256.73,918149949.94,330162462.41,968674025.1,757697260.73,491362023.12,143151232.93,2396311619.64,1713811954.94,965165094.18,236919126.69,1078093155.45,274279085.74,116380171.14,12175014.2,102458943.04,40284010.7,12451753.74,2077902.2,924137535.4,912424511.09,722141099.01,375246230.77,2182941371.06,1674320109.58,1072919101.22,427380823.13,917100350.45,813150975.86,528302989.92,183503425.09,154097231.81,74701194.03,52798029.5,-33493466.08,164363367.09,139685431.36,86596745.77,2103200.71,163875006.96,114806463.83,65164466.8,129172.37,250020177.92,211540257.37,117205056.34,69236268.81,609448758.69,610233257.25,546317039.13,233789712.05,1783738659.26,1628148378.9,1324083282.25,436883615.7,611809297.4,401878845.73,236196025.14,100880735.06,120030720.52,33803427.06,62393828.45,-66693931.07,79223770.75,89524606.56,93296797.23,35113861.67,212454576.85,132690038.13,72767672.26,34608040.6,173229513.83,138749094.1,73946319.88,42195604.58,193227247.31,129392877.17,90356923.81,37611616.65,150114093.41,104364072.96,79367534.08,35004098.33,122079762.25,87352251.42,58554883.84,18836705.48,87276794.73,70441681.15,52923532.21,12780474.13,105426694.01,92070000.0,71540001.02,110534288.87,70698026.1,118411932.98,68728698.48,108465512.02,66981348.22,,117253945.33,104558410.0
常用指标,扣非净利润,1163598248.7,3753948529.31,3199130774.76,2026051219.71,788870535.43,1903323989.26,1184274571.43,793824853.27,287967192.37,822537405.95,688986916.13,456311838.22,131937256.26,2323585248.47,1636673469.14,898470242.36,221947131.92,1032527374.67,207723212.12,57681052.69,-7036396.67,-112794462.66,-113314816.62,-66251521.98,-43718079.89,573984326.48,676480712.33,531911679.64,218689731.17,1983254378.96,1494671366.33,955749407.74,423506461.45,888220496.98,786477615.29,506816235.32,182151093.76,54329566.53,47633679.02,37873010.17,-44808931.29,91487612.84,91706374.59,72587166.54,-11645781.14,99602108.04,67442145.8,23862856.22,-39991134.82,210071818.84,195788464.52,107223678.1,66715489.13,580924945.31,578838151.54,530341746.7,232468705.42,1839919003.21,1582410206.62,1277512673.91,413885968.99,577828185.88,337227763.26,206136327.42,93234528.14,67307252.68,980711.94,46984390.8,-70559329.17,30881985.89,79269618.49,74947448.45,20512132.34,131976594.52,100289403.63,53771668.05,31600280.35,90964449.82,85043994.94,69997829.82,41216381.18,192331816.83,128970002.97,92494310.32,37786346.54,152244548.0,95054410.82,73789563.36,29995217.97,116923691.93,82686440.55,54504786.92,18364182.43,84727224.62,68098900.0,50598756.01,,99144271.85,,71850049.6,115523423.83,70747300.0,107774472.58,,,,,,
常用指标,股东权益合计(净资产),24875268016.82,23506301822.36,22957909235.74,21550335716.69,20106155139.55,19272063071.85,18365009102.06,17884848189.63,17578122571.18,16376681704.27,15833845061.94,15561119056.75,15935892285.0,15784435523.8,15036826528.41,14273633496.41,13878612403.42,13632141263.76,12838753749.58,12681821627.34,12895719135.26,12869914736.11,12804238923.88,12769014146.41,13129436005.93,13297208441.57,13303277928.13,13156890743.45,13267091536.83,12885074132.09,12587332269.64,11740086945.75,11322662532.24,10996864313.7,10953285548.45,10662681229.52,10625880890.58,10438803305.41,10369145858.56,7166166667.0,7255776745.43,7284480616.07,7258675820.19,7199829239.1,7291663600.72,7283475533.58,7236527000.88,7181405154.83,7479833980.24,7502539537.09,5811199129.26,5722045008.47,5911145041.55,6198630883.4,5854710095.14,5800789628.35,5986513845.88,5745351959.65,5577600727.38,3700694599.25,2879294218.46,2595661843.65,2397351921.09,2210892050.13,2149003054.31,2119812529.57,1982550718.36,2029061756.6,1957309319.08,2044039087.76,2050385717.95,2044757564.68,1988771502.69,1986258262.98,1898042843.59,1838120477.72,1855625259.48,1818813713.04,1705704293.34,1640335555.03,1706820073.7,1668287509.0,1581178417.09,1546467973.47,1577759979.36,1538407824.8,1481121040.75,1455355014.94,1469488260.57,1436665912.51,1405953404.26,1384625237.36,1338904835.92,1413170129.38,1399056427.77,1381887351.55,1341900806.72,1330116505.34,1371030000.0,1042214391.85,1002961798.26,1053838738.5,983136572.39,949236907.1,876508208.62,867024365.3,,301442616.01,279882448.0
常用指标,商誉,544279549.67,544279549.67,544279549.67,544279549.67,544279549.67,544279549.67,511855814.24,511855814.24,547777650.37,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,16004611.13,37952446.68,37952446.68,37952446.68,37952446.68,16780586.15,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,2323690.47,2323690.47,2323690.47,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,1921080.23,2083605.14,2083605.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,941112187.42,6260587144.37,3627605699.16,2665670072.93,486230895.2,2751387149.92,786029902.98,605112955.59,464813800.01,2196337401.31,703018100.02,549920225.74,256794141.08,3316621737.56,2418133238.92,1226008527.38,403184821.67,1247330731.61,746102618.19,485411104.53,312910722.55,988689294.4,374385466.58,237733957.3,-94545840.79,1882399343.8,1167334583.52,764432947.78,549093135.53,3189976355.72,2289402460.18,1376875945.89,701271634.51,943707180.84,897105754.91,369949871.88,103871408.31,921678954.3,400328341.55,233539658.34,39824076.49,792349555.48,438668621.37,157718071.83,-18276495.61,622165419.9,418919267.24,37679794.17,-413238113.25,794421462.5,438293415.91,711755644.34,461830835.75,93197540.51,199012742.16,211462385.89,160691249.26,2781499156.25,2619857140.66,2212849734.33,975489228.48,1294692516.57,881594774.72,630092601.51,273444634.68,451141396.91,286368933.44,267238991.21,24773306.59,636218967.98,262513325.16,186300049.86,45657492.79,453916917.56,260753858.82,168776185.1,51498834.67,559959548.55,263394627.99,144991688.69,66427047.4,263802425.9,248961847.51,177242801.92,57483509.76,205012096.38,176635371.93,121799983.95,84661903.54,327402532.21,307536541.93,163889435.02,49185642.94,365583924.06,,134239814.85,,254492513.52,,134858654.16,306665816.27,89352892.41,325999132.96,,99255453.16,,,,
常用指标,基本每股收益,0.434,1.4,1.203,0.76,0.298,0.72,0.462,0.308,0.115,0.35,0.277,0.181,0.057,0.88,0.629,0.353,0.087,0.41,0.096,0.039,0.004,0.04,0.014,0.005,0.004,0.33,0.325,0.257,0.135,0.78,0.605,0.388,0.155,0.33,0.294,0.192,0.087,0.08,0.039,0.027,-0.019,0.09,0.077,0.047,0.0009,0.09,0.064,0.037,0.001,0.18,0.151,0.065,0.039,0.432,0.431,0.386,0.165,1.233,1.12,0.907,0.469,0.737,0.485,0.29,0.127,0.189,0.03,0.112,-0.12,0.157,0.174,0.171,0.063,0.372,0.231,0.129,0.065,0.293,0.261,0.143,,0.343,,0.16,,0.367,,0.209,,0.31,,,,0.234,,,,0.3,,0.214,0.321,,0.347,,0.38,,,,
