盈利能力,总资产报酬率,12.542343,11.478505,7.648026,4.83138,2.640292,11.771621,7.731106,5.474695,2.791894,10.749311,7.591831,5.105535,2.34693,10.750798,8.205869,5.25446,2.634323,11.877416,9.875173,6.692995,4.159439,12.189275,8.232476,5.208069,1.600469,9.594011,11.236417,8.537725,2.967158,22.123094,,,19.443636,17.029272,-22.991365,1.035746
盈利能力,总资本回报率,17.154692,16.054026,10.532848,6.748577,3.602513,16.323685,10.623923,7.518132,3.821661,14.731232,10.234933,6.981702,3.153856,14.39416,10.842501,6.965955,3.471683,15.263571,12.447774,8.402079,5.132679,14.483196,9.584007,5.933142,1.802903,11.20175,15.543119,11.684211,4.000402,28.887518,,,23.304473,21.126512,-30.478963,1.28635
盈利能力,投入资本回报率,15.651612,15.098998,9.990469,6.466537,3.461709,15.346147,10.041703,7.05943,3.603872,13.972068,9.749966,6.647495,2.990997,13.432863,10.011754,6.520812,3.160383,14.212316,11.774127,7.823337,4.377268,13.589909,9.355299,5.782139,1.791038,11.04207,15.59413,11.594109,3.93725,27.912521,,,23.110496,21.056912,-37.401101,1.925606
盈利能力,息前税后总资产报酬率_平均,11.443393,10.709963,7.164486,4.539177,2.484104,11.134964,7.308113,5.144683,2.621209,10.170188,7.182823,4.83087,2.21124,10.151973,7.693142,5.005553,2.44384,11.351898,9.581636,6.435818,3.776793,11.547302,8.135654,5.07552,1.598639,9.457249,11.378212,8.471887,2.920318,21.376406,,,19.281795,16.97317,-27.186175,2.821633
盈利能力,毛利率,86.593651,85.947624,85.553243,85.031921,85.957842,85.143802,85.103752,84.918248,84.799856,85.297524,85.647945,86.070034,86.819825,84.995708,85.075896,85.112571,86.530635,86.91021,88.232356,88.007906,89.743233,87.698415,86.849674,86.140451,84.116186,85.580072,83.959336,82.65987,82.851571,86.711836,86.804248,87.070883,88.23397,88.579454,92.840989,92.798845
盈利能力,销售净利率,136.073136,30.72943,27.853781,27.571385,30.302561,32.324471,28.674618,29.921534,29.820711,28.851422,27.126534,27.41786,25.253926,29.110328,29.538385,29.527023,29.443562,32.589405,36.66632,36.213841,42.328196,39.212127,39.678153,39.027569,29.633308,25.360808,19.615721,21.436427,16.800781,27.500379,28.066406,36.813713,28.454434,23.948745,-36.949582,4.818416
盈利能力,成本费用利润率,201.679917,42.990631,38.749304,38.055993,43.064984,45.649285,39.518674,42.337251,42.959004,40.18109,37.245133,38.358826,34.822983,38.513317,39.179133,37.870196,39.981092,44.485418,52.852584,53.807668,73.804531,55.873913,53.750018,54.912215,34.694528,31.164285,22.320707,25.256735,18.237024,36.521194,36.811318,52.601116,36.761239,28.725272,-21.629083,3.680206
盈利能力,营业利润率,147.916481,32.835286,29.615599,29.206616,32.122495,33.999294,30.144985,31.554341,31.719514,30.741658,29.033242,29.511237,26.807058,30.799856,31.466439,30.901594,31.718091,34.185241,37.92308,37.668986,46.681782,41.370496,40.517659,40.05778,29.82856,25.428418,19.083302,20.87377,15.312257,29.921884,30.761454,37.569735,28.636119,16.055733,-39.462185,-8.452919
盈利能力,总资产净利率_平均,11.44125,10.780976,7.241518,4.620987,2.532429,11.008702,7.260999,5.108477,2.616101,10.124095,7.174198,4.822221,2.206073,9.940953,7.504404,4.868121,2.374004,10.996882,9.309599,6.211381,3.53663,11.437422,8.120112,5.075519,1.598639,9.457243,11.378212,8.471873,2.920303,21.376406,,,19.281795,16.97317,-27.186175,2.821633
盈利能力,总资产净利率_平均(含少数股东损益),11.44125,10.695271,7.151805,4.5307,2.479436,11.076983,7.261692,5.112491,2.60452,10.098931,7.124918,4.791953,2.191574,10.060108,7.620407,4.954988,2.419736,11.289404,9.550485,6.415223,3.766157,11.547253,8.135654,5.075519,1.598639,9.457243,11.378212,8.471873,2.920303,21.376406,,,19.281795,16.97317,-27.186175,2.821633
成长能力,归母净利润,2195163937.16,1836468727.81,1178437522.7,747204516.37,402807538.27,1645080509.02,1039877046.95,721437815.34,367017201.69,1317737042.69,893272523.84,599317988.34,267286859.36,1117529482.04,813131492.09,519710379.93,250781948.53,1041253876.4,847906606.17,548768162.85,307396427.3,878141265.18,595291500.0,357402303.87,110314478.53,400579204.93,204411343.18,146895686.54,47781217.87,310666603.13,209669551.49,182307746.72,214337291.65,129927378.14,-145477600.0,13634600.0
成长能力,营业总收入,1613223593.44,5928744673.06,4178385237.73,2657121733.79,1301469310.66,5120838798.82,3626818036.47,2412993928.06,1225297495.19,4555968287.39,3270364301.43,2172147014.95,1051441001.94,3884959481.38,2795348667.69,1791525427.69,868145318.07,3280058758.03,2372330475.71,1565084949.82,773353031.7,2260968393.13,1503172000.0,915768796.76,372265142.61,1579520610.25,1042079122.13,685261975.49,284398777.85,1129681137.76,747048084.55,495216948.78,753264995.93,542522688.16,393719200.0,282968500.0
成长能力,净利润,2195163937.16,1821869488.91,1163838283.8,732605277.47,394378539.67,1655284064.88,1039976238.39,722004803.52,365392427.98,1314461671.28,887136508.23,595556229.29,265530140.83,1130924467.28,825700876.27,528984133.04,255612913.25,1068951661.99,869846189.2,566777385.27,327346392.35,886573819.74,596430900.0,357402303.87,110314478.53,400579204.93,204411343.18,146895686.54,47781217.87,310666603.13,209669551.49,182307746.72,214337291.65,129927378.14,-145477600.0,13634600.0
成长能力,扣非净利润,2171041998.7,1802520201.2,1148772059.65,727320191.45,389837879.31,1556338879.94,990823684.28,687649317.05,352094578.62,1262287835.3,860417886.54,576164443.25,250491196.14,938853046.53,662640561.51,411894945.31,201405478.53,840423962.07,702523900.0,458796227.17,257495470.2,612028724.54,394305572.16,265731203.59,64009859.64,314528400.91,160355900.0,118661233.37,32126200.0,269751900.0,183023100.0,,192191900.0,113170400.0,113412900.0,1726500.0
成长能力,营业总收入增长率,23.954024,15.776826,15.208019,10.117215,6.216597,12.398473,10.899511,11.087965,16.535068,17.271964,16.993072,21.24567,21.113479,18.441764,17.831334,14.468254,12.257311,45.07318,57.821626,70.903939,107.742531,43.142696,44.247394,33.637766,30.895479,39.820039,39.492911,38.376115,,49.971277,,,38.844883,37.794318,39.138879,
成长能力,归属母公司净利润增长率,444.965952,11.633972,13.324697,3.571576,9.751678,24.841334,16.412071,20.376466,37.3121,17.915192,9.855851,15.317686,6.581379,7.325361,-4.10129,-5.295092,-18.417415,18.574757,42.435546,53.543543,178.654652,119.217886,191.222339,143.30347,130.874145,28.94183,-2.507854,-19.424331,,44.942861,,,64.966995,189.310916,-1166.973728,
收益质量,经营活动净现金/销售收入,0.037024,0.421927,0.305522,0.277874,0.027059,0.428752,0.297639,0.260393,0.12523,0.451615,0.287237,0.274153,0.119633,0.412597,0.307781,0.34431,0.1768,0.568374,0.508133,0.486429,0.295167,0.669811,0.539008,0.493488,0.354578,0.370803,0.237914,0.201117,-0.010298,0.370102,0.257802,0.247344,0.460362,0.253445,0.140508,0.102029
收益质量,经营性现金净流量/营业总收入,0.037024,0.421927,0.305522,0.277874,0.027059,0.428752,0.297639,0.260393,0.12523,0.451615,0.287237,0.274153,0.119633,0.412597,0.307781,0.34431,0.1768,0.568374,0.508133,0.486429,0.295167,0.669811,0.539008,0.493488,0.354578,0.370803,0.237914,0.201117,-0.010298,0.370102,0.257802,0.247344,0.460362,0.253445,0.140508,0.102029
收益质量,成本费用率,73.950431,76.615739,76.742032,77.12207,74.797254,74.880348,76.786263,75.236277,73.965853,75.921053,77.013393,75.574245,77.010933,80.084275,80.46586,81.885691,79.440993,76.668786,71.50695,70.000437,63.178767,74.081327,75.461336,72.928745,85.974824,82.554605,87.59645,85.533689,93.602222,77.930036,77.657494,71.423021,78.053038,83.647263,138.021209,107.044246
收益质量,期间费用率,60.544082,62.563364,62.295276,62.153991,60.755096,60.02415,61.890015,60.154526,58.76571,61.218577,62.661338,61.644279,63.830759,65.079983,65.541756,66.998263,65.971629,63.578996,59.739306,58.008343,52.922,61.779743,62.31101,59.069197,70.091011,68.134677,71.555787,68.193559,76.453794,64.641873,64.461742,58.493905,66.287009,72.226717,130.862198,99.843092
收益质量,销售成本率,13.406348,14.052375,14.446756,14.968078,14.042157,14.856197,14.896247,15.081751,15.200143,14.702475,14.352054,13.929965,13.180174,15.004291,14.924103,14.887428,13.469364,13.089789,11.767643,11.992093,10.256766,12.301584,13.150325,13.859548,15.883813,14.419927,16.040663,17.340129,17.148428,13.288163,13.195751,12.929116,11.766029,11.420545,7.15901,7.201154
收益质量,经营活动净现金/归属母公司的净利润,0.027209,1.362126,1.083291,0.988146,0.08743,1.33463,1.038089,0.870938,0.418086,1.561424,1.051607,0.993632,0.47061,1.434346,1.058079,1.186895,0.61204,1.790437,1.421688,1.387294,0.742587,1.724578,1.361052,1.26446,1.196554,1.462111,1.212876,0.938202,-0.061295,1.345808,0.918545,0.67188,1.617893,1.058284,,2.11748
收益质量,所得税/利润总额,8.763413,6.704071,6.332925,6.058639,5.926047,5.435182,5.504366,6.063602,6.15038,5.423489,5.428882,5.421064,5.830437,5.618052,6.304167,4.783087,7.297585,4.447912,2.981882,3.854343,9.223049,5.266723,2.17534,2.545073,0.654579,1.42549,-0.325152,0.771142,1.57864,3.375149,1.820217,2.011199,0.832358,0.329444,,-22.311929
财务风险,流动比率,3.225914,2.843071,2.334653,1.801006,1.997998,1.763175,1.922377,2.57609,3.518943,3.217388,3.408605,3.197098,3.792713,3.554376,3.838599,3.699,3.879055,3.833895,4.364616,4.510394,5.958618,5.625323,7.236212,8.917922,9.862034,9.192851,3.603984,3.855945,4.219848,3.512555,,,5.2121,7.413918,3.186136,4.676637
财务风险,速动比率,3.225804,2.842938,2.334491,1.800789,1.997735,1.762944,1.921844,2.575779,3.518594,3.21694,3.407455,3.19673,3.792304,3.553955,3.838076,3.698456,3.878303,3.832882,4.363432,4.509438,5.957363,5.624386,7.2353,8.917092,9.861253,9.190886,3.601708,3.853058,4.216908,3.510186,,,5.207826,7.403068,3.177833,4.665582
财务风险,保守速动比率,0.922642,0.774317,0.863876,0.869093,0.861453,0.806382,1.144046,1.477019,1.551599,2.09841,2.241869,2.320488,2.62674,3.166217,3.145977,3.053816,3.251568,3.797218,4.274612,3.923176,5.913092,5.584446,7.193286,8.88934,9.787237,9.126773,3.496605,3.775439,4.117853,0.974638,,,1.473364,3.915003,1.647961,1.48131
财务风险,资产负债率,25.163354,29.204739,27.08129,29.161999,25.644797,28.130147,26.542793,26.896367,26.113964,28.298332,25.762196,28.267924,25.187757,27.030793,24.780905,25.86156,24.524844,25.374486,21.794282,21.428892,18.634184,19.041843,16.128954,13.062947,11.128245,11.329835,28.240688,26.809651,24.6054,27.064792,,,18.775207,13.574285,36.546705,28.402196
财务风险,权益乘数,1.371281,1.407273,1.385867,1.406564,1.374521,1.402854,1.386847,1.390692,1.38314,1.394074,1.368865,1.393704,1.364425,1.367282,1.345616,1.355668,1.34303,1.299348,1.268384,1.262422,1.240729,1.188191,1.16417,1.139221,1.126484,1.167577,1.38328,1.368539,1.348226,1.305763,,,1.198565,1.288369,1.489633,1.39669
财务风险,权益乘数(含少数股权的净资产),1.336243,1.412523,1.37139,1.411671,1.344895,1.391404,1.361336,1.367921,1.353435,1.394667,1.347022,1.394076,1.336679,1.370441,1.329449,1.348827,1.324939,1.340024,1.278678,1.272732,1.229017,1.235205,1.192306,1.150257,1.125216,1.127775,1.393547,1.3663,1.326354,1.371079,,,1.231151,1.157063,1.575962,1.39669
财务风险,产权比率,33.624374,41.252393,37.139014,41.167169,34.587039,39.419633,36.373038,37.045563,35.580117,39.747667,34.951314,39.711826,33.937467,37.358697,33.232812,35.186726,32.759691,34.269768,28.175056,27.478993,23.103035,23.643838,19.322738,15.025753,12.52169,12.777506,39.354737,36.630037,32.635495,37.107994,,,23.115119,15.706304,57.59623,39.669089
财务风险,现金比率,0.720399,0.61169,0.693153,0.723824,0.674389,0.659118,0.964559,1.280381,1.3563,1.917986,2.012986,2.136225,2.430579,2.984326,2.937672,2.861199,3.04252,3.614126,4.038095,3.667654,5.613344,5.305933,6.752923,8.418526,9.374213,8.64913,2.901622,3.111627,3.44274,0.440315,,,0.716003,2.624859,0.826926,0.726776
