选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20050630,20041231,20031231,20021231
常用指标,归母净利润,1714097000.0,-1770393000.0,1869836000.0,-1805673000.0,-2043993000.0,-237305000.0,1361747000.0,-2782490000.0,-1674456000.0,-1046382000.0,791421000.0,-3450728000.0,-2926407000.0,-38619499000.0,-28103264000.0,-19434906000.0,-8899923000.0,-16642310000.0,-10321667000.0,-6785816000.0,-6207790000.0,-14409429000.0,-10111847000.0,-9441128000.0,-4805210000.0,6408576000.0,6762090000.0,3139457000.0,2722816000.0,7336327000.0,6937408000.0,3468519000.0,2628202000.0,7240312000.0,8278508000.0,3326420000.0,1466400000.0,6814015000.0,7226708000.0,3457621000.0,2435293000.0,6774008000.0,6280498000.0,3949271000.0,1681472000.0,3817411000.0,3170512000.0,474381000.0,92708000.0,3318613000.0,4061019000.0,1118892000.0,248592000.0,4910159000.0,4216776000.0,1042658000.0,239071000.0,7476855000.0,7862838000.0,4063214000.0,1671318000.0,12208049000.0,9860799000.0,4694021000.0,2171707000.0,5029451000.0,3810947000.0,2925649000.0,981214000.0,-9149080000.0,-806061000.0,1165470000.0,1040254000.0,3698564000.0,3487714000.0,1300297000.0,422945000.0,2977195000.0,3215926000.0,236794000.0,1709286955.0,33416368.0,2560940617.0,215429423.0,827805709.0
常用指标,营业总收入,44536441000.0,171484646000.0,129826184000.0,80757434000.0,40023324000.0,166698880000.0,128149919000.0,79520332000.0,40065742000.0,141100234000.0,105476845000.0,59613193000.0,25067711000.0,52897584000.0,42088565000.0,23952653000.0,12917577000.0,74531670000.0,57457425000.0,37663803000.0,14580678000.0,69503749000.0,48454050000.0,29645766000.0,17255757000.0,136180690000.0,103077172000.0,65313087000.0,32554019000.0,136774403000.0,102880095000.0,64242322000.0,31606754000.0,121362899000.0,91782079000.0,57380618000.0,28968982000.0,112677080000.0,85447650000.0,53524458000.0,26388811000.0,108929114000.0,82381027000.0,51151276000.0,25281398000.0,104888257000.0,78959890000.0,49117301000.0,24418843000.0,97628253000.0,73786988000.0,45858313000.0,22719031000.0,99840551000.0,76309837000.0,47560353000.0,22894905000.0,97139111000.0,73274530000.0,45130358000.0,21251095000.0,80962677000.0,59134049000.0,34307673000.0,14696368000.0,51095369000.0,36459360000.0,22405025000.0,11243520000.0,52969998000.0,39539498000.0,25666525000.0,12751265000.0,49490046000.0,37215758000.0,22744019000.0,10471131000.0,43410605000.0,32289526000.0,19287805000.0,40303243079.0,17767477221.0,34938509878.0,24791766142.0,25060086132.0
常用指标,营业成本,45193276000.0,181137203000.0,134277600000.0,87393607000.0,44421862000.0,178184958000.0,133667384000.0,87178010000.0,43614326000.0,152623655000.0,111920572000.0,69258582000.0,29749323000.0,101876530000.0,76941159000.0,47624070000.0,23144688000.0,99341310000.0,73584421000.0,48032433000.0,23098558000.0,85825009000.0,61471267000.0,41700106000.0,23823243000.0,131262308000.0,97469922000.0,62981895000.0,29600782000.0,131802018000.0,96918153000.0,61393260000.0,28230239000.0,111734574000.0,80858572000.0,53176419000.0,26455261000.0,104870795000.0,76332038000.0,49327777000.0,23149069000.0,102270939000.0,75599700000.0,46845187000.0,23172633000.0,101799664000.0,76166732000.0,49679505000.0,24537159000.0,94494352000.0,69110000000.0,44792048000.0,22575438000.0,94533156000.0,70901507000.0,46250083000.0,22711130000.0,89359203000.0,63848184000.0,40488416000.0,19422785000.0,72014732000.0,50825245000.0,31409104000.0,13500379000.0,50252179000.0,35940774000.0,22451474000.0,11023484000.0,55182134000.0,40105297000.0,25011545000.0,12039068000.0,46024538000.0,33790778000.0,21707386000.0,10434911000.0,42424166000.0,30952663000.0,19345779000.0,37911954685.0,17619399570.0,32241808579.0,24606836643.0,24619293581.0
常用指标,净利润,1793336000.0,-3524826000.0,1357097000.0,-2710958000.0,-2535241000.0,-2450090000.0,769271000.0,-3542148000.0,-2001897000.0,-1569219000.0,1186837000.0,-4047868000.0,-3273648000.0,-45175914000.0,-32412286000.0,-22212205000.0,-9871659000.0,-18829370000.0,-11796418000.0,-7675052000.0,-6947050000.0,-15822217000.0,-11461817000.0,-10861735000.0,-5616412000.0,7252046000.0,7602803000.0,3495592000.0,3237185000.0,8200537000.0,7625653000.0,3896860000.0,3177720000.0,8637440000.0,9591653000.0,3906473000.0,1808990000.0,7763537000.0,8088075000.0,3783701000.0,2882345000.0,7220148000.0,6680311000.0,4318922000.0,1911827000.0,4299021000.0,3420651000.0,421538000.0,92729000.0,3669932000.0,4391930000.0,1125499000.0,252265000.0,5396553000.0,4691285000.0,1179298000.0,260374000.0,7897609000.0,8531359000.0,4352113000.0,1818350000.0,12454758000.0,10254273000.0,4781171000.0,2172255000.0,4978268000.0,3729832000.0,2864675000.0,880243000.0,-9260288000.0,-946981000.0,1072978000.0,1004233000.0,3587903000.0,3409940000.0,1223061000.0,403134000.0,3954350000.0,4062651000.0,256246000.0,1916217792.0,130420492.0,2841933463.0,139912226.0,1025135467.0
常用指标,扣非净利润,1382264000.0,-2484821000.0,1644021000.0,-2003580000.0,-2127891000.0,-2539696000.0,432698000.0,-3440209000.0,-1713176000.0,-3176903000.0,-873124000.0,-4938159000.0,-3017904000.0,-39183509000.0,-28280817000.0,-19494182000.0,-8962346000.0,-17056462000.0,-10573863000.0,-6920393000.0,-6301309000.0,-14740883000.0,-10344676000.0,-9596763000.0,-4883411000.0,6173872000.0,6556791000.0,3025432000.0,2650507000.0,6620005000.0,6526228000.0,3134970000.0,2600253000.0,7226790000.0,8150110000.0,3259116000.0,1439366000.0,6171639000.0,6691893000.0,3065433000.0,2384011000.0,6343842000.0,5855992000.0,3566433000.0,1621861000.0,2953989000.0,2597360000.0,-7716000.0,-17468000.0,2892466000.0,3810504000.0,929634000.0,155246000.0,3632813000.0,3650351000.0,631871000.0,77479000.0,6783599000.0,7492809000.0,3891888000.0,1671193600.0,10040581000.0,8624196000.0,3887319000.0,1417762000.0,1210448000.0,715563000.0,282843000.0,187032000.0,-2671949000.0,-1093660000.0,893215000.0,1050468000.0,3738988000.0,3425141000.0,1295783000.0,431900320.0,1125428354.0,3342622314.41,117507000.0,1825861000.0,,2481235728.0,99455111.0,
常用指标,股东权益合计(净资产),40734494000.0,39231513000.0,42333038000.0,38248383000.0,38330947000.0,40945209000.0,37981884000.0,33869126000.0,35039931000.0,35287996000.0,38025570000.0,32922353000.0,29341966000.0,21560186000.0,35335667000.0,44636880000.0,55855328000.0,65865073000.0,73185896000.0,77263370000.0,77439933000.0,83814130000.0,87682679000.0,89134849000.0,96168619000.0,101376643000.0,101709546000.0,97022009000.0,97193924000.0,100556932000.0,103288586000.0,98628448000.0,97592903000.0,94931830000.0,94345960000.0,89133672000.0,89326097000.0,76473640000.0,74654892000.0,70190198000.0,69371505000.0,66595138000.0,68182072000.0,64235116000.0,61424328000.0,60239814000.0,60460297000.0,57423432000.0,58214110000.0,57942993000.0,58285273000.0,55132900000.0,55164098000.0,53654075000.0,52927321000.0,49355889000.0,49760364000.0,49501521000.0,49868009000.0,46070634000.0,44005295000.0,41699320000.0,33350850000.0,28071327000.0,26119753000.0,23961443000.0,24053909000.0,23188621000.0,21166044000.0,20287542000.0,29640448000.0,31664447000.0,32532294000.0,30683206000.0,31456054000.0,29402464000.0,30664000000.0,32013992000.0,35128069190.0,22549221263.0,22611792479.0,,19671763956.0,5609968915.0,3720610759.0
常用指标,商誉,3614390000.0,3614390000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,4097942000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1102185000.0,1279076000.0,1279076000.0,1425722000.0,1449030000.0,1449030000.0,1449030000.0,349055000.0,349055000.0,349055000.0,349055000.0,349055000.0,349055000.0,511309000.0,511309000.0,499775000.0,131945000.0,131945000.0,131945000.0,1322000000.0,131945000.0,,,,,,,
常用指标,经营现金流量净额,9151285000.0,42045213000.0,34076814000.0,17831150000.0,8341401000.0,34545707000.0,30741937000.0,17656165000.0,9407344000.0,35418470000.0,33075596000.0,20031524000.0,6796158000.0,-16762057000.0,-4895560000.0,-6650156000.0,-7658829000.0,12887772000.0,10151293000.0,7331717000.0,-1254296000.0,1408174000.0,-1784564000.0,-7633715000.0,-8716790000.0,38340183000.0,30103490000.0,15803481000.0,5935389000.0,31418890000.0,24614813000.0,13194922000.0,7237628000.0,26389301000.0,18860654000.0,10607702000.0,2472549000.0,30724360000.0,24008238000.0,12731243000.0,6819194000.0,31752707000.0,27865106000.0,12969744000.0,5686831000.0,16901753000.0,14345940000.0,7953419000.0,3730780000.0,17436116000.0,14607638000.0,6432311000.0,3449671000.0,12418820000.0,11606622000.0,5213317000.0,1615623000.0,21639589000.0,18690636000.0,9869076000.0,3565983000.0,19666942000.0,15570887000.0,6980479000.0,2519971000.0,6895270000.0,4753513000.0,2000479000.0,773598000.0,6986135000.0,4322428000.0,2837174000.0,2086620000.0,9348523000.0,6318637000.0,3874189000.0,1567831000.0,6416454000.0,5450246000.0,2859585000.0,6454068000.0,,8190786144.0,7632226485.0,7096909553.0
常用指标,基本每股收益,0.1,-0.11,0.11,-0.11,-0.12,-0.01,0.09,-0.18,-0.11,-0.07,0.05,-0.22,-0.19,-2.81,-2.05,-1.41,-0.65,-1.21,-0.75,-0.49,-0.45,-1.05,-0.74,-0.69,-0.35,0.47,0.49,0.23,0.2,0.53,0.51,0.25,0.19,0.54,0.62,0.25,0.11,0.55,0.59,0.28,0.2,0.55,0.51,0.32,0.14,0.31,0.26,0.04,0.01,0.27,0.33,0.09,0.02,0.4,0.35,0.09,0.02,0.61,0.65,0.33,0.14,1.05,0.85,0.41,0.19,0.42,0.32,0.25,0.08,-0.77,-0.055,0.11,0.09,0.3267,0.287,0.11,0.03,0.2903,0.342,0.03,0.1917,,0.394,,
