选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231
常用指标,归母净利润,4651612980.68,19552798222.85,17372697304.12,12032995820.27,5486615176.18,18731046273.17,15148238900.5,10409642540.63,4767413630.08,16596615045.87,13146723208.39,8962851469.46,3972048160.93,14712054763.24,11666014116.96,7959684042.65,3526836008.82,13078840517.1,9948760485.45,6858902854.55,3055155689.55,8883129055.16,6300507503.54,2780800712.72,1070333404.45,8206247105.96,7612154769.74,5058082964.47,2147509801.25,7483659016.04,6161001081.5,4787943825.16,1952610308.35,6907629188.39,5602801883.86,4416867240.37,1736546852.11,5041782280.78,3826984146.82,3315173171.7,1596815139.24,4303751562.92,3590040934.21,2734979407.7,1078049820.17,5337541039.32,4216200626.82,2577243055.81,865789196.79,4174017416.61,3460827466.08,2132860092.78,721217504.24,3269459401.22,2761562189.73,1852289795.82,620804625.89,2690098351.14,2272456674.21,1527582963.1,587094966.08,2239980565.53,1835102847.71,1281687173.3,360719006.74,1383456268.35,1066008737.12,711591724.38,138232089.3,768178067.1,750830356.33,548862680.13,173027789.97,643632017.77,522694239.23,375963130.86,131272021.22,556079081.86,376236515.82,265718604.08,120396746.1,239126624.02,212873964.3,148315298.39,63226158.22,369435583.36,285350999.74,190619840.06,88105948.51,368952845.58,293633201.39,189847758.86,88061720.58,397059657.32,343145431.42,219180519.77,89920529.47,617838607.39,584030070.11,399564392.81,424089888.87,181900337.65,310638893.68,149311344.6,274146480.59,128204940.54,244624596.9,123190593.38,178248721.56,88736916.73,117310344.02,57814700.0,96403910.0,49255382.79,69514500.0,59000833.0,54724494.0,39229672.0
常用指标,营业总收入,73686720161.13,302346783918.30005,234053617957.34,156494034448.84998,79118173583.72,286015294936.52,212805485073.14,141982482605.75,71887760027.53,274204520847.97,198659318477.36,131628595912.05,65067820534.08,243578924958.47,184805729760.46,121640067379.35,60234722119.95,227105817641.69,169630543025.11002,111727756211.06,54772592531.47,209723430081.03003,154411813689.44,95728097106.65,43141448203.28,200761983256.57,150232288468.02,100023464237.9,48521846087.0,184108481959.27,138227311459.35,90488122206.31,43609601739.36,163428825488.56,122494143062.55,77585007913.93,37745829388.95,119132261662.6,84367342584.55,48786606924.87,22236608015.25,89797165994.89,70949249680.38,47313293035.65,24261632769.81,96929763894.36,70487490218.48,47000717840.11,22430999397.64,86605646350.15,66652598539.25,43056243086.8,20548492044.23,79856597810.97,60627185163.81,40469693529.64,18688577124.09,73852551822.2,56997111693.04,38068697810.46,17535485689.74,64694775664.95,48635478661.35,32201566910.2,13387418687.74,44692003512.29,34093445524.34,21281560192.19,9178792378.66,30408039342.38,25964843054.97,18902489554.96,8236084534.38,29468645507.98,23696924488.45,17115654637.96,6450378933.43,23214304406.67,17622308097.23,13190937311.22,4243094050.48,16522672160.04,13294467505.58,9557840995.63,4111355653.9,15319069768.81,12305325021.75,8670735628.73,3245898753.08,11731745106.7,9253038569.96,6342747341.92,2800224478.31,11611296303.93,9236685995.82,6270861259.11,2695679983.54,11474304941.82,10014699576.56,6532275228.4,4841264356.73,2712412099.11,3989498798.77,2152030911.73,3845758674.59,1945612632.73,3843453404.11,1654592361.08,2646382399.07,1148585714.87,1534046361.82,587100100.0,926569850.0,440920898.22,795417259.95,588960795.0,591049219.0,535620013.0
常用指标,营业成本,68434812246.68,280753746329.95,213979207997.81,142264928563.02,72546845620.7,265203050750.74,195293323617.63,129691089346.09,66464113964.07,255477540690.98,183711356782.57,121337680704.03,60740895022.42,226789500960.55,171114261138.74,112320284552.69,56367962597.67,212862720627.22,158989409056.1,104308762442.84,51508443522.3,199875942230.54,148193548528.82,91986258214.68,41757563634.45,192625787459.73,142800464434.51,94021380261.93,45748471540.12,174687709671.51,130898654759.16,84761087439.43,41368597195.96,156375381544.84998,116764168447.98,72915466587.55,35834083962.03,113723647827.22,80118843110.38,45404843534.7,20962096500.03,84569018355.14,66484989821.15,43913559363.99,22831807027.08,89934380570.26,65192301445.37,43514843190.17,21231768844.04,81051188280.17,62234275124.53,40206755524.02,19586407947.96,75129270897.21,56890276915.46,37996009443.98,17847172945.67,70206888070.09,53935280816.58,36026249711.24,16785481147.61,61764834343.97,46549009356.2,30798518978.94,12890088009.94,42605294583.99,32452622025.35,20202643805.46,8985167191.14,29392367129.56,24836151282.68,18056020270.24,8016408211.4,28634220133.65,22999399646.94,16612441884.98,6280030051.39,22434129117.48,17041119385.98,12733307166.05,4116263986.79,16083347915.23,12927059810.36,9284467662.14,3986222166.07,14691409254.47,11810715842.78,8338832606.59,3091557995.33,11124262611.06,8769549582.64,6022350659.1,2655209071.15,10959126207.15,8700521602.82,5909702776.22,2535652153.1,10486973656.41,9154906809.94,5952853566.82,4470662860.52,2516998778.13,3628650942.47,2000012670.25,3556777207.79,1801094205.07,3553873842.6,,2445731132.47,,1396711609.38,,,,712861651.76,506579412.0,514834409.0,478940350.0
常用指标,净利润,4806791729.9,20163093546.51,17841850016.48,12485115799.44,5637227267.4,19565538651.92,15711744771.77,10773597554.5,4931264322.35,17088480573.96,13262296790.88,9043682753.22,4029591206.12,14733312889.78,11713972282.99,8009086398.35,3577861986.69,13232259371.01,10080298109.53,6946009059.74,3096970287.19,11329152124.25,8018985644.41,3612016983.0,1343571373.88,12334392517.1,11106261578.97,6184914691.98,2699041927.49,9899651980.1,7897888843.62,5867680708.49,2440385341.02,9028408315.94,7029215271.34,5274592619.16,2147712401.85,6695980185.55,4917872679.02,3971842202.21,1948526114.72,5925080508.93,4680617926.86,3412089061.47,1372619861.34,7048901343.0,5443258528.61,3296502168.57,1176173389.67,5559768028.25,4432343224.96,2704403898.51,976899222.25,4360610580.93,3604490994.7,2394813670.95,863378902.52,3650647741.81,2969695121.94,1990424439.03,761644765.01,3011122584.22,2364846143.19,1595056045.37,507477614.09,1878732600.2,1427443467.68,934415100.68,198028246.85,978698583.16,957834043.75,711434929.8,198854102.42,754286030.45,605090105.64,431154993.7,149584183.81,637764973.28,509328241.54,379123177.32,125829000.02,249741258.69,223904145.02,156040410.65,67763523.79,396999883.21,303775450.32,201475500.68,95162193.84,394652240.79,313357179.76,202731144.38,90766590.99,429457338.06,363550897.6,235221901.95,98767439.08,697281574.86,672533957.29,462357577.74,454680419.11,206246407.23,349401933.94,160646220.51,298719444.76,140654971.08,294856474.6,132885276.03,189317927.19,95686095.99,116971057.03,57814700.0,96403910.0,49255382.79,69514500.0,59000833.0,54724494.0,39229672.0
常用指标,扣非净利润,4441374498.46,18603631637.54,16892328611.67,11702408556.7,5364091335.39,17804732809.63,14685158359.89,10160504902.38,4639880144.13,15824164161.43,12720744689.6,8603977764.58,3699833649.61,13962931853.78,11221252182.63,7490693705.38,3190978313.06,11831272558.29,9055716061.18,6269906406.72,2823027182.06,6457813335.37,4092358135.73,2569440497.59,943123999.14,5765164700.75,5834398305.26,4703180815.0,1887324275.73,6601505599.79,5522473377.3,4475991565.27,1761919417.7,5624061708.46,4695336406.07,3777339454.95,1461794756.85,4332453050.07,3548735043.47,2765423757.22,968301679.47,3674952510.15,3151876356.38,2509689410.57,939292861.15,4324036509.6,3625507639.47,2450726956.34,814481206.69,3759079853.27,3082418672.45,2054565234.03,682138863.58,3177078097.76,2695864686.32,1818870151.3,604476864.27,2438128495.85,2056322948.08,1347112419.27,510538851.76,1829178806.02,1108956473.53,739086176.53,232486613.92,1067237838.31,921073594.58,645185578.95,95715945.16,790380959.2,770988229.85,554760994.87,161311777.74,647726359.99,521089960.1,357214326.09,120634928.98,324216123.01,287733355.51,200327455.59,81960945.38,238220613.53,210721174.32,147741105.77,63019387.93,365747584.04,284846925.06,189349439.15,87026804.75,362090034.23,289193924.2,183261846.53,87328062.52,377059540.08,339370542.73,217666381.0,,603843412.72,,393257011.72,422610294.67,181900000.0,310638893.68,,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),134793753085.14,125977001315.11,126856359342.04,122579258485.41,125218328977.32,118801721185.64,112160158310.84,108584778666.25,110011150979.01,107530339973.34,101649269875.1,97994504052.41,98144515463.11,94750332646.89,93010369151.2,87576488568.79,85411120787.26,81274593336.78,79128507428.1,75199776425.14,76337997218.73,68132110258.96,68376499146.11,66507740309.83,66280054441.32,64989860267.93,60933479165.04,58063016297.22,57160466422.53,55807847518.91,51464800147.32,50607169613.97,48853238061.32,47849204109.29,44003329209.63,42536296919.87,40949954233.09,37680540387.72,35710432598.26,35727141006.19,33891556255.32,32441620556.28,33575572956.05,33709011053.82,30775832647.96,31922996160.21,29364208262.98,23684402183.67,22862317494.09,20030861744.58,18668319860.72,16898389134.85,16496323222.73,15426139011.49,14784415945.97,13553633531.45,12493807525.39,11562603158.01,11136390898.74,10206642822.97,10248897024.32,10382882130.46,9459720173.92,9190440906.68,8468090418.57,9713529897.56,8658930774.83,8508708777.88,7839126688.8,7701057740.24,7717506596.79,7472998418.02,7249617467.91,7056129118.08,7039098354.02,7046858907.09,5886863429.43,6651417367.36,6263356375.54,6173262398.76,6142828545.2,6054405288.55,6020099584.93,5965484498.53,6244382571.49,6176740151.64,6078667445.29,6019866879.56,5930030136.28,5835834406.59,5760568627.85,5724782074.67,5582577821.57,5660391796.71,5654514813.02,5550047589.4,5425654228.36,5326886789.29,5666710092.55,5449617245.91,3207656629.85,3016519052.27,2814211797.24,2228370674.97,2066592242.79,1896229788.43,1770443403.86,1073035308.64,940131396.32,941656175.81,655083102.46,644974482.93,664509800.0,616978217.55,568176078.39,124179275.0,119812268.0,107071656.0
常用指标,商誉,26770151373.44,27300229637.37,27599923180.77,27834626137.04,27515057100.66,27384007599.06,24040065453.17,24341834392.35,24250096011.24,24482559414.46,24411547397.16,24639555391.77,23376070828.05,23643595643.87,23908333847.12,22746678157.03,21716965547.05,21827103060.76,22243100696.36,22216549512.47,22560157057.13,22518460337.64,23344329711.65,24140784341.49,24098838768.79,23351729813.35,23572632908.06,23219540741.21,22532437320.02,21238727027.17,21197596096.81,19765740009.59,19110949048.42,20344616586.99,20118185407.9,20527542588.58,20895052408.7,21004123145.39,20370492024.97,20231079222.25,392484932.56,392484932.55,428571479.61,428571479.61,434453122.17,74530241.86,65530241.86,65530241.86,89692875.56,6123000.0,6123000.0,6123000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1611474493.67,26002941969.92,17491126692.81,11139045781.34,2284614694.47,26318091311.95,14427377354.07,8424060603.43,1984673662.69,26535780568.36,13202623101.74,6790021534.62,1354792344.2,20256557145.86,11251205835.72,5965070983.86,1146182999.38,23235380690.95,13431006331.74,8442195160.31,2868305560.21,17609513831.64,5711204674.45,-542919257.4,-5787626102.33,15082630942.73,8476037239.4,3619808314.6,1375981554.14,19142782481.2,10902332232.22,5598474992.24,2170214541.28,16703785279.98,14538013259.52,8434402658.46,5809584002.5,8135878351.88,4945944554.94,4754556382.69,1046237078.55,5604166955.11,1217309179.65,1760931701.32,1846877161.44,6769361298.35,5426423584.05,3733297327.47,1808306621.41,6511435468.47,5041481982.52,3469762704.2,1706234280.69,5518791862.41,4893386259.66,3385522189.77,1573897916.12,6199975023.14,6480961982.82,4731089635.3,2259998690.57,5956698682.53,6179231440.0,4317047726.03,2182284394.29,5561025757.02,5183922843.77,4068455390.05,923184432.93,1317589569.61,360968722.81,317742703.73,228163822.94,1278857488.17,1135430275.38,1521796041.76,323893993.49,1378182243.41,878939584.93,583810082.73,102156914.63,467953497.39,208442994.08,42457464.73,-80394873.64,738258023.16,753961669.95,541985194.63,134508181.82,423546270.04,89297227.7,1398227.45,-11767965.54,390670453.18,,531891787.0,,701881581.41,,755954886.99,477725679.48,208878641.88,-63998793.14,,31875100.26,9033482.67,,,,,,,,,,,,
常用指标,基本每股收益,0.5,2.12,1.89,1.3,0.59,2.02,1.64,1.13,0.52,1.79,1.41,0.96,0.43,1.58,1.25,0.85,0.38,1.41,1.07,0.74,0.33,1.34,0.958,0.423,0.163,1.286,1.195,0.794,0.337,1.217,1.01,0.785,0.32,1.133,0.919,0.724,0.285,0.827,0.627,0.543,0.262,0.706,0.59,0.449,0.177,0.933,0.75,0.4735,0.319,1.534,1.284,0.791,0.268,1.218,1.028,0.69,0.231,1.002,0.846,0.569,0.219,0.836,0.685,0.478,0.269,1.034,0.722,0.497,0.078,0.574,0.561,0.41,0.129,0.481,0.405,0.298,0.102,0.415,0.314,0.222,0.101,0.2,,0.124,,0.309,,0.239,,0.46,,0.238,,0.5,0.43,0.275,,0.78,,0.51,0.75,,0.71,,0.65,,0.71,,,,,,,0.2519,,,,
