选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231
常用指标,归母净利润,2559274.0,634328156.8,107961715.9,91777883.87,7511371.77,860291114.25,726159154.01,594734685.16,154854528.8,1421421585.27,1030891179.75,725213087.71,87968047.05,1267226260.46,968338938.58,651320141.36,66255366.99,1187619447.38,782932066.16,461332655.24,34416636.65,1145986116.36,633521764.47,408488695.52,86232055.23,1077406923.3,413267909.83,322869255.6,3908529.6,1063909437.38,650497977.98,359912474.65,-57699260.9,959994252.08,364930818.1,159306345.9,-90197275.85,890695467.76,300263697.3,85935777.79,-101568099.01,1033337928.03,515735698.18,375870994.69,-41264151.42,936486453.06,465308887.76,235187441.45,-103274438.6,817389348.04,246520752.13,106065982.47,47997956.72,291634097.63,191530656.77,97522578.15,46397338.63,259145861.02,180586844.96,118790723.98,38112568.95,209209085.72,138062395.19,86112601.68,29699910.52,154839958.61,95293217.42,66365636.09,16592098.75,117952137.9,77885358.03,40381993.12,16299185.28,82690302.13,55562761.85,29327776.63,5705695.15,9704148.52,10356608.16,8556412.6,8394737.1,2209694.98,6476608.02,7598816.29,4391127.27,10266084.66,18311509.46,25138882.71,8601698.6,30713168.51,18671973.71,17222983.13,7372891.88,33410027.19,-32038313.86,-32403457.14,937077.35,-141114416.93,-47399074.3,-26359013.27,-11185730.87,-29040878.83,4987562.27,15529061.51,13523475.02,2407935.03,58514838.74,37205405.65,75038184.14,36051015.54,71301573.84,30670214.58,30188800.0
常用指标,营业总收入,7077226141.69,46331495671.4,22912209398.24,14098413064.22,6164858155.55,47879700739.8,25956397704.3,18547849719.66,6272295886.18,43733881854.98,26307566634.82,17774794713.09,6150433326.47,37097148873.02,22411907071.93,14805736763.35,5400028236.17,34102193377.49,18342892686.26,10083761767.23,3742130018.95,28632622738.15,15467598586.2,9193475292.21,3451943113.41,25210496276.8,12793662748.42,8823766202.79,3340287829.25,23102024803.26,13847777026.48,8312464722.15,2775205636.74,22555003098.06,12997713907.75,7854498879.84,2726150957.87,22217285705.04,12599014154.8,7534248513.86,2571608878.06,23480023019.87,13904014092.72,9303848179.31,3987093276.64,26764401652.28,15913098973.31,11073957462.43,3868502963.87,25799966511.07,14285625537.98,9561707114.93,1178853259.55,7103969866.07,4807351272.89,2709417960.67,1158524709.32,6805960553.53,4789308666.11,3205385053.95,1440493218.1,6085032058.68,3799854795.38,2393231317.31,1111063294.52,5125844188.88,3098336437.06,1954664069.52,609754551.96,4168675819.47,2758644659.23,1528162595.9,534410096.5,3402207616.15,2218537555.61,619394912.95,270393166.71,1187491835.6,879386712.51,570926643.83,286405882.48,1061581636.22,801602672.95,528538193.67,271296281.2,1080529644.01,798847318.62,506729935.63,239429814.48,906531962.14,649270296.35,399315058.95,199284979.55,977744414.72,721275007.59,488161475.66,246297927.88,877528847.14,599755637.73,361010899.88,1041270908.13,478479873.58,729640164.2,269818893.98,769305866.81,365019093.34,696114999.23,355348510.56,616360531.32,300745177.42,596118742.04,348599619.95,314262800.0
常用指标,营业成本,7056171792.26,45772949875.15,22741583870.43,13985307167.62,6222770711.9,46655897062.28,25158929850.53,17900219789.32,6176487331.86,41996896079.08,25321727098.48,17116156176.83,6211957749.02,35728867400.91,21500659914.77,14268646351.57,5368231128.83,32827127137.79,17542839184.06,9617143305.57,3714348990.01,27141145891.4,14810516915.76,8781719527.44,3373081801.96,24132002247.37,12431717862.91,8517584311.84,3401584926.48,21942694392.04,13227879370.17,7917648713.21,2845345088.18,21804998852.67,12588275573.02,7680233369.29,2887198888.4,21313338838.57,12288950648.08,7480146186.66,2756532541.86,22720488946.21,13566202689.88,9113077798.59,4087585022.7,26165236838.8,15601533095.51,10988449048.04,4028950621.02,25095721080.84,14129734277.96,9564132167.21,1120871952.9,6776615995.67,4591748251.88,2596181292.07,1104269298.21,6503805141.83,4576401164.83,3065977589.31,1393303034.01,5835215446.44,3625339802.14,2285208531.47,1074880081.72,4941995206.71,2987241876.95,1876036066.15,587492845.57,4023050782.32,2668043337.85,1484370650.7,516051382.35,3311500369.5,2167596419.29,590887607.72,259348719.72,1155038543.8,845489528.15,545538716.56,268446206.48,1017453234.07,765620065.91,499974392.11,254813401.7,1040625972.86,752637570.93,464263783.94,221004580.09,867898521.72,626754350.83,376602098.72,186777679.06,946616588.86,723459842.57,489845809.74,252370443.11,1013346279.08,637175490.83,389129642.35,1051543392.19,506912604.89,732030069.4,262019536.55,744567706.32,358008436.8,611974501.67,,529840402.11,,495734472.84,310919060.83,276430700.0
常用指标,净利润,19203540.51,737708660.9,190116565.85,151091493.13,35129600.57,983286889.9,817193119.71,659454036.08,185796641.69,1519011276.34,1114119018.99,776722650.39,107498966.05,1351374288.54,1035231150.29,690089986.86,84791818.74,1231146555.97,824295064.77,484849471.04,45883991.38,1166076840.43,659475121.92,424252344.01,96076557.39,1108876970.31,453361546.98,339838714.46,9587465.94,1083551078.46,671628987.11,372090455.22,-50182860.33,935343768.02,376429319.66,158139900.07,-92992449.41,915998760.78,348142320.17,113795815.3,-99355764.73,1075869439.3,526718747.92,379613983.33,-45651497.15,1001523995.79,497197656.35,256990669.96,-98140144.5,853643446.89,269579720.18,116217567.6,46559525.48,284165431.89,183514052.95,93227357.91,43819404.83,252748796.52,177771378.6,116471870.24,39832667.03,219644111.15,145031637.66,90052549.29,30598671.89,164098566.17,102973787.32,72015056.65,19218367.45,129990149.09,86900100.56,44632936.35,17713583.57,93213077.08,61323564.23,42473478.75,11127584.86,29103926.42,29342294.19,21800797.79,16470333.98,23883780.5,25543597.07,22042008.94,12203389.76,36879168.79,39871496.11,40345880.47,17000403.56,47357203.1,29902498.08,28584613.64,14682214.5,39278960.51,-30619306.22,-32841477.61,-3851647.63,-162261515.41,-52917572.4,-28188220.72,-8388671.41,-29633045.63,7222111.42,16593076.3,22919342.5,6616438.76,81835698.26,43099687.79,85849473.03,41795291.48,20414325.05,41387000.41,29502200.0
常用指标,扣非净利润,34683717.8,294441306.51,68128043.99,38414351.94,19391244.82,791633395.19,682403767.73,546456212.01,105955527.65,1221616797.2,848964925.94,551787631.24,-30727692.13,838127783.59,639402995.06,473427343.82,35363557.92,706112697.3,666978904.76,386156101.78,29833493.04,872259507.15,530098232.25,307366730.06,62576581.73,781249851.05,243850893.04,226612251.68,-72205119.15,718537932.25,467205535.19,272034166.97,-116726295.41,525144564.01,274047094.46,76943640.59,-152719417.98,725512585.14,199926294.93,-13824724.6,-178921401.57,616033232.81,220069140.54,118929654.58,-106962689.16,598718284.26,344742589.31,112506413.83,63316844.97,319695477.1,202045700.0,126573875.06,47465678.18,273351838.34,179902209.01,87269886.56,46031359.8,252623088.13,179397865.02,118401872.99,37382590.85,200054862.61,135567477.25,84431837.51,20881384.22,146021432.31,89576241.18,59870125.35,16418152.7,101055276.96,78257798.34,23207738.9,14169448.52,14324333.47,18533775.37,15605855.56,5949644.74,8245911.41,11032372.08,8916149.86,8569733.43,862973.28,7120182.72,7918370.72,4654262.98,2468026.64,13398602.48,14526385.99,8310344.57,21724687.5,20897058.52,17785395.43,7601773.75,-18705136.46,1053000.0,1744370.12,,-119440568.58,,-26359013.27,-15185730.87,-29040900.0,-8640912.02,,,,,,,,,,
常用指标,股东权益合计(净资产),49976035599.6,49269816769.82,47631432023.5,47609708654.44,47756140534.75,45509464769.93,45035569613.31,44708570442.29,44366853758.54,43855653459.66,42471513524.21,42126936615.84,41860150098.76,41284696776.36,40704996085.67,40266958256.77,40044167723.64,39937402611.27,38773011622.29,38038790861.19,37755908030.02,37500838798.17,37055574347.38,36815106660.53,36640805277.41,36545388462.81,36042693072.09,29436065796.55,30531556175.52,30539415159.84,29969526071.3,29632493155.66,29808493777.4,29848419541.07,29207619217.29,19436462602.9,19279328620.74,18881092590.33,18263010485.85,18004365863.76,18101630461.27,18224852991.08,17378649035.99,15970592125.97,15637292886.47,15621868107.41,15109024536.04,14792285863.5,4652058778.98,11218173299.49,4459315641.94,4363695632.44,4369985735.61,4322532973.17,4218721406.0,4128505961.3,4140089317.42,4097229025.22,4021521923.9,3960326420.9,3930191544.03,3890400518.66,3815847809.04,3760942669.12,3745102317.84,3714534773.56,1652800605.18,1621869066.34,1605077380.61,1586373918.12,1726003531.44,848945438.15,844763447.5,1236163086.9,863402020.53,831812341.98,796163749.32,775425867.5,795504505.77,788022921.55,782337646.71,786766205.56,784608663.94,780533593.37,770694974.19,758420458.51,779021861.15,779496245.52,755987973.92,738951416.82,721227037.73,720060100.49,706331204.68,691497001.79,605006390.43,598503099.42,627897694.93,627994039.99,772769914.92,794499266.59,822254298.01,814957923.6,844652346.93,947133672.6,931763358.11,935537490.9,781047831.81,669993891.18,636894861.98,581171249.69,49527667.4,235871591.8,225328100.0
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191985631.47,6751586.39,6751586.39,6751586.39,5517010.6,5517010.6,,6751586.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,3367392775.85,-4417719128.58,-8466360427.51,-9168243999.51,2063115227.25,-14308924075.35,-17275991163.86,-10375353788.56,-3009892150.92,-6739139308.5,-13386158984.15,-10441548206.31,1029604984.5,-11241387297.42,-15836229368.27,-9425685823.35,-3643271712.07,16704360189.3,8759704339.52,13024037137.19,-2765238227.26,3608613107.59,-9167207945.9,-5256890020.66,-1546050658.41,5094462087.14,-4849456792.78,-2749907895.17,-785565428.05,1209765894.95,-3117907071.38,-2556628045.23,-1662371182.99,972593320.52,-4159711158.58,-3198809129.72,-462794014.82,-1923923907.36,-6516749360.72,-5041783310.27,-2878158522.7,2939587121.72,-3833530619.79,-3871065944.65,-2810435914.37,164653435.99,-4941825371.46,-3220266538.95,-2069509541.53,2861904412.8,-2704131883.17,-1599801907.65,-388477725.02,176751235.33,-461538841.76,-531886206.17,-485250430.61,356102894.47,-681076337.74,-544110313.6,-244745771.98,462439649.88,-213733928.59,-332389920.37,-264452819.89,331236352.09,50624749.47,-347669741.98,-239322653.38,329209967.62,-312675233.03,-336009176.13,-272306670.13,18758529.86,-390547611.31,33095887.36,-36749420.44,96797238.05,65130999.84,46263934.91,5971527.28,157882409.47,85462898.7,50617208.33,21154519.36,96256747.8,89956336.18,68700152.5,43853260.1,-35642206.68,-14987066.84,-50171453.44,-38804655.82,396789275.62,,79049025.92,,19789945.65,,-20231703.42,64791564.18,37808910.02,104116912.87,,144509473.98,,,,,,,,
常用指标,基本每股收益,0.001,0.24,0.04,0.03,0.0028,0.32,0.27,0.22,0.0581,0.53,0.39,0.27,0.03,0.48,0.36,0.24,0.02,0.45,0.29,0.17,0.01,0.49,0.28,0.18,0.04,0.48,0.18,0.14,0.0017,0.47,0.29,0.16,-0.0256,0.47,0.19,0.08,-0.05,0.46,0.15,0.04,-0.05,0.53,0.26,0.19,-0.02,0.5,0.26,0.13,-0.06,0.46,0.14,0.06,0.04,0.27,0.18,0.09,0.04,0.24,0.17,0.11,0.03,0.19,0.13,0.08,0.05,0.35,0.2154,0.15,0.04,0.41,0.33,0.098,0.06,0.1161,0.14,0.125,0.024,0.0413,0.044,0.036,0.036,0.00941,,0.0323,,0.0458,,0.107,,0.13,,0.0733,,0.1467,,,,-0.601,,-0.112,-0.048,,0.022,,0.06,,0.32,,,,,,
