选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20191231,20181231
常用指标,归母净利润,687094336.71,2544890905.62,1961446439.52,1201451841.15,505894195.29,1930990510.51,1525718345.3,853395945.66,288537305.29,1263178600.37,901634547.05,677451783.06,239394274.52,803698128.25,652104430.67,475902768.1,143457665.75,327109490.76,124410136.99,-41716847.85,-90981636.61,-39144522.29,-82904633.83,-124154957.03
常用指标,营业总收入,4033592186.34,14376889476.95,9489974831.12,5464235057.15,2400148814.98,9162148135.92,6136539009.22,3762912618.53,1592079880.4,6011998991.03,3942722953.12,2611694093.09,1161313136.1,5125266686.59,3819873210.38,2529731562.79,967441078.35,2310415312.15,1359978738.48,571371289.39,153620182.21,1021972813.24,379165118.93,48251383.3
常用指标,营业成本,3136858283.23,10932314174.07,6760594878.79,3906439708.67,1715868571.59,6487428606.45,4078581439.52,2582252377.28,1187265824.63,4459791402.09,2836454944.0,1814144076.6,884088412.17,4018449053.31,2930495051.22,1876922683.54,763274735.59,1916719060.71,1255833273.1,697385147.43,317556964.41,1154300948.95,519591350.73,272000441.5
常用指标,净利润,877361302.1,3619061693.32,2840528700.64,1641844544.48,713869163.02,2716957049.17,2106819573.58,1225821970.57,394357356.94,1701185605.47,1216563019.89,891610149.36,331813866.36,1124987865.18,924372201.66,684104348.03,200124293.12,437606441.27,148786367.84,-96667673.04,-154329062.66,-82975170.53,-137359291.25,-179649578.48
常用指标,扣非净利润,596883341.55,2304668898.5,1816705304.64,1090013467.67,442161117.27,1815777649.92,1474892762.63,817630403.68,271876253.55,1136358033.6,833893633.39,618997729.65,190509279.69,748464787.52,603617234.04,435904000.0,134213300.0,265489800.0,,-67749100.0,,-95190800.0,-92631200.0,-174087700.0
常用指标,股东权益合计(净资产),27162817985.68,25968396560.03,25176824381.64,23951917656.19,23392053877.19,22651962144.88,22019843072.25,21200660126.32,20776959455.92,20320120388.94,19541213907.4,19153779326.84,18624310103.85,18230179281.04,17965424780.58,7078150172.52,6528921457.62,6261486004.51,,5559115995.36,,5576984248.79,2850790818.7,2963013014.18
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,67617712.14,2096939063.47,2254504302.55,2176641209.26,2522136186.99,977081091.31,398575116.39,-113318054.55,-67883860.02,813705258.76,921983348.71,378389657.74,-383136031.18,-43255599.33,-954525581.33,-856396944.39,-736948209.03,597981996.17,11591100.85,-132816060.31,-72877928.23,-376755725.76,575981625.83,-5057965.18
常用指标,基本每股收益,0.3,1.1,0.85,0.52,0.22,0.83,0.66,0.37,0.12,0.54,0.39,0.29,0.1,0.38,0.32,0.24,0.0709,0.16,,-0.0206,-0.0449,-0.0206,-0.0465,-0.0836
常用指标,每股净资产,10.109276,9.677259,9.420634,9.08238,8.941502,8.71257,8.528752,8.266094,8.198507,8.047488,7.765331,7.641999,7.466597,7.336721,7.24394,2.970926,2.77447,2.670352,,2.405119,,2.386297,1.155143,1.187625
常用指标,每股现金流,0.029091,0.902166,0.969955,0.936456,1.085098,0.420369,0.171478,-0.048752,-0.029205,0.35008,0.396664,0.162794,-0.164836,-0.018609,-0.410665,-0.42305,-0.364044,0.295396,,-0.065609,,-0.186113,0.322925,-0.002835
常用指标,净资产收益率(ROE),2.99,11.87,9.3,5.75,2.47,9.92,7.88,4.45,1.53,7.11,5.13,3.88,1.39,8.49,9.31,8.33,2.6031,6.41,,-0.8602,,-1.1585,-3.968,-6.7298
常用指标,总资产报酬率(ROA),2.790688,11.384919,9.318543,5.459982,2.482681,10.991626,8.73248,5.330194,1.763763,7.656204,5.385614,3.975857,1.546541,7.199406,5.837598,6.490618,1.98399,4.736241,,-0.902435,,-0.55714,-2.014468,-3.231444
常用指标,毛利率,55.603983,57.828432,60.097247,60.146919,61.194931,63.720196,65.633827,63.425854,62.873754,59.668589,60.625034,62.867051,63.739324,52.415753,54.151581,57.896719,64.956482,55.951296,52.984872,70.282058,29.238156,50.500883,37.31466,83.839899
常用指标,销售净利率,21.751363,25.172772,29.931888,30.047106,29.742704,29.654148,34.332374,32.576413,24.769947,28.296505,30.855909,34.139149,28.572299,21.945092,24.199028,27.042566,20.685941,18.940596,10.940345,-16.918538,-100.46145,-8.119117,-36.226774,-372.320058
常用指标,期间费用率,32.787466,32.953967,30.465753,30.786015,31.883605,33.238562,31.017283,30.861153,36.166603,32.786912,31.637039,31.335112,38.936359,30.058073,30.131897,31.26161,42.833265,37.87643,44.466867,91.24685,135.521284,62.029063,74.226915,545.642619
常用指标,资产负债率,22.799326,27.133184,24.124344,25.849107,24.557309,20.684996,18.628616,12.874402,10.92646,11.275721,17.762893,16.254459,16.143443,16.88792,17.888985,36.189458,36.618385,40.1236,,40.554393,,38.185127,49.94156,40.588421
每股指标,基本每股收益,0.3,1.1,0.85,0.52,0.22,0.83,0.66,0.37,0.12,0.54,0.39,0.29,0.1,0.38,0.32,0.24,0.0709,0.16,,-0.0206,-0.0449,-0.0206,-0.0465,-0.0836
每股指标,稀释每股收益,0.3,1.1,0.85,0.52,0.22,0.83,0.66,0.37,0.12,0.54,0.39,0.29,0.1,0.38,0.32,0.24,0.0709,0.16,,-0.0206,-0.0449,-0.0206,-0.0465,-0.0836
每股指标,摊薄每股收益_最新股数,0.295608,1.094888,0.843873,0.5169,0.21765,0.83077,0.656409,0.367156,0.124137,0.543457,0.38791,0.29146,0.102994,0.345707,0.280554,0.204747,0.061719,0.140732,0.053524,-0.017947,-0.039143,-0.016841,-0.035668,-0.053415
每股指标,摊薄每股净资产_期末股数,10.109276,9.677259,9.420634,9.08238,8.941502,8.71257,8.528752,8.266094,8.198507,8.047488,7.765331,7.641999,7.466597,7.336721,7.24394,2.970926,2.77447,2.670352,,2.405119,,2.386297,1.155143,1.187625
每股指标,调整每股净资产_期末股数,8.634205,8.118522,7.861344,7.405727,7.136928,6.757745,6.534617,6.192432,6.097337,5.907113,5.62585,5.551555,5.394078,5.269504,5.231077,0.645143,0.426973,0.294984,,0.099043,,0.133986,-1.392376,-1.235939
每股指标,每股净资产_最新股数,10.109276,9.677259,9.420634,9.08238,8.941502,8.71257,8.528752,8.266094,8.198507,8.047488,7.765331,7.641999,7.466597,7.336721,7.24394,2.587471,2.416372,2.325693,,2.094692,,2.0783,0.886426,0.911353
每股指标,每股经营现金流,0.029091,0.902166,0.969955,0.936456,1.085098,0.420369,0.171478,-0.048752,-0.029205,0.35008,0.396664,0.162794,-0.164836,-0.018609,-0.410665,-0.42305,-0.364044,0.295396,,-0.065609,,-0.186113,0.322925,-0.002835
每股指标,每股现金流量净额,-0.28835,-0.322498,-1.272428,-0.996335,-0.659715,-0.894561,-0.874874,-1.281985,-0.075059,-0.424388,-0.123287,-0.305198,-0.606684,3.980429,3.966547,-0.341124,-0.47745,0.222078,,-0.07968,,0.726596,-0.212923,0.162431
每股指标,每股企业自由现金流量,,0.600354,,0.859318,,1.466563,,1.009796,,0.472271,,0.312141,,-4.654077,,-0.105439,-0.261963,-0.113534,,-0.320273,,-1.036799,-0.233853,-0.509011
每股指标,每股股东自由现金流量,,1.261591,,0.857,,2.222948,,1.082763,,0.552073,,0.333136,,-4.522104,,0.334532,-0.06696,-0.185187,,-0.402892,,-0.903171,-0.234666,-0.176124
每股指标,每股未分配利润,2.664989,2.36938,2.237346,1.910374,1.780778,1.563127,1.409892,1.120639,0.987597,0.86346,0.72601,0.62956,0.481043,0.378048,0.317517,0.277531,0.113307,0.04244,,-0.139755,,-0.119147,-0.123335,-0.087465
每股指标,每股资本公积金,6.509791,6.373383,6.282443,6.271162,6.25988,6.248598,6.239141,6.221692,6.201099,6.174218,6.034695,6.007814,5.980932,5.954051,5.926423,1.693395,1.661163,1.627912,,1.544874,,1.50427,0.287369,0.273593
每股指标,每股盈余公积金,0.073012,0.073012,0.043847,0.043847,0.043847,0.043847,0.022722,0.022722,0.022722,0.022722,0.004625,0.004625,0.004621,0.004621,,,,,,,,,2e-06,2e-06
每股指标,每股留存收益,2.738001,2.442392,2.281194,1.954221,1.824626,1.606975,1.432615,1.143361,1.01032,0.886182,0.730635,0.634185,0.485664,0.382669,0.317517,0.277531,0.113307,0.04244,,-0.139755,,-0.119147,-0.123332,-0.087462
每股指标,每股营业收入,1.735372,6.185369,4.082871,2.350877,1.032616,3.941831,2.640123,1.618917,0.68496,2.586542,1.696277,1.123629,0.499631,2.205043,1.643424,1.249658,0.477904,1.141318,,0.28225,,0.504842,0.212579,0.027052
每股指标,每股营业总收入,1.735372,6.185369,4.082871,2.350877,1.032616,3.941831,2.640123,1.618917,0.68496,2.586542,1.696277,1.123629,0.499631,2.205043,1.643424,1.249658,0.477904,1.141318,,0.28225,,0.504842,0.212579,0.027052
每股指标,每股息税前利润,0.425163,1.572243,1.237638,0.714828,0.318118,1.216801,0.938557,0.54161,0.175395,0.73845,0.529406,0.383209,0.14686,0.501648,0.40607,0.345474,0.101722,0.227875,,-0.040954,,-0.020252,-0.060323,-0.090355
盈利能力,净资产收益率(ROE),2.99,11.87,9.3,5.75,2.47,9.92,7.88,4.45,1.53,7.11,5.13,3.88,1.39,8.49,9.31,8.33,2.6031,6.41,,-0.8602,,-1.1585,-3.968,-6.7298
盈利能力,摊薄净资产收益率,2.924132,11.314034,8.95771,5.691246,2.434164,9.535303,7.696433,4.441717,1.514146,6.753129,4.995411,3.813924,1.379404,4.71201,3.872959,7.913038,2.554233,6.051199,,-0.856824,,-0.810332,-4.023802,-5.861086
盈利能力,净资产收益率_平均,2.987977,11.907542,9.30749,5.80952,2.465729,9.913689,7.919887,4.501237,1.528221,7.065106,5.137166,3.89164,1.391501,7.155707,5.86344,8.334654,2.603076,6.391122,,-0.86019,,-1.136101,-3.968012,-5.861086
盈利能力,净资产收益率_平均_扣除非经常损益,2.595675,10.783544,8.620661,5.270669,2.155094,9.322187,7.656055,4.312592,1.439977,6.355783,4.751205,3.555849,1.107353,6.665249,5.427464,7.634141,2.435335,5.187186,,-1.396968,,-2.762745,-4.433548,-8.218302
盈利能力,摊薄净资产收益率_扣除非经常损益,2.540212,10.246059,8.296693,5.163365,2.127505,8.966378,7.440045,4.255566,1.426714,6.075129,4.620099,3.484839,1.097726,4.389045,3.584985,7.247962,2.389639,4.911296,,-1.391502,,-1.97055,-4.495884,-8.218303
盈利能力,息税前利润率,24.499814,25.418752,30.31293,30.406858,30.807065,30.868936,35.54976,33.455076,25.606616,28.549697,31.209885,34.104651,29.393822,22.750068,24.708827,27.645524,21.285175,19.96595,12.276946,-14.509885,-96.528973,-4.011573,-28.376732,-334.002292
盈利能力,总资产报酬率,2.790688,11.384919,9.318543,5.459982,2.482681,10.991626,8.73248,5.330194,1.763763,7.656204,5.385614,3.975857,1.546541,7.199406,5.837598,6.490618,1.98399,4.736241,,-0.902435,,-0.55714,-2.014468,-3.231444
盈利能力,总资本回报率,3.645043,14.585241,12.098111,7.044149,3.17701,13.111115,10.119657,6.193597,2.01608,8.996819,6.498772,4.804435,1.863874,9.373952,7.534609,9.706629,3.050218,7.149675,,-1.34708,,-0.87465,-3.152269,-4.422023
盈利能力,投入资本回报率,2.601334,10.389265,8.407835,5.189845,2.21146,9.154796,7.184019,4.279556,1.461132,6.811057,4.912504,3.75256,1.343664,6.697061,5.361307,6.808708,2.221652,5.451034,,-0.451636,,0.045765,-1.523248,-2.828507
盈利能力,息前税后总资产报酬率_平均,2.528916,11.456081,9.323753,5.469901,2.426452,10.729418,8.525356,5.25985,1.736084,7.749935,5.449415,4.061339,1.53362,7.126751,5.837737,6.485123,1.991021,4.74549,,-0.900707,,-0.566494,-1.992977,-3.17969
盈利能力,毛利率,55.603983,57.828432,60.097247,60.146919,61.194931,63.720196,65.633827,63.425854,62.873754,59.668589,60.625034,62.867051,63.739324,52.415753,54.151581,57.896719,64.956482,55.951296,52.984872,70.282058,29.238156,50.500883,37.31466,83.839899
盈利能力,销售净利率,21.751363,25.172772,29.931888,30.047106,29.742704,29.654148,34.332374,32.576413,24.769947,28.296505,30.855909,34.139149,28.572299,21.945092,24.199028,27.042566,20.685941,18.940596,10.940345,-16.918538,-100.46145,-8.119117,-36.226774,-372.320058
盈利能力,成本费用利润率,31.158865,33.296124,42.511833,42.457889,43.062668,43.715837,53.798888,48.962386,34.344131,38.221589,42.931018,48.790474,38.323155,28.560045,31.8483,36.892266,26.465532,23.071803,11.857006,-14.009307,-48.945889,-7.219489,-26.680958,-67.224554
盈利能力,营业利润率,24.052892,25.07443,29.916733,30.002243,30.416984,30.438036,35.180349,33.01535,25.165313,27.93776,30.476807,33.402424,28.804113,22.155395,24.168467,27.026384,20.578726,18.858616,10.816925,-16.993219,-100.987319,-8.032656,-36.59484,-377.422975
盈利能力,总资产净利率_平均,1.940318,7.928298,6.35377,3.948177,1.698603,7.504523,6.107335,3.613329,1.248318,5.634532,3.946184,3.02394,1.0846,4.961409,4.033205,4.416772,1.38217,3.358512,,-0.454093,,-0.531963,-1.552202,-2.489439
盈利能力,总资产净利率_平均(含少数股东损益),2.477621,11.274746,9.201406,5.395383,2.396906,10.559072,8.43344,5.190202,1.706134,7.588305,5.324531,3.979879,1.503317,6.944666,5.717155,6.349055,1.928135,4.493011,,-1.05224,,-1.127609,-2.571743,-3.602166
成长能力,归母净利润,687094336.71,2544890905.62,1961446439.52,1201451841.15,505894195.29,1930990510.51,1525718345.3,853395945.66,288537305.29,1263178600.37,901634547.05,677451783.06,239394274.52,803698128.25,652104430.67,475902768.1,143457665.75,327109490.76,124410136.99,-41716847.85,-90981636.61,-39144522.29,-82904633.83,-124154957.03
成长能力,营业总收入,4033592186.34,14376889476.95,9489974831.12,5464235057.15,2400148814.98,9162148135.92,6136539009.22,3762912618.53,1592079880.4,6011998991.03,3942722953.12,2611694093.09,1161313136.1,5125266686.59,3819873210.38,2529731562.79,967441078.35,2310415312.15,1359978738.48,571371289.39,153620182.21,1021972813.24,379165118.93,48251383.3
成长能力,净利润,877361302.1,3619061693.32,2840528700.64,1641844544.48,713869163.02,2716957049.17,2106819573.58,1225821970.57,394357356.94,1701185605.47,1216563019.89,891610149.36,331813866.36,1124987865.18,924372201.66,684104348.03,200124293.12,437606441.27,148786367.84,-96667673.04,-154329062.66,-82975170.53,-137359291.25,-179649578.48
成长能力,扣非净利润,596883341.55,2304668898.5,1816705304.64,1090013467.67,442161117.27,1815777649.92,1474892762.63,817630403.68,271876253.55,1136358033.6,833893633.39,618997729.65,190509279.69,748464787.52,603617234.04,435904000.0,134213300.0,265489800.0,,-67749100.0,,-95190800.0,-92631200.0,-174087700.0
成长能力,营业总收入增长率,68.05592,56.916143,54.647021,45.212913,50.755552,52.397699,55.642155,44.079378,37.093074,17.301193,3.216068,3.239969,20.039676,121.833133,180.877421,342.747406,529.761704,126.074048,,,,169.532391,685.811914,
成长能力,归属母公司净利润增长率,35.817794,31.791994,28.558881,40.784807,75.330602,52.867576,69.216934,25.971466,20.528072,57.170777,38.265361,42.35088,66.874508,145.648653,424.156991,1240.792731,257.677605,935.645632,,,,52.783673,33.22487,
收益质量,经营活动净现金/销售收入,0.016763,0.145854,0.237566,0.398343,1.050824,0.106643,0.064951,-0.030114,-0.042638,0.135346,0.233844,0.144882,-0.329916,-0.008439,-0.249884,-0.338532,-0.761749,0.25882,0.008523,-0.232451,-0.474403,-0.368655,1.519078,-0.104825
收益质量,经营性现金净流量/营业总收入,0.016763,0.145854,0.237566,0.398343,1.050824,0.106643,0.064951,-0.030114,-0.042638,0.135346,0.233844,0.144882,-0.329916,-0.008439,-0.249884,-0.338532,-0.761749,0.25882,0.008523,-0.232451,-0.474403,-0.368655,1.519078,-0.104825
收益质量,成本费用率,77.183483,75.125535,70.368506,70.639096,70.688673,69.518365,65.383455,67.435299,73.292849,73.118323,71.012005,68.468061,75.197035,77.642319,75.980315,73.36489,77.876783,81.925134,91.481994,120.964792,206.283127,111.52818,136.912254,561.80272
收益质量,期间费用率,32.787466,32.953967,30.465753,30.786015,31.883605,33.238562,31.017283,30.861153,36.166603,32.786912,31.637039,31.335112,38.936359,30.058073,30.131897,31.26161,42.833265,37.87643,44.466867,91.24685,135.521284,62.029063,74.226915,545.642619
收益质量,销售成本率,44.396016,42.171567,39.902752,39.85308,38.805068,36.279803,34.366172,36.574145,37.126245,40.33141,39.374965,37.132948,36.260675,47.584246,45.848418,42.10328,35.043517,44.048703,47.015127,29.717941,70.761843,49.499116,62.685339,16.1601
收益质量,经营活动净现金/归属母公司的净利润,0.098411,0.823979,1.149409,1.811675,4.985501,0.505999,0.261237,-0.132784,-0.235268,0.644172,1.022568,0.558548,-1.600439,-0.053831,-1.463761,-1.79952,-5.137043,1.828079,0.093168,,,,,
收益质量,所得税/利润总额,9.55585,-0.635169,-0.056649,-0.184174,2.292099,2.423079,2.397111,1.337208,1.596409,-1.250652,-1.212785,-2.194994,0.852169,1.035366,-0.002434,0.086471,-0.366005,-0.206278,-0.860317,,,,,
财务风险,流动比率,3.561158,3.015804,3.359317,3.047675,3.265585,4.149048,4.772418,8.134348,12.915166,11.066078,10.108145,15.025776,13.856114,10.911373,9.596303,2.948479,3.209746,2.478052,,3.798345,,2.777898,0.613828,1.807817
财务风险,速动比率,2.501962,2.245294,2.381878,2.184596,2.335942,2.912718,3.651054,6.783553,11.531992,10.295845,9.649906,14.122694,12.788896,10.111913,8.880771,2.24001,2.186409,1.758254,,3.114503,,2.613428,0.321893,1.475544
财务风险,保守速动比率,1.687718,1.552484,1.533461,1.411525,1.987182,2.523278,2.890386,4.866187,9.245867,8.470319,8.238478,11.998695,10.895069,9.088332,7.978899,1.618085,1.432124,1.472679,,2.105956,,2.219064,0.101348,1.301833
财务风险,资产负债率,22.799326,27.133184,24.124344,25.849107,24.557309,20.684996,18.628616,12.874402,10.92646,11.275721,17.762893,16.254459,16.143443,16.88792,17.888985,36.189458,36.618385,40.1236,,40.554393,,38.185127,49.94156,40.588421
财务风险,权益乘数,1.539941,1.501903,1.464876,1.471443,1.451621,1.321028,1.296782,1.245731,1.224224,1.253894,1.301806,1.286943,1.282961,1.442273,1.453791,1.887046,1.883325,1.902962,,1.894301,,2.135675,2.556374,2.354379
财务风险,权益乘数(含少数股权的净资产),1.295325,1.372366,1.317945,1.348601,1.325509,1.260795,1.228933,1.147768,1.122667,1.127087,1.215996,1.194093,1.192512,1.203194,1.217863,1.567139,1.577744,1.670107,,1.68221,,1.617733,1.997665,1.683173
财务风险,产权比率,34.139437,42.989701,36.557339,39.552186,36.637189,29.171605,25.429527,16.305384,13.374535,13.806019,23.38504,20.929507,20.659381,21.721895,23.245964,66.747419,67.160546,77.619338,,77.894035,,71.316994,138.040971,95.560555
财务风险,现金比率,1.13414,1.067307,0.884867,0.966508,1.663618,2.004776,2.601421,4.093983,8.212605,7.401294,7.332821,10.7896,9.461141,8.180887,7.17458,0.870414,0.845234,1.254792,,1.728384,,1.959858,0.081773,1.301833
营运能力,应收账款周转率,1.025513,4.557514,2.880243,2.033008,1.118423,4.865579,4.919566,2.600076,1.150559,4.88486,3.629715,2.506484,1.115455,8.245072,5.119636,4.315493,2.010377,10.496643,,2.503083,,11.538312,39.978966,
营运能力,应收账款周转天数,87.760902,78.990425,93.742065,88.538752,80.470396,73.989135,54.88288,69.228725,78.222844,73.697085,74.385991,71.813739,80.684561,43.66244,52.738116,41.710174,44.767713,34.296676,,71.911296,,31.200402,9.004735,
