选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231
常用指标,归母净利润,930487319.17,2111472990.43,1211192400.82,705916536.34,313082457.72,1615675746.81,912979678.37,516693982.42,249135780.57,1785907974.46,1159835796.6,1002969453.68,275369120.77,1169792388.77,792968007.82,467793945.79,117189974.5,1011423670.06,541855082.7,396632306.55,137774007.33,492199161.31,276934244.88,119049114.22,26224930.68,188564219.09,134915783.53,30371124.25,13840957.35,90869243.54,27029886.06,-13251639.07,-54748141.06,29918655.24,-238789177.86
常用指标,营业总收入,2914986518.73,12384638268.11,8062565115.42,4960601270.04,2173278385.62,9065165097.69,5507194599.46,3447712750.84,1605024097.68,6263513581.37,4041266479.18,2526501011.91,1223068402.75,4739830997.55,3043057722.11,1971794762.86,949143575.28,3108134730.67,2072777066.62,1338627684.43,603346870.6,2273291898.06,1476308787.77,978404284.64,412585985.95,1946949250.75,1217521611.84,801062332.68,376288946.91,1639288330.4,976008219.36,465640538.44,60289803.63,971920551.65,609528437.83
常用指标,营业成本,2534917897.95,11006675861.27,7340762993.9,4496294697.66,1918444937.17,7665508922.25,4686862382.99,2946187553.79,1280175676.05,4969895601.25,3178664486.69,1923719087.02,933992887.39,3685820485.59,2405626470.28,1562064636.55,746835530.69,2605031875.62,1776448009.39,1188143760.17,555297888.85,2131867176.08,1442106369.89,934005731.48,387555027.89,1807380802.14,1111518629.88,773578629.41,352980924.41,1539960343.95,932962740.58,454878402.72,113899674.0,928835534.57,852873902.75
常用指标,净利润,918439904.12,2064217331.64,1180764123.83,686116028.42,308245968.1,1614314396.25,912184138.09,516250546.94,248855112.06,1783977209.36,1158693659.84,1002304157.67,275005060.98,1167897318.07,791404165.58,466582426.23,117031907.54,1011269799.32,541680654.3,396555149.24,137736316.96,492306518.5,277000076.35,119049764.44,26181187.38,188582806.72,134828978.02,30323893.38,13828602.13,90836801.2,27029166.21,-13251639.07,-54748141.06,29918655.24,-238789177.86
常用指标,扣非净利润,477558746.17,1549796388.43,886804273.29,538767846.46,298301989.05,1388153354.14,813484039.19,483230176.75,262948771.07,1191434841.55,733652160.14,518913527.95,227851199.82,919458510.64,643909362.82,440706784.9,186419551.86,324395998.31,164924392.26,61615169.4,11108458.59,23319394.77,-45472882.89,40179683.49,-6193811.95,147539304.73,119409790.36,22085109.53,8129953.32,104283100.0,-29795075.16,-44908964.25,-73620449.28,-69437200.0,-233094400.0
常用指标,股东权益合计(净资产),24335978580.24,22728840510.09,21440711778.55,20848751484.08,20138001720.46,19735541891.96,18738888118.87,18170694713.89,17925123898.16,17823105186.45,16928373397.54,16782852166.63,15812825287.1,15482501252.08,15068138350.6,14684796193.99,14093048634.19,13940200245.77,13379831432.88,13020747458.04,4560631106.08,4369306984.42,4100730758.86,3881767652.26,3777492858.06,3751213105.53,3691682359.18,2147874524.42,2131078680.72,2116373372.4,,,,266211540.56,-870842585.23
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-158726143.08,2295352919.08,1298309239.31,202896547.3,376808177.47,1458401788.71,267567582.39,381921900.15,-586440411.6,-976926439.66,-1276491922.81,-685020477.31,-347642998.5,617523432.12,73336987.34,62309235.84,-273934106.92,1016256088.4,404267359.69,-35222450.57,-77394097.18,846292855.04,382414777.93,287103894.49,248652463.03,133270991.54,-154274785.58,-374530659.9,-228786493.43,261107142.05,-333053711.62,-125569230.97,19665734.48,-150087012.82,-101601436.37
常用指标,基本每股收益,1.48,3.4,1.94,1.13,0.5,2.61,1.48,0.84,0.4,2.89,1.88,1.63,0.45,1.9,1.29,0.76,0.19,1.76,0.96,0.74,0.26,0.92,0.52,0.22,0.05,0.37,0.27,0.06,0.03,0.2,,,,,
