选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231
常用指标,归母净利润,2117951994.59,7393381322.0,6517030546.19,3794528034.58,2078173518.71,6643033266.19,6577795629.35,3743702443.1,2035488978.93,6704936953.85,6051980712.81,3336922611.0,1613692031.23,4080677255.05,4125498219.1,2347946516.88,1037552666.55,2455819539.24,3475232818.78,2340849477.29,1219371458.12,5515627276.16,5210932943.57,3075779958.24,1477728662.49,4755460882.37,4332672876.79,2276029341.22,1049957150.74,4364098425.7,3595335877.63,1570506929.05,989237776.21,3232300015.74,2952819231.0,1290029977.98,930007096.71,3916447642.38,3409231824.67,1486337963.33,1241174650.3,5427522203.84,4536107583.69,2450054443.45,1226128409.28,5599833222.73,4641548483.51,2015893650.34,842657788.0,3305278967.24,2459535917.22,1150374046.02,470706557.73,1053949166.11,683757006.13,103029434.44,-19434043.55,332310122.0,367433051.14,121676299.83,7452007.49,504422210.02,455657459.71,118317314.57,31454124.61,531370805.25,322389960.56,-37760149.79,24586131.57,658495498.16,146912934.24,124493668.34,73318274.54,552421164.46,432078023.72,306391619.52,151561696.36,442770358.68,288921293.41,178505124.83,73702293.32,379532697.28,324307989.54,203013769.73,109230824.0,328464518.62,240113707.54,168928962.33,69191321.66,214810697.72,142770158.03,88721770.99,47253737.91,-34091282.09,-88184597.86,-66360798.61,-36411461.09,-39628397.74,-1476614.96,6698773.2,-34426689.48,-51462881.59,-68382093.2,71620461.5,98935905.63,145320393.98,62893754.11,122860071.0,39544963.07,68885305.77,43689308.94,37862587.73
常用指标,营业总收入,12513846246.56,53014434927.3,40572491647.42,25696904636.55,13121801284.04,57819279281.44,44395208099.42,27101636543.75,14107816667.34,56711862469.69,42548712586.17,26366537416.36,13255789154.28,50489243623.57,38170789627.95,22693994082.94,11042015519.58,43766254477.99,32341787851.83,19301403856.12,9194080949.44,39320364093.66,29676002860.49,17470336116.13,7584831637.59,42433460265.79,32246058972.26,19609475053.75,10115143589.44,41011372735.69,30287409358.62,17786476419.6,9397154643.77,31643064641.0,24205181216.64,13963103340.84,7630739661.61,29270802965.48,22139965801.99,13138564310.35,6900062535.58,31279699772.91,24390224176.69,14926173663.58,7600001553.62,32957169192.11,25532032094.88,14621681241.7,7403217065.14,28338981085.05,20434757606.32,12168841172.08,6020653477.43,23867007746.38,17863621703.3,11877429733.29,5763218031.3,23568711264.66,17440612504.84,9608183225.05,4295912033.97,17474731747.12,12676298808.68,7580366627.3,3717087204.52,11917120466.15,7986878857.72,4686750087.03,2276323660.75,10985632561.07,5120647626.35,3442075295.36,1788555071.67,6648986102.84,4881953554.72,3425705083.55,1705403569.95,6212598017.81,4413358075.92,2823633269.17,747724795.53,3061950571.99,2310240992.06,1518532763.51,787854555.03,2381073436.87,1674068801.29,1055307641.3,329092815.69,1376678975.97,1016299162.51,673201953.31,392899732.79,2537817210.38,2205060488.24,1368157879.02,611913861.74,1906804197.04,646311521.91,1859356500.49,550014975.82,1314833520.32,566401020.47,1219304430.73,680008277.72,1366365770.73,636201096.06,628449021.05,147083008.72,213722595.63,111235147.11,127632015.77
常用指标,营业成本,8149851027.79,37669298632.98,27287270139.96,17852541436.22,8797117757.99,42755265887.85,31172571609.66,19548561129.96,9973222234.51,43079936177.16,30642386799.38,19935187260.02,9849232829.23,41494034297.86,29490901319.5,17848543621.68,8823191229.42,37550493779.91,25008120301.16,14551310644.16,6906598910.38,28581479863.76,19881071075.75,12294324346.04,5823759722.02,33011079729.44,23457653004.57,15177593821.86,7801250857.92,31685999913.08,22620399264.66,14376646054.53,7294528279.97,25369814306.95,18349621761.82,11372331461.94,5754551169.32,21591338149.15,15260187849.68,9665308810.49,4785515497.16,22294638393.81,16725712704.01,10897171835.96,5485263796.51,23689853908.9,17469946795.45,11404744822.29,5792657912.52,22355662336.93,16052058924.06,10149217618.02,5185880785.05,21799509304.14,16416358890.12,11601255957.72,5777896338.51,22719672391.26,16477615714.36,9311874655.91,4257502586.38,16155152935.63,11667513399.64,7342911912.74,3652566238.3,10827190426.56,7287521132.12,4779144122.86,2247753959.57,9406142097.66,4965748500.28,3294548700.22,1717065350.12,5754173943.07,4175609249.89,2876921889.33,1419504111.4,5261772238.76,3730702064.15,2418752283.64,635393773.93,2460902472.67,1791359409.63,1165595931.64,591636789.25,1837805487.29,1280584955.63,769541716.82,240335496.73,1037562590.73,805637145.4,532973338.54,327233304.72,2550813331.11,2293655996.0,1434544045.94,648324672.83,1957901767.05,630749447.36,1828884981.47,576880969.54,1366080775.95,634376823.38,1119176784.64,555437778.1,1197745086.38,,465807862.65,,110932462.53,,71475306.71
常用指标,净利润,3881721062.33,13460801533.25,11806359206.42,6936242780.6,3876886791.95,12024764841.5,11835965887.95,6767211168.96,3714132255.45,12160259100.71,10874966131.41,5984776139.42,2993565250.42,7680367734.09,7599893702.58,4308841986.73,1928590526.85,5213082479.41,6529669656.19,4193719818.73,2127687775.57,9776180134.06,9078335089.43,5048018283.28,2198984413.8,8731062250.95,7953832843.48,4103117740.32,2026846508.38,8376852234.42,6994561198.37,3092647847.08,1975281942.83,6559490691.4,5870924161.66,2652979952.03,1853382893.0,7859609801.91,6772476389.21,3232389460.61,2308556528.71,10102582821.57,8448487310.19,4553369526.81,2290774318.96,10164421537.33,8399467010.1,3432534943.52,1508056428.79,5877018770.04,4354664003.34,2058868171.65,844520094.37,2017558718.79,1350022482.81,261244206.56,-1916741.92,792058619.64,777635235.91,249515222.9,33786881.88,1086156175.65,896419223.84,242401816.51,78948577.05,1009355978.66,612880514.11,-88006210.52,32721089.16,1296529993.13,183848510.5,170530603.08,99428591.31,919554269.83,743238648.83,565456410.96,287637752.28,962736825.89,703987709.25,418786673.87,124514078.27,660148388.16,574860926.23,376700259.31,208913402.13,576370151.21,421826048.36,303331342.87,112687907.36,358719247.29,233220887.8,146465233.97,76513260.81,-471057.59,-88184597.86,-66360798.61,-36411461.09,-39628397.74,-1476614.96,6698773.2,-34426689.48,-51462881.59,-68382093.2,71620461.5,98935905.63,145320393.98,62893754.11,122860071.0,39544963.07,68885305.77,43689308.94,37862587.73
常用指标,扣非净利润,2115745795.92,7355063862.23,6500836063.15,3776512681.91,2071976579.77,6489958603.2,6351298157.37,3717042425.04,2025248931.09,6589378541.36,6024260205.76,3318359897.37,1606042420.18,3950110170.91,4024731951.46,2276435259.4,989706674.51,2170763090.56,3232549107.18,2206249285.21,1111359616.95,4773612581.1,4577439636.44,2454553332.99,900313146.92,4224542774.73,4248741923.24,2250127066.77,1039683959.87,4185306141.52,3565884276.98,1557096650.36,977851802.25,3213090035.22,2934228838.19,1265733273.39,923927597.13,4325075420.6,3822036595.34,2029627635.3,1239578265.95,5603740502.41,4509776093.82,2427072725.41,1223998953.7,5428482000.52,4463963682.34,1801382725.45,836786510.63,3278140201.28,2443426122.54,1137715123.9,467145662.81,953969559.76,605768990.05,8639522.85,-73604314.79,203529269.2,323119119.96,116435771.79,5038142.86,477253326.29,432883010.43,101045346.71,37643602.09,274561144.61,174331247.41,92791262.14,41286874.24,116115055.26,146420847.25,124076428.6,73160011.66,548446583.44,431614879.87,305240873.27,148757053.62,414265873.67,284849637.18,175128339.99,72822272.14,387210440.03,325977361.42,203175827.98,109291178.49,336951507.34,243132626.87,168037308.82,69189821.66,228757098.62,155432826.01,101369738.97,46930705.89,-12397455.27,-62522600.0,-66360798.61,,-50433740.65,-1998954.96,5923689.08,-34430000.0,-51462881.59,,,,,,,,,,
常用指标,股东权益合计(净资产),127918370603.12,123788355140.53,121962638823.99,116403103280.49,120074072464.9,109073678026.47,109317130936.92,103237192013.83,106034610288.28,102117360198.35,100768139712.79,95586194878.66,96700112254.17,93621326845.61,93028405931.14,89420327487.61,90010233291.23,88097585845.49,83786192860.96,79684295525.99,84254715087.3,82585349589.98,79297664456.86,74720398615.36,75921857702.6,74394179845.28,73873353863.83,69457356665.87,72319742750.4,70183110005.79,68793373741.42,62290022139.93,63105928601.39,60707559853.91,59592631165.04,57001985190.47,58592715082.43,56717778327.13,54400479287.02,49718624311.06,53862614636.2,51389642485.7,48209056999.83,43334297842.99,46140849608.44,42739138189.48,40263100130.64,34520801953.28,35241845216.34,33733788787.55,32638826676.72,29101139352.89,26513005375.17,25480039470.03,25044768230.18,23477327402.03,21679874268.79,22503824324.77,19963550822.07,18771004790.75,16645584894.16,16178040514.29,15890988078.33,15453795915.98,15451269391.98,16362048541.82,5784725492.67,5745233122.68,6091812966.87,15327669499.48,6135362244.58,6115044337.14,6404687396.68,6422619402.58,6271367055.38,4653103232.22,4739189507.74,4482724149.62,4266750000.02,2747136534.2,2484115688.49,2504620905.36,2826314936.88,2628162154.75,2590224462.78,2406311060.65,2276769241.85,2208355109.42,1680372650.61,1627684743.25,1553947514.44,1467191860.61,1410739887.46,1376726626.64,772524321.36,794348120.61,824297458.13,860708919.22,952410215.54,953760130.5,922951029.61,957377719.09,900796117.58,1017391588.33,513663122.46,414727216.83,332300576.96,269406822.85,186091714.92,117380516.85,,124327420.78
常用指标,商誉,106468305.17,106468305.17,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,146292117.53,118397605.35,108253630.99,108253630.99,108253630.99,109022138.9,109022138.9,,,,,408035789.98,406018371.05,408128973.3,431483412.95,411332519.55,411038992.08,414743029.14,409403624.78,424541255.46,408420540.73,416061573.15,414202565.87,420995630.05,415842592.34,406407780.98,401632135.72,402492600.87,414732048.43,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,5165055.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,6878714894.21,31569574019.8,24072540650.59,14095842639.54,7275274686.36,24657128874.02,21361463583.49,12472962237.34,6457133258.22,21268122590.08,17557214433.12,9116758623.76,4779319136.58,21963501650.82,16406730940.96,8648391563.88,3662802272.4,14631389197.15,12188317561.41,6598317662.43,3940706102.61,20743217255.35,15896135076.69,8716004386.63,3457155653.24,20354175493.71,15896924441.41,8990971154.03,4194824634.79,19218801114.38,14375013667.98,7548952442.48,4171884099.08,18141039798.42,13911279575.0,6944176302.03,3525622483.6,19066537849.5,14085851931.15,7726437834.33,3804692246.57,22896771649.0,16760647373.82,9709133286.84,4849766135.38,21440981070.5,15588152919.42,7685378674.52,3698676621.9,15197612776.08,10531966534.75,6015880830.88,2922741720.9,8606379058.28,6454217080.04,3737289369.01,1818184419.91,5714747244.05,4712019546.0,2751385307.29,1846290172.87,5076237224.7,3497931193.81,1953864552.61,1265238720.1,5044550123.26,3567904696.04,1955844721.78,1178961035.39,5468658516.44,1172360066.72,846346715.88,428124210.44,2424268794.79,2038629927.56,1490812812.45,630895686.06,2288845526.19,1740435277.88,1119837896.07,310503282.2,1384501370.98,1139823194.85,784600897.85,416475190.26,1120756111.43,1070704439.34,372489773.35,179016091.75,794532232.12,770693678.52,571970187.02,170186033.81,229602872.49,,-18069168.73,,-39103770.67,-44771062.19,195742978.63,120113206.53,50368022.87,,-69160066.28,,,,,,,,
常用指标,基本每股收益,0.2603,0.9166,0.8135,0.4763,0.2676,0.8669,0.8634,0.4902,0.2671,0.8754,0.7938,0.4356,0.2105,0.5215,0.5341,0.3022,0.1328,0.3229,0.4776,0.3195,0.1656,0.777,0.7444,0.438,0.2102,0.6705,0.6034,0.3204,0.1473,0.6256,0.5298,0.2314,0.1441,0.4763,0.4351,0.1901,0.137,0.5771,0.5024,0.219,0.1829,0.7998,0.6684,0.361,0.1807,0.8252,0.684,0.2971,0.1242,0.5265,0.4027,0.1978,0.0829,0.1872,0.1215,0.0183,-0.0055,0.1094,0.1228,0.0407,0.0037,0.2528,0.2284,0.0593,0.0158,0.2663,0.1703,0.0917,0.04,0.1177,0.1393,0.118,0.07,0.6322,0.526,0.3783,0.186,0.7978,0.454,0.3167,0.131,0.67,0.576,0.36,,0.583,,0.6,,,,0.315,,,,-0.236,,-0.141,-0.005,0.021,,-0.183,,,,,,,,,,
