选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20141231
常用指标,归母净利润,-144311122.65,-292878971.29,-170729688.56,-147393332.58,-46622964.42,401826648.58,425418842.58,354367235.55,197772186.73,1122340218.97,818951910.51,366551070.5,116455357.77,1069356655.79,984964673.53,752111998.46,459354476.73,2134834604.14,1527127738.19,1014448560.09,492361573.4,1072792543.32,717510248.17,353016106.94,151806101.18,497169961.25,322665213.95,152825244.3,41772809.92,162332924.2,137287018.52,69618077.54,24148075.33,169888388.63,143819140.57,84159408.33,11252189.93,-165811.82
常用指标,营业总收入,827574694.62,3726094578.61,2769013200.59,1703845998.54,755815261.9,4486931811.79,3367437377.09,2284703558.09,1189624929.96,4378236624.12,3073805012.16,1665264606.54,711657368.03,3677493060.96,3016512990.0,2234935044.69,1330113047.61,4633570865.7,3483573845.55,2359358476.19,1183045790.33,2792147535.48,1972460201.49,997693230.41,450905491.09,1512394554.11,984878085.41,515227644.97,181270721.29,560190021.25,440076765.29,258802295.87,127681358.74,591647368.55,480192934.75,385209284.33,110932334.26,43700784.57
常用指标,营业成本,918945548.59,3919921101.46,2888721459.17,1758642980.33,756956841.13,3987702822.54,2948986423.9,1937644503.16,1008190985.59,3142209105.69,2128961135.12,1178366519.55,525820130.42,2291860168.41,1792407680.15,1283042254.43,740130608.71,2376502652.52,1726091863.47,1170217464.32,576774880.26,1588081817.49,1137540700.64,583773648.15,274215173.01,929125759.51,595721781.95,331586975.47,126031276.13,381601286.19,286845566.93,176374845.1,99351225.8,398585447.48,314123576.36,291231254.33,103159992.04,42246157.61
常用指标,净利润,-144538726.73,-292895136.67,-171635637.94,-147978000.02,-46851720.7,402645477.35,425000088.61,353186437.47,197027381.25,1119455336.98,817960185.59,366217699.48,116062339.19,1078496540.95,984618709.54,751663123.43,458856014.89,2134704080.64,1526984265.48,1013697004.98,491917601.35,1070500578.22,715689702.32,351774576.94,151248524.87,494456758.23,320893780.25,151648614.87,41203099.76,160375944.55,135931341.88,68804711.8,23925641.7,169446088.86,143636789.41,84159408.33,11252189.93,-165811.82
常用指标,扣非净利润,-149622504.27,-347621470.72,-205286243.65,-151412070.13,-54445509.43,363554786.7,414383054.2,353995089.37,194474016.16,1095041101.35,814271936.0,366553653.06,118024698.13,1065315674.27,985396994.29,756668393.63,461900275.13,1938528492.75,1507367059.4,993954826.86,506806507.67,1029690284.42,699735100.99,339902587.01,148180493.03,486484890.28,317276262.47,148787662.67,39692575.69,153473100.0,,66685471.65,24063200.0,170000300.0,143768500.0,115759800.0,19912500.0,7068100.0
常用指标,股东权益合计(净资产),9719790216.33,9873725872.21,10018136828.77,10025441961.52,10154659074.09,10200806970.46,10210018954.37,10100561858.26,10014409604.03,9803279714.76,9478197007.65,9000076990.38,8786944448.19,8685194207.91,8621900188.86,8321361863.52,8094075890.63,7634409023.52,6965453744.97,6444993570.21,6123559183.32,2652076608.65,2304332541.19,1953116601.74,1851867767.81,1697502900.93,1524502667.36,1453062317.7,512691994.16,472453074.95,,,332662737.51,310084050.19,283828377.4,144044358.2,23903585.61,727802.44
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-183675968.81,103797645.62,55646650.73,257120554.18,77039076.0,80280996.61,-366270295.42,-288880677.87,76058099.51,1894128040.83,1330327314.84,968809466.66,527483829.6,942241109.03,656581739.57,588395909.37,223755067.57,1149764467.78,962305495.09,433539538.61,243897071.55,1005430233.84,356980004.63,62459259.61,3308345.13,55619758.86,80383617.08,110157740.92,49179622.72,134282651.86,71322818.87,74145404.13,43841162.19,128568526.65,86590425.51,94510709.69,9407415.04,-692070.4
常用指标,基本每股收益,-0.2698,-0.5477,-0.3193,-0.2757,-0.0872,0.7522,0.7965,0.6637,0.3705,2.1026,1.5342,0.6867,0.2182,2.0035,1.8454,1.4092,0.8607,4.0097,4.5929,1.9099,1.4903,3.3111,3.9862,1.0896,0.8434,3.1566,3.872,1.1321,0.557,2.1644,,0.9282,0.322,2.2652,1.9176,1.1663,0.165,-0.0024
