选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231
常用指标,归母净利润,-388316279.0,-14723152851.99,-1327893112.39,-598076899.29,-326906306.41,1972494926.61,2122340320.86,2246382166.21,1474532913.89,8107761164.92,6530323266.83,4259927399.09,2032024553.16,7538999697.34,5607155253.07,3729017351.47,1922756886.8,10208548452.56,8403607789.29,5490650129.41,938179113.58,3301326830.15,2478595732.37,1504548395.16,516363351.01,2366438733.29,1762940520.61,1146969826.77,502066054.29,1451366528.14,1086588213.06,682378473.92,259632404.95,432275400.68,285234792.77,171790085.52,60317452.06,32520311.88,6761261.83,12038859.98,59198428.28,197401922.59,160495020.14,108122083.56,47708403.78,148003991.54,136906884.12,95874588.49,42594449.55,130347838.89,131528375.99,102242179.16,41303390.68,215045376.47,143732935.04,108537519.93,35942908.86,196383625.52,128981086.89,97589065.76,30216107.45,256788078.85,173120985.17,131139464.15,23695650.62,231589722.95,153511972.27,190051259.34,152009074.36
常用指标,营业总收入,2150185419.45,8958435384.96,7644356433.97,4925196928.5,2353627079.5,26049233909.14,22787103216.57,18273035143.37,11415861674.54,52963312548.05,39271716845.21,24445313338.85,11172773125.45,38264011331.74,27823286821.0,18353747808.66,8841150250.19,30652415906.61,21828660774.54,13171478498.15,3926600928.88,15190366231.21,11049787151.66,6993723184.63,2634599232.63,10587318311.6,7666170758.43,5038677750.47,2293536966.74,5228307728.17,3494879231.91,2071876072.65,838328300.14,1342568632.76,769054753.07,445162000.81,162237042.15,445947152.37,273233526.08,183944045.73,143718109.34,712738059.09,555242102.42,384617793.93,196472585.81,800937517.63,577201239.63,380498315.13,162675272.94,780177947.18,580286144.36,425576319.95,184549521.07,760326497.79,496960638.2,327989356.54,138570988.44,628740039.4,456652112.14,312486965.54,128756141.63,737313591.24,472322266.28,330826308.42,106339253.67,604047459.62,418463000.58,590335676.24,492428885.94
常用指标,营业成本,2218602295.96,12358235775.89,8826798368.98,5355146772.0,2447712434.68,23265219063.44,19756141230.57,15281817628.21,9323352619.26,43094356363.43,31146168101.46,19160755294.29,8596876197.85,29049844276.08,21073785840.93,13815602025.83,6503327142.16,18466484899.74,11821799562.39,6662966226.42,2756078603.71,11179799938.2,7969426127.68,5036619119.28,1939467829.71,7709979663.15,5475325214.31,3600467881.87,1633408993.81,3453241454.84,2188057188.27,1257719983.39,530171829.48,837239033.66,444150316.5,248908910.85,94858778.26,416381584.46,272444429.96,174811080.46,77162797.84,494391257.03,374587284.33,260597623.09,143048195.32,628365211.83,418166303.39,268522768.16,113058444.72,633730855.29,431736910.75,308831631.6,138021661.44,548216942.86,368272734.29,237971572.85,98059519.84,440883225.68,309831451.78,201290590.03,93483656.78,443407795.21,275652402.23,178198983.35,78630874.48,346534396.03,245603600.44,368955874.31,312425761.76
常用指标,净利润,-393703391.88,-14745264578.46,-1340955074.7,-598076899.29,-330538217.19,1940492519.95,2094594814.75,2246382166.21,1474532913.89,8107761164.92,6530323266.83,4259927399.09,2032024553.16,7538999697.34,5607155253.07,3729017351.47,1922756886.8,10208548452.56,8403607789.29,5490650129.41,938179113.58,3301326830.15,2478595732.37,1504548395.16,516363351.01,2366438733.29,1762940520.61,1146969826.77,502066054.29,1451366528.14,1086588213.06,682378473.92,259632404.95,432275400.68,285234792.77,171790085.52,60317452.06,32520311.88,6761261.83,12038859.98,59198428.28,197401922.59,160495020.14,108122083.56,47708403.78,148003991.54,136906884.12,95874588.49,42594449.55,130347838.89,131528375.99,102242179.16,41303390.68,215045376.47,143732935.04,108537519.93,35942908.86,196383625.52,128981086.89,97589065.76,30216107.45,256788078.85,173120985.17,131139464.15,23695650.62,231589722.95,153511972.27,190051259.34,152009074.36
常用指标,扣非净利润,-391344217.71,-14743796350.21,-1226745301.26,-620830015.28,-319662743.68,1978711556.15,2142885144.62,2242363110.78,1454947251.22,7953348223.48,6380228467.5,4210966935.96,2030833447.92,7509900188.61,5590144743.87,3709003748.02,1895759612.77,10184137871.79,8418174950.44,5502863352.27,942454637.12,3322905479.75,2482792937.3,1512916034.38,524524508.03,2388305638.15,1797714251.23,1176653893.34,532330816.05,1458977375.29,1095015399.38,684705285.38,262506641.27,432774401.68,279605233.37,168263577.15,57930993.49,27034550.76,3472874.5,9728424.18,58012273.92,188851971.36,155846862.32,105086104.67,45860757.39,145305401.44,134928592.82,95030225.38,42400089.59,124992654.32,127863048.44,100024154.46,40082234.08,183362036.5,110054485.33,76902349.55,35953892.04,159969264.33,125211387.07,94500994.47,30065525.66,249121428.08,167193136.9,129390850.48,,228504595.81,,165583468.79,134110196.59
常用指标,股东权益合计(净资产),15712429167.1,16106132558.97,29510442062.73,30257880509.63,30532831254.54,30851397137.43,31480130100.96,31575293970.57,32718476515.85,31543973774.09,29966535876.0,27696140008.26,26268237162.33,24236212609.17,22304368164.9,20426230263.3,19579969798.63,17657212911.83,15852272248.56,13739314588.68,9186843572.85,8248664459.27,7425933361.49,7251886024.28,6263700980.13,5747337629.12,5143839416.44,4527868722.6,4682964950.12,4180898895.83,3816120580.75,3411910841.61,3197164772.64,2937532367.69,2790491759.78,2677047052.53,2581574419.07,2521256967.01,2495497916.96,2500775515.11,2528427242.13,2469228813.85,2441759433.4,2487883164.1,2506458132.46,2457738732.54,2453789725.12,2410216429.49,2434395290.55,2389259841.0,2388747308.36,2359461111.53,2417312323.05,2372982902.11,2301798007.95,2266602592.84,2294007981.77,2258065072.91,2190662534.28,2159270513.15,2091897554.84,2141681447.39,2058014353.71,582829884.84,,451690420.69,,267058318.39,188032059.05
常用指标,商誉,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,19279096.95,,19279096.95,,19279096.95,
常用指标,经营现金流量净额,278069294.81,5167319683.69,2985018894.57,1564374688.49,331321284.01,-4224116725.46,-2950190022.15,-307321841.89,-4273676599.75,8996369981.13,2585833501.0,2177048311.55,-1040028831.23,1989033105.26,989225797.01,-1380303201.53,-3316743954.4,8507591817.35,8321407156.74,6530824685.45,-113803717.67,3496688940.12,2468035100.86,400058881.35,-485313051.3,1366993830.88,562921721.3,162951784.93,-436021972.9,585590195.31,3790467.7,-15496093.76,67396621.56,203609676.63,109604730.99,17789061.75,-27181548.02,89954889.14,-7726041.48,-18486454.04,-24345257.69,223448283.77,-37633965.54,-2278908.88,-65419055.16,161388660.59,-19497470.01,-5642164.19,-70675003.86,221576180.67,49073502.38,36921323.87,-6327545.12,112891820.8,85701717.9,24413707.54,-12976679.01,221247243.99,40652514.0,61226562.7,-28241609.49,54190253.11,56205511.58,80130745.72,-26140687.05,210612674.53,96839310.63,141584417.77,111659461.11
常用指标,基本每股收益,-0.1622,-6.1506,-0.5547,-0.2498,-0.1366,0.8235,0.8866,0.9372,0.609,3.3782,2.721,1.775,0.8467,3.1412,3.5045,1.5538,1.2017,6.3803,5.2523,3.4317,0.5864,2.0633,1.5491,0.9403,0.3227,1.479,1.1018,0.7169,0.3138,0.9071,0.6791,0.4265,0.1623,0.2702,0.1783,0.1074,0.0377,0.02,0.0042,0.01,0.04,0.12,0.1003,0.07,0.06,0.19,0.17,0.12,0.05,0.16,0.16,0.13,0.1,0.54,0.36,0.27,0.09,0.49,0.32,0.24,0.08,0.69,0.48,0.36,,0.64,,0.53,0.42
