常用指标,每股净资产,23.593213,22.442917,22.268808,22.646106,22.848716,21.763582,22.710995,22.064733,23.140399,22.193752,22.197722,21.480724,22.277315,21.428279,21.051815,20.629093,30.518446,29.800953,29.579548,28.952776,30.535798,29.788986,29.848234,28.431941,30.668814,29.699388,29.29017,34.392766,19.917041,18.995587,18.444009,18.888601,18.094652,17.320458,16.801979,16.603343,15.796825,15.100511,14.56503,13.631905,13.496195,12.898995,12.292762,11.941174,11.279556,10.740415,10.203832,9.42175,13.732288,13.00479,12.198151,11.013626,10.652781,10.1219,9.459323,8.885424,8.420102,8.001656,7.495767,7.069546,6.682018,6.357316,5.973002,7.346907,7.018901,6.705488,6.338672,6.068414,6.088513,5.874427,3.368955,3.147459,3.036196,2.783164,2.548908,2.390746,2.331378,2.176703,2.042955,2.85099,3.090245,2.836732,2.636203,2.423955,2.990997,2.783645,2.593343,2.385827,3.321953,3.144871,2.989846,2.821563,2.634193,2.495708,2.688289,2.490185,2.349759,2.246858,2.273392,2.098159,2.164808,2.027477,2.401823,2.255934,2.178127,1.974414,2.047128,1.875212,1.924418,1.791009,2.235593,2.090916,1.956152,2.052829,,,
常用指标,每股现金流,0.464626,2.577924,2.497373,2.220069,0.399939,2.408279,2.282813,1.827991,0.293322,1.949365,1.441171,1.253268,0.408347,1.786118,1.080928,0.655559,-0.132742,4.072048,5.094303,2.513753,-0.100243,2.997414,2.734626,1.792467,0.386119,1.647674,0.120477,-0.433111,-0.27602,2.525262,1.987904,1.891161,0.312423,1.109746,1.17694,0.877114,-0.827607,2.866101,2.681281,2.008324,0.886751,2.092856,1.839482,1.864555,0.798273,1.52378,1.322316,1.111803,0.959893,0.492089,0.676739,0.545682,-0.033467,1.145019,0.652085,0.664785,-0.195635,-0.64498,-0.530087,-0.232575,-0.588527,0.62236,-0.444117,-0.227595,-0.165274,0.862368,0.655433,1.276994,0.170153,1.510898,0.346601,-0.001991,-0.218346,0.124993,0.244279,0.278732,0.232686,0.603578,0.310795,0.217795,0.324392,0.987584,0.527484,0.429579,-0.089428,0.701045,0.271596,0.080877,0.092685,0.915493,0.638548,0.227198,-0.17714,0.62104,,0.081951,,0.433333,-0.259114,0.566258,0.169985,0.226942,-0.031057,0.361523,,,,,,,,,,,,,
常用指标,净资产收益率(ROE),4.96,13.02,11.92,9.09,4.86,11.99,10.82,7.93,4.18,10.51,10.48,7.17,3.87,7.87,6.03,3.89,2.36,7.58,6.46,4.59,1.94,14.46,10.83,6.24,3.21,10.31,8.7,5.57,4.81,9.06,14.26,5.4,4.35,18.55,15.47,9.48,4.47,20.03,16.35,9.83,4.49,22.43,17.49,10.53,4.85,24.86,19.59,11.75,5.38,28.94,22.27,12.34,5.13,24.9,18.36,12.01,5.05,24.29,17.74,12.01,4.98,23.07,16.75,11.36,4.57,17.98,,8.14,,29.4,,13.18,,25.91,,13.29,,25.9,,15.96,,30.91,,15.72,,27.27,,12.14,,19.61,,,,18.71,,,,18.07,10.895,12.32,,,,12.82,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),4.273555,11.321448,10.597473,7.897079,4.221753,10.774093,9.244953,6.841635,3.490181,9.089402,9.168817,6.312894,3.216036,6.520859,4.97902,3.33095,2.094457,6.572845,5.917738,4.476491,1.678024,13.292249,9.866589,5.897821,3.008338,9.365763,7.90499,5.04315,2.426009,13.844559,11.491858,6.864555,3.473477,14.34228,12.09818,7.395526,3.350769,16.055625,13.284834,8.167962,3.784272,18.489562,14.463325,8.863012,4.068365,20.231083,16.458461,10.090475,4.453593,22.990552,17.418719,9.410496,3.953285,18.686801,13.151888,8.894945,3.641686,16.852087,11.73752,8.074035,3.298593,15.413571,11.103207,7.8863,3.154761,13.200108,8.778262,5.962291,2.561394,14.251505,11.031202,7.608111,3.318671,16.039564,10.887674,7.888476,3.85191,18.184159,13.82014,9.981775,4.854161,19.391141,14.397196,10.307093,4.702924,18.673459,13.602022,8.54644,3.796675,13.898188,11.587287,8.159427,3.444305,14.036667,10.176012,6.876382,2.881799,11.111927,6.241141,8.231605,4.860682,8.296888,6.948806,9.121781,9.361079,11.293803,,11.160561,,9.421177,,14.841082,,14.685789,,,
常用指标,毛利率,30.633088,29.509496,30.059894,30.856673,31.554537,27.89811,28.40135,29.295489,29.977134,26.505834,27.373415,27.554472,27.420114,26.323145,28.21363,28.996593,30.137571,27.149903,28.039768,28.958912,28.508952,27.752354,29.611458,28.97199,28.642848,28.563636,29.70273,29.039126,28.302317,30.54783,30.413565,30.439536,30.456248,31.187165,31.819394,31.775983,30.534411,29.86389,31.010909,30.105972,28.686977,30.534202,31.379347,30.603644,29.362717,30.164017,30.343503,29.965156,30.259868,29.696288,30.825212,30.203575,28.74623,30.020373,30.189645,28.554423,28.319242,29.971866,31.023855,31.874401,26.117502,30.476821,29.989438,29.920139,27.515692,30.354058,28.981692,29.558352,23.27986,30.843024,26.946372,27.559558,26.495377,30.987389,26.992417,28.263572,27.630808,28.970284,28.931905,29.815077,32.495865,27.962689,28.660069,29.138513,29.129328,30.456655,30.855741,31.129402,27.240226,30.978932,32.057138,32.023689,32.427985,35.915254,36.270791,36.119743,35.086824,34.864245,35.137791,31.554467,28.906752,56.993235,68.355312,67.98248,68.728608,55.487965,,51.741277,,49.077662,,55.803152,,58.500777,62.74776,58.017788,64.648324
常用指标,销售净利率,17.501092,12.60092,15.623202,17.145327,17.779438,11.907767,14.473267,15.594809,15.769449,10.54059,13.885853,13.916031,14.417952,7.784424,7.951619,7.584112,9.58227,7.68775,8.645822,9.428253,7.376912,16.831308,17.754025,15.834593,16.573805,14.067412,16.34193,16.135564,12.117075,12.317357,13.801742,12.541397,12.716303,12.883339,14.418733,13.001807,12.149218,13.078108,14.471459,13.252435,12.003884,13.287512,14.534234,13.119166,11.931318,13.273509,14.557346,13.099926,12.135234,14.679004,15.687944,12.809546,11.19945,11.56233,11.770888,11.925739,10.367629,10.704325,11.097113,11.117558,9.173722,9.194076,9.825646,9.580087,7.940925,8.494333,7.783142,7.526889,7.462036,8.099174,7.506625,7.436121,7.643041,8.216818,8.371353,8.993654,8.974302,8.860938,9.375694,9.849546,9.726654,9.608078,10.121461,10.433713,9.99195,9.648497,9.774969,9.165253,8.99146,8.81909,10.066555,10.199124,9.194565,9.084923,9.575366,9.737985,8.747323,8.978912,11.740391,6.638992,6.799778,15.398992,25.204189,20.136877,26.420284,20.270981,23.078528,25.591884,31.415398,22.262544,32.46541,40.03068,32.74345,22.685503,14.19239,10.715415,21.84547
常用指标,期间费用率,11.793953,16.857748,14.57073,14.172413,11.78326,15.234601,13.01632,12.919179,12.853377,15.666653,13.260675,13.003659,13.331942,13.684341,13.450809,13.019676,11.684579,13.880159,13.668197,14.901369,11.120076,14.06301,13.350802,14.043003,11.985851,17.613022,15.476835,17.079959,14.684062,16.875998,15.122231,16.63076,16.791341,17.038391,15.350592,16.9534,16.168619,15.232554,14.463043,15.054267,14.7679,15.507101,14.795746,15.595372,15.182864,15.930405,13.648994,15.005172,16.072291,15.696259,15.997982,15.206166,15.699158,16.226623,15.882182,13.965198,15.762872,17.369011,17.854953,18.470594,15.410955,19.261429,18.124685,17.81225,17.62349,20.161395,19.11344,19.864167,14.079484,20.497015,17.400661,18.161438,17.669826,18.86017,16.62376,17.10869,16.446249,17.955714,17.284479,17.779532,20.625463,16.302485,16.42638,16.544535,17.049191,19.110855,19.253432,20.477465,17.355323,20.655435,19.999353,19.414489,20.689129,24.488096,24.302439,23.921629,24.054698,25.642167,23.309031,22.744276,19.119775,34.229452,34.299157,37.734859,38.195778,31.501824,,28.121512,,31.087707,,26.303216,,18.072631,,,
常用指标,资产负债率,25.306918,26.020728,25.355694,25.734648,24.806094,26.548831,27.096655,27.548379,26.850124,25.804806,25.209627,25.670953,26.822469,27.745095,26.644783,25.473006,25.676454,26.50261,26.953626,24.904407,26.954382,30.56066,26.18661,25.232482,23.694852,23.275463,24.034453,24.508185,32.355617,34.417149,33.786945,33.126029,33.742776,34.508085,34.020468,33.191528,34.451063,35.560439,33.164109,33.463901,29.454127,29.874826,31.391825,29.075516,30.233637,30.88008,27.010973,28.149544,29.502927,29.90568,32.950275,38.911918,36.583787,34.102429,39.134686,38.144728,40.301543,38.891961,43.469854,43.783525,43.465839,42.165118,41.805656,42.076868,41.900511,39.555967,39.175792,41.95865,37.567129,35.456208,52.292599,51.226007,48.847749,50.237754,53.296036,51.863621,48.735497,47.683627,49.292959,47.35496,46.280907,44.164768,48.085193,47.558547,41.382886,41.744929,42.293202,45.204911,39.488837,38.014533,38.944253,39.933751,41.434229,40.530007,39.794769,41.288066,44.369562,43.847516,43.225415,46.069223,43.960594,46.114252,21.486989,20.507798,16.870084,21.39207,19.875394,18.900507,11.449335,18.425973,9.055809,8.380158,6.766748,6.831682,44.440379,45.139543,60.769188
每股指标,基本每股收益,1.14,2.89,2.68,2.04,1.08,2.66,2.42,1.79,0.95,2.29,2.31,1.58,0.85,1.9,1.53,1.1,0.71,2.21,1.92,1.41,0.6,4.32,3.33,1.92,1.0,3.28,2.77,1.76,1.53,2.74,2.62,1.99,0.77,3.02,2.5,1.5,0.7,2.8,2.27,1.33,0.6,2.66,2.06,1.21,0.54,2.41,1.87,1.09,0.48,2.23,1.69,0.9,0.54,2.28,1.62,1.04,0.41,1.74,1.24,0.81,0.32,1.33,0.94,0.62,0.24,0.87,0.77,0.5,0.2124,0.96,0.6303,0.42,0.176,0.68,0.47,0.31,0.15,0.56,0.44,0.44,0.24,0.867,,0.4751,,0.8019,,0.3128,,0.6122,0.494,,,0.5042,,,,0.404,0.235,0.265,,0.234,,0.27,,0.23,,,,,0.145,0.27,0.14,0.23,,,
每股指标,稀释每股收益,1.14,2.89,2.68,2.04,1.08,2.66,2.42,1.79,0.95,2.29,2.3,1.58,0.85,1.9,1.52,1.09,0.71,2.18,1.91,1.4,0.6,4.31,3.33,1.92,1.0,3.28,2.77,1.76,1.53,2.74,2.62,1.99,0.77,3.02,2.5,1.5,0.7,2.8,2.27,1.33,0.6,2.66,2.06,1.21,0.54,2.41,1.87,1.09,0.48,2.23,1.69,0.9,0.54,2.28,1.62,1.04,0.41,1.74,1.24,0.81,0.32,1.33,0.94,0.62,0.24,0.87,0.77,0.5,0.2124,0.96,0.6303,0.42,0.176,0.68,0.47,0.31,0.15,0.56,0.44,0.44,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
