选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231
常用指标,归母净利润,-1066837575.29,-4608260132.26,-3552984945.47,-2580036902.77,-1638489294.15,-4655943814.17,-484363610.59,-874204589.62,-482832185.16,7039490537.23,6764826206.84,4813328825.46,2581964916.72,5533792625.25,3289982393.69,1701709108.19,749589120.13,2038628714.36,1312386299.86,713387376.87,156838070.95,1506583627.15,1291427702.11,700932846.68,285745686.19,1251958039.01,696980242.6,394352059.94,86495939.16,719138789.1,13441548.75,8490603.82,3155255.71,22167962.73,5339497.86,3280492.42,2391431.15,20112127.42,10839797.74,3500973.45,1111539.29,-321891912.9,-61738502.06,-19554721.17,-8537080.12,26299646.35,-43378282.94,-45909261.76,-23192964.73,-429195777.82,-247951510.25,-58782660.07,-42284517.97,-317996736.85,-124683713.31,-84916055.38,-9445750.84,7530346.99,32727293.58,30307536.39,14592835.23,99013782.83,64693737.22,49537791.5,26142940.54,81637818.69,52775568.19,32618982.1,63291357.88,20966408.28
常用指标,营业总收入,9215810744.64,49128712950.94,36809016971.89,23904547738.48,10672288503.9,70120697029.73,54347855023.67,37356530993.78,15971496835.21,81556177236.98,59981108181.94,40842723878.08,20480317830.58,72989400575.18,49323656679.38,28468627908.57,12320757025.96,41301753627.9,26097222011.68,16192425044.59,6956051544.3,25846520912.72,16694974718.82,10884190297.91,4590784385.87,21155479989.81,13517578738.53,8868705328.25,3976603797.4,19648949042.76,244284990.85,181446362.15,79877182.57,356912322.43,200940325.58,112843654.74,44883942.58,322762795.1,227810799.74,151085320.45,107212871.39,322324822.71,171649364.73,103191579.48,34992614.33,630383386.14,346656710.35,266102231.75,202286231.4,664192155.27,561020472.24,451471992.43,142488585.74,493318048.76,369396689.29,237613718.58,153438707.34,999390057.88,681702629.79,452634233.71,181514382.18,1094380380.87,700330837.15,437573055.92,231167412.78,1003718155.63,730828236.2,478977363.52,810432827.89,496478702.61
常用指标,营业成本,10633636249.27,54576035181.52,40591853618.54,26460401820.79,12300603566.09,71956861839.36,55112781802.19,38439992135.13,16575962858.3,71702261179.52,51548894707.2,34845711786.33,17781550335.29,65682425564.72,45164747107.19,26345834251.58,11415475718.33,38648771412.57,24704758713.92,15506504763.47,6853677618.31,24148751260.64,15202840334.05,9854825557.23,4172986560.98,19517104882.33,12651703235.89,8404936700.45,3897658887.55,18301244013.66,255019836.07,188940577.38,82763504.08,368840190.68,217462799.71,125231953.71,49107456.24,330566014.72,233708865.3,157211473.04,110751650.86,629609020.6,233695112.75,123314904.13,43366480.78,703298867.54,409989165.82,319348067.08,230335591.31,1101400860.43,804126798.18,500109162.65,175483743.03,838937782.54,501494404.91,329686700.93,163697257.84,976948578.98,617718732.19,415023360.85,165031385.94,981118676.2,630426251.14,388590100.8,202171913.97,915173767.31,670365769.89,441500999.64,743061372.29,460985735.69
常用指标,净利润,-1074968785.1,-4676336821.7,-3616225969.05,-2619121578.48,-1656428497.11,-5094945251.75,-857127280.48,-1208458421.18,-616662428.8,7192359553.73,6967845656.71,5008357633.44,2687535076.89,5540457098.19,3395880416.74,1764897832.58,772835608.94,2088161689.3,1357090631.66,739623439.14,167052093.77,1548339990.14,1323582434.56,726314899.73,308360396.23,1284101260.57,725188933.4,415632498.34,89888210.34,746424902.56,13441548.75,8490603.82,3155255.71,22167962.73,5339497.86,3280492.42,2391431.15,20112127.42,10839797.74,3500973.45,1111539.29,-323144599.81,-62054866.8,-19746903.94,-8552146.95,11046233.3,-51390351.21,-53153029.18,-26101486.37,-446501959.7,-254076429.84,-62679736.53,-43763666.02,-331075710.91,-127252025.38,-86652941.93,-10219296.44,21140037.95,46979553.73,32239921.45,14499689.67,96898784.41,62745760.5,44185024.27,24430999.23,78358023.81,50715910.22,30875246.19,57021336.43,23017683.71
常用指标,扣非净利润,-1425222988.86,-5026630428.71,-3452563207.78,-2286593236.45,-1405941969.61,-4268758175.81,-594300129.9,-818886273.73,-368835896.37,7140499107.08,7029062064.14,5162671831.39,2489637735.18,5556951563.75,3240740349.58,1633159184.24,702148126.92,1846799514.06,1076903955.95,540418149.18,59321225.68,1360811268.3,1192998146.38,750090678.48,342826788.81,1282622849.98,-50060198.85,-48866550.52,-4000309.49,-32312976.13,-7831203.24,-3533004.31,-1700469.71,-8246338.63,-17095826.09,-14051222.88,-4223513.66,-10545054.86,-7616121.56,-7234601.55,-2240508.16,-311800823.52,-59772316.52,-17769590.2,-8822321.51,-59438567.67,-54932453.08,-46168120.3,-25338160.81,-427770045.81,-251182130.51,-60733992.72,-42717038.97,-324874471.24,-130569593.4,-89377208.84,-9822997.86,-5639850.02,29444747.48,28017840.47,13375942.44,96982254.96,56362400.95,43295523.17,,77487038.34,,,59786310.63,20108392.76
常用指标,股东权益合计(净资产),21393936165.05,22453980331.46,23285626338.08,25434908934.52,26865419133.84,28529135218.94,32385140840.28,34867679157.81,37519824149.27,38004130983.94,38517768619.94,35920417115.91,32885718254.22,30193670627.99,27911632313.11,26068546300.14,18022800317.14,16717515964.89,15996485308.43,15332300886.05,15001917928.1,14839688584.26,14582444660.59,8861428172.95,8613387132.87,8294777727.11,1231755483.79,1230706159.41,1272155439.86,5603423829.33,1270227202.58,1268195204.0,1263118906.67,1259548235.84,1241529458.7,1239599976.34,1238636907.22,1236381319.57,1225416767.95,1218085813.25,1215651496.63,1214621943.54,1450187944.38,1493102053.28,1505389191.7,1514214442.27,464961249.71,464146357.5,491325166.17,517200241.7,706057541.01,897185939.97,916974804.87,960804872.62,1159565737.32,1210055774.06,1289043937.69,1297904357.32,1328518652.29,1292957562.41,1340595579.75,1326095890.08,1285992363.59,366078627.36,,321176748.44,,,235469348.63,58036476.88
常用指标,商誉,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,25965633.97,25965633.97,25965633.97,25965633.97,34518796.02,34518796.02,34518796.02,34518796.02,55941808.68,55832561.98,55639279.36,55643481.16,47805677.82,37357384.3,,,,,,,,,,
常用指标,经营现金流量净额,204152284.95,4279976369.76,4694998701.86,4507744337.2,787073071.87,3346575961.54,232868803.21,-1859295698.94,-3543263545.57,12414145385.75,7152668134.08,4832055422.62,1896809378.85,8182277275.12,2520365319.15,494008127.96,-1902142046.64,3750322313.58,-1477656630.17,430172749.9,-1067780499.55,2264976986.47,269473511.63,57933806.27,-365208625.61,3690528722.82,895773399.85,409730956.8,3817219.32,2339717014.6,-26776487.85,-73159401.5,-28080393.21,-31399833.35,-50903156.86,-24496073.83,-27524947.12,-5023789.89,5616990.97,18599967.34,13330065.96,-72711893.33,-99763202.62,-61718325.6,-43520773.92,-171376674.49,54972911.89,15565130.39,62094124.32,225757360.06,244677945.5,105487175.66,57999925.99,-86269450.05,-53190075.83,-175157414.89,-55172289.56,-498090053.48,-345705716.71,-360712175.95,-179824234.71,-135135515.84,-130506900.05,-76266068.14,-38482778.26,16495329.87,-117893426.6,-8005198.95,57032160.31,22708045.96
常用指标,基本每股收益,-0.33,-1.41,-1.08,-0.79,-0.5,-1.42,-0.15,-0.27,-0.15,2.14,2.05,1.46,0.79,1.71,1.03,0.54,0.34,0.92,0.59,0.32,0.1,1.09,0.9625,0.52,0.213,1.27,-0.1017,0.41,0.091,0.75,0.0346,0.0218,0.0081,0.06,0.0137,0.0084,0.0062,0.05,0.0279,0.009,0.0029,-0.83,-0.16,-0.05,-0.02,0.12,-0.2,-0.21,-0.1,-1.93,-1.12,-0.26,-0.19,-1.43,-0.56,-0.38,-0.04,0.03,0.15,0.14,0.09,0.54,0.38,0.3,,0.64,,,0.58,0.56
