常用指标,净资产收益率(ROE),4.72,18.43,13.81,8.77,4.97,22.85,17.54,11.29,5.49,23.72,17.38,11.07,5.4,21.89,15.57,9.64,5.34,18.85,13.08,8.56,3.42,22.44,17.33,11.67,3.47,28.07,,13.35,5.67,33.81,34.06,16.15,37.27,17.44,30.95,19.94,51.49,25.18,45.44,19.89,39.75
常用指标,总资产报酬率(ROA),5.045071,18.97523,14.243137,9.4119,5.126368,23.468507,18.574436,12.562294,5.793247,24.853896,18.541016,12.118911,5.683595,22.836035,16.566991,10.530823,5.717208,19.852494,13.860799,9.118046,3.724579,25.030484,19.148048,12.723278,3.29493,29.465049,,,,34.67067,34.715241,17.804866,38.388517,18.427809,30.755356,19.901169,46.341132,23.180224,38.911489,,27.848322
常用指标,毛利率,73.479355,69.252431,68.727653,68.437204,68.014586,72.074488,72.343265,72.611891,73.835167,72.962618,72.398977,71.299977,68.681251,70.258734,69.569646,69.030659,72.111327,71.151922,70.25584,70.643016,70.989732,77.181019,78.064682,79.323516,70.455229,79.959228,80.006574,79.360176,80.158593,80.812774,78.670864,79.184454,78.803114,79.570293,75.660664,75.763421,76.020437,77.73447,72.254367,74.122421,67.177265
常用指标,销售净利率,39.16325,35.401733,35.149834,35.29213,38.898194,40.315183,40.523717,40.849169,41.727868,42.081377,40.806793,40.210428,40.539384,43.581806,40.256904,40.198495,41.527193,38.252951,35.150962,34.968542,31.58411,42.78641,44.471258,49.039177,38.354501,45.945198,47.207491,45.722345,43.803303,50.158379,47.187747,48.539323,48.963931,48.741877,34.047381,42.43854,46.375072,45.124648,37.360309,36.462908,29.105395
常用指标,期间费用率,29.081078,28.903001,29.537055,29.174665,24.442641,27.75497,26.797338,26.383601,28.11416,27.300078,28.115823,28.015255,26.545531,23.26365,25.61472,25.736677,26.372021,30.699604,33.585553,34.852096,38.313835,31.000603,29.620838,25.82657,31.393138,29.153457,27.632467,29.038325,32.997857,25.693617,26.592302,26.539496,24.166498,24.216924,38.428257,25.585872,24.786257,27.180076,28.796841,31.462839,32.928181
常用指标,资产负债率,7.140841,8.006487,8.687439,7.487261,7.455859,10.841011,8.115624,8.360302,7.118996,8.246756,8.02521,8.306221,6.932846,8.768337,8.175506,8.47388,7.20811,8.532445,7.270186,7.873634,8.353091,9.451842,10.044876,8.064196,7.687651,9.223512,,,,10.395362,12.362609,8.931364,11.572992,10.052066,10.882912,14.957789,18.099474,18.436114,29.968804,,20.737983
每股指标,基本每股收益,0.5625,2.0621,1.5334,0.9814,0.5568,2.3271,1.7609,1.1495,0.5425,2.1054,1.5108,0.9547,0.4522,1.6907,1.1764,0.7246,0.3926,1.242,0.8491,0.5466,0.4078,1.2517,1.7937,0.6637,0.299,2.0859,,0.9137,0.37,1.8736,1.453,0.6584,1.2195,0.5183,0.6833,0.3708,0.7016,1.01,0.392,0.51,0.74
每股指标,稀释每股收益,0.5625,2.0621,1.5334,0.9814,0.5568,2.3271,1.7609,1.1495,0.5425,2.1043,1.51,0.9542,0.4517,1.6887,1.1754,0.7238,0.3921,1.2388,0.8486,0.5466,0.4078,1.2517,1.7937,0.6637,0.299,2.0859,,0.9137,,1.8736,1.453,0.6584,1.2195,0.5183,0.6833,0.3708,0.7016,1.01,0.392,,0.74
每股指标,摊薄每股收益_最新股数,0.562531,2.062127,1.533376,0.981359,0.55683,2.327113,1.760924,1.149455,0.54246,2.104637,1.510341,0.954538,0.451902,1.690068,1.17672,0.724912,0.392606,1.239242,0.847272,0.545502,0.214001,1.195271,0.888823,0.60547,0.140953,0.983314,0.713166,0.430734,0.175683,0.883263,0.684986,0.31037,0.57488,0.244356,0.317058,0.170098,0.321835,0.136281,0.179794,0.068756,0.095617
每股指标,摊薄每股净资产_期末股数,12.073914,11.638836,11.129723,10.577575,11.459401,10.915619,10.333456,9.730443,10.136589,9.601908,9.03675,8.462626,8.592258,8.140542,7.781404,7.295936,7.542862,7.133963,6.835917,6.471702,12.230056,11.650801,10.901955,11.703099,8.772944,8.474063,,,,6.388443,4.784635,3.990048,3.831718,3.130586,2.76224,1.947184,5.759578,4.384169,3.57399,,2.341274
每股指标,调整每股净资产_期末股数,11.510585,11.065524,10.546316,9.991584,10.877739,10.330328,9.746746,9.255832,9.666239,9.138529,8.586837,8.029225,8.258597,7.804143,7.553466,7.068526,7.315691,6.90302,6.576964,6.203608,11.746001,11.167712,10.447958,11.244326,8.265603,7.963792,,,,6.210512,4.607095,3.809421,3.661303,2.957825,2.591477,1.764806,5.657626,4.311194,3.48982,,2.255967
每股指标,每股净资产_最新股数,12.073914,11.638836,11.129723,10.577575,11.459401,10.915619,10.333456,9.730443,10.136589,9.601908,9.03675,8.462626,8.596715,8.144764,7.78544,7.29972,7.551891,7.142502,6.844099,6.479449,6.418408,6.114411,5.721412,6.130686,4.135701,3.994804,,,,3.011611,2.255551,1.88097,1.806331,1.475806,1.302163,0.89315,0.777015,0.59146,0.482161,,0.315857
每股指标,每股经营现金流,0.456865,1.937585,1.354442,0.587304,0.023599,1.726367,1.219373,0.787128,0.333122,1.805089,1.179895,0.670141,0.228474,1.224219,0.849159,0.556768,0.229594,0.982913,0.572981,0.35604,0.288113,2.368508,1.683671,1.031507,0.055226,2.245482,1.39624,0.798993,0.282931,1.895158,1.416654,0.493733,1.314285,0.482342,0.825937,0.264309,2.290236,0.831304,1.291673,,0.526458
每股指标,每股现金流量净额,0.620335,0.097358,0.492521,0.147477,-0.341653,-0.160675,-0.607183,-0.358955,-0.023811,0.722467,0.418355,0.062568,0.281503,-0.175421,0.531277,0.821743,-0.026749,-0.575573,-0.211651,0.147753,-0.484828,-2.176805,-2.682038,-0.589144,-1.460563,1.444453,0.771974,0.282656,0.058549,0.944005,0.494399,-0.239696,1.059381,0.321505,0.690235,-0.036527,0.389559,-0.660346,0.458959,,0.646069
每股指标,每股企业自由现金流量,,0.797106,,1.625758,,2.455844,,1.490645,,1.619358,,0.516422,,1.022675,,0.931476,,0.484537,,0.326931,,-1.645755,,-2.936875,,-0.184911,,0.402572,,0.127195,0.677003,,,0.130019,,0.106748,,0.558072,,,-1.6629
每股指标,每股股东自由现金流量,,0.797106,,1.625758,,2.455844,,1.490645,,1.619358,,0.516422,,1.022675,,0.931476,,0.484537,,0.326931,,-1.645755,,-2.936875,,-0.184911,,0.402572,,0.127195,0.677003,,,0.130019,,0.106748,,0.017035,,,-1.6629
每股指标,每股未分配利润,8.991435,8.428903,7.900152,7.348135,8.223606,7.666776,7.100015,6.488546,6.88155,6.33909,5.744795,5.185753,5.380067,4.9284,4.530326,4.078752,4.343674,3.951537,3.682676,3.381268,6.818937,6.411165,5.828149,6.800599,6.627285,6.328285,,,,4.242407,2.682607,2.033263,1.874883,1.295699,0.927353,0.701817,3.52533,2.38848,1.578301,,0.478857
每股指标,每股资本公积金,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.695748,1.715066,1.715066,1.867846,1.85111,1.860398,1.843299,1.939414,1.902434,4.05388,3.882422,3.717228,3.402788,0.645994,0.645994,,,,0.645994,0.645994,0.645994,0.645994,0.645994,0.645994,0.120356,0.809211,0.809211,0.809211,,0.809211
每股指标,每股盈余公积金,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.384991,0.384991,0.384731,0.384731,0.262089,0.262089,0.5,0.5,0.49909,0.5,0.5,0.5,,,,0.5,0.456159,0.31084,0.31084,0.188892,0.188892,0.12501,0.425036,0.186477,0.186477,,0.053206
每股指标,每股留存收益,9.491435,8.928903,8.400152,7.848135,8.723606,8.166776,7.600015,6.988546,7.38155,6.83909,6.244795,5.685753,5.880067,5.4284,4.915318,4.463744,4.728405,4.336268,3.944766,3.643357,7.318937,6.911165,6.32724,7.300599,7.127285,6.828285,,,,4.742407,3.138766,2.344103,2.185724,1.484592,1.116246,0.826828,3.950367,2.574958,1.764779,,0.532063
每股指标,每股营业收入,1.436375,5.824933,4.3624,2.780674,1.431506,5.772299,4.345416,2.813902,1.299994,5.001351,3.701202,2.373857,1.114145,3.875911,2.921511,1.802396,0.94429,3.235727,2.407499,1.558116,1.291066,5.323066,3.808354,2.356903,0.779569,4.539924,3.204615,1.998375,0.850783,3.73545,3.079278,1.356383,2.490563,1.06345,1.975383,0.873823,5.144117,2.238642,3.567196,,2.434739
每股指标,每股营业总收入,1.436375,5.824933,4.3624,2.780674,1.431506,5.772299,4.345416,2.813902,1.299994,5.001351,3.701202,2.373857,1.114145,3.875911,2.921511,1.802396,0.94429,3.235727,2.407499,1.558116,1.291066,5.323066,3.808354,2.356903,0.779569,4.539924,3.204615,1.998375,0.850783,3.73545,3.079278,1.356383,2.490563,1.06345,1.975383,0.873823,5.144117,2.238642,3.567196,,2.434739
每股指标,每股息税前利润,0.647136,2.36191,1.739903,1.114204,0.631197,2.66459,2.016355,1.324259,0.619253,2.409894,1.73848,1.100202,0.515935,1.909968,1.348466,0.830679,0.455325,1.443677,0.978326,0.62775,0.488138,2.659784,1.963126,1.344234,0.310359,2.425662,1.712879,1.054117,0.457655,2.182375,1.699793,0.775808,1.426663,0.606275,0.786118,0.433648,2.811941,1.214477,1.567601,,0.822595
盈利能力,净资产收益率(ROE),4.72,18.43,13.81,8.77,4.97,22.85,17.54,11.29,5.49,23.72,17.38,11.07,5.4,21.89,15.57,9.64,5.34,18.85,13.08,8.56,3.42,22.44,17.33,11.67,3.47,28.07,,13.35,5.67,33.81,34.06,16.15,37.27,17.44,30.95,19.94,51.49,25.18,45.44,19.89,39.75
盈利能力,摊薄净资产收益率,4.659061,17.717641,13.777309,9.277734,4.859156,21.319112,17.040999,11.812985,5.351504,21.918949,16.713329,11.279455,5.256682,20.750363,15.114366,9.930681,5.198786,17.350262,12.379599,8.418967,3.334178,19.548433,15.535041,9.876069,3.408207,24.614842,,,,29.328609,30.368919,16.500538,31.825872,16.557466,24.348583,19.044821,41.419492,23.041521,37.28929,,30.272398
盈利能力,净资产收益率_平均,4.744545,18.285764,13.911113,9.131814,4.977248,22.684147,17.666335,11.891525,5.496467,23.71867,17.581009,11.495341,5.398591,22.110795,15.765333,10.038786,5.343626,18.695798,13.076689,8.662994,3.415052,23.647167,18.295676,11.959337,3.467269,28.068984,,,,33.5385,33.727539,16.834546,36.987728,17.592432,30.498421,20.36911,51.118456,25.38726,45.060217,,30.272398
盈利能力,净资产收益率_平均_扣除非经常损益,4.52228,17.64659,13.112055,8.595765,4.740016,21.344703,16.994488,11.422338,5.147179,22.193447,16.322597,10.522796,4.836103,20.656969,14.546567,9.222399,4.958333,16.952022,11.806163,7.74312,2.933545,21.57064,16.823338,10.979229,3.01128,26.074397,,,,30.990018,31.37493,15.386658,34.870484,16.959005,28.17008,19.777055,48.972486,25.053554,44.259688,,29.745577
盈利能力,摊薄净资产收益率_扣除非经常损益,4.440801,17.098326,12.985936,8.733119,4.627552,20.06027,16.392933,11.346896,5.011428,20.509456,15.517024,10.325175,4.70898,19.385987,13.945924,9.123086,4.823937,15.731985,11.176801,7.525004,2.864074,17.831828,14.284865,9.066692,,22.865707,,,,27.100023,28.250585,,30.004102,15.961304,22.489739,18.491258,39.990217,,36.944054,,29.745577
盈利能力,息税前利润率,45.053431,40.548287,39.884099,40.069585,44.093198,46.161677,46.401887,47.061303,47.635062,48.184869,46.970709,46.346621,46.307743,49.277918,46.156455,46.087522,48.218783,44.616762,40.636636,40.289041,37.80891,49.967137,51.547891,57.033906,39.811686,53.429578,53.450399,52.748696,53.792167,58.423342,55.201047,57.196806,57.282765,57.010217,39.795749,49.626609,54.663241,54.250614,43.944916,42.679493,33.785771
盈利能力,总资产报酬率,5.045071,18.97523,14.243137,9.4119,5.126368,23.468507,18.574436,12.562294,5.793247,24.853896,18.541016,12.118911,5.683595,22.836035,16.566991,10.530823,5.717208,19.852494,13.860799,9.118046,3.724579,25.030484,19.148048,12.723278,3.29493,29.465049,,,,34.67067,34.715241,17.804866,38.388517,18.427809,30.755356,19.901169,46.341132,23.180224,38.911489,,27.848322
盈利能力,总资本回报率,5.455962,20.93488,15.777533,10.36303,5.639418,25.958851,20.216385,13.691128,6.270573,27.144433,20.224854,13.244906,6.164645,24.991397,18.067924,11.503995,6.202018,21.801377,15.11534,9.979296,4.088113,27.615807,21.207035,13.909037,3.598999,32.641365,,,,39.064885,39.455061,19.837159,43.271839,20.576728,35.647603,23.819148,56.954612,28.57958,48.562476,,35.134511
盈利能力,投入资本回报率,4.743314,18.283724,13.90967,9.130296,4.976053,22.676327,17.659344,11.886451,5.493977,23.71232,17.575854,11.493923,5.39813,22.107175,15.761904,10.036023,5.342183,18.694717,13.076072,8.662405,3.375781,23.647167,18.238537,11.959337,3.088691,28.068984,,,,33.594506,33.727539,16.976752,36.987728,17.592432,30.498421,20.36911,48.564583,24.081441,41.699709,,30.272398
盈利能力,息前税后总资产报酬率_平均,4.386092,16.572241,12.556927,8.292308,4.523353,20.50089,16.225075,10.906413,5.075766,21.711396,16.112562,10.516785,4.976894,20.20056,14.452536,9.187033,4.924586,17.023547,11.990786,7.914808,3.11137,21.433378,16.519352,10.939792,3.174329,25.337605,,,,29.815627,29.675778,15.109867,32.813582,15.755176,26.312843,17.018623,39.514584,19.53189,33.412584,,23.990467
