常用指标,每股净资产,15.391784,14.994647,14.993108,14.981676,15.295025,14.702751,13.945028,13.187614,12.712049,12.203008,12.563029,12.28674,12.837306,12.450108,13.770655,11.654947,10.015471,8.311057,6.992855,6.553306,4.851047,3.582018,3.180373,3.010796,2.923836,2.88426,2.512704,2.399235,2.377258,2.240172,2.185722,2.039751,1.974746,2.023172,2.062325,1.994148,1.839398,1.793539,1.810853,1.987422,2.206123,2.413142,2.395316,2.561235,2.28339,2.386306,2.320627,2.167645,2.208254,2.37098,2.188313,2.298767,2.255966,2.460474,2.790229,2.931702,3.135731,3.39608,3.956946,4.244858,4.579091,4.674156,4.59166,4.410242,4.227691,4.191552,4.384199,4.431373,4.91195,5.098894,5.851419,5.558122,4.954762,4.398266,3.699959,3.62393,5.247532,2.74506,,0.188157,
常用指标,每股现金流,0.726511,2.940356,2.581179,1.66413,0.943647,4.342689,3.238807,1.418398,0.555527,1.407004,1.269048,0.820123,0.382281,12.22743,10.341559,7.027081,3.904588,10.674849,7.114622,5.18737,2.200587,3.673106,1.854359,0.932963,0.125133,1.72946,1.223705,0.772202,0.333814,0.795865,0.437937,0.045639,-0.051799,0.69419,0.509454,0.174406,-0.063023,0.148736,-0.056992,0.004305,-0.056533,0.652261,0.5542,0.571506,0.108532,0.577638,0.430054,0.136931,-0.012562,-0.228862,-0.315369,-0.332953,-0.290925,-0.518709,-0.523936,-0.309948,-0.285568,-0.490497,-0.170958,-0.082868,-0.051258,1.091575,0.914495,0.46312,0.166344,-0.575455,-0.620508,-0.59301,-0.379556,2.288332,2.302423,1.6333,0.796704,2.220249,0.354362,0.132333,1.353508,0.932053,,0.530152,
常用指标,净资产收益率(ROE),2.51,13.17,11.37,7.35,4.88,22.6,17.82,8.23,3.39,11.8,10.73,7.85,3.5,59.84,53.75,38.7,18.71,100.52,86.58,59.65,29.89,25.05,10.38,3.15,0.82,21.57,7.31,4.41,2.62,5.52,2.64,0.2,0.9,13.77,13.89,9.59,1.46,-44.19,-39.29,-29.77,-17.14,1.64,1.23,7.8,-3.65,1.49,-2.73,-9.82,-8.08,0.96,-8.56,-4.07,-8.23,-31.95,-20.33,-15.07,-8.08,-25.34,-10.72,-5.89,-1.06,14.98,12.62,7.83,2.04,-15.8,,-9.2,,22.32,,27.35,,41.72,,4.89,22.25,22.56,,,
常用指标,总资产报酬率(ROA),1.807283,9.174747,7.85246,5.119527,3.292337,14.5718,11.439775,5.303945,2.16411,7.526876,6.699149,4.965662,2.118071,36.882916,28.244552,20.942001,9.100502,38.373347,29.660531,16.643465,7.03722,6.75151,3.673523,1.818847,0.832357,7.33783,3.54374,2.326733,1.179693,4.101395,2.537711,1.577188,0.865994,6.088506,5.321833,4.125901,0.839541,-4.719517,-4.751328,-3.917555,-2.598474,2.853775,2.220587,2.67378,-0.029223,2.096647,1.617705,0.020351,-0.44946,4.152797,1.507728,2.124176,-0.623292,-3.106177,-2.161481,-1.64452,-1.216183,-4.002366,-1.689824,-0.417079,0.025102,7.202713,5.747091,3.738201,1.273418,-4.388374,-3.104748,-3.084497,-2.61908,13.839246,22.613136,16.351149,7.389933,27.654323,4.685646,2.797683,18.069211,15.815667,14.407446,9.249772,
常用指标,毛利率,17.241117,20.049416,21.975268,21.143902,27.047822,29.541147,30.759679,23.456082,19.39241,16.353839,19.012272,22.178981,22.307563,44.256114,45.758219,47.172197,40.537375,42.300197,43.7402,38.240002,33.208634,14.208791,11.509932,9.349991,8.90763,10.742338,10.927167,10.913706,11.176303,8.462042,7.315956,6.581145,7.891706,8.687792,8.616028,8.864249,7.688957,-0.991593,-4.577199,-5.59327,-1.887898,4.142798,3.224011,4.048956,5.502591,7.024894,7.933515,6.197946,5.158754,0.821192,0.573914,-1.27997,-0.416708,-0.534623,-0.53725,-1.210989,-3.220791,-4.325515,0.044588,2.759906,7.794269,17.708045,18.990011,18.925848,17.093643,-3.633841,-3.217538,-9.590765,-13.513009,24.721774,31.074735,32.028246,33.300982,27.284323,13.314974,11.956839,18.786301,25.555547,21.29,13.625589,
常用指标,销售净利率,13.286302,16.048915,18.369056,18.522558,22.825771,23.687531,24.806597,19.026844,15.914883,16.184681,19.321639,21.423325,18.12322,33.585349,36.405992,36.383456,30.844534,31.122127,33.705813,30.78348,27.445162,7.700329,4.699244,2.617495,1.867224,6.85157,3.157448,3.007003,3.114427,2.504654,2.592948,1.706343,2.260982,5.3399,6.755327,7.824856,2.384438,-12.789782,-17.236334,-21.962939,-29.912123,3.116204,2.633925,8.523625,-4.913471,2.409063,0.627786,-5.590208,-11.439635,4.649167,0.800917,3.663348,-11.242638,-11.293092,-9.780803,-11.889887,-15.145964,-12.826962,-6.430965,-5.094198,-0.414093,9.921139,10.951703,10.446439,6.27132,-12.087871,-12.035674,-18.181199,-29.19952,10.373173,21.790729,23.962526,22.838945,22.213445,7.619872,7.164949,13.718262,15.909128,15.171405,8.806035,-7.884789
常用指标,期间费用率,4.413691,3.501692,2.676229,2.242238,1.733353,2.909577,2.643789,2.8548,2.640547,1.467329,0.813584,-0.195974,3.496129,1.871129,1.436961,2.848981,3.047921,4.631866,4.527862,5.06289,5.128222,8.197077,8.666909,8.873249,9.427037,10.013092,9.533253,9.713486,9.829085,8.178342,7.578031,6.725329,6.955052,7.69616,6.727262,6.795881,6.719133,8.447193,8.576099,9.274597,11.363061,11.42256,10.454368,9.185251,10.281077,10.066951,10.348139,10.905201,12.136088,9.435835,9.524258,9.962698,11.538495,9.447932,9.389004,9.632072,9.887095,8.158161,7.321107,7.377487,7.997281,6.812281,7.202728,6.904186,8.13053,9.641534,9.536998,10.695323,11.212683,4.38795,4.584104,4.807983,5.466043,6.676666,10.271571,10.238848,6.558547,10.83799,6.517506,4.26274,3.410909
常用指标,资产负债率,40.895384,41.415746,43.463357,43.250692,41.967832,42.698553,44.529455,44.889662,45.57331,47.403975,47.580875,48.558267,48.091509,50.462384,50.088013,51.47926,55.78319,56.762305,59.140789,63.000233,66.786461,71.059392,70.572116,72.127563,72.114087,73.638862,75.583655,75.465266,75.756941,75.299399,75.86986,69.963554,66.483886,67.181786,67.547643,66.521824,68.044014,68.618461,69.065609,66.723634,64.206618,69.676391,71.149631,70.77148,71.151372,71.13436,72.600146,73.185916,74.557103,73.991912,76.191303,75.327306,76.820037,74.763656,71.953608,70.929325,70.160909,68.132919,64.438222,62.391933,59.943614,58.758777,59.653274,59.464639,61.573162,61.482589,59.263145,57.97134,50.932502,47.650593,44.528461,45.602026,49.185147,52.481503,45.743727,44.194549,48.437516,53.18411,71.227155,83.940026,
每股指标,基本每股收益,0.38,1.99,1.74,1.12,0.74,3.08,2.38,1.05,0.42,1.48,1.37,1.03,0.44,6.83,6.07,4.05,1.73,5.59,4.24,2.33,1.26,0.62,0.31,0.07,0.02,0.56,0.18,0.1,0.06,0.12,0.08,0.004,0.02,0.26,0.27,0.18,0.03,-0.97,-0.9,-0.7,-0.44,0.05,0.03,0.19,-0.1,0.04,-0.06,-0.22,-0.18,0.02,-0.2,-0.1,-0.19,-0.94,-0.63,-0.48,-0.26,-1.02,-0.47,-0.27,-0.05,0.66,0.55,0.35,0.09,-0.74,-0.52,-0.45,-0.33,1.06,1.93,1.39,0.6,2.05,0.2,0.12,0.9,0.75,,,
每股指标,稀释每股收益,0.38,1.99,1.74,1.12,0.74,3.08,2.38,1.05,0.42,1.48,1.36,1.02,0.44,6.78,6.05,4.03,1.72,5.56,4.23,2.32,1.25,0.62,0.31,0.07,0.02,0.56,0.18,0.1,0.06,0.12,0.08,0.004,0.02,0.26,0.27,0.18,0.03,-0.97,-0.9,-0.7,-0.44,0.05,0.03,0.19,-0.1,0.04,-0.06,-0.22,-0.18,0.02,-0.2,-0.1,-0.19,-0.94,-0.63,-0.48,-0.26,-1.02,-0.47,-0.27,-0.05,0.66,0.55,0.35,0.09,-0.74,-0.52,-0.45,-0.33,1.06,1.93,1.39,0.6,2.05,0.2,0.12,0.9,0.75,,,
每股指标,摊薄每股收益_最新股数,0.383794,2.01585,1.767784,1.145197,0.763714,3.206516,2.489698,1.101703,0.441136,1.558198,1.441356,1.081495,0.465459,7.157105,6.348635,4.226695,1.803557,5.8315,4.413999,2.422681,1.009117,0.64829,0.252088,0.074262,0.019037,0.441731,0.138203,0.080797,0.044887,0.080327,0.056331,0.002664,0.011811,0.173838,0.178666,0.121694,0.017641,-0.646913,-0.602122,-0.470796,-0.292814,0.018506,0.012291,0.123862,-0.067205,0.023674,-0.042729,-0.148682,-0.122783,0.015377,-0.132808,-0.064652,-0.129824,-0.624262,-0.418135,-0.318136,-0.176028,-0.682364,-0.311933,-0.177014,-0.032865,0.441525,0.36823,0.230272,0.05761,-0.492485,-0.346622,-0.301518,-0.218814,0.707278,1.287269,0.924448,0.400465,1.246372,0.099126,0.055758,0.494581,0.268567,0.249423,0.136268,-0.098018
每股指标,摊薄每股净资产_期末股数,15.391784,14.994647,14.993108,14.981676,15.295025,14.702751,13.945028,13.187614,12.712049,12.203008,12.563029,12.28674,12.837306,12.450108,13.770655,11.654947,10.015471,8.311057,6.992855,6.553306,4.851047,3.582018,3.180373,3.010796,2.923836,2.88426,2.512704,2.399235,2.377258,2.240172,2.185722,2.039751,1.974746,2.023172,2.062325,1.994148,1.839398,1.793539,1.810853,1.987422,2.206123,2.413142,2.395316,2.561235,2.28339,2.386306,2.320627,2.167645,2.208254,2.37098,2.188313,2.298767,2.255966,2.460474,2.790229,2.931702,3.135731,3.39608,3.956946,4.244858,4.579091,4.674156,4.59166,4.410242,4.227691,4.191552,4.384199,4.431373,4.91195,5.098894,5.851419,5.558122,4.954762,4.398266,3.699959,3.62393,5.247532,2.74506,,0.188157,
每股指标,调整每股净资产_期末股数,14.345769,13.971378,13.970257,13.950673,14.330763,13.739937,12.997078,12.229488,11.75853,11.248861,11.611451,11.322472,11.904353,11.516968,12.831547,10.734747,9.132212,7.415192,6.152148,5.457779,3.736002,2.456388,2.038926,1.834818,1.742479,1.699082,1.276037,1.179646,1.198964,0.785765,0.698016,1.395099,1.335651,1.37596,1.817991,1.77898,1.62489,1.577225,1.593642,1.768284,1.983647,2.173544,2.154428,2.320866,2.041337,2.139566,2.070073,1.911734,1.948166,2.106195,1.891213,1.999948,1.917172,2.129792,2.436813,2.576284,2.765039,3.027351,3.439532,3.713405,4.032485,4.195138,4.140548,3.95531,3.74686,3.701559,3.892712,3.996455,4.490528,4.702549,5.606769,5.378507,4.778097,4.224925,3.604381,3.523877,5.09181,2.650463,,0.127641,
每股指标,每股净资产_最新股数,15.391751,15.16813,15.166448,15.154884,15.943241,15.325041,14.535115,13.745587,13.247394,12.807343,13.26839,12.974815,13.493453,13.086034,14.473094,12.189476,10.474272,8.691749,7.312973,5.270814,3.883801,2.867803,2.546241,2.410476,2.340855,2.30917,2.011698,1.920853,1.903259,1.494588,1.45826,1.360872,1.317502,1.349811,1.375933,1.330447,1.227202,1.196606,1.208157,1.32596,1.471872,1.60999,1.598096,1.708794,1.523422,1.592085,1.548266,1.4462,1.473293,1.58186,1.459989,1.533682,1.505125,1.641569,1.861573,1.95596,2.092083,2.265782,2.639978,2.832066,3.055058,3.118483,3.063444,2.942406,2.820612,2.796502,2.925031,2.956504,3.277134,3.401858,3.903924,3.708244,3.305697,2.934416,2.155148,2.110863,2.126314,1.100697,0.399475,0.074954,
每股指标,每股经营现金流,0.726511,2.940356,2.581179,1.66413,0.943647,4.342689,3.238807,1.418398,0.555527,1.407004,1.269048,0.820123,0.382281,12.22743,10.341559,7.027081,3.904588,10.674849,7.114622,5.18737,2.200587,3.673106,1.854359,0.932963,0.125133,1.72946,1.223705,0.772202,0.333814,0.795865,0.437937,0.045639,-0.051799,0.69419,0.509454,0.174406,-0.063023,0.148736,-0.056992,0.004305,-0.056533,0.652261,0.5542,0.571506,0.108532,0.577638,0.430054,0.136931,-0.012562,-0.228862,-0.315369,-0.332953,-0.290925,-0.518709,-0.523936,-0.309948,-0.285568,-0.490497,-0.170958,-0.082868,-0.051258,1.091575,0.914495,0.46312,0.166344,-0.575455,-0.620508,-0.59301,-0.379556,2.288332,2.302423,1.6333,0.796704,2.220249,0.354362,0.132333,1.353508,0.932053,,0.530152,
每股指标,每股现金流量净额,-0.077033,-2.150273,-0.879889,-0.971362,0.157228,0.189441,0.511867,-0.54905,-0.505201,-3.391227,-2.340067,-2.312125,-0.826752,3.553025,7.315757,4.321192,3.601136,7.825381,5.714213,4.00083,1.509678,0.233738,-0.406541,-0.355816,-0.991328,1.380727,0.322693,-0.07895,0.69329,0.694891,0.838443,0.374083,-0.472534,-0.63135,-0.061578,-0.733133,-0.105778,-0.16724,0.029042,0.114038,0.088137,-0.686648,-0.002806,0.414587,-0.206805,-0.83209,-0.588195,-1.014461,-0.012034,0.180603,0.198268,0.886499,0.347373,-0.061268,-0.843444,-0.601448,-0.072935,0.027358,-0.350136,-0.282449,-0.284104,0.240095,0.290515,-0.054488,-0.005625,1.201133,1.104163,1.093351,0.225378,-0.594758,-0.163996,-0.519242,-0.267271,2.580187,1.718775,1.631427,0.073249,0.875963,,0.077812,
每股指标,每股企业自由现金流量,,3.116859,,1.941972,,2.068448,,0.851881,,3.200044,,2.182229,,7.039259,,2.926163,,1.320907,,0.254544,,1.681595,,1.059759,,-1.040064,,-0.892521,,1.524102,,0.14239,,1.370274,,1.225865,,-0.450378,,-0.713262,,0.14016,,-0.128754,,0.591419,,0.187096,,0.750943,,-0.141341,,-1.988653,,-2.00149,,0.600287,,0.957947,,0.029266,,0.205397,,-2.097201,,-0.998937,,-0.72284,,-0.373908,,1.117273,,-1.218414,1.953522,-0.483234,,0.930352,
每股指标,每股股东自由现金流量,,3.032892,,1.931994,,1.518298,,0.336182,,3.179831,,2.106682,,4.894136,,1.430193,,0.014292,,-0.366878,,0.020847,,0.551199,,-1.273482,,-1.348272,,5.6303,,1.275621,,1.905088,,1.26579,,-0.146923,,-0.333145,,-0.295853,,0.154116,,-0.41005,,-0.778842,,1.557554,,1.103742,,-0.408141,,-1.829675,,1.962947,,1.170247,,0.197184,,0.099757,,1.175141,,1.264237,,0.011462,,0.281209,,1.209552,,-0.980452,1.662075,-0.567858,,0.417907,
每股指标,每股未分配利润,11.757763,11.244582,11.097294,11.042436,11.350122,10.618618,10.090223,9.279191,8.877713,8.39524,8.795313,8.456201,9.305173,8.850244,10.504509,8.497393,7.051234,5.327031,4.164993,2.940065,1.188433,-0.071566,-0.524919,-0.746447,-0.814855,-0.838087,-1.216317,-1.285182,-1.335633,-1.495259,-1.531225,-1.611664,-1.597953,-1.621584,-1.61435,-1.69975,-1.858119,-1.884499,-1.786744,-1.598384,-1.332513,-0.926078,-0.935394,-0.768166,-1.054548,-0.953818,-1.053348,-1.212156,-1.173338,-0.989303,-1.190428,-1.088272,-1.185955,-0.991367,-0.682385,-0.532501,-0.319502,-0.05566,0.499651,0.701855,1.012913,1.055611,0.921137,0.74615,0.460095,0.38713,0.618044,0.683985,1.099371,1.425886,2.331451,1.787634,1.178952,0.578544,0.175632,0.101177,0.920501,0.2781,,-0.873571,
每股指标,每股资本公积金,1.594645,1.719119,1.728573,1.728489,2.003896,2.006826,2.011022,2.009087,1.955334,1.964991,1.925953,1.917008,1.907626,1.9005,1.850548,2.002099,1.992319,1.991435,1.986059,2.819589,2.81609,2.813584,2.769278,2.749743,2.727302,2.724336,2.718765,2.707158,2.757515,2.76185,2.719898,2.715288,2.713185,2.713184,2.714901,2.684433,2.691982,2.692053,2.667192,2.674301,2.669084,2.731169,2.729488,2.729567,2.729567,2.729567,2.759049,2.755871,2.758102,2.759184,2.776278,2.775824,2.780327,2.780211,2.789001,2.780534,2.782352,2.776296,2.781017,2.787706,2.793914,2.801402,2.832948,2.796359,2.906046,2.906429,2.874078,2.8556,2.925241,2.783783,2.661662,2.882702,2.882653,2.878428,2.572959,2.565203,2.233013,1.536589,,0.061892,
每股指标,每股盈余公积金,1.019368,1.007707,0.90429,0.90429,0.877553,0.877601,0.718958,0.718961,0.719097,0.71402,0.653765,0.653855,0.656896,0.656918,0.244706,0.24591,0.245923,0.245924,0.05318,0.069147,0.069465,0.069465,0.069465,0.069465,0.069465,0.069465,0.069465,0.069465,0.069465,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.083359,0.063485,0.063485,0.063485,0.063485,0.063485,0.063485,0.063485,0.063485,0.063485,0.063485,0.06347,0.06347,0.055565,0.055565,0.055565,0.055565,0.055563,0.055563,0.055563,0.055563,0.019279,0.019279,0.019279,0.019279,,,1.175657,-0.027218,,,
