选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231
常用指标,归母净利润,-149600746.51,4017827408.8,2842952844.41,1142689297.22,428884756.44,3623900967.3,2370944432.86,861261932.2,309201697.61,3021340311.13,1649488614.87,554289907.33,64548639.71,2448037370.32,759337020.95,-304714094.42,-411424612.93,2070242934.38,3296969508.76,2308191530.51,1205793235.94,4896170228.37,3432308558.31,1911832982.93,882907341.4,2468791437.06,1108515489.0,-156397139.3,-96966167.63,637007405.27,1064777618.43,458415810.01,109968265.29,2046977419.58,893017689.46,311060077.07,220579837.33,1203594795.98,794585756.84,247135030.41,165032398.55,1542754214.39,1083268880.14,684917755.13,405671826.4,1176857277.48,787583008.12,511698218.4,295236558.15,2444001055.55,1999245616.53,1235849497.41
常用指标,营业总收入,14139553601.48,74409731699.21,53662536194.66,32960157729.2,17063199840.42,69896776437.83,46227754593.23,28866648854.29,15498274781.55,54490733538.84,33807875101.12,20177276288.48,9838823197.11,46698545632.87,31576393550.61,19183179350.09,9334205910.6,45268146208.65,33925953054.03,21391139203.04,11990397912.99,36939133598.93,26082647689.31,15567579948.79,6950264309.92,30257760248.61,20595103848.92,11358901939.43,4806629496.33,27717496839.46,18993066842.77,10893413811.38,4494352714.9,23702962254.39,15116573157.56,8660976957.71,4108446695.19,15236116891.15,10651006762.45,5657614314.3,2675791966.84,17227384658.54,12771185414.51,8659375847.89,4170602474.12,14497014009.98,9850117971.24,5563614294.46,2599038685.06,13351648853.37,11163108713.15,6029504513.21
常用指标,营业成本,14102528262.15,69341162766.8,50240946277.99,31665271876.96,16525793562.49,65598445915.46,43453740702.31,27928030546.03,15141314437.82,51695162855.48,32142319017.2,19706833711.21,9944249250.63,43868990119.37,30977241585.28,19915221740.12,9991399299.12,43427661567.58,31043966042.29,19399672571.69,11038049363.72,31285680083.8,22255204935.5,13527406463.95,6067468419.88,27499916868.42,19400453654.65,11767596489.0,5201246893.07,26356829676.05,18040697748.05,10509629442.55,4475160168.64,21435506887.33,14204868975.93,8397733400.31,3924638783.83,14369279197.68,10037281757.74,5718088636.67,2776781037.74,15868114293.88,11727527586.04,8025158215.61,3774668613.12,13359717079.87,8982944331.97,4998749557.48,2265309171.82,10580408408.31,8966454025.97,4619286080.09
常用指标,净利润,-144706343.78,4040764787.56,2792062917.18,1194275345.77,453939465.69,3676855156.45,2408333137.58,880945057.04,315718259.98,3041825565.81,1659452695.68,564365032.27,66431510.48,2519821534.82,810640531.35,-266813636.74,-396452745.97,2119925153.99,3321309558.49,2322383831.42,1205866656.66,4955235361.62,3477180955.77,1928039740.54,887979376.45,2429311929.84,1116018335.14,-180569293.49,-101866121.83,600603256.77,1028343557.12,436997785.35,95616768.39,2023059926.59,879209234.22,306533424.57,220312165.74,1204960221.14,792702697.38,248249026.47,165398249.8,1542180939.71,1083260044.58,684800189.06,405416270.33,1176289623.25,787267423.92,511182850.97,294741248.16,2440041191.23,1996439598.83,1235849497.41
常用指标,扣非净利润,-174370144.32,3834709701.45,2702615086.47,940082395.82,378425242.52,3285538155.95,2099529018.71,662753220.37,235066728.16,2245531016.47,1438475419.44,453285550.59,-15584411.84,1935489632.67,540772940.83,-491687653.81,-426195242.25,1235963961.73,2638291111.62,1883488869.54,1064168931.03,4486244990.31,3092759689.47,1615135967.3,714621929.07,2012001885.73,865789183.15,-353149300.33,-255868053.8,-400392950.79,-73358629.36,-396820038.42,36170616.04,1867889978.36,754461017.38,225062835.38,159974061.73,757570384.85,557321823.55,-34986912.67,-74269984.29,1095866363.89,818876120.49,460222768.1,254974984.19,673641600.0,,372723500.0,,2281854600.0,1746919400.0,1231061700.0
常用指标,股东权益合计(净资产),54683401595.11,55087044132.66,53903945076.07,47995837344.57,49310482820.77,48845911889.98,47483973821.62,45907063786.42,46819572379.56,46521631642.04,45020048231.79,44016299017.38,44407363628.13,44381245145.29,42678263602.87,41558221507.48,42116292035.86,42799425750.86,43996040693.15,42979323780.41,43538562117.51,42318591676.83,25937471832.55,24428277130.64,24498484466.59,22437506151.81,18086704155.65,16755118129.18,16972921548.12,17087094760.94,17337894556.79,16702220893.81,16950516865.8,16796344034.73,14741803737.83,14201058474.02,14309681946.79,14078447752.99,13693692316.54,13124863993.56,10607815143.84,10432837026.2,9983296591.09,9614720799.59,9327301272.78,7418166102.88,,6747540565.49,,6229439226.27,3779812260.11,1787738542.67
常用指标,商誉,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,2970144229.35,,,,,,,,,44969064.89,44969064.89,44969064.89,44969064.89,44969064.89,44969064.89,44969064.89,44969064.89,43384863.97,43384863.97,,,,,,,,,,,,
常用指标,经营现金流量净额,2013962152.11,11464998294.64,5843668374.18,4325275724.15,2630443216.69,10888841042.18,6289572443.46,3367717990.78,2029853982.28,9300199131.87,4194598853.24,4362529372.53,3150259291.58,9180531955.14,4520283428.66,3417769155.7,3597209896.43,6039009621.65,3691540594.91,3303401553.96,1432040035.81,7580230147.45,4249817381.36,2541313844.26,2034827444.75,7250607836.78,3470101319.51,1729778772.96,2294779158.97,4873271452.18,2526082577.28,698735454.36,1390599446.57,4167513685.0,1937100054.45,1558679071.79,1075657089.86,3379272615.3,1385776024.2,577673029.96,528633593.14,3419635779.16,1845495120.46,948390816.91,540702102.13,2557945711.39,1305227584.07,1194005666.47,1007094191.88,3521359706.82,1592520048.66,468108001.35
常用指标,基本每股收益,-0.0284,0.79,0.57,0.23,0.0866,0.73,0.48,0.17,0.0622,0.61,0.33,0.11,0.0131,0.5,0.15,-0.0615,-0.0828,0.42,0.66,0.4641,0.2424,1.12,0.79,0.4391,0.2042,0.62,0.28,-0.0398,-0.02,0.16,0.27,0.1163,0.03,0.52,0.3411,0.1188,0.0843,0.47,0.3766,0.0993,0.0817,0.78,1.66,0.3567,0.67,1.94,1.3,0.84,0.49,4.03,3.3,2.05
