每股指标,摊薄每股收益_最新股数,0.205502,1.08114,0.892133,0.524064,0.227396,0.80229,0.476357,0.306464,0.119984,0.627558,0.475862,0.350483,0.172655,0.594429,0.464958,0.313121,0.074929,0.987601,0.761567,0.467673,0.164506,0.645958,0.534489,0.2876,0.139025,0.479428,0.364651,0.253651,0.184036,0.334259,0.188581,0.113027,0.07219,0.446679,0.328073,0.19657,0.101639,0.444861,0.361745,0.214453,0.082289,1.361978,1.082099,0.880884,0.317855,0.481125,0.268729,0.146059,0.091532,0.205825,0.173417,0.106963,0.083773,0.180461,0.14687,0.17786,0.124894,0.30369,0.122549,0.40717,0.169834,0.193837,0.121917,0.692728,0.283879,0.056459,0.141941,0.06877,0.05363,0.011959,0.005055,-0.004359,-0.009486,-0.003293,-0.019489,0.000171,0.001095,0.021529,0.005668,0.043897
每股指标,摊薄每股净资产_期末股数,9.792479,9.548506,9.48609,9.241206,9.386854,9.226808,8.771169,8.595079,8.650612,8.370363,8.234099,8.112647,8.267389,7.998501,7.864703,7.724036,8.083721,8.00111,7.756141,7.452372,7.548995,7.376638,7.214832,6.361038,6.391176,6.24501,6.085779,5.957763,6.034715,5.769923,5.726714,5.643771,5.816023,5.723134,5.591941,5.376922,5.418835,5.273137,5.178037,4.968819,5.417188,5.453923,5.04953,4.93486,4.415335,3.99782,3.269587,3.055262,3.051236,2.942497,,2.700753,2.825286,2.743073,2.65723,2.538678,2.45402,2.482146,2.150271,2.211605,1.817378,1.559988,1.562419,5.544717,3.091954,,1.771847,,1.322388,,1.047754,,0.991718,,1.050211,1.242761,1.526894,1.627155,1.529405,1.654967
每股指标,调整每股净资产_期末股数,9.42664,9.1631,9.118581,8.87748,9.058639,8.883246,8.416389,8.205677,8.281316,7.99838,7.881432,7.762614,7.955533,7.627438,7.52074,7.39627,7.790279,7.684157,7.43774,7.157875,7.260241,7.06885,6.939684,6.048933,6.085199,5.963219,5.829188,5.716017,5.81664,5.515945,5.484045,5.386865,5.558988,5.45453,5.337238,5.129933,5.174867,5.01117,4.940153,4.725423,5.189659,5.212604,4.817638,4.703422,4.22527,3.83177,3.086339,2.879995,2.880697,2.769298,,2.529864,2.670181,2.585969,2.493662,2.37958,2.299973,2.33504,2.000161,2.074422,1.699096,1.438775,1.424733,5.438257,3.060843,,1.740237,,1.297462,,1.019019,,0.957309,,1.003146,1.19615,1.476794,1.549092,1.431385,1.557089
每股指标,每股净资产_最新股数,9.792479,9.548506,9.48609,8.673371,8.81007,8.659858,8.232216,8.066946,8.119067,7.856038,7.728147,7.614158,7.759392,7.507026,7.381448,7.249425,7.587009,7.509474,7.279558,6.994454,7.08514,6.923373,6.77151,5.092933,5.117063,5.000036,4.872548,4.770053,4.831664,4.61966,4.585065,4.518657,4.656569,4.582198,4.477159,4.305005,4.338563,4.22191,4.14577,3.978259,4.337244,4.366656,4.04288,3.951071,3.535116,3.200834,2.234689,2.088202,2.085451,2.01113,,1.845903,1.931019,1.874828,1.816156,1.735129,1.677267,1.69649,1.469662,1.511582,1.242137,1.066216,1.067878,1.082768,0.603794,0.402464,0.346005,0.273158,0.258234,0.21637,0.204604,0.198684,0.193662,0.208676,0.205084,0.242685,0.29817,0.317749,0.298661,0.32318
每股指标,每股经营现金流,0.982482,1.667022,2.488851,3.356093,0.558496,3.510777,5.847245,2.346396,0.950215,-4.978512,-2.014327,0.147459,-0.5067,-0.763752,-1.950845,-1.606012,-1.054142,-0.698615,-0.831347,-0.235245,-0.009829,-0.361227,0.442619,1.348523,1.363287,3.492904,3.610436,2.544245,2.476997,-0.544903,-0.250813,0.060814,0.358766,-2.797902,-0.505278,0.057786,-0.292531,-0.886631,-1.883989,0.619529,-0.597147,-0.280241,-0.526234,5.122979,0.494396,0.72884,0.284561,0.479861,0.095987,-1.026064,,,,-0.008322,,-1.643569,,-2.526584,,3.978363,,-1.977518,,21.314917,,,4.552677,,,,-0.211042,,,,-0.440242,-0.207959,,-0.515144,-1.748508,0.400959
每股指标,每股现金流量净额,1.717586,4.174444,3.146122,1.460838,-0.145566,3.984505,3.895738,1.273225,1.075581,-0.306078,-0.745218,0.23741,0.242836,-0.546878,-0.744546,0.056555,0.483947,0.814802,0.888956,0.447778,0.245329,1.7887,1.458162,2.307227,1.881797,2.171192,2.074039,2.344647,2.730318,-0.621092,-0.246071,0.186992,0.146739,-1.912664,-0.538615,-0.982545,-0.477744,-3.505702,-3.649782,-1.492879,-0.710483,3.973736,5.835433,11.74022,2.349333,3.967204,1.71423,0.558761,0.042055,-0.774859,,,,-0.127397,,-1.846228,,-2.650621,,3.761608,,-2.284888,,20.945032,,,4.453168,,,,0.007075,,,,-0.675511,-0.51087,,-0.428393,-2.05422,0.06742
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,3.454343,3.18278,3.470386,3.303747,3.442687,3.156723,2.974682,2.768744,2.969118,2.861245,2.827377,2.694312,2.915885,2.734747,2.735781,2.58145,2.948572,2.869562,2.818642,2.524285,2.575493,2.378678,2.459802,2.561662,2.615375,2.442378,2.418082,2.290981,2.343618,2.155198,2.064526,1.979076,2.08689,2.005448,2.025977,1.870647,1.960898,1.842675,1.942833,1.767785,2.211521,2.117535,2.269901,2.027475,1.524835,1.127836,1.099801,0.970734,1.123802,0.911946,,0.831406,0.981461,0.787239,0.808665,0.700411,0.711889,0.722736,0.595176,0.553619,0.384069,0.137049,0.218151,2.597209,1.854518,,0.668014,,0.216594,,-0.058039,,-0.509976,,-0.451482,-0.258935,-0.016066,0.117229,0.025695,0.219251
每股指标,每股资本公积金,2.417199,2.417201,2.421665,2.095829,2.095829,2.095829,2.095844,2.095866,2.095903,2.094868,2.095359,2.095852,2.095852,2.095852,2.096834,2.096834,2.096834,2.096834,2.096834,2.096834,2.096903,2.096827,2.09502,0.8255,0.825497,0.825516,0.825944,0.825944,0.825903,0.825905,0.825483,0.825481,0.825482,0.825502,0.825831,0.825831,0.825767,0.82581,0.825225,0.825222,0.825229,0.825221,0.815174,0.814966,0.814953,0.814953,0.148884,0.189003,0.161539,0.188571,,0.098987,0.147705,0.188955,0.15181,0.141974,0.11995,0.137925,0.074327,0.177231,0.13016,0.119789,0.127445,0.66656,,,,,,,,,0.152215,,0.152215,0.152215,0.152215,0.152215,0.151434,0.151434
