每股指标,摊薄每股收益_最新股数,0.007934,0.570001,0.796168,0.759943,0.687138,0.099542,0.157103,0.161157,0.144726,0.142423,0.125603,0.069125,0.041586,-0.243009,0.034608,0.068273,0.025425,-0.106246,0.188464,0.165177,0.067646,0.099214,0.02172,0.007012,0.010049,0.323013,0.378156,0.035884,0.031225,0.468127,0.779038,0.718279,0.679298,0.27787,0.2142,0.13654,0.063075,0.252561,0.197826,0.109578,0.07249,0.137062,0.062495,0.028016,0.001617,0.11226,0.067015,0.034922,0.009356,0.111789,0.081325,0.058918,0.028045,0.105747,0.046459,0.027766,0.00672,0.059925,0.034339,0.020584,0.004773,0.038458,0.021782,0.013475,0.021377,0.004391
每股指标,摊薄每股净资产_期末股数,3.420132,3.392331,3.663796,3.535406,3.673689,2.988355,3.034303,3.035524,3.093352,2.958306,2.897947,2.848178,2.863309,2.815002,3.049384,3.099247,3.262324,3.256903,3.253763,3.233936,3.14962,3.070662,3.01151,3.009317,3.046215,3.045674,3.191823,2.848498,2.931857,2.946656,3.316008,3.285363,3.545374,2.870053,2.487889,2.432408,2.432232,2.398113,2.343952,2.362269,4.655773,4.685009,4.26283,4.395573,5.629179,3.123224,2.908562,2.243072,4.437938,4.383077,4.207172,4.077722,8.58925,8.248366,7.529044,7.299968,16.49874,16.316442,15.620369,3.554633,,2.82027,,,2.247285,47.827033
每股指标,调整每股净资产_期末股数,3.385184,3.356018,3.627541,3.487228,3.624209,2.944076,2.993129,2.994218,3.047857,2.916477,2.860772,2.8109,2.823632,2.779221,3.01282,3.063157,3.225708,3.221001,3.210906,3.190557,3.104414,3.024339,2.970731,2.968926,3.002081,3.00357,3.101894,2.785942,2.893223,2.901222,3.212802,3.180469,3.44141,2.773884,2.273377,2.216313,2.185275,2.149777,2.044952,2.045524,4.126356,4.158009,3.913271,4.111937,5.259822,2.71406,2.502748,2.161758,4.273669,4.220199,4.048053,3.915119,8.249243,7.909851,7.212823,6.982967,15.796388,15.638201,15.069683,2.813258,,2.069868,,,1.857322,41.366459
每股指标,每股净资产_最新股数,3.420132,3.392331,3.663796,3.53543,3.673714,2.988375,3.034324,3.035545,3.093373,2.958326,2.897967,2.848198,2.863329,2.815022,3.049405,3.099268,3.262346,3.256925,3.253785,3.233958,3.149641,3.070683,3.01153,3.009337,3.046236,3.045695,3.191845,2.848517,2.931877,2.946676,3.31603,3.285386,3.545398,2.870072,2.487906,2.432425,2.432248,2.398129,2.343968,2.362286,2.327902,2.34252,2.131429,2.197801,2.165083,1.078168,1.004064,0.774331,0.76601,0.756541,0.726178,0.703835,0.705974,0.677956,0.618833,0.600005,0.616399,0.609588,0.583583,0.099601,,0.079024,,,0.062969,0.081516
每股指标,每股经营现金流,-0.007338,0.898065,1.040004,1.016446,1.665246,0.115474,0.217732,0.19827,-0.029115,0.218875,0.051497,0.039148,0.006451,-0.002541,0.024331,0.026283,0.004311,0.182658,0.22251,0.095564,0.01407,-0.004862,-0.149423,-0.162453,-0.117808,0.551896,0.397309,-0.128676,-0.252819,-0.162363,-0.102096,-0.061765,0.006787,-0.010861,0.006948,0.084716,0.121279,0.254615,0.178126,0.295913,0.185095,0.271164,-0.105839,-0.137804,-0.02497,-0.081848,-0.227129,0.006826,-0.070595,1.48957,1.23536,0.8998,0.858211,-0.450788,-0.601624,-0.697768,-0.75482,-1.710066,0.187241,0.476563,,0.427179,,,1.103841,0.89929
每股指标,每股现金流量净额,0.195755,-0.130556,0.422247,0.414697,1.323254,-0.294293,-0.164995,-0.147326,0.002141,0.18218,0.066076,0.061846,0.043907,0.285826,0.033455,0.076663,0.063896,-0.278636,-0.258691,-0.221142,-0.13981,-0.200102,-0.256283,-0.394339,-0.115122,0.219122,0.245014,-0.281754,-0.316948,-0.018413,-0.409777,0.538513,-0.113845,0.13752,-0.201921,-0.228834,0.174493,0.002621,-0.18409,0.115381,0.055718,0.635126,0.263213,0.02111,2.197054,-0.040281,-0.275306,-0.276016,-0.065783,-0.059558,0.833306,0.56558,0.563692,-1.788269,-1.417485,-1.158561,-0.778383,9.516194,11.596998,0.169333,,-0.072838,,,0.18709,3.586191
每股指标,每股企业自由现金流量,,0.080053,,0.153496,,0.000681,,0.073189,,-0.001578,,0.022354,,0.07122,,0.292139,,-0.340591,,0.022871,,-0.02628,,0.016212,,0.61279,,0.326235,,0.113308,,-0.135725,,0.262415,,0.159754,,0.361888,,0.240442,,-1.093375,,-1.554683,,0.66629,,0.132539,,2.044542,,0.294287,,1.221325,,0.407539,,-12.467459,,,,0.706332,,,1.558037,-32.315418
每股指标,每股股东自由现金流量,,0.080053,,0.153496,,-0.003408,,0.069099,,-0.008395,,0.018946,,0.082128,,0.298647,,-0.340591,,0.022871,,-0.257548,,0.016212,,0.497722,,0.326235,,-0.222109,,-0.135725,,0.603292,,0.159754,,0.667127,,0.240442,,-1.706953,,-1.89556,,1.65228,,0.22141,,2.044542,,0.294287,,1.221325,,0.407539,,-13.525853,,,,1.514118,,,1.79648,-26.315418
每股指标,每股未分配利润,1.503259,1.495325,1.722592,1.68597,1.811755,1.124545,1.196978,1.201031,1.254111,1.109326,1.109154,1.052676,1.071373,1.02243,1.29879,1.332447,1.486281,1.460627,1.489918,1.466532,1.378927,1.311281,1.24008,1.228732,1.287529,1.27748,1.3641,1.021831,1.067172,1.035947,1.397383,1.336625,1.497644,0.81835,0.763857,0.686199,0.652717,0.589642,0.540504,0.452257,0.930338,0.785358,0.659507,0.590549,0.799077,0.885613,0.787072,0.694103,1.340091,1.285883,1.145927,1.016112,2.158208,1.816998,1.169187,0.941763,2.508556,2.328672,1.756904,1.851636,,1.117025,,,0.359859,42.867269
每股指标,每股资本公积金,0.634938,0.634724,0.652398,0.67328,0.671756,0.675193,0.681062,0.676847,0.67553,0.677038,0.672978,0.671567,0.672328,0.671846,0.676898,0.67509,0.675493,0.675543,0.676532,0.674762,0.679,0.677705,0.684681,0.686354,0.685593,0.683051,0.758154,0.754464,0.763744,0.813256,0.857417,0.855128,0.846411,0.842797,0.478613,0.470995,0.470995,0.470995,0.470688,0.470688,1.941377,1.92724,1.928189,1.928189,2.806646,0.489326,1.061909,0.489326,1.978652,1.978652,1.978652,1.978652,5.25517,5.25517,5.25517,5.25517,12.761374,12.761374,12.749207,0.55142,,0.55142,,,0.84849,3.358731
每股指标,每股盈余公积金,0.158244,0.158244,0.158244,0.158243,0.158243,0.158243,0.158243,0.158243,0.158243,0.158243,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.141535,0.140578,0.140578,0.140578,0.140578,0.109062,0.109062,0.109062,0.109062,0.058534,0.058534,0.058534,0.058534,0.049357,0.049357,0.049357,0.049357,0.043761,0.043761,0.087522,0.087522,0.064239,0.064239,0.083511,0.093044,0.060522,0.060522,0.121044,0.121044,0.084507,0.084507,0.177465,0.177465,0.103942,0.103942,0.228674,0.228674,0.115594,0.154125,,0.154125,,,0.038759,0.598177
每股指标,每股留存收益,1.661504,1.65357,1.880836,1.844214,1.969998,1.282789,1.355221,1.359274,1.412354,1.26757,1.25069,1.194212,1.212909,1.163966,1.440326,1.473983,1.627816,1.602163,1.631454,1.608068,1.520463,1.452817,1.380659,1.369311,1.428107,1.418058,1.473163,1.130894,1.176235,1.145009,1.455918,1.395159,1.556178,0.876885,0.813215,0.735556,0.702075,0.639,0.584265,0.496018,1.01786,0.87288,0.723747,0.654788,0.882589,0.978657,0.847594,0.754625,1.461136,1.406927,1.230434,1.10062,2.335674,1.994463,1.27313,1.045706,2.73723,2.557346,1.872498,2.005761,,1.27115,,,0.398618,43.465447
每股指标,每股营业收入,0.064976,1.377124,1.232669,1.105123,1.01395,0.540478,0.491472,0.454775,0.364899,0.52687,0.32045,0.206316,0.140707,0.257331,0.233641,0.198794,0.150373,0.398036,0.333393,0.257431,0.08175,0.395101,0.163898,0.088351,0.07714,0.964494,0.838766,0.399025,0.31222,0.508429,0.438071,0.24575,0.136605,0.62839,0.528107,0.350856,0.20776,0.590164,0.404625,0.246007,0.307879,1.038512,0.570758,0.282328,0.159221,1.202791,0.636269,0.297253,0.253685,1.785658,1.362921,0.924039,0.877673,4.287721,2.221384,1.154007,0.991217,6.367929,3.775174,3.164392,,5.834608,,,4.686329,52.86049
