选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231
常用指标,归母净利润,138770233.83,1231182835.03,455150121.69,260513148.5,31334213.72,1043264189.37,445518785.78,29890250.55,-36142433.43,1424319349.61,606740576.9,446376250.5,222065842.87,1091402948.96,11493419.82,-95797484.01,-41295808.72,1463538930.14,683835025.17,715089538.99,168625222.28,1321735522.48,425314402.39,343703966.37,-44913829.05,1415848641.24,803691630.63,678342155.59,397844979.33,645370439.29,360630870.29,300348340.63,57354459.11,471218989.46,289848787.48,228624105.24,42249123.57,18291370.84,205354559.25,164050300.48,71700196.96,453733512.62,160297248.2,211057577.0,70770435.24,360520485.09,133815979.45,113948511.9,56626304.76,323317900.98,131467827.71,79701637.41,39490888.73,199819678.5,86254680.99,57974306.95,32309411.25,254410470.99,106666454.7,68923420.72,40874996.95,218666875.87,120697263.2,53817585.39,35051397.33,205611275.22,123582435.42,69977434.26,33151668.77,134088844.4,81405074.74,47315116.67,24611695.23,126418103.18,78547121.37,37605234.8,13166492.47,54628706.39,18390520.84,6362493.09,1950641.65,5876909.71,1412986.51,2575299.03,120751.32,22394113.84,6438802.81,2398352.41,75210.97,36324964.3,18732731.18,12226485.93,2986509.57,39602254.36,27912020.86,22736543.77
常用指标,营业总收入,905318872.46,5782928939.92,3489900135.84,2426419815.59,1025881877.64,6581075306.06,4187756325.06,2835848961.36,1187570167.18,7281202979.92,4367606135.94,2826713142.85,1129631187.52,6502387143.49,3737088638.99,2385713055.14,973430594.24,5496578624.88,3120878201.92,2052150685.65,751184334.01,4172645156.56,2338103245.41,1619473831.97,513573750.75,3871840010.31,2297144694.28,1523962060.03,592186314.03,3262879215.76,1963072400.53,1360997368.5,532698654.58,2666121404.34,1650577981.61,1080287923.47,442854712.44,2170166186.12,1337422143.17,820579462.61,336986156.39,2225532407.47,1298318188.64,908401971.52,274131827.11,1421839135.12,770888662.24,462670604.63,201703378.06,1210547198.49,645755116.93,421283334.81,171932541.92,1006091548.15,554063303.02,357891106.0,142264798.16,1048193404.23,557557093.46,369695437.82,159666448.98,867227002.43,509935480.22,294768411.94,107958788.44,729711772.4,406526336.81,249478466.23,119590765.07,668681653.38,404074177.91,261044842.43,149521637.99,572428264.87,340901142.12,184767340.32,59250089.56,345856891.05,214690388.79,136973496.78,55510586.52,237006309.02,137459180.18,88467673.32,38782352.94,267631116.07,165885556.63,94231914.59,40313420.7,216266513.21,138276115.57,89955605.91,36910810.09,214858173.72,315270857.34,346307385.91
常用指标,营业成本,985981067.58,5091619353.47,3466337493.03,2389363300.27,1098785895.59,5876331902.72,4123914997.16,2771625671.57,1221175107.29,6103683576.46,4169981757.17,2790139981.32,1152631542.16,5643782118.49,3664851826.55,2414999199.04,1024371981.11,4922774631.17,3034771749.61,1897738937.19,751780768.95,3392825437.84,2278243176.35,1453572873.35,579965716.17,3147463229.11,2159660076.63,1399162210.63,634138948.15,2872584878.72,1864281137.56,1227806561.74,599967081.84,2630360315.7,1716164157.14,1070211689.76,477814378.82,2141779852.71,1356860964.95,790270868.98,329377496.35,1959388423.82,1343270304.38,789188071.38,264889984.86,1264561364.03,759479846.11,440565267.69,188440781.84,1026662943.49,578401557.97,378173866.94,149843884.32,951324214.16,544472606.76,345233008.89,135482139.71,858528112.45,487914676.59,323314846.85,128157847.24,719113039.2,409418578.82,252572636.81,86208202.78,581618974.76,312336894.34,198082543.53,101280325.99,557508227.0,338652686.79,221832505.77,124516760.65,514980135.82,308212924.43,175985073.63,55966840.05,340530507.71,209904637.63,142347928.99,59496523.02,242046848.88,143992110.1,90040338.55,41692567.06,259392282.65,168101656.74,96640310.66,42719092.14,191855480.02,126675259.68,81335390.69,34499377.01,186886683.12,285516438.31,318586053.82
常用指标,净利润,165233588.42,1286128861.35,503114781.39,295417718.95,39118936.01,1040404420.55,447051385.85,25102580.15,-35169409.03,1443210558.83,627140880.77,457972370.11,223609353.89,1120161396.74,18393023.92,-90779301.56,-49070528.64,1490128685.0,704173937.77,731398637.03,177253228.27,1363152354.21,449892041.4,342801211.3,-46744738.38,1415412472.29,799244371.27,675922983.35,388920899.7,678360215.72,374287201.75,308958169.84,54830397.28,433294103.19,311244553.77,232538718.3,41055338.43,-52236341.17,191365035.82,144384910.75,64698986.85,448791860.22,124705614.73,234420812.79,72199961.9,355020858.09,131782084.34,109102264.65,53839509.65,340081809.42,130217741.53,78139054.75,37165778.38,212249640.74,88161267.76,58033190.86,32820622.86,262010041.35,107490148.0,71678869.3,40547504.74,221678694.4,123160621.14,53897549.0,33554512.94,209957136.55,127824452.5,71292639.33,33365331.55,132593289.28,77563175.9,43048963.66,21764438.04,130447868.54,81286277.18,38637640.77,13138261.18,54730264.13,18414604.13,6273271.65,1693863.8,5871264.46,1163845.2,2264083.46,-75780.02,20571420.33,4783873.51,1218302.43,-89026.43,33799960.74,17149745.69,11257826.72,2760789.62,39444689.54,28328720.44,23026023.76
常用指标,扣非净利润,72502943.44,1013375226.58,291109838.82,192382494.15,9994720.7,834330463.25,267319673.14,135589813.95,21470413.98,1448236551.96,537613035.43,264861835.04,74746441.06,1144419161.05,330322831.65,109200876.44,15377135.83,946569672.55,274171923.24,299692370.28,37621735.72,733590924.61,258741671.65,286555417.39,30379872.17,889871300.91,316550295.25,256425407.67,36320444.08,515736791.55,232558309.53,223850843.5,34491017.56,212438887.01,170266205.59,138735663.44,26801219.46,177972559.67,166756546.66,125218777.4,51660138.47,447825431.02,205625685.46,162786627.52,48471376.78,287527046.8,79882279.18,66733366.59,32673309.32,272762662.79,96458608.79,57307283.36,31172021.47,143444551.98,69958953.52,47631714.75,25694185.98,219912755.68,96500782.0,60452880.43,37178043.68,182029585.91,115070819.98,56549450.39,31308766.55,170117150.78,106889895.54,55756209.52,24361998.78,145005229.69,81157062.5,47522660.94,24614113.14,122971245.99,78460921.84,37445397.68,12982183.02,21331501.86,14016222.06,2090151.92,-15731.75,5274190.52,,2072070.3,-76829.31,16982250.78,4025033.05,2808502.5,129823.61,35655522.39,,,,,,
常用指标,股东权益合计(净资产),10881667780.38,10741393476.8,9807326325.64,9512736931.5,9446854578.83,9407074234.27,8986190911.99,8612139441.24,8803070117.61,8844722112.75,8059217878.81,7775539028.43,7730269934.51,7474689240.03,6229730028.58,6216000018.68,6205506034.79,6215321128.46,5015463996.21,5085551115.26,4541864145.57,5037760811.73,4386892886.53,4996481105.19,4849500486.99,4893376979.6,4067516515.29,3950173017.85,3820888308.77,3414402602.56,3451555389.2,3448265059.28,3412359251.92,3285789521.66,2983510844.0,2705519554.35,2596248005.83,2517507245.84,2650265446.74,2536335043.79,2604082466.09,2552308354.13,2216066237.6,2355641218.91,2150779179.16,2035806019.36,1808137643.37,1755792995.13,1823393802.47,1763204567.73,1541419509.54,1493572399.38,1501215323.59,1435831467.47,1348407677.94,1296640171.71,1322061064.23,1303874990.48,1132954170.23,1100372344.59,1123436297.0,1083054996.06,997861314.72,931490647.91,958038814.91,924722265.67,792381122.95,734660193.62,690998661.56,660899184.8,634279886.31,599135796.83,648636822.34,626872384.3,480482224.51,421121074.17,409944139.07,397492905.14,356836796.82,344117104.59,370438423.0,369155087.56,356522909.3,357623175.28,368034044.06,368109824.08,351529683.14,346809713.1,374712477.36,374801503.78,,108131174.83,,130440797.99,90996108.45,59608634.15
常用指标,商誉,620242870.87,620242870.87,642953563.39,642953563.39,642953563.39,642953563.39,699321873.8,699321873.8,699321873.8,699321873.8,678448513.59,678448513.59,678448513.59,678448513.59,722284135.03,694954762.38,367492126.98,367492126.98,367770284.05,365028256.11,318894957.09,312158890.5,419835415.98,419835415.98,350728420.12,350728420.12,355065669.57,355065669.57,355065669.57,355065669.57,355065669.57,355065669.57,355065669.57,355065669.57,315902731.16,,,,,,,,,,11071887.53,11071887.53,11071887.53,11071887.53,11071887.53,11071887.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-1160173556.58,1066754032.01,-669767830.64,-901068685.34,-1057367227.62,867929234.22,-990616912.11,-1176260793.6,-1146466605.83,1261324141.04,-779508012.65,-885193915.3,-1022306805.29,1138192779.96,-598650102.97,-1079461665.12,-1072701705.21,956789306.14,-600363889.32,-781268046.76,-832461297.53,1397902270.41,-113985651.95,-481291568.21,-757580704.92,1070787954.28,-66983863.52,-419293525.51,-624887547.82,937082661.39,-103273490.69,-351158363.83,-530144977.61,804877031.49,-58716588.97,-242625565.82,-414015505.32,439910131.33,-321794607.09,-350939651.05,-334150546.16,991663412.65,311104043.25,198375936.16,-7639580.99,613534744.47,-122082838.48,-198436410.04,-208253688.67,397944297.63,-79477450.49,-126881538.18,-139792054.16,339069106.61,-91607119.24,-137541928.04,-135299145.86,196093965.98,-130490127.75,-129466810.94,-109658133.19,173386671.93,-151947169.75,-105345220.56,-103516692.94,112881785.64,-128201701.88,-106478921.29,-98502225.89,144173040.61,-30262690.31,-67626056.16,-71063170.37,156612388.55,-24408994.11,-51700215.71,-55230963.34,64632257.97,-4880340.06,-32246349.04,-31916062.63,51084758.9,-16317123.45,-20004008.18,-26745646.16,-6565558.61,-62224859.24,-54607596.51,-56127635.69,23986960.24,,-16831339.95,,38019284.26,,
常用指标,基本每股收益,0.07,0.65,0.24,0.14,0.02,0.55,0.24,0.02,-0.02,0.75,0.32,0.24,0.12,0.57,0.01,-0.05,-0.03,0.77,0.47,0.38,0.12,0.9,0.41,0.24,-0.04,1.36,0.77,0.65,0.5,0.8,0.45,0.37,0.09,0.76,0.47,0.37,0.07,0.03,0.33,0.27,0.12,0.73,0.26,0.34,0.11,0.58,0.22,0.18,0.09,0.52,0.21,0.13,0.06,0.32,0.14,0.09,0.05,0.41,0.17,0.11,0.07,0.35,0.1935,0.0863,0.0562,0.33,0.28,0.16,0.11,0.45,0.27,0.16,0.13,0.681,0.42,0.2,0.0922,0.29,0.13,0.04,0.0191,0.0576,,0.0252,0.0018,0.3293,,,,,,0.24,,0.777,,
