选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060331,20051231,20050930,20041231,20031231,20021231
常用指标,归母净利润,4007930878.43,13564589175.03,11272534708.81,8039559323.21,3907450687.02,14954353821.25,11810588211.73,8415622120.68,3696452941.08,13203137528.87,11359058717.34,7327665994.42,3550868042.61,17223915520.79,15548718925.67,10813599768.75,5494232906.32,14682049061.06,11742125592.58,8717621016.63,2953262425.3,8307143208.46,6009561112.62,3838704246.64,1666503558.95,9062278383.66,6766942245.13,4373200456.59,1922231042.16,10276342534.27,5109122994.43,3386511356.67,1650974109.93,11536191567.22,4763294170.19,3372807281.5,1141577613.42,6939077201.08,3958005194.59,2917150223.48,1219612466.62,6562453504.51,4524713522.91,3097824574.99,1504418081.35,6766548224.75,4679385941.29,2932075850.8,1438541605.49,5255528522.52,3963226470.05,2550731900.42,1018663111.19,4969266616.6,3524937963.25,2253475240.1,922596235.22,4724188042.46,3673260466.8,2490481847.74,1271298863.94,5417122231.58,3915292651.63,2608063752.37,1023418245.65,3760046087.38,2728400193.87,1711340735.85,733905235.81,4619335427.34,3922559134.41,2470546220.55,1017253245.51,3640029943.48,2795154636.01,1828888525.62,895930150.13,2965386367.1,2057425280.84,575148810.18,2504149251.2,1691026475.27,1286893536.08,997376800.48,172288854.52
常用指标,营业总收入,10283797181.16,39611497351.53,29948900398.01,19569225716.54,9518353410.15,38116972285.82,29026298539.82,19837572517.98,8951113976.05,37551570005.56,27433687326.9,16111541335.25,7648688921.62,37279806723.63,29235573677.42,20094438005.89,12412641600.04,34288697334.43,26237762344.32,17362678537.04,7685310645.82,26119460820.07,19214860071.97,12038672650.45,5398535323.89,36101631985.21,26610004575.57,17198832228.65,8158765321.87,38042544621.37,26083892275.18,17509798030.81,8643783336.98,37423946226.91,25215351178.91,16718310109.76,7992518197.87,31359178524.08,22812670905.54,15416006152.46,7105464146.94,29510831899.38,22317679704.55,14773290544.17,7423828401.7,28778703525.76,21411774430.74,13795856316.23,6819435292.23,28162298532.54,21127133592.93,13733985896.76,6490675692.54,28381021292.78,21438429924.75,13646115290.75,5976282242.2,21778857219.12,16140750026.96,10551339224.71,5122648606.54,19105452614.83,14068461682.02,9055221227.63,4349405256.69,16545344663.77,12059328104.11,7903665127.08,3679115699.64,18140479643.52,13814344162.11,9145805115.42,4233556224.0,16328397797.76,11622665135.14,7635658714.46,3435317792.02,12794439309.83,9077002993.16,2682808618.75,11146951684.15,8044222342.35,7906362202.32,6967364827.47,2483474271.7
常用指标,营业成本,7334318042.19,29850682407.49,21660259653.83,14268730349.86,7058350928.31,29557329397.77,21551341866.88,14522435655.36,6459650579.02,28655974268.49,20130102114.74,11803644414.82,5617501408.43,28388226683.61,20938516346.92,14189868809.74,8024848902.03,26592438570.19,19834140695.0,12090187102.97,5119413673.26,21529016229.34,14856858929.39,9643903645.49,4370920958.57,29436371798.96,21683686099.8,14102291820.63,6815878827.93,30746181739.85,22129362092.09,14761901123.18,7432710073.81,29782284474.62,20429587289.79,13497741542.24,6620867738.22,25601426253.34,18555413708.12,12174787428.5,5630059628.41,23186279050.2,17315176976.0,11335686550.93,5624334352.68,21550354138.44,15964754613.32,10379685644.16,5092457956.94,21922753128.19,16313937685.5,10746858002.09,5092474554.67,22591477999.42,16644017461.89,10558608563.49,4589726392.39,15029003415.55,10697692371.3,6891701683.32,3254839090.8,12723029325.79,8896293344.43,5760323907.75,2864966414.25,12006497962.65,8591536887.85,5781811522.77,2675286097.87,12090404632.48,8874463198.96,5862099780.32,2709623734.78,11024305850.83,7506160027.17,4962727902.91,2125254825.15,8939911459.17,5934446796.37,836784569.18,7585781165.98,5418702166.65,5468953500.48,5166458987.41,2300397164.67
常用指标,净利润,4454165466.9,14953696046.09,12398077346.64,8744512925.73,4230258460.07,16063786892.13,12719376876.94,9027010146.72,3979295050.4,14007787452.35,12003657101.18,7738322182.71,3739569246.64,17910112648.83,16121563233.08,11182647136.56,5740624145.43,15480719994.16,12472021924.03,9168282128.06,3166413639.86,9183403328.66,6745459022.13,4328854036.44,1897923894.72,9925845382.34,7566873258.27,4880941188.89,2132185916.83,11472021103.16,5984947888.18,3994224347.76,1896342163.95,12846413455.93,5765489289.76,4029169449.1,1443011380.86,8087901515.79,4777960731.75,3485352033.92,1482812976.66,7865271963.94,5536695176.07,3765107602.15,1827335305.25,7847793313.24,5506647516.21,3472545424.65,1698885845.04,6275614832.1,4744295018.6,3052859953.31,1244567961.76,5839315408.63,4300699440.11,2740683377.6,1144804571.87,5792714097.29,4583216628.94,3099084840.36,1549311681.17,6612612906.5,4892548263.91,3226675549.71,1291203352.81,4742897131.61,3478277260.76,2185001614.94,950844099.0,6029522770.65,5065726984.24,3224890616.56,1368841097.63,4974555644.01,3845031429.96,2512443400.54,1219360850.72,3890790783.87,3040590953.05,671351960.62,3276802024.93,2471118617.1,2102571006.92,1715193095.89,172288854.52
常用指标,扣非净利润,3925271571.8,12201008971.89,10492743484.9,7368852354.8,3795588184.92,13277027736.82,10559917848.76,7217576377.73,3291420578.91,12569819846.12,10875588218.84,7026709430.8,3341821415.34,16883965025.03,15100772207.72,10502480593.37,5390965728.23,13650076754.89,11171842545.34,8091058804.21,2855280728.59,7548496362.02,5537639797.05,3473376446.99,1559818396.95,8618653274.57,6430008630.48,4132719254.53,1858147887.32,7593552326.83,4834649240.48,3208721833.91,1550545337.38,6361521823.81,3596687277.46,2436559722.82,1034433377.12,6100635109.34,3578336502.13,2713566038.17,1169966337.06,5687842921.1,4342401761.69,3008784682.7,1483022849.52,6220143316.9,4474172688.07,2799653661.35,1386224742.13,5103255017.25,3841062917.96,2470188782.87,976953486.97,4812475824.31,3436454853.51,2201335832.64,897134045.29,4477220120.44,3564657785.31,2424040491.13,1249677250.4,4324128606.61,3499510189.1,2219682039.67,419332021.77,3155959863.5,2467509371.99,1511949294.48,597217333.89,3913517624.46,3286534553.88,2150508514.28,985974288.57,3529990792.04,2794776036.14,1833713230.47,882179322.63,2810947756.88,2035543138.32,560928738.25,2565229098.07,1708558657.6,1417070983.28,890174641.7,
常用指标,股东权益合计(净资产),162070440721.42,155931607711.03003,155005715723.16998,150942591004.88998,151823023826.8,147408805089.6,144876686347.64,141800921221.02,140822412785.46,136186412306.99,132332195939.13,125974637794.8,124800689042.67,121167048431.51,118713181472.94,113976931571.21,113455149029.24,107805629246.31,104390440628.25,101672988842.61,98919970923.27,95979599650.8,93644370161.87,91183089439.88,92868321544.54,90788857656.04,89362389312.58,86485275321.64,88432002569.02,82350314450.25,77279765570.97,76075041296.36,78744021739.14,77056466920.35,69820147060.15,68556542295.26,71133783262.88,68238373317.69,67179459746.41,66383215713.14,68030089569.38,67144562750.25,64590616183.31,63092823889.25,62828403623.23,60227398139.03,57507138825.75,55507681030.5,56924645352.81,55848349105.21,54696732842.01,53202741741.74,54796881383.92,53588770655.5,52429297410.75,51020392222.89,52429031180.16,51343616595.13,50614264055.16,49707793230.58,43104395357.44,41461147576.2,40094315992.64,38874030656.88,39454435282.24,38166131653.49,37003897372.07,36285013661.08,37190404774.74,35970157234.72,36373655067.92,34949693246.82,35945450245.92,34472993722.8,31883883060.17,30763817989.24,31414641649.46,29237407948.9,28507786542.07,13840219775.11,25773145900.16,,8204624383.39,7477850577.35,7242076515.91
常用指标,商誉,362504741.28,362504741.28,362504741.28,362504741.28,365150071.22,327190113.46,327190113.46,327190113.46,327190113.46,327190113.46,327190113.46,327190113.46,251321924.03,251321924.03,251321924.03,251321924.03,251321924.03,251321924.03,251321924.03,251321924.03,286107733.79,286107733.79,286107733.79,286107733.79,187024567.58,187024567.58,180491630.93,180491630.93,180491630.93,180491630.93,189837751.09,189837751.09,189837751.09,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,15024099.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132582952.41,,,,,,,,
常用指标,经营现金流量净额,3336656591.01,11803101933.55,9850357550.88,6285383281.96,2887380790.96,9221353632.25,7459742714.84,4283143187.07,2177225420.62,13414585346.32,7126025677.59,5382208548.0,3090140653.74,13793491937.04,9738709991.32,4737346987.34,2491753207.18,13514651397.77,10466810833.42,6591181182.19,2878687239.14,11186416959.56,6641728026.58,3028496390.5,-199573893.29,6173031012.32,3981428642.74,1588955922.48,-435638090.46,5710153688.29,4337156470.26,1521610188.76,59320247.94,9610730397.08,8415268174.55,3227414820.0,793607251.16,2035925813.74,2751996575.04,1596285607.99,-1020803648.79,9667366614.38,6928192931.44,4587046780.33,1977930769.47,10208842469.03,7359847834.68,4919266095.06,2204687832.12,8612678117.08,5680289446.74,4355557638.88,1326767131.68,6541665712.26,5570213175.45,4484035721.64,1523237347.74,7236378852.5,5480406020.89,3225386223.63,1061266648.5,8219321840.23,5125453215.41,2840845978.13,1295865106.51,1234491353.17,2219912436.2,528170518.26,-1193266964.88,3178933809.83,1237828402.86,993340447.46,-1162104846.87,5084483172.01,3238409230.52,1528646789.04,270376054.23,4363697584.62,3186099689.54,752970239.58,1857831156.53,,3252999101.92,,
常用指标,基本每股收益,0.1724,0.5837,0.4852,0.3459,0.1683,0.644,0.5088,0.3624,0.1595,0.5691,0.4895,0.3155,0.1532,0.7423,0.6701,0.4657,0.2371,0.6336,0.5067,0.3762,0.1274,0.3585,0.2593,0.1656,0.0719,0.3911,0.292,0.1887,0.0829,0.4434,0.2205,0.1461,0.0712,0.4978,0.2055,0.1455,0.0493,0.2994,0.1708,0.1259,0.0526,0.2853,0.1972,0.1357,0.0661,0.2974,0.2056,0.1289,0.0632,0.231,0.1742,0.1121,0.0448,0.2184,0.1549,0.099,0.0405,0.2131,0.1672,0.1154,0.0606,0.2581,0.1865,0.1242,0.0488,0.1791,0.13,0.0815,0.035,0.2201,0.1869,0.1177,0.0485,0.1734,0.1332,0.087,0.0427,0.1413,,,0.09,,,,
