选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231
常用指标,归母净利润,-1919902418.4,-6419556843.85,-3403469441.0,-2569358351.05,-1430653676.59,-8592102400.42,-6485532106.05,-5230631522.98,-2350256332.45,10751425556.38,11693716357.94,9178377606.99,3637422601.1,14811576797.86,10976071939.89,6480595993.15,2663883452.32,9085880513.3,7556052534.28,4993055634.33,2502196754.0,8552369160.81,6356828043.41,4116330666.99,1863912790.42,5279552073.55,3484274636.87,2009587791.53,611284942.45,2557964089.73,1691170527.04,1306984765.73,543180752.9,3564525604.84,2240953774.35,1236160738.81,439574919.84,1547235762.3,1098583659.66,860827975.86,266342510.0,520325796.41,245807073.38,117251873.61,74000444.25,293553941.3,188664727.81,111457921.07,48518997.37,70931779.47,41320214.84,20950978.98,-15918336.19,-54672164.57,14343622.42,30946502.57,12454499.7,293712235.89,245520420.59,224130457.01,132412217.18,439991674.86,245992080.04,101549710.43,48232400.0,102120328.64,100923775.06,75257395.05
常用指标,营业总收入,11191552278.54,70347049950.42,50914567855.0,32813146398.68,13652473612.63,82582273118.72,58592695599.44,38528702860.54,17673585331.96,129497674192.2,94100142094.42,64652383091.16,28318772670.38,128998111551.18,86690830216.95,50369292202.08,18587391831.53,80607866874.19,56205836143.64,35098407416.11,15854205451.51,54583183588.46,33831868391.64,20141281429.14,8599410768.64,32897455384.24,22693379943.07,14111381472.07,5710190062.64,21987614949.84,14671281833.23,10001972858.94,3470021012.78,16362284494.3,10846372006.78,6276209889.07,2687122744.74,11530533460.78,8524978775.66,6423785732.14,2208841233.33,5947032616.88,2801880546.28,1679391934.32,820785864.51,3680168521.04,2449827950.42,1456586953.64,694849219.29,2280460646.74,1557388428.56,971899523.94,459488661.93,1708325052.74,1211764236.66,798432829.56,473394507.46,2017989180.45,1620693013.7,995319903.8,458004872.73,1652257990.97,1131116450.07,673679726.62,303834500.0,764965668.46,616773973.13,222685357.81
常用指标,营业成本,13396722825.21,76408017988.46,54636768409.1,35741458789.5,15622498723.04,84689301479.67,59677804465.74,39388917713.69,18035198523.42,114629804596.71,81458327012.92,54979217957.78,25407986622.4,115477250308.55,76646498285.5,44146909087.51,16223204138.55,70090679389.12,47930928542.94,29424513959.79,13086093370.36,44844138322.97,26501602083.8,15375477997.85,6339526289.32,26422362742.66,18380890751.25,11697216849.21,4998513264.42,19321810421.15,12863435944.2,8688164526.91,3184702732.4,12967343515.45,8231185429.08,4803109912.53,2177600863.0,9815094073.18,7297065472.53,5434686228.37,1905189797.23,5379010068.7,2594052447.5,1600722356.47,767130890.28,3389519467.86,2262233467.03,1347405524.05,647517646.71,2207300869.28,1514294450.09,945412885.99,472740806.76,1864737552.99,1232360146.66,788476233.49,469216911.74,1740417163.01,1340232900.56,746735524.84,305219985.36,1197050019.74,871847732.04,559990990.69,251893000.0,669472034.27,547268571.47,170501300.26
常用指标,净利润,-1987187612.61,-6509714466.5,-3453559769.08,-2598193935.31,-1444919939.83,-8652025422.2,-6517030863.16,-5244681903.05,-2358257888.17,10686657614.81,11647588877.48,9148275159.08,3626272136.94,14762832083.83,10946989950.99,6458337315.47,2653080377.64,9073810918.74,7551684837.6,4991509874.08,2501861094.74,8699695922.45,6528186397.82,4245137583.8,1964925762.22,5557163763.15,3685995505.68,2131905460.97,670381094.36,2566624070.8,1687022284.52,1303478307.01,534984588.15,3549398417.66,2229740343.78,1228721659.46,436634096.81,1551055764.22,1093850738.45,868560365.66,271445625.96,520732840.36,252317631.05,133395172.54,91057878.45,298599349.62,188333823.54,111458493.85,48409993.62,72323890.24,42716141.01,22064242.32,-15334695.05,-52696312.59,16206504.87,32388902.69,12563215.52,296838019.45,248374774.0,225960015.85,133337410.31,446697120.26,250477715.88,104417406.93,49368900.0,105383528.46,101228318.27,83543259.91
常用指标,扣非净利润,-2134583913.86,-7361963984.28,-4453865997.99,-3304141348.99,-1983311250.23,-8747230737.94,-6488130560.52,-5276611337.66,-2419421324.78,10833665062.03,11514297936.76,9060124666.07,3591475396.02,14413943218.87,10654071199.92,6404827232.42,2646992034.22,8826052124.98,7399314382.73,4904742065.9,2420523311.52,8143088215.37,6014499785.37,3894183294.26,1760885314.71,5093620143.93,3410529440.89,1996367828.23,596115341.04,2343546683.13,1589090651.02,1254372837.93,506002411.62,3464581782.39,2196735461.73,1232754891.97,422715786.3,1503382480.56,1078912436.44,855472088.11,261449335.37,527437407.55,206711673.23,85248947.1,55350803.53,268885836.22,175398291.81,105152849.81,46149478.59,41017667.12,32858155.47,17122498.49,-16886213.17,-122135987.01,-4123870.44,13855582.58,4062804.82,253493200.0,,,,402702137.25,,,,57130327.78,87950231.23,
常用指标,股东权益合计(净资产),51954480567.82,54710952324.0,57845858431.96,58758624802.04,59913914286.41,61397441761.74,63325177848.04,64920278081.62,68363770247.9,70712014852.52,71814397456.72,68988399263.71,65922452807.41,62254301746.34,58389879322.24,53466942267.89,50753154546.72,47586873024.1,46162548318.11,43536169586.03,41997443160.14,35598060993.45,34078099366.45,31805716599.43,30281630687.23,28294816677.55,26327669169.11,22431018145.63,17559474771.34,16824760229.9,15894603494.08,15309826256.05,14846943643.84,14244144519.57,12216156005.76,11154934599.51,10540984450.54,10093609739.66,9614602853.61,6455202749.25,5931096929.93,5653722451.53,5367993709.85,5261135932.96,3353552609.87,3262557624.35,3152830954.37,3081005158.27,3040882858.04,2992472864.42,2962847115.19,2941595216.5,2904196279.13,2919530974.18,2978393096.39,2995245494.21,3020296807.04,1504669281.77,1456206036.32,1433791278.17,1337268672.63,1203931262.32,1007801857.93,776553404.41,698334900.0,620805997.49,427237869.04,184638668.77
常用指标,商誉,344182924.58,,,,,,165213075.74,165213075.74,165213075.74,165213075.74,165213075.74,170219398.72,176224141.21,176224141.21,176224141.21,176224141.21,176224141.21,176224141.21,176216945.68,176216945.68,176216945.68,176216945.68,195469684.63,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,11011065.47,8761065.47,7761065.47,6511065.47,6004742.49,6000000.0,6000000.0,,,,,,5306294.89,5306294.89,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-2448622879.29,4359382755.77,1818660320.07,-484332299.83,-1747336782.35,-4724978931.84,-8367081645.6,-6413098864.02,-4889457587.93,8117363683.48,9383612353.59,5196965684.96,-3325614430.87,24370135419.56,20501447596.13,10698382425.38,-309175954.68,12322606645.15,4678288543.12,847446923.65,-1614854027.28,11014879428.05,6260316561.52,338821900.38,-536077423.55,8158241026.53,4014292832.29,2426801947.75,938339750.24,1173271527.53,1061007894.67,1168821797.63,-716500175.97,1328349619.05,713137649.34,113941566.12,-818615677.65,535757269.34,94392883.24,530589701.71,149096979.28,364556817.99,-613970721.75,-255438025.85,-97880807.03,367497531.06,65194967.29,119299729.8,45212509.26,57135018.64,191731390.94,222302439.62,-21709882.67,-76708770.84,-419342367.87,-39315456.56,28547297.8,-110607620.61,478600.26,35599266.22,-113389394.52,775164536.81,581788066.14,153607662.34,42307200.0,88884431.06,-22284635.56,57313500.0
常用指标,基本每股收益,-0.25,-0.85,-0.45,-0.34,-0.19,-1.14,-0.86,-0.69,-0.31,1.42,1.54,1.21,0.48,1.95,1.45,0.86,0.35,1.21,1.01,0.66,0.47,1.62,1.21,0.78,0.49,1.47,0.98,0.57,0.18,0.75,0.49,0.38,0.19,1.29,0.81,0.45,0.22,0.86,0.62,0.49,0.15,0.31,0.15,0.07,0.05,0.18,0.12,0.07,0.09,0.13,0.08,0.04,-0.03,-0.11,0.03,0.07,0.06,0.73,0.61,0.56,,2.05,,,,0.49,0.51,0.38
常用指标,每股净资产,6.660278,7.100763,7.510626,7.628527,7.769269,7.96347,8.216991,8.425437,8.920376,9.229893,9.363666,8.989546,8.609991,8.124721,7.613761,6.963812,9.251235,8.765594,8.501079,8.019839,10.860523,9.128661,8.601893,8.222274,7.824115,7.324674,6.837069,5.890104,5.883908,5.669645,5.340735,5.199651,7.079753,6.803471,6.094262,5.586735,5.280281,5.054777,4.845147,3.622642,3.328858,3.175408,3.010298,2.936858,6.013418,5.874977,5.795842,5.658278,5.591405,5.501309,5.446322,5.408498,5.340034,5.369594,5.479732,5.510691,10.007435,6.550383,6.378245,6.282831,5.857198,5.266547,4.401574,3.258236,3.005067,2.776043,2.097908,7.091683
