每股指标,摊薄每股收益_最新股数,0.499181,1.547761,1.220434,0.779673,0.332278,0.864225,0.61865,0.450637,0.193763,0.770535,0.530561,0.307736,0.161619,0.859429,0.732628,0.547462,0.238128,0.964145,0.725196,0.509111,0.235619,0.630375,0.42977,0.285276,0.112064,0.518435,0.386255,0.257582,0.139147,0.503932,0.325588,0.186468,0.113985,0.398648,0.294233,0.174825,0.082467,0.234336,0.164604,0.061081,0.033068,0.206645,0.174523,0.072084,0.018343,0.015625,0.044999,0.0357,0.018352,0.090262,0.039399,0.020439,0.075667,0.023301,0.011035,0.008319,0.135077,0.06696,0.06899,0.050622,0.011011,0.004515,0.00485
每股指标,摊薄每股净资产_期末股数,7.1068,6.598601,6.266575,6.096244,6.200563,5.864463,5.641176,5.460724,5.455311,5.254986,5.014465,4.790172,4.782431,4.619251,4.630996,4.449258,4.421159,4.184979,3.948019,3.741366,3.743434,3.531852,3.328997,3.18448,3.293406,3.184378,3.061996,3.214056,2.229544,2.073118,1.873422,1.72023,1.637372,1.736905,1.61707,1.483285,1.446377,1.649699,1.574314,1.456517,1.422947,1.380559,1.351222,1.235187,1.172592,1.149325,1.212912,1.20111,1.177031,1.151289,2.022524,1.911724,1.881791,2.012274,1.926084,1.88997,1.807809,1.63392,1.401114,1.268339,1.119879,1.047149,1.054015
每股指标,调整每股净资产_期末股数,6.269531,5.760642,5.433234,5.25463,5.359764,5.017338,4.791018,4.60616,4.596559,4.391238,4.146629,3.919161,3.911855,3.819867,3.845991,3.660617,3.640148,3.401156,3.15857,2.988014,2.989159,2.856135,2.73652,2.590212,2.698212,2.588151,2.465498,2.616638,1.814232,1.707541,1.509039,1.354082,1.27072,1.370366,1.281773,1.146924,1.111481,1.312669,1.244696,1.12786,1.0937,1.045614,1.027922,0.901391,0.847339,0.821213,0.854808,0.842118,0.823058,0.796404,1.662569,1.563556,1.531717,1.30179,1.258561,1.254118,1.250816,1.065139,0.882849,0.864767,0.697007,0.716306,0.497716
每股指标,每股净资产_最新股数,7.1068,6.598601,6.266575,6.096244,6.200563,5.864463,5.641176,5.460724,5.455311,5.254986,5.014465,4.790172,4.782431,4.619251,4.630996,4.449258,4.421159,4.184979,3.948019,3.741366,3.743434,3.531852,3.328997,3.18448,3.293406,3.184378,3.061996,3.214056,2.006582,1.865799,1.686074,1.548201,1.473629,1.563208,1.455358,1.334952,1.301734,1.484724,1.416878,1.31086,1.280648,1.242499,1.214124,1.109862,1.053618,1.032712,0.959299,0.949965,0.930921,0.910561,0.689494,0.651721,0.641517,0.5488,0.525293,0.515444,0.493037,0.445612,0.38212,0.345909,0.30542,0.285585,0.161694
每股指标,每股经营现金流,0.758614,2.297865,1.852055,1.089515,0.465964,1.213309,0.788117,0.565273,0.242972,1.185353,0.775075,0.557106,0.263024,0.903567,0.661158,0.545159,0.188522,0.884699,0.619785,0.479606,0.228601,0.706867,0.505681,0.35042,0.175984,0.487169,0.320546,0.215614,0.133297,0.494725,0.333418,0.17114,0.106075,0.456914,0.320541,0.179622,0.115734,0.268513,0.291153,0.192844,0.106747,0.363601,0.305393,0.271026,0.076687,0.098345,0.27449,0.151259,0.057689,0.192934,0.295344,0.072302,0.377189,0.457,0.300383,0.040342,0.781826,0.725286,1.079096,0.225347,0.266325,0.099469,-0.073944
每股指标,每股现金流量净额,0.494375,-0.149993,0.045841,0.10896,0.271664,0.220117,0.457186,0.613355,0.061817,-0.086819,-0.005462,0.2034,0.125173,-0.011076,0.146862,0.228935,0.000905,-0.232101,-0.23528,-0.11059,0.080985,0.199398,0.187791,0.143449,0.371015,0.161993,0.439376,0.779911,0.038204,-0.089602,-0.041466,-0.124106,0.155827,0.004942,0.246394,0.221729,-0.068171,0.116796,0.139642,0.000111,0.044462,-0.068518,-0.066944,-0.051683,-0.066472,0.05211,0.035536,-0.019443,0.017893,-0.118458,-0.335736,-0.105216,0.262863,-0.091491,-0.138843,-0.114617,0.04942,0.098358,-0.058643,-0.23328,0.234042,-0.007195,0.147401
每股指标,每股企业自由现金流量,,0.460217,,-0.181489,,0.448265,,-0.214886,,-0.165443,,-0.099052,,0.041725,,-0.21587,,0.965118,,0.50718,,0.245398,,0.09098,,-0.33241,,-0.895891,,0.514314,,,,0.759272,,,,-0.28423,,,,,-0.058303,,,,,,,-0.16666,,,-1.644651,,,,-0.507836,,-0.180049,0.271312,-0.489519,,
每股指标,每股股东自由现金流量,,-0.112914,,-0.200934,,1.48779,,0.673559,,0.71122,,0.595669,,1.136585,,0.393059,,1.046549,,0.598639,,0.4276,,0.326636,,-0.835499,,-1.145474,,0.616557,,,,0.386368,,,,-0.033309,,,,,-0.029034,,,,,,,0.231132,,,-1.244651,,,,0.080668,,0.03089,0.271312,0.247036,,
每股指标,每股未分配利润,4.730944,4.231763,3.913496,3.750421,3.730915,3.398637,3.225131,3.052967,3.076144,2.882381,2.694905,2.47208,2.46559,2.30397,2.37311,2.187945,2.157838,1.91971,1.781633,1.565547,1.571518,1.335899,1.196684,1.05219,1.158929,1.046865,0.958148,1.109471,1.101194,0.946585,0.788113,0.633535,0.552998,0.656347,0.567228,0.434552,0.330457,0.546284,0.496523,0.381497,0.350372,0.311501,0.302105,0.188097,0.128288,0.105491,0.161627,0.14987,0.127246,0.103078,0.818533,0.770255,0.750756,0.840571,0.794627,0.788801,0.687415,0.522971,0.303025,0.240925,0.073014,0.035775,0.037111
每股指标,每股资本公积金,0.985015,0.981789,0.980369,0.978327,0.980744,0.978521,0.978526,0.975853,0.994712,0.99354,0.993715,0.992085,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.991055,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.026702,0.026702,0.026702,0.026702,0.026702,0.026702,0.026746,0.026746,0.026746,0.028263,0.030385,0.030385,0.030385,0.030385,,,,0.076871,0.043137,0.018576,,0.018576,0.018576,,0.023781,0.006786,0.011691
每股指标,每股盈余公积金,0.492051,0.492051,0.48299,0.48299,0.465095,0.465095,0.397177,0.397177,0.397177,0.397177,0.344679,0.344679,0.344679,0.344679,0.288367,0.288367,0.288367,0.288367,0.187495,0.187495,0.187495,0.187495,0.126106,0.126106,0.126106,0.126106,0.082642,0.082642,0.091825,0.091825,0.052136,0.052136,0.052136,0.052136,0.025237,0.025237,0.067136,0.057911,0.032556,0.032556,0.032556,0.03232,0.009143,0.009143,0.009143,0.008908,0.00809,0.00809,0.00809,0.00809,0.148751,0.089121,0.084102,0.078895,0.078895,0.078895,0.078708,0.029711,0.029711,,0.007724,0.004586,0.005211
每股指标,每股留存收益,5.222995,4.723814,4.396487,4.233412,4.19601,3.863732,3.622308,3.450144,3.473322,3.279559,3.039584,2.81676,2.81027,2.64865,2.661477,2.476312,2.446206,2.208077,1.969128,1.753043,1.759014,1.523395,1.32279,1.178296,1.285035,1.172971,1.04079,1.192113,1.193019,1.03841,0.840249,0.685671,0.605134,0.708483,0.592465,0.459789,0.397593,0.604196,0.52908,0.414054,0.382929,0.343821,0.311248,0.197241,0.137431,0.114399,0.169717,0.157961,0.135336,0.111169,0.967285,0.859377,0.834859,0.919466,0.873523,0.867697,0.766123,0.552683,0.332737,0.240925,0.080739,0.040362,0.042323
