选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231
常用指标,归母净利润,-897707177.46,-1784352202.18,759989438.98,754863928.83,444687554.65,473599068.1,153257862.95,-1217476702.35,-1934417731.62,249195333.87,-3857507318.02,-2982653024.87,-1685743896.01,-1459965715.11,-2706673832.32,-4139743764.0,-2879187994.66,-9590870087.26,-6401188106.51,-3415066136.23,136811271.63,4944191027.81,5084582826.41,3163865460.0,1626867776.4,5041999768.06,3071592608.13,1561855272.77,666394021.12,1704646781.14,1450739720.37,846044679.19,603709007.79,2280000493.58,1939613277.39,1131121345.13,638932010.85,2469066513.75,2113508301.48,1430707386.15,659509072.3,2211047661.7,1775113591.93,1158144021.27,515228216.89,2019767749.61,1572941267.22,950622681.07,283128589.36,1898506488.91,1391326442.45,848512457.16,462532432.23,1707286466.62,1473616133.86,996652372.73,555997799.24,2642814487.9,2083580901.28,1110940075.95,515126923.19,1437269173.03,412916852.03,259427916.2,116538511.04,408609001.4,392664956.02,265519582.41,81386511.36,228605583.33,280862256.25,188763224.23,55006666.24,303061222.77,249663396.05,165325707.42,51857488.0,219499698.09,167926016.66,117118849.58,49961804.96,177653917.61,108524290.49,79363063.79,48193094.58,139701973.38,115838120.01,74791549.53,26011391.79,124348456.05,108850741.89,62978065.68,25434751.71,119754369.57,89424400.0,48509653.91,17857078.64,84303073.82,42469930.04,55002216.63,36877266.4,63886588.9,16145338.63,57489233.02,22463278.47,52514593.08,27262520.92,56865726.63,55290636.83,35888099.44
常用指标,营业总收入,27292162969.23,106856298720.47,80503632528.3,51624580505.38,24417096879.71,103062962254.34,77209149689.61,49577377636.6,23908453072.71,141703248931.32,106747792494.05,69452880446.14,33906536604.57,141507728156.07,100419281866.4,62329531076.64,29505728853.81,126261702581.69,94475412101.5,61518574560.67,29238415332.14,109825224396.56,74787779566.33,44696040364.08,20568194867.98,82050539486.67,56917315425.52,35294298951.26,16211692429.69,69063225293.92,50813902568.69,31642779555.68,14806709023.64,62566848592.71,45862934692.84,29788493938.88,14614442590.06,60879523157.4,44337681722.02,27789066720.87,12238633959.47,61519649767.25,46582012179.01,29498139504.17,13180248306.03,70012233316.53,50946684796.6,32078097685.59,14745482339.69,69395247910.83,50825859816.45,30909839196.97,14511721327.12,73238326400.88,55664139016.6,35866678781.4,17265953728.44,71640047189.22,50764868718.18,28698800343.23,13886734210.3,53138916804.56,5594214087.09,3510849353.3,1649863463.66,6797469166.01,5000226415.28,3109365649.2,1448741775.8,7263061503.14,5462240161.88,3588997053.27,1656526128.94,4791772948.02,3352634954.93,2024660066.11,878415271.41,3573662144.71,2719699427.19,1656107068.0,798627322.31,3102393456.2,2370623535.87,1469811709.02,691386997.62,2651029243.56,1874700769.43,1114914408.18,508565592.44,1991597569.76,1418577416.34,888570304.57,379522120.23,1143050293.76,761604745.06,446982241.4,191272067.01,756607150.96,333493591.44,643067519.73,316453828.29,527428884.22,219809690.3,413433089.93,189467356.23,462622488.26,195248071.37,429065106.59,411786604.41,229194475.95
常用指标,营业成本,27772947672.26,107646094921.77,80151050729.23,51264143210.58,24298534121.47,103498302881.15,78356512935.43,52057274303.34,26590860895.8,146717770586.1,111415948219.47,72944406595.52,35995245890.1,140999753164.85,103105717766.12,66412976672.46,32503852236.27,132006779506.58,98103477417.86,63157087165.54,28735285165.52,104440871612.39,69804136063.27,41771921545.32,19104084497.09,77498998021.92,54559197511.74,34300893684.92,15818780947.29,67344926270.94,49675559885.53,31058206398.2,14586997053.16,61550273699.64,44973894610.8,29404480214.51,14367164230.85,59745930665.36,43262367969.63,27093515428.97,11943045864.01,60808425880.2,45953358501.64,29098150078.42,13054643457.45,69403883662.56,50469665452.97,31980769896.76,14980419510.26,68710464336.16,50488277437.35,30804848240.3,14371895584.88,72608938260.88,54977120527.84,35384679274.44,16914160872.4,69760532260.16,49120061669.66,27892822742.02,13479974402.69,52076556526.83,5670223781.7,3567589048.71,1687767421.25,6917992432.12,5141666326.55,3222128606.89,1491879954.31,7425279982.07,5615503493.87,3709491352.16,1716284807.39,4914871622.68,3351882726.88,2025325215.94,867455605.25,3517514071.65,2642226371.67,1610786651.69,777460639.99,3004517176.47,2313105737.09,1442666665.77,661528134.01,2572722791.45,1824940244.21,1088509963.11,503034656.57,1925034223.52,1363363855.15,858074908.03,366888222.23,1074046012.31,712312974.25,422843780.8,185224021.34,709767944.92,312633603.01,564969002.43,273632220.08,439038999.97,195451837.73,344841219.95,162338051.5,404294890.12,165052709.26,372742945.33,363451152.26,199140295.92
常用指标,净利润,-885261076.16,-1754244999.4,980704828.81,898891845.24,505543244.48,201622562.37,33423199.5,-1569726366.08,-2360959435.11,-955424363.87,-4538419722.07,-3592564407.04,-1989413531.99,-1898252418.49,-3608956544.61,-5165108921.68,-3463237316.3,-9502760085.95,-6056864332.88,-2955402016.55,477505485.62,5847677507.73,5979716440.93,3828903312.5,2007926013.48,6180556192.22,3877598375.15,2078740217.93,913131787.84,2721803276.1,2257856154.38,1411614399.38,834202614.08,2932209970.59,2485031847.82,1451021901.09,808115191.39,3132438656.19,2712614635.16,1832165720.68,860000068.96,2959663056.03,2419006963.45,1582252802.31,715869341.18,2613412936.24,2092727750.42,1257385002.53,368812952.0,2491454861.89,1819090622.41,1116616837.67,616992481.43,2193988799.07,1865067574.66,1252465594.75,712583579.51,3344392149.77,2686216497.52,1446366828.49,677593579.97,1852138663.71,578755435.5,380506486.56,168304876.02,530875525.66,488418760.63,339100740.16,108794533.34,288872282.75,354983493.31,239066649.07,75738774.94,381959263.39,324759946.0,214247111.18,74915859.97,306370487.04,225938442.76,151876084.26,64819502.45,247020314.9,162195173.09,115993107.51,68374815.81,202742639.42,164281113.87,103412766.95,38445638.88,162988283.55,140087824.97,80923470.86,32997411.69,131546408.62,97766100.0,52896651.45,19865168.96,92375507.78,47298662.07,56411440.18,40856979.92,67922053.77,15628939.19,57549688.15,22463278.47,52514593.08,27262520.92,56865726.63,55290636.83,35888099.44
常用指标,扣非净利润,-924621680.62,-1473654768.3,717465036.99,701161398.28,434823830.27,614433937.76,37996471.48,-1316306506.72,-1935412469.68,-4608338751.75,-3908469563.75,-2991907613.69,-1722019183.98,-951879561.54,-2175281864.43,-3679945484.62,-2622260512.47,-7920530047.83,-5001311194.65,-2304738918.62,614963194.02,5472659508.65,5369014033.4,3283676864.54,1690460979.28,5272134091.2,3242260465.91,1661974908.64,723549454.53,2031060685.46,1635107289.84,888070934.92,602658696.25,2275780457.37,1897452247.69,1151976721.63,633880641.19,2368553868.69,2014938380.92,1368677020.4,640200226.01,1989710772.75,1630405565.6,1159262060.57,511832819.68,1866428237.74,1523942136.89,909127178.78,253156651.29,1832862058.61,1360590377.8,866400829.16,462025984.13,1680606207.68,1470872436.08,1006814021.4,559199544.33,950192319.26,742024213.97,490100481.79,196826318.73,551806346.77,408896997.7,272147778.36,120442081.89,382170378.26,385973141.58,262654853.46,79589650.37,221303772.14,278174329.04,187000184.98,52354209.78,255646597.16,243306762.27,160979840.32,51649682.88,198941821.96,165754499.38,116241189.88,47569162.39,185330527.15,151526627.47,78872383.69,48095810.14,150148456.56,112203361.57,73611360.0,21741512.01,121458275.59,104435784.83,61336793.63,24781119.94,120732070.57,89034300.0,48757512.23,,77835361.97,37474234.21,54497917.49,33881100.0,62739600.0,,,,,,,,
常用指标,股东权益合计(净资产),33932403030.92,34390044317.82,35654717151.21,36396520768.0,36268705212.94,36545434962.02,34967282437.59,33484518817.38,32931212893.05,35930376287.85,36318940251.78,38115135634.21,39899128878.34,43714973689.53,40356290242.5,38544751783.43,43178161898.7,46479643777.35,46198778151.64,49072974946.86,51024289686.87,51370952000.24,43792473614.48,37471771095.68,35647339303.12,32649865520.25,30410140609.68,28731833766.52,27821643492.62,27335746545.37,27187928852.06,26511493873.25,27129192426.48,26234700397.73,26135283153.22,27318061364.22,26868354753.39,25549076470.56,25423898375.76,24621699122.04,24915818235.54,24136043751.93,23702081111.48,23426779347.79,22610276264.79,21888987156.04,21375609415.0,17520554540.1,17160982700.26,16765813925.3,16064575244.12,15480105114.0,15359560509.51,14487294124.74,14171462120.37,13906966048.11,13136805507.87,12368241371.95,6182485847.72,5833548840.27,5477082138.32,9796484044.91,5035532328.9,4988811424.24,4795233461.52,4624515036.04,3744000174.25,3636928290.8,3579186348.11,3515856466.57,3724774946.87,3617680784.99,3330295466.87,3448540423.01,3055254135.11,2941946039.67,2763945423.75,2743410640.66,2614975065.15,2556428085.38,2491255978.96,2413271010.59,2326152421.86,2265458467.09,1629376234.99,2156155883.09,2115676605.24,2047167511.37,2021365595.88,1838766530.69,1677676261.31,1629816863.84,1570982491.17,1369138587.84,1303361588.12,1217566614.45,1151357425.06,1131982347.11,1168444523.17,925600744.17,574605597.65,533748767.73,486327280.72,458733563.96,430217639.9,129613875.81,127284946.43,100022425.51,62000009.91,50090436.35
常用指标,商誉,1127461873.92,1127461873.92,1127461873.92,1127461873.92,1127461873.92,1127461873.92,1129656225.53,1129656225.53,1129656225.53,1129656225.53,1209971223.09,1209971223.09,1209971223.09,1209971223.09,1209971223.09,1209971223.09,1209971223.09,1209971223.09,1234756072.93,1234756072.93,1234756072.93,1234756072.93,1234756072.93,1234756072.93,1234756072.93,1234756072.93,889142533.81,865222411.84,865247516.34,865474034.36,877534022.09,883597563.83,883597563.83,883597563.83,935140418.9,935140418.9,935140418.9,602697817.03,680163868.64,524677017.63,524677017.63,524677017.63,529696520.33,529696520.33,529696520.33,529696520.33,524934296.23,524934296.23,524703820.59,524677017.63,522718923.83,522718923.83,522718923.83,519183474.08,516889275.92,516889275.92,517515891.26,517515891.26,160583270.36,160583270.36,160583270.36,572387672.37,160868510.19,160583270.36,160583270.36,160583270.36,161675321.31,161675321.31,161675321.31,161675321.31,176001495.45,176001495.45,176001495.45,176001495.45,129129968.04,129129968.04,100849740.79,151403932.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,438317918.18,9377940842.22,7835356904.17,5153487209.59,966674184.89,9126553532.87,8274120273.82,4652416983.44,131843313.43,13904015800.54,6665020924.63,1982054648.14,-1684234045.85,9238252623.66,3648287506.92,-1133527154.46,-1767885694.26,501463191.38,-931455919.96,-4596606685.74,-3426409637.54,5658169507.13,2281308505.78,658593331.58,157570146.85,4436893031.04,2164333471.5,543684173.94,20415409.81,3336986800.09,2053074217.43,1239093832.81,10712414.31,2712191729.32,1879175971.47,986701975.86,98070152.61,3111457122.98,2058748956.99,1394841525.4,718631738.86,3187764269.63,2421543687.45,1567617823.13,364588203.11,1343951250.37,676392417.31,-229713856.12,-383323155.69,1583640757.09,607505260.55,-130934729.43,-258090938.96,2051973643.03,624684344.52,509266391.02,638904549.15,2122005453.93,1586483598.75,365796733.71,-304119268.03,1330588937.46,-85553452.86,-191809771.26,-96228636.04,156377216.11,111055538.23,102227412.95,66956623.65,197628548.47,16555702.3,-58817882.91,-89893103.05,54865500.87,121980759.33,107629001.9,-6720238.31,105030195.44,73339866.35,72635367.97,20746450.89,267806505.47,217508890.22,155357007.37,82778138.53,213907899.38,86369982.51,38865391.26,36055618.01,-46831498.09,54556288.72,44703077.79,20792694.45,146775628.53,,15518996.41,,124112883.52,47479716.93,1031975.78,-84431821.3,71736157.23,,5159265.04,,,,,,
常用指标,基本每股收益,-0.2,-0.41,0.15,0.16,0.09,0.09,0.02,-0.28,-0.43,0.04,-0.87,-0.67,-0.38,-0.36,-0.61,-0.93,-0.66,-2.2,-1.48,-0.79,0.02,1.17,1.22,0.76,0.39,1.22,0.74,0.38,0.16,0.4,0.34,0.2,0.14,0.54,0.46,0.27,0.15,0.59,0.51,0.34,0.16,0.53,0.85,0.56,0.25,1.09,0.89,0.55,0.16,1.09,0.8,0.49,0.27,0.98,0.85,0.57,0.32,1.52,1.2,0.64,0.3,0.83,0.5,0.31,0.14,0.49,0.52,0.35,0.108,0.3,0.37,0.3,0.09,0.48,0.4,0.26,0.08,0.35,0.27,0.37,0.16,0.574,,0.253,,0.443,,0.237,,0.394,,0.2,,0.385,0.369,0.25,,0.441,0.226,0.334,,0.4563,,0.431,,,,,,
