常用指标,每股净资产,33.222661,31.407796,29.54106,29.300519,27.402286,30.292827,28.413097,27.786902,26.807172,25.94449,24.794178,25.258835,25.824428,23.746985,23.06081,23.562577,23.025675,23.56975,22.945114,22.716632,23.016839,22.372557,21.075883,20.551169,20.516994,19.689582,18.785367,17.934892,17.886779,16.505848,15.779739,15.325314,15.625027,15.17303,14.980247,14.51269,14.648973,14.540278,14.458728,14.009821,14.611675,14.713749,14.016111,14.191127,13.656477,12.925513,12.295409,11.734826,11.39318,10.921209,11.127455,10.627455,10.977929,10.61322,9.46593,9.505581,9.393488,8.929767,8.681162,9.280116,9.630116,9.33686,9.140465,8.629069,9.186046,8.80007,6.500259,6.721558,6.582337,6.33,6.375974,6.524285,7.147272,8.156753,,3.774029,,2.59372,1.536279,0.603953,0.566426,0.859562,0.977038,1.581402,1.585628,1.6415,1.553018
常用指标,每股现金流,6.368295,20.324636,17.608835,12.526299,6.71081,16.050311,13.383264,9.347713,5.185758,14.330873,11.537629,8.862681,5.127234,15.375363,11.466112,9.236486,5.445841,11.268918,7.769854,6.143866,3.74792,11.23316,8.510914,7.02642,4.813617,12.33668,9.854005,7.151291,5.110792,9.870779,8.115537,5.933127,4.779629,9.495806,7.197859,4.542816,2.916133,6.967225,4.62922,2.803906,1.765614,4.51269,2.682079,1.484992,0.701611,4.419554,3.382917,2.642683,1.957404,4.978371,4.174244,3.161001,1.420216,5.751931,5.023604,3.941395,2.41186,6.456627,5.268139,4.085697,2.458139,7.164883,5.836046,4.372558,2.548837,4.535423,3.578051,2.503896,1.328571,3.254025,2.965974,2.211558,1.176363,2.814285,,1.888358,,6.404883,5.279767,4.583023,49.844252,,,,,,
常用指标,净资产收益率(ROE),3.2,18.0,15.8,9.6,3.5,16.6,14.6,9.5,4.6,11.4,9.9,7.6,4.9,19.2,16.1,10.1,4.7,12.2,10.4,7.8,3.9,12.6,10.4,7.7,4.6,16.9,14.2,10.1,3.5,12.55,9.0,5.8,2.7,10.89,8.1,4.8,1.5,9.1,6.6,4.6,1.7,14.2,12.3,9.1,4.1,10.25,8.5,6.6,3.2,9.52,8.2,5.6,2.3,6.13,4.0,3.3,0.8,10.62,9.0,7.2,4.2,10.88,,5.2,,,,,,,,,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,11.059245,15.20696,17.457031,16.096081,12.34141,13.786814,14.324583,15.129422,14.746196,9.896741,11.222384,13.08712,15.798953,5.541183,6.17252,5.744098,4.116571,6.988423,7.762998,8.458211,7.130626,6.958373,7.065687,7.495296,7.843804,7.280882,7.387878,6.582087,5.842902,7.973462,7.122129,6.695848,4.988829,6.573611,6.056603,5.406744,2.629102,6.01916,6.011543,6.151783,3.824167,9.781474,10.72162,11.574259,9.515739,6.562076,7.14872,7.984581,6.944444,6.14486,6.939209,6.618749,5.830903,3.525205,2.984204,3.749932,1.802384,6.105081,6.632944,8.621243,8.943072,7.54613,5.7514,6.994258,8.864519,9.14651,6.59967,5.630244,0.962152,-0.765574,3.693447,8.279752,6.295478,9.134698,10.558651,10.364127,10.237937,3.483642,2.90617,-3.638722,-73.41716,-63.53257,,-13.554927,-9.223504,-5.298072,-17.742624
常用指标,销售净利率,11.201875,12.730836,13.663222,14.367368,10.680026,11.492765,12.705593,13.285448,12.667141,8.615968,9.252674,10.679678,12.595088,5.542721,5.761888,5.343101,3.813611,6.267658,6.63857,7.047189,5.809748,6.004993,5.900503,6.196253,6.215134,7.355333,7.516081,7.498661,4.204937,5.20201,4.49045,4.127624,3.079445,4.687485,4.306506,3.742481,1.881884,4.600507,4.216192,4.326012,2.695253,7.296866,7.910978,8.539631,6.759578,5.116526,5.498412,6.096631,5.119271,4.864422,5.481594,5.329207,4.247155,2.992108,2.395844,2.89073,1.321479,5.314245,5.787177,6.74362,7.337851,6.116672,4.714854,5.603667,7.067356,7.164015,5.065235,4.426002,0.713626,1.446312,4.826622,8.851802,5.424668,7.600421,8.64956,8.707194,7.555218,2.272016,1.746783,-2.514563,-37.010376,-30.204012,,0.815267,0.7396,0.654744,0.650537
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,89.087639,89.372058,89.741717,89.663509,90.044572,88.765733,88.82554,88.499808,88.683998,88.578995,89.192361,88.700084,88.228397,89.241919,89.286532,88.949972,88.788255,88.058303,88.209349,88.197972,87.55462,87.530519,88.022643,88.033569,88.151413,88.005231,88.286032,88.674299,88.298228,88.469107,88.579318,88.8693,88.147791,87.951151,88.130072,87.989284,87.536575,86.796898,86.637696,86.852551,85.731049,85.313305,85.777371,85.645919,85.603383,85.553872,86.425775,86.867642,86.580071,86.125581,86.20218,86.454929,85.569097,85.68324,87.2018,87.032818,86.713381,86.320827,85.981521,84.911293,83.725148,82.857028,82.523181,82.691344,81.002373,80.947765,86.177122,85.700334,85.312113,84.586868,84.053819,83.447554,81.950575,79.50843,,89.249076,,93.467952,95.454404,97.812656,58.130996,26.462695,0.987702,89.929405,86.676352,81.597797,80.417361
每股指标,基本每股收益,1.04,5.56,4.75,2.9,1.0,4.67,3.98,2.61,1.22,2.83,2.41,1.91,1.21,3.89,3.18,2.09,0.95,2.79,2.36,1.8,0.89,2.63,2.12,1.57,0.93,3.06,2.53,1.79,0.6,1.99,1.4,0.91,0.41,1.62,1.21,0.72,0.22,1.33,0.97,0.68,0.24,1.96,1.66,1.25,0.54,1.22,0.99,0.76,0.35,1.02,0.89,0.6,0.25,0.59,0.36,0.31,0.08,0.97,0.82,0.68,0.4,1.0,,0.47,,,,,,,,,,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.94,5.54,4.75,2.9,1.0,4.67,3.98,2.61,1.22,2.83,2.41,1.91,1.21,3.89,3.18,2.09,0.95,2.79,2.36,1.8,0.89,2.63,2.12,1.57,0.93,3.06,2.53,1.79,0.6,1.99,1.4,0.91,0.41,1.62,1.21,0.72,0.22,1.33,0.97,0.68,0.24,1.96,1.66,1.25,0.54,1.22,0.99,0.76,0.35,1.02,0.89,0.6,0.25,0.59,0.36,0.31,0.08,0.97,0.82,0.68,0.4,1.0,,0.47,,,,,,,,,,,,,,,,,,,,,,,
