选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,20151231
常用指标,归母净利润,1058244024.62,4070632747.77,2978823094.86,2059627603.63,974916307.5,4272204565.03,3263402657.33,2238736714.04,929269677.23,3870135376.47,2813236062.36,1821916948.91,735953763.11,3188709584.89,2361420648.37,1507797620.56,641426707.25,2780360732.66,2206300342.46,1421411927.5,606926576.5,2313430074.14,1598945583.76,803737970.27,170402525.81,2303722676.44,1752633939.15,1066237994.02,402678706.76,1676862243.49,1105538891.85,321049500.0,1285428479.45,1407450173.96,999742200.0
常用指标,营业总收入,4060221001.34,16026312556.45,12197681954.69,8167927348.91,3922292893.48,16830541086.13,12603043409.4,8386193255.57,3802785098.41,15694755606.24,11606826969.9,7592428031.73,3334141811.9,14081373030.94,10474489912.73,6838308165.05,3078423636.94,12384916337.51,9012520782.14,5819772418.87,2574274208.31,10051128834.05,7147049354.03,4108674867.92,1379759476.15,10040439724.07,7531527427.92,4971411536.77,2224136914.84,9064998017.37,6557994317.65,2048922700.0,7240072446.82,5366481597.85,4458913100.0
常用指标,营业成本,2880121863.36,11709846718.14,8964965429.9,5956109337.13,2917892164.9,12413790449.55,9242455928.66,6131518012.17,2825714618.04,11308534454.64,8408492875.5,5596298388.8,2578041454.32,10627127457.42,7960814219.54,5198497626.3,2411695220.02,9262301258.59,6542543218.3,4265935595.56,1898558579.61,7412932169.72,5289939764.15,3156362013.06,1131867074.44,7438628526.63,5520776557.65,3730886161.86,1764727589.32,7258316677.28,5375709628.14,1694918100.0,5891764411.99,3802483080.51,3417169400.0
常用指标,净利润,1059617197.02,4076302031.42,2982405661.11,2063149514.88,974976899.73,4269175911.2,3262317161.7,2237406545.78,930185837.24,3864326491.41,2810846023.97,1820427535.53,735664087.87,3185550955.57,2358014973.76,1506580938.96,640320044.66,2780360732.66,2206300342.46,1421411927.5,606926576.5,2313430074.14,1598945583.76,803737970.27,170402525.81,2303722676.44,1752633939.15,1066237994.02,402678706.76,1676862243.49,1105538891.85,321049500.0,1285428479.45,1407450173.96,999742200.0
常用指标,扣非净利润,983604877.44,3624581661.66,2701197810.7,1842472252.47,855232293.27,3741807159.86,2839449830.78,1903397085.6,817959859.73,3703188544.28,2622792339.46,1665631023.22,645437841.61,2904148417.5,2112333874.39,1372778418.95,562060111.05,2632476489.56,2095759050.94,1320845811.17,558179910.56,2221818427.52,1550364252.16,804048076.12,200899619.66,2223572707.11,1721117086.75,1062594365.83,387633966.81,1555740287.04,1021845000.0,299734300.0,1201314597.85,1213708134.65,858810700.0
常用指标,股东权益合计(净资产),17828605767.28,16808570017.33,15670274348.39,14713500756.23,16883164388.11,15874980370.76,14871080422.01,13757625197.94,15433931969.68,14460411545.73,13376100601.14,12332967991.06,13174204216.9,12415274397.12,11525482086.52,10603749220.09,11429466414.65,10755751576.63,10150228434.5,9407156378.21,9811050649.83,9137392569.09,8379823944.74,7586575944.73,9224913928.33,5551303841.96,5000217144.96,4313813871.31,,3247574661.99,,1891760000.0,1570718184.22,2448352637.38,1627373000.0
常用指标,商誉,,,,,,,,,,,22566721.02,45133442.04,45133442.04,45133442.04,45133442.04,45133442.04,41064367.01,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1699187932.26,4743692351.84,3621486874.87,2377802849.73,1412435516.57,3730346896.27,3014914290.4,2360963885.49,1518671567.41,4827282098.55,4020374606.84,2979014148.04,1439163828.6,3057914218.16,1981142749.91,1144892571.23,433646077.61,3014326741.14,2173593961.33,1591602527.35,355943367.97,3437202711.65,2401877400.44,1470444399.04,-183694819.29,2297332006.05,2030765961.84,1911855656.99,1033277316.94,1910158768.71,1387306527.99,237534500.0,1163785701.2,1779243599.6,1083742800.0
常用指标,基本每股收益,0.59,2.26,1.65,1.14,0.54,2.36,2.53,1.24,0.72,3.01,3.17,1.41,1.23,3.59,3.94,1.7,1.07,4.63,3.68,2.37,1.01,3.89,2.69,1.36,0.29,4.27,3.25,1.97,0.75,3.11,2.05,0.59,2.38,,
