选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231
常用指标,归母净利润,1632712000.0,1321768000.0,3970159000.0,3099278000.0,1607206000.0,6745954000.0,6830755000.0,4149738000.0,2678657000.0,8670405000.0,8183833000.0,7217536000.0,3371860000.0,10276187000.0,6711397000.0,5872872000.0,2681072000.0,8374970000.0,6128220000.0,4937420000.0,2137039000.0,7862185000.0,4607358000.0,3591925000.0,1892109000.0,6599712000.0,4034802000.0,3156882000.0,1766899000.0,6371580000.0,3765524000.0,2907197000.0,1660907000.0,6061488000.0,3548886000.0,2674676000.0,1441738000.0,5375858000.0,3357044000.0,2415926000.0,1365107000.0,4801562000.0,3151432000.0,2172265000.0,1273480000.0,3964938000.0,2492136000.0,1809335000.0,1112757000.0,2980864000.0,2116352000.0,1480411000.0,1043663000.0,-6943355000.0,665578000.0,-182092000.0,863387000.0,4243424000.0,2602562000.0,1969034000.0,1196134000.0,5320779000.0,3001211000.0,2224105000.0,1161333000.0,4425150000.0,3546650000.0,2126709000.0,890805000.0,3068091000.0,3560627500.0,1307727740.0
常用指标,营业总收入,92203820000.0,455380420000.0,335093765000.0,237532712000.0,122272308000.0,552024638000.0,412617474000.0,298841527000.0,149949264000.0,633870422000.0,467324908000.0,334458860000.0,144452637000.0,592669072000.0,397043921000.0,289201742000.0,118026827000.0,500571647000.0,349487686000.0,251003187000.0,94423385000.0,400114623000.0,267973080000.0,180565193000.0,72724921000.0,338637609000.0,228084956000.0,159017379000.0,63106772000.0,289534523000.0,181201407000.0,126112573000.0,55197434000.0,243999864000.0,150801056000.0,101085487000.0,44180003000.0,219557579000.0,141280010000.0,95824655000.0,42574606000.0,217323972000.0,145399534000.0,100691551000.0,45381374000.0,215785772000.0,144646677000.0,96166552000.0,41878191000.0,202690241000.0,137274512000.0,91153210000.0,43623759000.0,221119698000.0,155280213000.0,107014192000.0,44852968000.0,230178204000.0,162084009000.0,106149762000.0,43010636000.0,206791816000.0,135831105000.0,89030188000.0,36667165000.0,165774042000.0,120290507000.0,75231597000.0,32513574000.0,153559231000.0,123552546170.0,92032634370.0
常用指标,营业成本,90113634000.0,441588623000.0,323536258000.0,228566665000.0,118658765000.0,533078519000.0,399938098000.0,288509974000.0,144971343000.0,610627073000.0,449733836000.0,320620931000.0,138012335000.0,571218254000.0,381062900000.0,277015841000.0,112295501000.0,480571671000.0,336271955000.0,240950534000.0,89682121000.0,384200258000.0,256998460000.0,172522957000.0,68993392000.0,325246672000.0,217950984000.0,153294197000.0,59894483000.0,276008889000.0,172499599000.0,119373832000.0,52683850000.0,236069186000.0,145793083000.0,97351110000.0,42432529000.0,213000156000.0,137104241000.0,92901625000.0,41191603000.0,213089921000.0,141276741000.0,97709872000.0,43793048000.0,211526719000.0,141605832000.0,93981253000.0,40598807000.0,198650963000.0,135022362000.0,89680970000.0,42219789000.0,232956052000.0,154236619000.0,106890849000.0,43888988000.0,225989237000.0,158116085000.0,103259489000.0,41412520000.0,200181823000.0,131789508000.0,86017346000.0,35126056000.0,160152617000.0,115794956000.0,72606145000.0,31456769000.0,150464540000.0,117502125430.0,88789514180.0
常用指标,净利润,1973600000.0,2522028000.0,5388364000.0,4072992000.0,2075202000.0,7904332000.0,7699234000.0,4700632000.0,3144854000.0,11406109000.0,10499361000.0,8678974000.0,4388882000.0,12931630000.0,8943380000.0,7356502000.0,3793525000.0,11607194000.0,8530086000.0,6590907000.0,3038068000.0,9382357000.0,5894947000.0,4276566000.0,2378509000.0,7576819000.0,4928520000.0,3778258000.0,2148738000.0,7570607000.0,4511377000.0,3498968000.0,1959480000.0,6711854000.0,4045844000.0,2917855000.0,1687621000.0,5969647000.0,3793135000.0,2827164000.0,1574740000.0,4948744000.0,3645625000.0,2460817000.0,1372885000.0,4341355000.0,2747225000.0,1961506000.0,1155839000.0,3077796000.0,1984122000.0,1357305000.0,1122339000.0,-10348039000.0,244211000.0,-456929000.0,827272000.0,3712567000.0,3085535000.0,2285331000.0,1370885000.0,5570615000.0,3355148000.0,2523443000.0,1344483000.0,5188211000.0,4215088000.0,2543613000.0,1022760000.0,3590315000.0,6024371900.0,2783436440.0
常用指标,扣非净利润,1491341000.0,450358000.0,3050671000.0,2326486000.0,1606854000.0,5103056000.0,5622745000.0,3218416000.0,2668559000.0,7553793000.0,7949007000.0,6981126000.0,3284546000.0,9668191000.0,6604340000.0,5618568000.0,2581676000.0,7032235000.0,5394919000.0,4259279000.0,2021783000.0,7171792000.0,4203482000.0,3280625000.0,1811154000.0,5812260000.0,3724088000.0,2962289000.0,1682490000.0,6152241000.0,3692409000.0,2971779000.0,1564451000.0,5466980000.0,3308890000.0,2508428000.0,1299241000.0,4570415000.0,2634207000.0,1789074000.0,1269799000.0,3820734000.0,2634070000.0,1783586000.0,1165744000.0,2867136000.0,1914745000.0,1428414000.0,965665000.0,1913554000.0,1354300000.0,839267000.0,925831000.0,-10812373000.0,274612000.0,-487160000.0,783395000.0,3445581000.0,2199779000.0,1670300000.0,1062527000.0,4846247000.0,2641239000.0,1982344000.0,980325000.0,3660187000.0,2906631000.0,1761082510.0,,2134332660.0,2492119400.0,1248558820.0
常用指标,股东权益合计(净资产),185926737000.0,183559438000.0,185823486000.0,180599451000.0,172518765000.0,182335866000.0,183381275000.0,170054916000.0,175045506000.0,167991165000.0,172341386000.0,175054995000.0,176703101000.0,161917562000.0,157247440000.0,155871204000.0,154492630000.0,151387759000.0,151413128000.0,144350438000.0,143179516000.0,140355307000.0,126191185000.0,118740877000.0,120454756000.0,116905508000.0,113810615000.0,105509329000.0,104662409000.0,102669444000.0,102064979000.0,101603386000.0,99120067000.0,97320481000.0,95745081000.0,91283575000.0,89523568000.0,83107703000.0,73117509000.0,72288992000.0,72644895000.0,71155024000.0,65471318000.0,64492490000.0,59327021000.0,58024508000.0,56457960000.0,55683256000.0,56321031000.0,55065219000.0,54662813000.0,53986360000.0,53793623000.0,52834587000.0,58438790000.0,57761542000.0,59355364000.0,58216143000.0,56175615000.0,55495190000.0,54870588000.0,53513175000.0,51208847000.0,49923221000.0,47526213000.0,46076302000.0,44822790000.0,11033336130.0,,10119954000.0,6569680200.0,3540512900.0
常用指标,商誉,47361000.0,47361000.0,53923000.0,53923000.0,53923000.0,53923000.0,50075000.0,50075000.0,50075000.0,50075000.0,54315000.0,54315000.0,54315000.0,54315000.0,55896000.0,55896000.0,55896000.0,55896000.0,160928000.0,160928000.0,161038000.0,160928000.0,161512000.0,161512000.0,161523000.0,161523000.0,163096000.0,163096000.0,163179000.0,163179000.0,163354000.0,163354000.0,164282000.0,164282000.0,165730000.0,165730000.0,165871000.0,173058000.0,173186000.0,173186000.0,173734000.0,173733000.0,265219000.0,265210000.0,270448000.0,270448000.0,258209000.0,258209000.0,278426000.0,278451000.0,348388000.0,336655000.0,371834000.0,375709000.0,506949000.0,506930000.0,507761000.0,514401000.0,563930000.0,563930000.0,546990000.0,546990000.0,1476415000.0,1476415000.0,1379943000.0,1003012000.0,1624302000.0,1624301890.0,,1624302000.0,1588883500.0,1102485800.0
常用指标,经营现金流量净额,-25065173000.0,15322753000.0,-19391096000.0,-21984978000.0,-25694659000.0,7847704000.0,-30735612000.0,-28406160000.0,-30747367000.0,5891801000.0,-22476964000.0,-14516419000.0,-21557680000.0,18153061000.0,-1569564000.0,167708000.0,-14542276000.0,17640008000.0,-2035781000.0,-8565449000.0,-12987113000.0,28031705000.0,1154638000.0,1414017000.0,-8893561000.0,17577933000.0,-10634670000.0,-5232028000.0,-13935490000.0,14049970000.0,-7305722000.0,-8106592000.0,-12871484000.0,18417847000.0,-14077850000.0,-14199872000.0,-16853505000.0,18558549000.0,-2944332000.0,-2849369000.0,-7611531000.0,15357382000.0,-2577235000.0,-4053589000.0,-5278064000.0,14969027000.0,-5952153000.0,-5732536000.0,-8632561000.0,20022146000.0,-1805325000.0,-4107785000.0,-6560368000.0,4386582000.0,-10628911000.0,-9171194000.0,-9244178000.0,-12631374000.0,-12039886000.0,-13500366000.0,-12742193000.0,-25120555000.0,-19123956000.0,-10713149000.0,-4644525000.0,-6810376000.0,417342000.0,-2255533000.0,-3035972000.0,6518228000.0,4262031000.0,3506533400.0
常用指标,基本每股收益,0.08,0.002,0.13,0.09,0.08,0.236,0.24,0.11,0.12,0.33,0.31,0.26,0.15,0.45,0.28,0.24,0.12,0.35,0.26,0.21,0.1,0.32,0.19,0.14,0.09,0.27,0.19,0.13,0.09,0.26,0.18,0.12,0.08,0.26,0.16,0.11,0.07,0.25,0.16,0.11,0.07,0.24,0.16,0.11,0.07,0.21,0.13,0.09,0.06,0.16,0.11,0.08,0.05,-0.36,0.03,-0.01,0.05,0.22,0.14,0.1,0.06,0.28,0.16,0.12,0.06,0.3,0.27,0.16,,0.24,,
