选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231
常用指标,归母净利润,2224542172.81,10345621735.27,7959428806.93,4878899277.05,2434085745.8,7361925588.6,5882122270.58,4544556733.98,1926223623.36,11944052177.22,8350419351.12,4552374800.0,1844953987.3,12186850692.42,9463762951.58,7791350647.65,3732067295.91,23631996672.59,21590195386.65,15088501900.43,5362825242.96,12695354955.32,7864390734.22,4002367918.42,1540624304.54,12563018204.22,9019082719.33,6339364413.24,2725832313.54,21448768283.52,15747434222.45,10009204831.14,5020535555.05,19170337569.64,11668343331.44,6169575197.07,3786154766.21,9075928087.45,5967795928.73,3741244976.65,1558783538.22,944405134.07,2254026165.79,3174482235.1,1547150249.71,5792349060.9,5009967783.29,3154015369.07,1510048384.13,5818471202.97,4641521566.64,3702803522.33,1627750029.32,10089628467.77,10791147191.48,9610011834.48,1221235361.38,7361961636.41,6321226380.83,5079492303.81,3070035214.63,12868848082.97,10601827236.22,8050877505.06,3930094761.81,5816227393.1,3704584433.9,669018915.96,88983712.82,6459207460.21,12100504312.55,9254520074.2,3869247024.65,12718334521.04,10548236292.38,8159722580.05,3675782896.33,13077141563.52,9274243885.59,4528019275.53,1433721014.13,12665528991.45,10451591888.61,7145272727.37,3072939241.13,9395231383.35,7137647079.93,4793532250.53,2546119981.36,6975724979.87,5323203372.19,3802981069.08,1708256851.17,4271932430.25,2639495623.94,1346050413.84,547816263.03,2561211724.76,1596521710.13,2992103910.0,1423556094.65,2274926309.41,1237832928.89,2251344987.14
常用指标,营业总收入,77061220744.65,317507793966.66,232436485308.62,151372399259.27002,72879660120.95,322115845919.76,242855678089.72,163251093257.79,80813621073.22,344868073284.2,255384172287.96,170222163444.3,78885818068.72,369057887767.24,279198940632.55,184257781495.08,86260725195.23,365342216708.55,274723069469.62,183789552053.57,83059668852.88,282281305156.09,200874599800.15,130164553854.46,60159674546.97,292434131781.57,217512948114.06,141321265034.01,65477841628.17,305506540733.92,225619697800.64,148722369524.27002,67546323159.5,289497791860.43,223310596892.93,145587950599.31003,72486966413.03,246421090505.95,176142895096.37,106724666938.35,48154709954.65,164117135498.74,122449103247.91,80943653803.99,41473161551.79,187789009928.26,143881425468.69,97792611108.31,46844989566.69,190025966573.58,142504434698.35,96259417102.86,46435928935.33,191511796586.65,146086148096.49,98100643194.97,47419467218.88,222856551230.36,167324609437.76,111149258130.54,54018291731.75,202413451160.48,149144302610.77,97935367670.4,44336601644.29,148525268999.44,106514822913.14,65480902055.53,32329563351.74,200638008565.03003,159792019800.16,103428438056.5,46813229106.44,191558985997.61,144242945046.07,94123802969.33,42975106320.65,162325565563.77,116531700455.54,73168106920.31,33402970001.04,126726124331.85,83754010844.06,49206669896.41,17804351866.28,58739037805.42,43133152206.04,28578834323.87,13264684678.43,44524208818.54,32611440779.95,22132679444.98,10573981136.97,33896761215.08,23767508329.91,15135982751.85,7091353317.49,29207824423.76,14673144272.94,30959219131.43,14964226609.69,28332185569.17,27769903668.36,25288681882.92
常用指标,营业成本,74556791813.96,306371531998.31,223993082756.58,146440010752.21,70318439799.32,316625748834.0,238343528243.63,159275677425.63,79363321334.53,335114602579.09,247607196275.55,166671238745.49,77395960686.7,359079030987.99,269563975104.13,175526325337.33,82723509498.79,337163259498.30005,247888366705.11,164911913652.65,75932799047.36,269744405092.34,191356255250.39,125619460821.73,57961765637.65,281774498110.39,208422715862.46,134930815455.91,62690404858.84,282143934778.97,207337153977.34,136701885673.83,60925667295.81,267977947591.25,211008028921.9,138092423476.18,67452996624.33,235680134509.02,167958545819.5,101375013160.07,45771421728.81,163401837800.0,119828000330.53,76942236856.99,39246764183.09,180550515935.21,137410598516.27,93527696490.47,44762680248.67,183054058733.43,136446520355.3,91448285921.12,44249941901.63,189467010870.13,143033905429.0,95824679359.92,46461271812.85,214640818873.43,159509674906.15002,104560881753.19,49991365598.35,186606666454.28,135945059103.77,87659049759.03,39500517163.04,142117550906.22,102263039924.18,65291958373.15,32202042581.74,193014426451.59003,143742885947.45,91375384966.86,41738731165.68,173607686315.52,129690719886.44,82571789559.99,37766652716.62,143657379514.54,103467230603.2,66709387849.04,31384725981.86,108422419641.05,68042292986.83,37954456752.71,13047489550.91,45201626646.96,32586375300.72,21417453757.27,9450930280.34,34474938201.68,24671050091.03,16412136688.93,8011467991.16,27783545521.05,19956643254.61,13050203553.46,6249065514.36,25497897761.65,12261074396.11,26562701369.3,12818616766.7,24918104992.81,25847373377.18,21904342672.78
常用指标,净利润,2516570890.83,11412105974.05,8907766439.17,5490378043.13,2766132400.94,8567649675.19,6888475940.28,5241787034.92,2286908499.59,13740916450.22,9668798137.29,5230056402.74,2181349061.49,14028915936.76,10987306606.37,9031134899.4,4362334808.15,26455020746.38,24097141413.29,16791918148.11,6059068503.45,14053241991.8,8747665324.36,4492743472.46,1778178764.74,13872155923.55,10039578708.75,7122219703.86,2946859612.76,23044284774.63,17181942991.18,10901132343.0,5534415617.65,20403137217.05,12520006957.51,6739088170.83,4167029541.86,9339042267.21,6197727950.08,3894665995.83,1570729411.15,645603594.18,2320702834.39,3293775649.35,1636725627.53,6090692217.89,5292059579.64,3325641093.21,1586212654.18,6040334623.22,4847191980.6,3813778029.39,1676832523.09,9955291949.42,10837312136.11,9685251701.39,1265581341.25,7735800167.04,6675977257.12,5324953140.65,3213572672.89,13340652368.4,10952712012.88,8317728894.25,4069024706.95,6095201718.08,3996824564.31,771580058.94,105946773.57,6601093119.91,12572895897.04,9718315296.55,4052060990.41,13422629748.19,11140934252.98,8671285188.59,3912476399.62,13600657239.89,9663740906.49,4713398515.19,1455525819.45,12534206629.27,10443723385.42,7311740675.01,3092431848.15,9439686461.52,7172834087.69,4819568547.57,2560775892.45,6974814300.63,5323203372.19,3802981069.08,1708256851.17,4271932430.25,2639495623.94,1346050413.84,547816263.03,2561211724.76,1596521710.13,2992103910.0,1423556094.65,2274926309.41,1237832928.89,2251344987.14
常用指标,扣非净利润,2193000000.0,9903000000.0,8036000000.0,4739000000.0,2399000000.0,6841000000.0,5488000000.0,4235000000.0,1576000000.0,10453000000.0,7334000000.0,3711448594.43,1643000000.0,10430000000.0,8687000000.0,7311000000.0,3493000000.0,23525000000.0,21010000000.0,14571000000.0,5204000000.0,12434000000.0,7839000000.0,4040000000.0,1660000000.0,11060000000.0,8715000000.0,6248000000.0,2783000000.0,20634000000.0,14963000000.0,9444000000.0,4912000000.0,17986000000.0,11475000000.0,6201000000.0,3960000000.0,8994000000.0,5586000000.0,3682000000.0,1520000000.0,1085000000.0,2075000000.0,3144000000.0,1523000000.0,5794000000.0,4798000000.0,3144000000.0,1499000000.0,6321000000.0,4675000000.0,3665000000.0,1605750029.32,4720000000.0,3003147191.48,2375000000.0,978235361.38,7009000000.0,6170226380.83,5045000000.0,3063035214.63,12585000000.0,10482827236.22,7948198000.0,3829094761.81,5464909000.0,3263584433.9,222617000.0,88983634.82,6958308000.0,12694695197.88,9714000000.0,4268437909.99,12545000000.0,10548236355.99,8254344343.02,3664782896.33,13247000000.0,9094990249.92,4473993433.86,1371816915.49,12743000000.0,10504081888.61,7158000000.0,3141709241.13,9352000000.0,7045647079.93,4792000000.0,2541297981.36,7048000000.0,5390419372.19,3843084000.0,1716821851.17,4356000000.0,2692138900.0,1363598190.17,,2562016285.59,1620797989.77,3003785630.75,,,,
常用指标,股东权益合计(净资产),227643234621.86,225190285810.03003,223314407513.48,222562620704.75003,223191772639.17,220163841711.33,218434985268.04,219357297576.43,222073397115.71,220137812311.31003,217905158338.2,215913297581.94,218146663086.8,215876354378.83,216224262167.77,214633685599.65,215327700571.41,210720573458.58,209306794574.64,207710274048.79,206250944167.29,200838221661.77,194756427898.5,190548875323.81,192422717717.23,192042397847.75003,187592761935.6,184077633366.41,191702931588.05,189576167578.07,183339293530.95,176291655604.68997,179820642743.62,174472404539.21,166703811322.88998,162322585581.94,164536988277.98,160252270884.21,128016188098.31,125686589417.96,123699777683.3,122146424921.34,123038626913.5,124014188374.01,126752890369.27,124204826146.71,123490317748.79,121838840151.0,121878322779.99,119957407164.18,118995979243.13,117911591583.16,120485463267.85,119959620394.59,119084341016.38,119688443356.4,114851141647.62,113469996300.27,112729428938.25,111379295131.22,114664954367.85,111322260249.84,108724607057.12,105738938323.68,105272254334.21,101219300776.16,98944616544.72,95642296781.52,98230073155.39,97837687378.02,104345432936.88,101848128894.12,98815673516.94,106079124602.21,91770098104.96,89070802306.99,90569628513.36,86533900655.65,82764952818.9,77863086194.37,80291983094.07,78926916844.93,76825595059.85,73849474886.1,45091302718.47,42013575724.71,39766076742.69,37275464466.54,38235365641.15,35690260972.47,33758495694.19,32238273391.08,29893320624.14,30687463772.97,28929524037.49,27636078827.39,26837844676.58,26290028413.55,26889193946.92,25281537075.58,16635694584.23,14301284606.36,14945689987.83,
常用指标,商誉,588627980.97,609015211.16,615666269.55,620160408.4,579679769.88,561281707.94,581381794.04,570363474.42,612964315.04,559126803.97,540809682.32,560322124.7,534772978.72,529991695.78,501030209.6,502312341.34,507407479.44,516422468.22,527109762.17,537894359.86,539002869.59,560518642.82,533827569.04,531617227.35,521453662.22,521901072.77,517780889.01,522001239.31,504886116.17,524024603.46,534962789.85,510949530.84,516712445.89,520886853.98,523336165.2,510923448.2,486009422.71,487784475.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,4417351113.4,33597182967.75,30843010585.2,16646963905.47,4355039917.42,27735926936.12,15638349281.42,5737552395.09,-3010465278.05,25302147693.51,13255435081.25,6237979170.88,-5323251857.83,44718962772.18,23860719354.61,14549744527.45,8898761718.58,59868871185.01,29505453610.37,28208926660.41,14013119234.21,28152547458.02,17084818813.25,10922117695.36,5015060938.15,33073719220.85,24872470734.53,13870312318.54,1355079433.1,45567781775.86,36751977541.37,19469401844.65,3590950191.23,33077273594.37,13128382767.8,6541390568.88,1950000822.82,22403256147.01,12879931850.63,11382302611.08,7684593362.31,21176796444.06,15399735890.52,9406583598.66,5077892363.28,28280465939.43,22205886828.19,14282052323.05,356035740.07,12090476634.05,9716908721.33,6554399088.37,1885974502.56,22185892055.95,13544053703.52,9967942970.09,6932938735.16,12142229747.98,5757622501.51,5406505036.77,2592841077.74,18855526363.85,14072908835.27,9985210260.14,3177181609.04,23993121981.11,18933989191.13,19761107975.98,14570931005.75,16243552045.84,2786934563.1,2180580951.82,4672394478.83,18885634310.87,19203441964.53,8323778858.59,7721566273.6,25213174145.47,19522095864.79,8718878782.98,1398093763.88,22721856909.4,15904028597.96,11927425680.07,5642285731.27,16798221429.58,13481277112.09,9523189702.82,4529258013.06,14630799102.61,12294906829.96,7281628777.8,3836007120.14,10790011185.1,7887142223.21,5647016620.25,2312583106.55,9037940166.36,3859634290.64,8995328806.01,5506190932.47,,,
常用指标,基本每股收益,0.1,0.48,0.37,0.23,0.11,0.34,0.27,0.21,0.09,0.54,0.38,0.2,0.08,0.55,0.42,0.35,0.17,1.07,0.98,0.68,0.24,0.57,0.35,0.18,0.07,0.56,0.4,0.28,0.12,0.96,0.71,0.45,0.23,0.86,0.53,0.28,0.17,0.41,0.27,0.17,0.07,0.06,0.14,0.19,0.09,0.35,0.3,0.19,0.09,0.35,0.28,0.22,0.1,0.58,0.62,0.55,0.07,0.42,0.36,0.29,0.18,0.73,0.61,0.46,0.22,0.33,0.21,0.04,0.01,0.37,0.71,0.55,0.24,0.73,0.6,0.47,0.21,0.75,0.53,0.26,0.08,0.8,,0.5,0.18,0.75,,0.38,,0.56,,0.3,,0.34,,0.11,,0.2,0.128,0.3,,,,
