选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231
常用指标,归母净利润,398291444.04,2161521950.25,1736768805.18,1436843988.19,639869007.13,3354288683.06,2513059914.54,1668172500.62,750886082.59,3339290323.66,2893708578.08,1953481816.68,993316742.83,2717983277.92,2285043404.25,1509598905.37,737395630.46,1990997442.19,1622943311.06,1113922799.95,624400541.35,1439082431.84,1099141059.69,662993259.09,163700268.34,1071086932.0,831137957.71,573001673.09,232893052.03,951561049.63,697122122.68,465349454.93,167378172.36,825350754.91,629428013.8,441633243.11,183714232.86,733765932.95,562888389.48,396575440.45,165729412.49,568357284.41,422760490.86,255654431.38,83526381.22,339597922.11,236984906.39,133625205.63,46529899.25,244444708.02,172862673.24,109417929.0,34194295.1,202783952.93,157591195.94,99100270.93,31117511.97,198046560.77,143118210.92,89122271.12,27814727.24,159151388.75,113165778.59,67932806.31,22999848.48,118772096.9,85189903.99,59340787.33,23730415.14,111915779.42,75807975.98,43684763.54,16871419.6,99237910.07,65667992.34,41404401.33,16619932.67,66264928.29,53552730.16,62261844.46,34158555.35
常用指标,营业总收入,4872243931.14,21386059440.13,15837781712.37,11183481970.09,4838670554.5,20685528503.12,14094996310.89,9197213461.57,4013364008.24,20074439569.16,15359070042.67,10757837805.16,5342014790.7,15838116672.04,12453952232.22,8191302400.34,3966498048.65,12866862661.2,9876764579.15,6663275494.19,3386317418.82,10305222374.39,7666408944.57,4809927826.11,1799899184.8,9158826503.64,6892193468.44,4596659434.77,2156112564.5,7816018656.41,5775097527.85,3584825699.13,1477251373.79,6361813149.33,4499668567.89,3032730012.66,1422379682.55,5854802051.16,4364055201.31,3003037177.28,1462626423.23,4725196552.35,3473561239.68,2207161079.63,965898754.69,3491245691.06,2400556278.65,1473410037.96,706487565.72,2601763184.78,1689718813.94,1112373427.99,496445612.8,2203478363.61,1603405147.68,1064275001.49,493271747.92,1866358387.54,1423716302.15,943872095.84,424914864.01,1521207411.62,1075236063.3,656906953.31,290971726.59,1206497219.76,897451544.97,598409118.86,277106093.63,1076654027.54,773600780.83,504376888.28,224069388.57,831508040.52,629362288.93,402240540.55,188043394.48,521999423.99,396033302.92,418348477.54,232384537.22
常用指标,营业成本,4466873562.23,18723697870.47,13700340369.35,9409399330.37,4107392593.05,17127454906.67,11282668367.12,7340013506.29,3148007701.73,16485223616.12,11885220245.18,8418375877.37,4128838104.97,12824025076.78,9719804916.22,6372460578.87,3020111167.85,10708055897.65,7877488431.48,5235377114.89,2548773945.51,8636621117.49,6205658407.1,3957453142.16,1604229218.99,7953050547.76,5807297268.34,3877256631.56,1839357078.72,6740910828.17,4893014442.62,2985156203.77,1295259647.79,5476398934.66,3811268070.72,2531727672.91,1208618919.3,5043810780.8,3722746445.46,2541475347.43,1278607308.26,4069936682.1,2970627433.6,1911790946.99,883691052.94,3082131279.6,2117227449.42,1307656352.82,647414872.83,2319355790.64,1493392499.63,985743956.41,456521210.21,1967928604.31,1427225521.35,952142437.24,457706855.41,1637471261.9,1258366220.48,840968502.28,393419633.14,1314694946.66,932698017.13,576131426.41,268399336.66,1075411084.21,800716780.3,533665158.94,254106902.95,935613520.47,669833337.42,442094943.85,202255568.78,718846966.08,547633339.9,345837247.36,162833713.71,447778344.98,333383702.21,352570685.71,195353044.02
常用指标,净利润,427892382.03,2349745100.66,1884229608.85,1539015907.08,672834432.98,3547919998.1,2654587935.45,1762306576.99,794083090.36,3535762438.79,3042196003.39,2054378436.42,1042998457.98,2902055941.79,2444279653.52,1614853119.82,787924196.02,2125755448.92,1723925045.56,1179757173.77,660899842.43,1531372795.39,1178204539.92,698856516.55,164777853.57,1162569223.38,902170209.96,617968579.91,247016305.25,1006999399.04,739488550.95,489992747.47,171405661.1,866373254.1,664239878.91,478149082.64,197273469.09,776488985.52,599892274.39,425103734.87,173294076.02,603323213.0,448007291.47,270607117.13,84435897.59,374428277.92,261207678.14,152154476.2,54055178.55,257745533.79,175673670.14,112607621.11,36161697.52,202212887.14,158184784.73,100211197.66,30593151.73,198592340.86,144784673.13,90141525.69,26854605.83,160503622.0,113021829.79,61389853.95,18624060.63,121386203.11,86940699.54,59334898.34,22629658.15,117409232.8,80546376.29,48892019.61,19281761.03,100962819.18,67003727.28,42667864.26,19923168.26,66264928.29,53552730.16,62261844.46,34158555.35
常用指标,扣非净利润,383654745.43,2103297979.67,1701039162.25,1414602746.85,628419046.93,3278143638.34,2452045964.31,1639193094.14,736146674.85,3244635278.97,2843305360.47,1919316677.77,978898346.42,2621495534.1,2228266483.48,1473382038.13,727501092.97,1914223587.67,1592775731.97,1091809264.73,615290682.24,1379398036.26,1064751345.55,640346816.66,149279460.21,1034124625.66,816488793.36,560338840.51,229700960.85,885197034.6,677900025.07,456027923.98,163165167.36,773202946.32,595158748.43,410336172.89,180090952.46,690135719.08,539714166.71,383185903.73,161965337.89,555590686.63,415410441.05,250882884.99,81272186.33,331583996.8,232842089.25,130842055.05,45006425.05,233526031.48,170713444.3,108204312.08,33612802.1,199316267.36,152000000.0,94331135.26,31471092.65,194566411.69,143100473.3,86776287.59,27138287.3,164910404.94,115808793.03,69402980.44,22791773.22,110749386.96,79534417.64,56582780.88,20475717.25,108752512.18,75577862.68,42950680.52,15845088.89,82913909.58,,39579319.69,,64221847.43,,60432956.17,33007382.8
常用指标,股东权益合计(净资产),26575300881.61,26137317160.24,25582652668.26,25182780497.6,26054019411.72,25252832672.0,23885058972.39,22917704049.75,23091500680.24,22014445151.45,21458392428.64,19916802150.24,19912896810.88,18503189493.35,17888910633.09,17143450653.78,16948726219.2,15896543868.23,12054593314.46,11453299465.8,11344149947.01,10494634415.33,10086226317.5,9358568018.72,8983143315.62,8733482036.89,7927536985.35,7113991566.69,6861839780.5,6566641398.85,6096684336.69,5839889065.91,5606741096.55,5428201892.67,5230764819.82,5017141566.34,4810498478.9,4612357337.22,4425264503.46,4245350324.79,4040926017.59,3858014021.02,3682257851.79,3497584932.88,3370570150.76,3283679233.49,3089711120.67,2989549297.26,2950561803.43,2900983783.58,2670163980.77,2651301948.03,2574082545.1,1728753654.15,1684548912.49,1616341932.4,1584524541.39,1553931389.66,1494595121.93,1436951974.49,1401778804.63,1374924198.8,1310672571.57,1259040595.73,1223820982.33,1205108371.7,1169719268.13,1137757466.93,1111867805.06,1090104068.59,1047333661.3,1015679304.62,995158752.74,975876991.71,376550174.59,352407684.83,,327134146.56,,196245884.94,139990040.48
常用指标,商誉,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69121895.47,69187760.82,69187760.82,69187760.82,69187760.82,69187760.82,69187760.82,69187760.82,69187760.82,62144352.63,62144352.63,62144352.63,62144352.63,15937836.87,15937836.87,15937836.87,15937836.87,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-2061445014.94,1561835267.72,-608426057.63,322526541.33,-1125953208.39,2149960286.48,725490924.37,1135152940.97,-144904942.11,3087812924.84,412283125.23,591574684.41,-442585322.81,2118032401.15,696509205.73,453927976.57,-549782050.83,2061859203.77,768660441.87,437688455.77,-305525303.14,1266944658.19,-25563441.12,-95688715.39,-256025497.37,821750684.06,149840234.59,219059799.38,-17943314.5,22640298.6,-271896799.32,-122690210.38,-282087007.43,480091350.99,6602297.33,147895786.48,-172497806.4,231000143.86,-90411335.84,43306645.1,-147154755.75,623653872.79,-86401128.25,-35806481.97,-203558064.72,153483783.19,-120430868.86,-133093838.36,-135745689.54,204106564.9,14427009.73,-63340483.65,-78556663.25,82187441.18,-135918718.2,-153730966.77,-75910254.9,-63868851.81,-149108272.74,-109667934.45,-108414618.46,101020421.89,-112539298.66,-107868131.1,-87394790.82,112079574.67,41872634.07,75734474.65,13348244.2,64357354.27,-80440650.65,-57927130.62,-31654552.26,42872811.31,-3006189.73,-44334699.19,-48387343.8,42546565.46,-177040.27,71163258.63,24892693.18
常用指标,基本每股收益,0.1901,1.0238,0.8478,0.7037,0.3071,1.6091,1.2019,0.793,0.3645,1.6163,1.3947,0.9399,0.4752,1.3152,1.1156,0.7355,0.4687,1.3037,1.5157,0.7395,0.5841,1.3455,1.0191,0.6177,0.1541,1.0422,0.8045,0.5614,0.2267,0.9316,0.8888,0.4553,0.2137,1.0525,0.8035,0.5638,0.2345,0.9368,0.9342,0.5063,0.2751,0.94,0.7017,0.4243,0.1386,0.56,0.3933,0.2218,0.1004,0.55,0.3899,0.2527,0.085,0.5,0.3924,0.25,0.08,0.49,0.36,0.22,0.07,0.4,0.28,0.17,0.06,0.3,0.32,0.22,0.13,0.63,0.42,0.24,0.14,1.04,0.72,0.45,,0.95,,0.89,0.49
