选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231
常用指标,归母净利润,391642372.21,2287723584.28,1941371834.93,929860823.22,565180793.18,1755226308.27,1410297093.19,684032363.23,457544157.23,2050908425.28,1869633727.67,1248104166.02,646721065.51,1596075000.09,1226059414.78,481352256.25,300790440.71,1180093116.13,1269514536.36,396451660.32,463076073.72,2266162950.77,1441847269.62,631317759.99,64876078.75,1894898038.16,2099901856.54,1114693145.21,602034276.45,-679896383.51,-351868052.11,-581203755.86,407196427.99,1682500604.11,1037547200.28,528822813.04,303706739.56,234068261.7,166657489.79,51559647.22,7430239.34,46048212.08,17649056.09,4064800.55,-4319162.71,3555296.31,-18125043.29,-8879377.34,418143.88,17213451.93,10449897.64,7104334.75,4421583.75,49253879.0,51943653.8,41407427.31,915601.3,49667114.44,52936935.65,38529997.36,14944340.3,81327506.62,63051044.86,35419312.12,12294014.0,51675034.93,52136955.76
常用指标,营业总收入,12642965921.25,51428944353.94,37590396336.0,23625285379.19,11494277784.77,44259532627.2,31521690619.22,19152842271.9,9814838543.39,34123706020.59,24646126045.64,15288729135.11,7214282592.17,34484678505.9,24668826279.35,14804606269.15,7064818390.46,30384494153.3,21628516375.83,12741557899.08,6426701439.05,28142547990.05,19502008239.72,11944215913.42,5379395655.7,23915823147.04,16262588185.9,9596253579.73,4642375376.42,22499664452.56,16090260772.99,9817282574.55,4275804922.35,9636635646.34,5625185466.75,2918281090.6,1398410620.62,12051500774.83,8237029514.75,4127033137.48,1594170278.37,4869278346.61,2844732394.26,1615265758.43,615184637.85,2060288682.23,1340220313.97,848947742.32,311044993.9,1405167937.95,996637122.21,640559966.45,303248901.68,1083643724.97,795478152.48,511199987.59,219010415.0,895970399.83,649457671.21,423200680.8,178539240.56,769244955.51,558522272.97,334276090.57,136878171.28,508770221.45,552281171.13
常用指标,营业成本,12265790384.7,48771695775.6,35211766117.61,22397490407.26,10850427894.96,41323493436.28,29542140610.84,18147134524.72,9268130417.27,31277198274.72,22292932760.99,13895374586.61,6826987570.81,31549722168.18,22539573082.22,14022435959.25,6837212373.39,29145220754.96,20489470695.53,12570034054.52,6042994484.6,25532910086.09,17780799236.24,11129650057.82,5151840129.42,21392205044.71,14574995881.53,8714483887.05,4378228587.25,20651455640.62,15032608936.2,9414380064.06,3923987741.36,7712429830.84,4424544240.54,2325626627.74,1071807085.08,11751641582.97,8011745810.61,4040247259.78,1570071464.68,4801762315.96,2826779192.62,1617527548.68,619593324.52,2095235422.12,1359794925.64,861695635.76,312233478.39,1406468100.18,986293730.78,630955118.96,296827826.46,1070733497.36,777564874.4,506230305.33,216644221.02,826485678.37,572563088.4,367806741.43,157208926.55,665985122.32,477563504.62,289210779.67,121132251.78,442884365.63,494434026.22
常用指标,净利润,400806549.78,2326824934.66,1966089231.57,942346617.42,567937938.12,1760733316.4,1407995364.06,680184899.07,455233995.34,2047323827.09,1868660972.39,1245493817.95,645668315.92,1590074552.1,1222607179.6,480025356.83,300588181.01,1183703600.33,1272479294.31,398320660.52,464893380.17,2268157010.86,1443444225.77,631764256.31,64483613.3,1891680152.49,2097548159.24,1114449690.76,600082688.29,-745658273.58,-375026616.41,-607568606.36,406998468.16,1685821546.88,1036613569.42,527880402.69,302027190.1,251567738.87,182773879.72,61300620.6,10100168.94,59961414.98,22232122.19,4027938.25,-4531494.05,-3502353.36,-22974522.07,-11862263.59,-1939840.53,12194062.32,8779882.48,6618825.85,4446881.84,56749922.28,58617177.5,44383815.74,2516584.81,67419327.15,72692283.71,53316748.77,21167497.81,106234559.67,82041786.39,45524411.85,16464770.36,64764979.56,65261368.11
常用指标,扣非净利润,239005515.99,1746588091.08,1503154146.09,605828635.05,357538203.11,1626064857.29,1186635289.6,574020676.99,351780092.5,1692994960.35,1684012043.14,1072863237.0,427603533.22,1494317674.23,1397961822.38,466898603.52,237301385.99,804797846.19,1025022941.91,223403647.54,432131351.87,2112419075.72,1385493378.63,607268138.45,307289351.77,906772872.82,1260636973.16,672659776.32,225372458.4,-3850682.35,237204177.35,-335869631.59,252060610.99,-214894224.61,224033563.99,131013132.11,57392516.99,214736234.6,152517703.61,51970650.85,13198911.7,42664235.43,13008704.84,-184762.42,-4693644.89,-24795701.94,-13939935.79,-8701255.88,644537.97,3417350.77,11504705.6,8091188.56,4405433.77,10054842.4,13601856.24,3124244.91,763353.69,47240980.69,50308789.54,36368436.09,13268115.05,79179315.9,,,,50057562.04,45895456.39
常用指标,股东权益合计(净资产),24889931022.92,24357948261.37,23274113870.34,20486920894.01,20478942078.72,19848981254.01,19454598556.5,18718338592.52,18760695394.88,18311776243.53,18150137042.34,17775467015.96,17937391455.61,17256920161.92,16919809165.46,16333889598.28,16256150627.02,15842276351.14,15955673994.47,14995839355.86,14992634006.23,14496252074.1,13676923008.28,12247146031.27,11704998474.8,11661693217.29,12090308407.77,11061627201.13,10530262048.67,9921354863.35,10440815403.04,10221581798.13,11219137317.35,4116005930.23,5485350092.51,5391544261.59,5435262238.02,5383122860.46,5318501030.31,5323877291.57,2883699958.81,2871328639.99,2832823962.21,1362768684.58,1391387027.51,1402742192.3,1330795315.0,1338199289.84,1376103253.4,1377816152.18,1375134528.24,1366773938.25,1392381906.48,1385935425.01,1373731281.39,1405918738.96,1394926746.45,1386580489.94,1391255971.63,756966100.02,722592440.12,703875028.82,,,,489245952.95,421957575.47
常用指标,商誉,3487654996.1,2703669154.54,1173941171.61,1173941171.61,1173941171.61,1173941171.61,1302622286.68,1302622286.68,1302622286.68,1302622286.68,1366907020.09,1366907020.09,1366907020.09,1366907020.09,1605132670.61,1757211595.04,1760827549.36,1760827549.36,1842989704.43,1842989704.43,1853331250.11,1773752550.11,1773752550.11,1773752550.11,1773752550.11,1773752550.11,2479144214.85,1718502539.69,1718502539.69,1718502539.69,1983670364.28,2005483397.79,1984588863.88,64244.29,2242311730.92,2242311730.92,2242311730.92,2242311730.92,2235612718.42,2235612718.42,987171222.84,987171222.84,987171222.84,3276423.4,3276423.4,3276423.4,12279923.2,12279923.2,12279923.2,12279923.2,12279923.2,12279923.2,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,792495295.84,4432801652.65,2296612307.33,1673167809.4,813872796.03,4015061392.51,1433655215.54,1765465636.38,1074223966.55,5295286916.67,4010990648.86,3663644604.2,2549953502.81,4124729586.77,2350197568.27,1863338546.17,936830670.71,1059076880.19,618177121.53,803783069.13,581858747.03,2469829699.5,1198286882.45,917659227.29,1112267310.07,2995881380.58,2016367494.78,1355344575.21,1441049102.42,1532292457.49,1699822637.05,545592856.44,1381455694.97,881338214.48,487392578.21,427687451.81,335379700.03,-44447633.88,328169286.46,-184328571.38,-203507510.32,255904261.53,356844249.36,51320789.33,37078167.05,-8739537.41,-43532801.57,-9302655.52,-4056350.97,-94251003.04,-122520004.39,-81241317.66,-13054329.68,-43740713.64,-44498826.95,-54018069.27,-25512501.37,-39057096.41,-73511239.1,-33992821.84,2917745.13,105843990.4,50283760.57,22709104.75,-8674708.68,64645982.36,8377806.53
常用指标,基本每股收益,0.05,0.33,0.28,0.13,0.08,0.25,0.2,0.1,0.07,0.29,0.27,0.18,0.09,0.23,0.17,0.07,0.04,0.17,0.18,0.06,0.07,0.33,0.21,0.09,0.01,0.28,0.31,0.16,0.09,-0.1,-0.05,-0.09,0.07,0.38,0.1,0.1192,0.07,0.11,0.16,0.02,0.01,0.06,0.03,0.01,-0.007,0.01,-0.03,-0.01,0.001,0.05,0.03,0.02,0.01,0.15,0.16,0.13,0.003,0.18,0.21,0.16,0.06,0.37,,,,0.27,0.31
