每股指标,调整每股净资产_期末股数,20.428323,20.236707,22.455973,22.897752,23.421454,23.19296,23.469758,23.737414,23.601261,23.379036,25.466795,25.126536,25.400606,20.500068,19.907665,18.982166,19.117284,17.441775,14.692679,12.445461,10.349558,9.419381,8.634301,8.332823,8.536585,8.291059,8.054261,10.839807,11.641817,10.958492,10.203218,9.026999,8.262691,7.34231,5.241525,4.560858,4.06902,3.626215,,3.365079,2.583413,2.903464,2.446854,2.424598,1.667752
每股指标,每股净资产_最新股数,24.886208,24.740647,27.076283,27.463474,28.009881,27.787908,27.599664,27.899362,27.511781,27.411558,27.120438,26.76103,26.956726,20.159081,19.564666,18.691832,18.763251,17.018401,14.314308,12.081805,8.956831,8.193016,7.612515,7.385517,7.40183,7.18834,6.979715,6.801771,7.051372,6.709491,6.235023,5.556051,5.114143,4.580859,3.056288,2.707431,2.465627,2.236144,,2.108183,1.70121,1.756938,1.536606,1.419004,0.923777
每股指标,每股经营现金流,1.067553,3.394558,3.152652,2.980471,1.394089,3.820873,1.538318,0.142747,-2.194369,-0.668413,-0.135368,-1.512637,-1.070251,-0.582806,0.642982,0.515536,0.536211,3.452696,2.240353,1.601695,0.32158,1.337189,1.380167,0.99794,0.234751,1.459289,0.941533,0.959741,0.307089,1.861619,1.921343,0.894408,-0.231023,2.879046,2.401793,1.430893,0.540222,1.548175,,0.677976,1.58721,0.561061,1.361643,0.11591,-0.175797
每股指标,每股现金流量净额,-0.227891,-0.247084,-0.402796,-0.529721,0.354304,-0.221154,-0.459664,-0.188684,0.039004,-0.666627,-0.593879,3.123563,3.996078,0.910008,0.069785,2.099427,0.89957,0.615965,0.524378,1.802537,0.133621,-0.048211,-0.032534,0.021254,0.08793,-0.20224,-0.304916,0.040404,-0.292953,-0.187756,0.284411,-0.090074,-0.097351,0.647254,-0.035984,0.037405,-0.028701,0.000206,,0.060232,0.117136,0.506999,-0.043922,0.053509,-0.063401
每股指标,每股企业自由现金流量,,-0.488877,,2.059911,,10.144667,,3.35527,,-4.546411,,-9.48047,,0.899729,,1.893556,,2.67803,,-0.808107,,2.264103,,0.749724,,2.805819,,1.882688,,0.367977,,-0.447271,,0.919588,,,1.652069,1.1308,,,-0.11971,,2.479297,,
每股指标,每股股东自由现金流量,,-4.01315,,-2.156669,,9.241766,,2.479718,,7.278226,,-1.266808,,14.931776,,8.322142,,1.012479,,-1.281731,,2.889167,,1.049458,,3.737409,,2.470487,,0.767484,,-0.387704,,2.239747,,,1.458736,1.537633,,,1.001123,,1.894647,,
每股指标,每股未分配利润,14.119497,14.053949,16.311958,16.694232,17.249759,17.030118,16.80913,17.081421,16.700595,16.254112,16.06654,15.72625,15.94682,16.617282,16.06614,15.127222,15.246615,13.326093,10.453171,7.999199,7.881527,6.921137,6.238973,5.951565,5.974306,5.712273,5.487614,7.373455,7.821707,7.217177,6.498227,5.303382,4.526784,3.586311,3.157055,2.469687,2.030826,1.578666,,1.344158,0.54228,0.599953,0.143998,0.470726,0.21991
每股指标,每股资本公积金,9.563656,9.558924,9.629506,9.629506,9.629506,9.629506,9.629506,9.629506,9.629506,9.629506,9.686189,9.686189,9.686189,4.208989,4.097537,4.09509,4.09313,4.091191,4.089209,4.087227,2.163716,2.162261,2.159991,2.157722,2.155452,2.149451,2.147181,3.402877,3.399734,3.396626,3.393448,3.390254,3.387112,3.38661,1.812349,1.812349,1.774773,1.774773,,1.774773,1.774773,1.844347,1.866172,1.272933,0.721921
每股指标,每股盈余公积金,0.5,0.5,0.5,0.5,0.5,0.5,0.479055,0.479055,0.479055,0.479055,0.295943,0.295943,0.295943,0.325709,0.323928,0.323928,0.323928,0.323928,0.21484,0.21484,0.246028,0.246028,0.197267,0.197267,0.197267,0.197267,0.160653,0.224914,0.220858,0.224914,0.109948,0.109948,0.109948,0.109948,0.052536,0.052536,0.052536,0.052536,,0.034916,0.034916,0.017474,0.017474,0.083382,0.067993
每股指标,每股留存收益,14.619497,14.553949,16.811958,17.194232,17.749759,17.530118,17.288185,17.560476,17.17965,16.733167,16.362483,16.022193,16.242763,16.942991,16.390068,15.45115,15.570543,13.650021,10.668012,8.214039,8.127555,7.167166,6.43624,6.148832,6.171573,5.909541,5.648267,7.59837,8.042565,7.442092,6.608176,5.41333,4.636733,3.69626,3.209592,2.522224,2.083363,1.631203,,1.379074,0.577197,0.617427,0.161472,0.554108,0.287903
每股指标,每股营业收入,4.234313,17.339219,12.862374,8.268856,4.42222,22.578323,17.231342,11.226178,4.581154,22.486387,16.821166,10.097665,4.845721,22.023517,17.013512,12.102258,5.948496,19.8696,13.140531,7.170088,3.492457,9.561023,6.737691,4.459755,1.981997,9.529628,6.975596,6.955981,3.644677,16.531955,12.598211,8.168797,3.35149,10.37319,8.20242,5.334759,2.410626,7.625457,,3.911785,6.024111,2.888587,5.332612,4.666507,3.6612
每股指标,每股营业总收入,4.234313,17.339219,12.862374,8.268856,4.42222,22.578323,17.231342,11.226178,4.581154,22.486387,16.821166,10.097665,4.845721,22.023517,17.013512,12.102258,5.948496,19.8696,13.140531,7.170088,3.492457,9.561023,6.737691,4.459755,1.981997,9.529628,6.975596,6.955981,3.644677,16.531955,12.598211,8.168797,3.35149,10.37319,8.20242,5.334759,2.410626,7.625457,,3.911785,6.024111,2.888587,5.332612,4.666507,3.6612
每股指标,每股息税前利润,0.421817,-1.390472,0.341751,0.103956,0.479734,2.652284,2.325238,1.562408,0.784299,3.423075,2.835959,2.154379,1.212757,6.1976,5.231762,4.061475,2.373629,9.295701,5.725599,2.722563,1.190601,1.960006,1.090281,0.683719,0.340492,1.619734,1.287721,1.362671,0.854388,5.2776,4.231481,2.727701,1.201423,2.980629,2.165959,1.307167,0.608786,1.504493,,0.780282,0.893444,0.561076,0.714572,0.609234,0.275557
盈利能力,净资产收益率(ROE),0.26,-9.63,-0.98,-1.22,0.79,5.35,4.44,3.0,1.63,8.47,7.08,5.83,3.46,23.63,20.97,16.17,9.69,55.24,38.86,22.01,9.0,15.48,8.2,5.17,2.89,13.43,10.73,7.91,4.95,42.19,35.04,23.74,11.0,42.12,30.94,18.96,9.76,28.02,17.84,,13.03,9.21,9.83,15.62,2.42
盈利能力,摊薄净资产收益率,0.262886,-10.22564,-1.004128,-1.223027,0.784154,5.298083,4.457642,2.96533,1.622878,8.093624,6.813695,5.633617,3.146465,21.602372,19.690356,16.041916,9.24684,40.814603,29.562654,16.610127,8.507506,14.498541,7.98591,5.143712,2.849365,13.018758,10.437817,8.134537,4.826158,35.365287,30.476551,22.013072,10.422086,28.011555,26.742023,17.302621,9.307272,24.648467,,13.505375,12.402391,8.805651,9.370114,10.278168,2.392607
盈利能力,净资产收益率_平均,0.263657,-9.632435,-0.991103,-1.215846,0.787274,5.334206,4.472884,2.991482,1.625839,9.327553,7.816932,6.426301,3.600423,23.420151,21.05432,16.788329,9.694677,55.101962,37.602775,19.796013,8.886411,15.436142,8.209575,5.209952,2.889201,13.467318,10.643859,8.190095,4.946061,42.032902,35.137589,24.130775,10.995365,37.646153,30.886108,18.952134,9.761539,27.997243,,14.94821,13.032901,9.394731,9.742948,12.450809,2.392607
盈利能力,净资产收益率_平均_扣除非经常损益,-0.167522,-10.025484,-0.835574,-1.631958,0.653899,4.721235,4.043604,2.749651,1.600493,7.780026,6.92884,5.741167,3.447518,22.998598,21.004202,16.712843,9.681801,54.860543,37.387027,19.739648,8.852086,14.805024,7.668974,4.843862,2.805417,11.8976,9.282734,7.043342,4.207625,40.340939,34.153066,23.208681,10.312183,35.938232,30.20199,18.279394,9.279432,24.443222,,,10.375922,7.61014,8.437324,12.335114,1.526541
盈利能力,摊薄净资产收益率_扣除非经常损益,-0.167032,-10.642894,-0.846554,-1.641598,0.651308,4.689263,4.029825,2.725613,1.597577,6.750817,6.039582,5.032994,3.01284,21.213539,19.643484,15.969787,9.234558,40.635782,29.393036,16.562833,8.474645,13.905757,7.460037,4.782277,2.766736,11.501323,9.10304,6.995563,4.105623,33.941718,29.622626,21.1719,9.774524,26.740734,,,8.847601,21.519546,,,9.873952,,8.114453,,
盈利能力,息税前利润率,9.961884,-8.019233,2.656982,1.257209,10.848269,11.747037,13.494236,13.917545,17.120122,15.222881,16.85947,21.335425,25.027386,28.140831,30.750633,33.559649,39.903019,46.783533,43.572055,37.971132,34.090662,20.499966,16.18182,15.330864,17.179242,16.99683,18.460373,19.589925,23.442091,31.923631,33.587952,33.39171,35.847447,28.733966,26.40635,24.502836,25.25427,19.729874,18.418713,19.946964,14.831135,19.423921,13.400051,13.055473,7.526419
盈利能力,总资产报酬率,0.603164,-1.885336,0.456722,0.138071,0.624808,3.601646,3.204391,2.157314,1.070961,5.904383,5.163381,3.996732,2.387065,15.839199,14.98492,12.38575,7.93921,39.689346,26.45027,13.245036,5.380422,9.808563,5.690952,3.623577,1.805136,9.084474,7.41699,5.600487,3.575302,23.397805,19.207972,12.346677,5.492477,18.51561,13.834645,9.004166,4.566208,13.064265,,7.354757,8.801823,5.642799,7.691343,7.222258,3.232807
盈利能力,总资本回报率,0.880797,-2.692448,0.644548,0.19586,0.88393,4.826246,4.236435,2.779533,1.422207,7.605695,6.470985,5.027278,2.969156,20.483095,19.415475,15.836877,10.13104,53.080475,35.443978,17.687252,7.348499,13.417079,7.730438,4.882675,2.459248,12.28973,10.015514,7.598695,4.872668,34.423058,28.248516,19.107583,8.73967,29.635127,22.635735,15.2292,7.528294,20.818786,,11.306403,15.434483,9.845003,13.376195,12.549078,6.239409
盈利能力,投入资本回报率,0.661401,-3.001235,0.67065,0.124235,0.766058,4.074056,3.267835,2.088863,1.07204,6.077752,5.058076,4.091902,2.328408,16.882112,16.503705,13.300063,8.331457,44.651203,29.675685,15.041161,6.304304,11.988882,6.708985,4.269107,2.264611,10.81254,8.574257,6.434401,3.991007,29.548439,24.072403,16.327102,7.498948,25.387912,19.289549,12.520275,6.513642,17.940417,,9.705473,12.559877,8.246432,11.876132,12.037942,5.73124
盈利能力,息前税后总资产报酬率_平均,0.452579,-2.147009,0.453902,0.068716,0.534742,2.99621,2.434424,1.592577,0.600719,4.660149,4.001971,3.231143,1.860715,13.040482,12.723858,10.397743,6.535943,33.475007,22.22591,11.309209,4.61918,8.813717,4.962112,3.1673,1.664195,8.037347,6.406255,4.781768,2.950524,20.391621,16.680921,10.74673,4.363219,16.192895,10.803439,6.853785,4.028282,11.405054,,6.369737,7.297084,3.117635,6.897406,6.913728,0.564153
盈利能力,毛利率,19.084514,7.287441,8.189733,7.924336,14.622021,20.543264,22.011763,23.297425,22.911404,20.146738,21.844063,26.647666,31.031791,34.387043,40.186245,41.631262,47.501246,52.874344,49.052529,44.06452,40.439776,28.173364,27.959684,26.437612,29.684873,27.804467,27.712085,27.650994,30.664213,40.840735,42.149691,41.743433,43.694645,38.719422,36.773775,34.920797,36.218505,30.777908,30.615701,29.399145,29.205724,29.325326,23.719579,22.42778,18.334332
盈利能力,销售净利率,1.539365,-14.783884,-2.237767,-4.233809,4.849592,6.376677,6.982663,7.18444,9.602953,9.716631,10.874534,14.813117,17.386163,21.732535,24.886087,27.25095,32.127187,38.578211,35.574619,30.934659,27.519843,15.754151,11.431755,10.726276,13.423004,12.460749,13.303902,14.172924,16.620509,25.744773,27.16077,26.950451,28.477176,22.340316,20.620652,18.651053,19.185585,14.463892,13.035705,14.493993,7.127749,10.731678,5.439498,6.200712,1.313427
盈利能力,成本费用利润率,4.32283,-13.061905,-2.177747,-3.529775,6.803615,9.513402,11.891396,12.765527,16.295219,14.910581,17.265724,23.343694,30.084796,37.092038,42.831059,49.594154,66.057527,88.010044,76.742934,59.795048,50.135058,22.331745,15.954973,14.816825,18.014497,17.257157,18.917933,20.530205,25.985254,43.2476,47.050524,46.301322,50.020163,35.821694,31.772415,28.535992,29.487758,20.811628,19.079043,20.814477,11.196826,15.823634,7.411562,7.264228,1.983955
盈利能力,营业利润率,4.6334,-12.805791,-1.767404,-3.077721,6.857617,8.508072,10.30076,10.862598,13.646177,12.859441,14.595731,18.934072,22.81937,27.100746,29.885374,32.879881,39.641128,46.089755,42.733046,36.572241,32.270076,17.615671,13.293149,12.462952,14.583725,14.425259,15.860051,17.068107,20.72559,29.829488,31.56824,31.253846,33.155322,25.908711,23.478928,21.607539,21.964952,15.127211,15.02434,16.629242,7.616701,11.459935,5.651801,6.436113,1.455462
盈利能力,总资产净利率_平均,0.093548,-3.430268,-0.363345,-0.446109,0.286061,1.999197,1.695458,1.142315,0.609672,3.82679,3.364446,2.796874,1.669477,12.249098,12.143802,10.06396,6.386869,32.639869,21.515192,10.744895,4.340074,7.492154,3.999353,2.537512,1.409226,6.615227,5.28864,4.012437,2.512761,18.561973,15.219899,9.768298,4.299504,14.06478,10.286045,6.358049,3.391432,9.43033,,5.287785,4.095537,3.065719,3.053554,3.444581,0.564153
盈利能力,总资产净利率_平均(含少数股东损益),0.093204,-3.475719,-0.384661,-0.464971,0.279313,1.955092,1.658129,1.113637,0.600719,3.768715,3.330435,2.774918,1.65826,12.23226,12.127101,10.057419,6.39211,32.728267,21.595453,10.790584,4.34337,7.537846,4.020411,2.535244,1.410443,6.660027,5.345228,4.051841,2.534899,18.869132,15.532454,9.965004,4.363219,14.395666,10.803439,6.853785,3.468933,9.577361,,5.344162,4.2301,3.117635,3.122156,3.43022,0.564153
成长能力,归母净利润,77342804.67,-2990853048.26,-321419095.66,-397086612.7,259660948.8,1740476559.55,1454462386.07,978049645.95,527835068.25,2622830701.82,2184604963.07,1782311792.29,1002729281.42,5148322057.78,4554278068.17,3544361312.38,2050908628.65,8222464582.14,5013997098.83,2384277231.95,912665613.03,1404305717.77,718697534.79,449108359.18,249333578.21,1099604696.15,858635575.24,653622263.71,402193916.0,2805177399.57,2246453634.7,1445907095.49,630116875.3,1516972375.67,966233454.67,553812673.66,271296021.02,651603435.84,426127298.76,336595684.28,249434729.62,182899091.78,170216299.54,172422075.78,26129567.13
成长能力,营业总收入,5005834695.33,20498545487.94,15205987951.61,9775499092.82,5227980324.55,26692250312.09,20371012469.12,13271666135.79,5415872264.25,26583562971.87,19886099371.15,11937530032.97,5728645197.37,23656904446.79,18275329432.79,12999829246.73,6389670462.8,21385490181.86,14157355715.32,7744111834.98,3318174887.67,8968239726.92,6319954573.19,4183250364.38,1859113389.18,8937537830.45,6543117013.28,4660507354.81,2441933658.58,11076410224.91,8440801408.26,5473094129.32,2245498504.6,6950037580.36,4921452254.17,3200855785.03,1446375859.83,4575274408.82,3297190022.83,2347071069.12,3614467091.43,1733152483.82,3199567497.23,2769088717.41,1989418500.91
成长能力,净利润,77058105.55,-3030481339.03,-340274728.9,-413876024.3,253535747.11,1702078732.0,1422439204.84,953495009.21,520083676.42,2583026749.75,2162520772.23,1768320293.93,995991605.91,5141245182.65,4548014559.53,3541832152.54,2052493104.91,8244293885.16,5032659576.45,2394365243.04,913349890.85,1412870037.29,722481726.48,448707004.64,249548872.45,1107097234.53,867851190.21,660045948.65,405738412.9,2851596774.18,2292586668.25,1475023587.14,639454583.49,1552660411.22,1014835576.28,596993313.19,277495670.17,661762769.13,429811973.31,340184334.14,257630147.53,185996350.94,174040431.34,171703232.96,26129567.13
成长能力,扣非净利润,-49142072.59,-3112893923.44,-270980177.42,-532986058.74,215670738.91,1540472777.13,1314872077.67,898984225.91,519606110.63,2187678938.3,1936409214.77,1592292175.78,960144930.88,5055654475.55,4543436850.2,3528941955.22,2048414056.24,8175623583.24,4974029350.7,2365701762.54,897365659.66,1346889616.44,671371259.06,417550680.68,242103140.76,977394645.38,751134531.65,562520396.11,342252247.5,2692259798.03,2183510051.38,1390655543.86,590965458.8,1448150741.41,944831699.0,534154100.0,257897134.17,568887726.39,402549927.9,,198583218.74,148156200.0,147406127.2,170819900.0,16671300.0
