选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070630,20061231,20051231,20041231
常用指标,归母净利润,4392391000.0,18362618000.0,14811266000.0,10701474000.0,5150787000.0,22215074000.0,15695439000.0,11902158000.0,6025004000.0,26096971000.0,19419540000.0,13648610000.0,5907923000.0,26680796000.0,18767908000.0,13490009000.0,5621071000.0,24690556000.0,17872402000.0,12307363000.0,5005139000.0,22392983000.0,14879203000.0,9316253000.0,2970391000.0,20197378000.0,14688564000.0,9284178000.0,3885577000.0,17935281000.0,12646122000.0,8008700000.0,3421661000.0,16057235000.0,10528783000.0,6523039000.0,2878644000.0,13999610000.0,9123331000.0,5822183000.0,2571787000.0,12645478000.0,8114419000.0,5330703000.0,2294367000.0,11734664000.0,7825914000.0,5155974000.0,2002424000.0,10344658000.0,7125938000.0,4755435000.0,1628060000.0,8629127000.0,5092746000.0,3188436000.0,1211114000.0,6948849000.0,4989780000.0,3639152000.0,1703642000.0,4246221000.0,2017623000.0,3378096000.0,1389665000.0,6599072000.0,3675760000.0,2220998000.0,944844000.0,3643843000.0,2385417000.0,1524780000.0,705855000.0,3143404000.0,1248719000.0,1240156000.0,308802000.0,31835000.0
常用指标,营业总收入,231582129000.0,1029784460000.0,728403247000.0,489199045000.0,256762012000.0,1067171337000.0,758125120000.0,516136718000.0,274948792000.0,1137993486000.0,806463195000.0,541059991000.0,273538545000.0,1096312867000.0,798421540000.0,540496534000.0,264477801000.0,1020010179000.0,735474689000.0,488514865000.0,233954738000.0,910324763000.0,624007869000.0,370789433000.0,145102647000.0,830452157000.0,561356874000.0,352934879000.0,157089287000.0,730123045000.0,489870617000.0,308980930000.0,131648728000.0,680981127000.0,460384535000.0,288960909000.0,123065019000.0,629327090000.0,423885124000.0,266727199000.0,118678000000.0,600538730000.0,413049712000.0,262894264000.0,117331390000.0,593302675000.0,412504591000.0,262186875000.0,108142908000.0,586789590000.0,391511105000.0,236037623000.0,89262473000.0,484312928000.0,303176903000.0,184531910000.0,66336072000.0,457366110000.0,324269747000.0,211406095000.0,87356008000.0,470158793000.0,302094450000.0,179320347000.0,70290450000.0,355520769000.0,224875892000.0,130220364000.0,51330836000.0,226140708000.0,135329857000.0,82235821000.0,32888122000.0,177487288000.0,73353069000.0,158488092000.0,114125346000.0,88730028000.0
常用指标,营业成本,225451648000.0,994819170000.0,705187446000.0,471145049000.0,248963871000.0,1024055454000.0,731345403000.0,495400384000.0,265942631000.0,1086211111000.0,772686665000.0,518128967000.0,264336586000.0,1047018771000.0,766418831000.0,517927956000.0,256101136000.0,976576305000.0,709894029000.0,471170310000.0,226721590000.0,876529485000.0,602158652000.0,357179689000.0,140374432000.0,798742882000.0,540261659000.0,339423939000.0,150991513000.0,700666204000.0,470882214000.0,297349407000.0,127107859000.0,660944144000.0,447413680000.0,280605736000.0,119228224000.0,611120862000.0,412055476000.0,258831633000.0,115240763000.0,584261720000.0,402862495000.0,256431804000.0,114495081000.0,578531380000.0,402985697000.0,255709566000.0,105801821000.0,574484948000.0,382834170000.0,230407676000.0,87349086000.0,473646941000.0,297221231000.0,180775332000.0,64897266000.0,448264212000.0,318243483000.0,207016462000.0,85428492000.0,464434123000.0,299089236000.0,175169967000.0,68650114000.0,347495017000.0,220168691000.0,127358913000.0,50239470000.0,221582998000.0,132668137000.0,80521793000.0,32156249000.0,173089500000.0,70930768000.0,156442022000.0,113363403000.0,88559969000.0
常用指标,净利润,4900540000.0,21686845000.0,17228760000.0,12561951000.0,6101010000.0,27078377000.0,19961114000.0,14958258000.0,7092243000.0,32328729000.0,23402347000.0,16491578000.0,6897516000.0,31794290000.0,22267760000.0,15923774000.0,6441060000.0,29315202000.0,20771169000.0,14098555000.0,5640943000.0,25708674000.0,17386839000.0,10887021000.0,3534577000.0,22623691000.0,16383587000.0,10316462000.0,4366989000.0,19838408000.0,14154195000.0,8893881000.0,3617896000.0,16919190000.0,11123106000.0,6919637000.0,2998500000.0,14850831000.0,9701548000.0,6199189000.0,2686797000.0,13374434000.0,8572949000.0,5594097000.0,2385667000.0,12060010000.0,7900208000.0,5261554000.0,2006847000.0,10439383000.0,7208190000.0,4794957000.0,1644956000.0,8670856000.0,5110711000.0,3222658000.0,1217880000.0,6976521000.0,4981688000.0,3625676000.0,1691857000.0,4316636000.0,2072019000.0,3425171000.0,1413703000.0,6731705000.0,3736648000.0,2245648000.0,944582000.0,3706291000.0,2373375000.0,1508419000.0,704259000.0,3148566000.0,1248508000.0,1497590000.0,441689000.0,83252000.0
常用指标,扣非净利润,4213557000.0,15997757000.0,13868761000.0,9879419000.0,4975412000.0,21325484000.0,14775508000.0,11150727000.0,5776606000.0,24580442000.0,18432954000.0,12897085000.0,5663839000.0,24088741000.0,17878384000.0,12766990000.0,5384095000.0,22429809000.0,16505358000.0,11267473000.0,4805556000.0,20564157000.0,13823656000.0,8586677000.0,2799225000.0,18314645000.0,13635654000.0,8526919000.0,3646631000.0,16695417000.0,12050052000.0,7143950000.0,3297384000.0,14770950000.0,9861298000.0,6052346000.0,2842760000.0,12928512000.0,8922537000.0,5792843000.0,2497235000.0,11584459000.0,7563762000.0,4783203000.0,1934996000.0,10563661000.0,7050004000.0,4645754000.0,1806645000.0,9543406000.0,6690548000.0,4461010000.0,1528478000.0,8119220000.0,4800883000.0,2981470000.0,1152267000.0,7636830000.0,4905080000.0,3572710000.0,1703571697.64,3929570000.0,1862348000.0,3276300000.0,1344379000.0,6195110000.0,3523694000.0,2110853000.0,944787872.0,3569580000.0,2214756000.0,1380680000.0,582622000.0,2024280000.0,,1249614000.0,293404000.0,22455000.0
常用指标,股东权益合计(净资产),437716676000.0,426954855000.0,431032231000.0,430589062000.0,427592617000.0,422596822000.0,419404639000.0,414056676000.0,417462181000.0,417119773000.0,410507049000.0,400525512000.0,390162723000.0,385920052000.0,369447089000.0,364195982000.0,353550820000.0,346492996000.0,334267721000.0,325736604000.0,317614459000.0,313639090000.0,276176163000.0,267944983000.0,263889899000.0,262021574000.0,221849525000.0,215519001000.0,210132295000.0,207334855000.0,200360866000.0,192296202000.0,185588428000.0,178648845000.0,159110520000.0,153448287000.0,151334938000.0,148715986000.0,145396128000.0,141369432000.0,132096009000.0,128819165000.0,123663258000.0,110913078000.0,106399553000.0,105183346000.0,95874496000.0,88329875000.0,85874081000.0,83824716000.0,79574150000.0,76740259000.0,75024411000.0,73206559000.0,69397714000.0,67487023000.0,66945667000.0,65718772000.0,62673980000.0,61335308000.0,59976107000.0,58231420000.0,53823310000.0,55045042000.0,55190246000.0,54079233000.0,50940198000.0,49440250000.0,49280106000.0,48301263000.0,46664993000.0,45881322000.0,43417441000.0,5273838000.0,,2845135000.0,1620968000.0,1325597000.0
常用指标,商誉,49762000.0,49762000.0,49762000.0,49762000.0,49762000.0,49762000.0,55617000.0,55617000.0,55617000.0,55617000.0,165388000.0,168762000.0,164345000.0,163518000.0,350794000.0,351520000.0,354401000.0,359499000.0,514807000.0,523490000.0,534678000.0,541705000.0,601231000.0,581137000.0,118841000.0,118841000.0,228713000.0,228713000.0,228713000.0,228713000.0,228713000.0,228713000.0,200506000.0,200506000.0,194651000.0,194651000.0,194662000.0,194662000.0,189226000.0,189756000.0,188521000.0,103293000.0,103293000.0,103293000.0,103293000.0,103293000.0,100145000.0,100145000.0,100487000.0,100487000.0,100135000.0,100135000.0,100135000.0,100135000.0,100135000.0,100135000.0,,,,,,0.0,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-62576016000.0,2956977000.0,-79756621000.0,-79457258000.0,-38946530000.0,-31423832000.0,-89018002000.0,-81676283000.0,-46593910000.0,20412048000.0,-43182574000.0,-19342977000.0,-39215590000.0,56134952000.0,-1167520000.0,-19604382000.0,-41097977000.0,-7303911000.0,-48231132000.0,-56186368000.0,-50135350000.0,40109248000.0,-31207044000.0,-48078512000.0,-42398833000.0,40005838000.0,-19941601000.0,-32471913000.0,-39630503000.0,5447861000.0,-47638249000.0,-45888144000.0,-40663574000.0,25404178000.0,-19843228000.0,-25456858000.0,-19572435000.0,37137579000.0,-9540664000.0,-13739795000.0,-10860188000.0,50375107000.0,9983718000.0,6889144000.0,-1831228000.0,6742000000.0,-13534881000.0,-11941774000.0,-1162043000.0,-9313980000.0,-11238158000.0,-9766510000.0,1355145000.0,4719740000.0,1925451000.0,-3317649000.0,-2457834000.0,-12576311000.0,-17573794000.0,-12570015000.0,-4244915000.0,6252570000.0,48199000.0,1420527000.0,2773107000.0,17474452000.0,7456147000.0,6987695000.0,2001488000.0,7299850000.0,-4388843000.0,-4182943000.0,945850000.0,9420835000.0,3844341000.0,6336949000.0,4576682000.0,2843455000.0
常用指标,基本每股收益,0.28,1.18,0.96,0.7,0.34,1.46,1.02,0.79,0.399,1.73,1.29,0.91,0.389,1.76,1.23,0.89,0.364,1.6,1.15,0.79,0.31,1.5,0.99,0.62,0.183,1.4,1.04,0.65,0.281,1.26,0.9,0.56,0.252,1.16,0.78,0.47,0.212,1.03,0.67,0.43,0.189,0.98,0.67,0.43,0.186,0.95,0.64,0.42,0.16,0.84,0.58,0.39,0.13,0.7,0.41,0.26,0.1,0.64,0.4,0.29,0.14,0.34,0.16,0.27,0.11,0.53,0.3,0.18,0.08,0.32,0.21,0.14,0.079,0.39,,0.16,0.04,0.004
