选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231
常用指标,归母净利润,3599885593.79,6054686552.59,4398172229.53,2767758535.54,974381072.23,4411670800.53,3819929223.11,2518848319.33,1163629821.0,3955771178.74,2504991936.95,1514963490.27,884659246.11,4568388029.28,3763521125.79,2665353226.63,1124308623.83,3333060838.81,3245839984.59,2012515518.8,681972175.16,902555209.17,570296312.92,243279561.03,180961088.63,495225700.67,292168813.64,160709871.71,50580720.04,-1466019023.23,110515760.42,48264361.22,-104678520.41,657000965.36,422798619.62,148595503.51,117883329.26,111129253.77,181865408.57,51102576.31,-41591121.38,29393534.95,-95165888.38,-84028887.89,-77690120.14,-495935634.73,-320919145.49,-295157040.88,-178539204.86,16092654.61,-134592402.2,-128682740.86,-74533315.79,13537557.83,-21945691.01,-26909639.16,-23789461.7,100121191.9,90313108.69,31355145.48,2921945.2,30477878.21,13645940.68,11299709.36,19768468.15,46362229.63,-61946184.79,-115899021.32,-129041946.15,69789595.16,206236795.78,147606520.68,77331599.71,496160636.4,445419329.56,261825322.51,88199797.59,322703169.53,134476167.62,101619414.07,37659541.77,141186262.05,111154448.27,66168695.66,24294690.13,188945012.34,115864850.29,75570865.86,28137119.11,164497866.14,108605744.12,69319737.65,28537381.23,152342555.51,112906860.5,72297378.34,32693346.89,150111809.03,78475015.52,97568149.96,38807671.95,63602442.45,14163735.39,2783603.76,17165703.24,52058426.54,49408054.71,137047358.84,54626085.04
常用指标,营业总收入,16383159877.77,60042935758.93,44071582510.46,29078087200.69,14411128212.2,54450459133.32,39185564066.54,24647622491.05,11357542978.09,42668767604.2,29760818476.69,17669625323.44,9442838701.91,48463024922.95,37548952694.56,24785706324.86,10897338941.54,41751099098.35,32204668581.03,21912137372.88,10110390338.62,29573100815.61,19893270249.35,12068249684.61,5993399097.2,24283623386.87,17939304552.84,10845303995.77,5073183115.17,21689352666.07,15903626356.38,10484712042.8,5123503738.23,22129944377.77,16406397319.3,10110281113.01,4730084613.71,15559299702.82,11106504432.72,7106652726.4,3003734240.95,15852310919.7,11926700903.28,7646937021.23,3112119696.89,19504038734.85,13789467634.19,9314443267.78,4134899496.33,14927919353.12,9491283500.44,5757439369.82,2397415755.16,10692727718.69,6600367233.86,3999817662.21,1767455679.79,8039013819.02,5924702863.58,3991092706.64,1950189005.08,7325787819.6,4836700924.01,3215064541.03,1524985956.04,5209563011.35,3549275231.72,2162793875.07,982821191.02,6160996353.35,4818111640.48,3024444049.84,1450074803.5,7004542078.07,5312976199.79,3455614084.46,1708005973.37,6758156802.03,4828191961.78,2949629675.22,1404858461.85,4535467421.01,3220370748.83,2038457706.96,911768990.94,2342878172.15,1154431285.23,600560388.75,296927812.38,1464971896.9,1099912806.71,733267775.56,367297754.91,1564160103.99,1153781131.0,760476005.92,355564312.04,1599905627.2,846959462.78,1481005805.19,716237451.44,1004116524.63,398216434.75,556188542.11,305500815.78,636282333.89,546883045.24,682193087.95,463826703.99
常用指标,营业成本,11560628782.91,51395124867.63,38160172928.04,25561261236.99,13255830959.06,48667657859.38,34326539063.48,21431912962.26,9985542113.27,37255146485.9,26105748912.52,15442989647.98,8214869638.25,42610618759.21,32485691801.57,21159521414.93,9288214913.43,35041686473.38,26533170789.03,18635200367.48,9066088765.86,28030187751.72,18993743153.1,11795289056.36,5770991974.14,23607128206.93,17708750165.86,10731051189.61,5070010306.43,22911887254.71,15801588528.32,10444742350.34,5278792015.72,21359792239.74,15835862879.78,9880333621.2,4567267398.67,15294739101.94,10800708342.97,7024890239.89,3088592918.64,16768026621.59,12291786761.94,7867421818.68,3266151891.46,20590995793.92,14446634111.79,9895139292.09,4496188336.9,15455784418.51,9753463146.86,6007021102.14,2530551257.01,10905249173.29,6750608884.91,4116720132.92,1855072010.93,7940819293.87,5823786075.52,3970122462.73,1961731861.38,7366970403.59,4898093174.33,3260852246.63,1496376600.71,5041563918.82,3510105281.42,2262330259.22,1113343852.55,6229261265.07,4569427489.98,2866867493.0,1378974818.65,6329975911.01,4711486655.08,3123738693.12,1593869684.32,6342349009.4,4649904840.16,2843832131.6,1342920004.21,4376166752.31,3103303743.98,1970433400.16,892338837.2,2160027976.24,1066168597.42,547791649.73,251347309.61,1260033166.25,962562142.81,642049800.46,331344614.95,1376235927.87,1020931582.98,672182432.16,318680539.19,1450407439.46,759374166.22,1371801201.5,671503337.28,932107353.16,381833290.98,558354234.86,285497136.41,560318446.27,481631348.37,527968086.31,404121354.48
常用指标,净利润,4145649392.05,7347878681.27,5220344836.2,3167270719.07,1114271822.92,5098981508.64,4420334191.03,2956833911.99,1344976821.79,4718497499.04,2978985682.55,1797119094.24,1036635783.15,5267695633.81,4396947905.93,3142422569.28,1377841771.26,4228615456.17,3958759422.29,2442543330.49,826574716.39,1233786671.48,805700002.49,353653641.38,241395202.7,545206241.01,325841245.83,181158394.33,65572068.87,-1745672857.44,120345732.14,53288561.98,-128321247.86,716590009.99,508979988.5,173463946.51,130628996.79,208409249.56,287586468.24,100674453.79,-32458959.74,-438535583.48,-289403022.32,-165244308.8,-124385363.84,-770977200.2,-485349410.9,-443410992.93,-281971406.25,-110188969.65,-144657177.76,-131056389.31,-77504426.73,28900925.36,-11978855.57,-23373928.44,-19040827.2,123856918.34,115224814.99,38931260.03,1120232.18,48887752.74,8193370.38,11865866.45,24073880.42,61834673.08,-73349272.29,-142288657.24,-153205270.11,21463109.85,218947868.3,154938705.79,80530105.02,589025155.28,524500316.9,299071809.63,100347986.8,380371135.81,162064138.42,122985249.75,41601313.38,141324134.81,110767076.21,66168695.66,24294690.13,188945012.34,115864850.29,75570865.86,28137119.11,164497866.14,108605744.12,69319737.65,28537381.23,152342555.51,112906860.5,72297378.34,32693346.89,150111809.03,78475015.52,97568149.96,38807671.95,63602442.45,13936660.01,3545692.47,17165703.24,52096593.45,57448982.48,147864386.89,56841333.94
常用指标,扣非净利润,3553070952.63,6000259649.47,4379165045.33,2755586007.82,969750936.05,4258125461.66,3682212002.91,2387821052.75,1034965493.49,3930422607.56,2474394714.52,1490653655.6,879598653.98,4346296909.94,3721548368.86,2647310307.34,1116447341.59,3311596129.99,3214028443.65,1987668251.47,674491255.9,770807759.16,429391988.06,107266285.29,116965399.76,337616941.37,185032374.68,93523699.78,7649642.48,-1493218550.13,92297593.37,37227994.24,-111139855.63,628803308.12,424334845.14,144780414.37,116193894.42,100832499.7,146344371.88,17438586.17,-63987215.5,-370971307.33,-93156181.43,-77166559.92,-79495182.19,-511906642.91,-322383807.39,-317562115.61,-187817287.13,-246143478.28,-186783988.3,-177288583.6,-98392190.69,-122869388.74,-102743930.2,-89274786.81,-65643056.69,63925882.04,65743155.45,8115264.17,-11683815.69,-14158936.51,-27166951.73,-16075493.75,18376159.57,41264464.28,-67472874.1,-119909090.83,-129215196.15,60565269.2,199930781.72,141246904.87,71354453.96,474729937.89,424415638.03,244835375.6,83983968.09,299763248.89,139069086.36,78993093.72,29580863.53,125580126.02,94405409.91,53274571.81,15964252.71,157929361.35,115254677.85,74594923.45,27322053.06,169059722.28,112872195.89,74010577.05,28501545.52,158658406.41,116427653.0,76513549.7,,150795403.43,69762000.74,85805285.09,38870000.0,60401679.34,,,,,,,
常用指标,股东权益合计(净资产),39578268072.0,35412554840.28,36671182858.56,34764933501.28,33283241028.4,32147460474.36,31741325764.79,31226295280.02,30606572229.12,29246931645.9,27678593297.08,26495441495.78,26315644714.9,25275676984.35,24943466068.15,23699180121.44,22305302406.45,20926618299.19,17812072462.78,16242048451.48,14614237343.31,13758697296.68,13386351384.7,12925472659.13,12772143973.24,12573493100.74,9370176972.81,9329840706.1,9345437435.13,9215954279.21,11102288123.96,10986885080.04,10909518488.37,10932635413.99,10617973659.25,10282718892.34,10175040894.49,9881492078.77,7025531337.4,6759457782.4,6631088937.2,6644101771.56,6801063792.73,6843404132.78,4579543952.17,5943251887.63,4979842311.5,4977745899.53,5135364497.51,5416598530.09,4855503710.11,4867167120.07,4963889654.16,5002028812.5,4956792628.62,5005838281.55,5016842569.93,5129951709.21,4830443013.26,4737825966.12,4694145425.84,4555080749.66,4514386367.3,4518058863.37,4524397364.91,4500323484.49,4341618264.21,3228603292.65,3301970234.74,3455175504.85,3569953076.3,3361943913.79,3629043871.79,2543006161.53,2478549293.48,2166520786.21,1850531465.88,2112795922.24,1791115725.59,1733410118.57,1774104332.17,1697080979.47,1666523920.87,1569264176.1,1691190170.57,1666895480.44,1593815318.39,1470841333.96,1517607587.21,1489470468.1,1433578346.08,1393892339.61,1353109983.19,1433772601.96,1394336906.95,1353503903.86,789653005.61,756959658.72,793822865.21,715347849.69,781131825.08,742324153.13,758125345.95,744188685.94,765009378.98,263934847.92,242292532.46,202393743.1,75758680.56
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,3397294147.83,8432323187.1,6976992588.16,3723224634.47,1740065883.26,6947395042.32,5573257540.15,2748445549.84,930269481.49,5870990366.26,4552269658.84,2068346486.44,1417676338.64,6914468893.21,4700419242.13,3150550300.33,1650792352.43,6961627863.64,5334683561.52,4142284018.8,1454741842.89,4980888756.78,3861156422.23,2146642573.3,382623179.81,3683920646.97,2561663861.73,1644021218.05,695662692.3,337325819.5,2389333206.74,1721145520.54,476496504.9,2032199301.55,1964807197.66,860908942.27,404273769.76,909743491.54,2678660566.97,597291607.03,65197072.85,3076078839.41,1264137934.5,336659809.36,-556729410.38,495633845.13,1318022290.73,1647254350.9,599905929.92,2319876822.59,498403967.0,1767684.6,-70527748.29,956136510.31,847534831.77,787848336.06,322009638.12,862281567.89,221216990.91,-52236189.96,-147251757.17,-219537968.17,-732004602.79,-424634601.33,-283133580.48,526761849.02,200811313.35,38588605.11,40385758.27,523181507.03,405943301.61,87150166.09,-165613560.29,1174602708.56,857050958.67,431848441.57,135751123.7,596451583.49,238331906.5,-268123049.43,112740535.49,396053719.52,343991948.44,276484629.37,127125184.55,-27782173.0,-394415433.02,-302565576.93,-265095649.8,144508848.79,154776371.63,151281851.56,43596436.9,310316994.83,,52909759.05,,368605291.44,149760649.84,198864492.88,92953020.7,163331931.13,,-12538930.91,,,,,
常用指标,基本每股收益,1.038,1.75,1.268,0.8,0.281,1.27,1.101,0.73,0.336,1.14,0.722,0.437,0.255,1.32,1.085,0.77,0.32,1.07,1.04,0.64,0.22,0.29,0.18,0.08,0.06,0.19,0.11,0.06,0.02,-0.56,0.04,0.02,-0.04,0.25,0.162,0.06,0.05,0.05,0.096,0.02,-0.02,0.02,-0.054,-0.049,-0.04,-0.29,-0.189,-0.181,-0.12,0.01,-0.087,-0.08,-0.048,0.009,-0.014,-0.017,-0.015,0.065,0.059,0.02,0.002,0.02,0.01,0.01,0.02,0.042,-0.06,-0.11,-0.12,0.07,0.196,0.141,0.09,0.57,0.51,0.3,0.1,0.37,0.15,0.12,0.04,0.26,,0.12,,0.35,,0.14,0.08,0.45,,0.19,,0.44,0.33,0.22,,0.4842,0.25,0.3147,,0.2052,,0.01,,,,,
