常用指标,每股净资产,56.235365,55.247349,54.473492,51.837012,51.605326,50.993959,49.859362,51.137177,49.69632,49.369082,49.593794,50.419824,50.018161,46.973468,45.886159,46.428829,45.5971,44.442286,43.328227,43.317067,42.241739,41.715536,38.822155,38.401094,37.756892,36.825,35.076422,34.20826,32.772374,30.443544,28.883315,28.230415,27.456126,25.894474,24.522975,23.292122,22.509682,20.976422,20.753719,19.909628,19.020404,18.284901,17.961542,36.235229,34.434026,32.564552,27.62481,26.084891,24.455027,23.080975,22.735346,21.823648,21.277412,20.163845,18.468671,18.539919,17.755684,16.53196,15.302172,16.969934,15.553767,14.655939,14.524071,13.750784,12.208577,11.568413,12.324302,12.297753,11.271204,10.722532,10.166371,11.021783,12.811164,14.599591,14.055139,12.715588,11.96501,7.305891,5.546246,,5.272639,4.871186,3.016825,5.379444,2.785425,2.584684,2.126873,1.808094,1.58745
常用指标,每股现金流,7.237905,36.372432,18.784349,18.571389,13.356452,21.003514,22.933388,16.742613,4.116309,19.791488,17.169028,8.91252,11.487199,26.581236,18.917505,17.401531,13.496498,4.929759,2.720459,1.064879,3.548796,17.071936,14.459135,7.152078,7.013183,13.645787,18.101094,9.948194,8.756783,11.283369,9.715262,8.840645,7.651367,6.634737,0.427844,-0.764496,-2.280361,12.462855,-0.931345,3.610393,6.524726,7.418927,9.35815,27.1221,6.690262,19.147548,11.881758,15.798635,13.441131,27.430267,26.384663,13.37241,7.66574,35.484714,20.319479,25.841712,13.822764,9.518443,10.79813,10.211975,7.65136,18.217556,13.306384,8.791339,3.088359,12.702654,8.744724,7.81484,1.775901,8.48972,5.28972,2.896392,0.525799,3.598774,2.692716,2.723213,2.273791,6.0303,5.060532,,5.134786,5.548022,7.131157,14.442059,13.613827,,,,
常用指标,净资产收益率(ROE),2.5,14.0,13.7,7.2,2.9,13.8,13.1,8.1,4.1,9.7,9.8,7.7,4.3,13.2,11.2,8.4,3.1,13.0,10.5,7.5,3.5,20.0,14.8,9.9,3.8,24.4,21.4,16.3,7.9,20.91,15.7,11.6,5.3,20.72,15.7,10.6,5.8,17.36,15.7,11.6,6.1,17.12,15.3,11.0,6.6,18.25,15.7,10.9,5.7,16.4,13.67,10.7,4.5,13.8,11.55,10.0,4.5,16.0,12.64,10.9,5.0,17.3,13.03,10.6,5.2,18.5,,5.1,,0.71,,7.5,,16.9,11.0,,,18.8,10.9,,10.6,11.6,15.0,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,16.106316,17.867199,21.835666,18.498388,15.287735,16.682362,20.518891,20.903051,21.41842,13.225482,17.00802,19.655961,21.780453,9.573389,11.611441,12.797867,9.405438,11.833259,12.576868,12.411252,11.382629,15.456101,15.009759,14.449421,11.418707,15.829688,18.047921,18.210762,16.739959,16.721196,16.305153,16.215731,12.747542,15.126357,15.16306,14.124826,12.294319,13.105145,15.020563,14.810822,12.988791,14.991693,17.062759,17.586983,19.070199,13.468011,14.406435,13.758377,12.704149,12.778554,13.736734,14.553975,11.611852,10.814304,11.143987,12.881508,11.963608,12.017355,11.611782,12.567341,9.80721,11.780573,11.951441,12.997505,10.537316,13.245171,6.720896,6.612367,4.915633,-1.650179,-3.642434,10.032874,14.406956,10.391394,9.586218,10.09744,10.865954,7.145173,-15.909391,8.104051,-8.039937,-5.012755,-4.585451,-2.947454,-4.518263,-16.161257,-24.662707,82.230734,85.447675
常用指标,销售净利率,15.229962,15.069023,18.616827,16.502491,15.102598,14.260806,18.062557,17.92123,18.345149,11.95834,15.336242,17.068105,18.191096,9.673608,10.93022,11.709813,8.906975,10.31832,10.783205,10.691907,9.70033,13.080278,12.52816,12.059254,9.243323,14.061907,15.877663,16.543404,13.043121,12.330881,11.924616,12.110752,9.325435,11.222361,11.345146,10.585749,9.689696,10.157582,11.867947,12.294474,11.198571,10.51275,11.919755,11.811168,12.787178,10.35469,11.230688,10.943741,9.906674,9.931307,10.72999,11.49023,8.889233,8.935371,9.465367,10.986579,9.020392,9.072173,8.787615,10.017803,8.044375,9.469011,9.547407,10.516105,8.853647,9.796056,4.566627,4.111195,3.10366,0.62445,-0.512397,10.225921,12.904821,9.431369,9.345323,9.90589,9.812331,6.94595,6.176062,7.333369,5.041614,4.284808,3.354479,2.946711,3.819579,5.069888,1.102115,1.579249,1.002996
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,89.877943,89.811915,89.938031,90.05815,89.842172,89.931089,89.790825,89.65417,89.633539,89.390315,89.254214,89.189215,89.073926,89.447065,89.670393,89.554529,89.592373,89.373691,89.588926,89.593966,89.696412,89.631418,89.761452,89.578376,89.550571,89.634228,89.794121,89.897754,90.093389,90.429135,90.588306,90.73052,90.820183,90.945476,90.938825,91.090051,91.018596,91.277219,90.925928,91.137714,91.205499,91.32094,91.326115,91.267855,90.951926,91.167652,92.697673,92.972318,93.103008,92.866585,92.720535,92.841675,92.878081,92.629064,92.614995,92.677464,92.404893,92.502835,92.69304,89.35739,89.93188,90.023872,89.433191,89.36062,90.301683,90.19538,88.830114,88.354532,87.998405,88.487225,88.42726,87.045179,84.735474,83.225721,83.175677,83.724232,83.088082,89.935849,89.499028,,88.480201,87.182749,91.65485,90.755463,93.386393,91.096972,89.515823,86.920829,83.603739
每股指标,基本每股收益,1.43,7.68,7.56,3.87,1.54,7.16,6.73,4.21,2.07,4.84,4.94,3.94,2.17,6.36,5.32,4.05,1.47,5.77,4.63,3.29,1.54,8.1,5.83,3.88,1.47,8.41,7.29,5.48,2.55,6.02,4.45,3.26,1.44,4.99,3.72,2.43,1.29,3.5,3.17,2.28,1.16,2.98,2.64,1.9,1.09,2.47,2.0,1.35,1.37,3.56,2.95,2.26,0.93,2.53,2.03,1.76,0.77,2.5,1.88,1.67,0.76,2.3,1.71,1.3,0.62,1.89,0.94,0.59,0.22,0.09,-0.1,0.97,0.66,2.11,1.65,1.16,0.59,1.19,0.59,,0.54,0.47,0.43,,,,,,
每股指标,稀释每股收益,1.25,7.44,7.24,3.71,1.44,6.99,6.58,4.12,2.03,4.74,4.85,3.87,2.13,6.27,5.24,3.99,1.45,5.72,4.59,3.26,1.53,8.04,5.79,3.86,1.46,8.38,7.26,5.47,2.55,6.01,4.44,3.25,1.44,4.99,3.71,2.43,1.29,3.49,3.16,2.28,1.16,2.98,2.64,1.9,1.09,2.34,1.89,1.28,1.29,3.55,2.95,2.26,0.93,2.53,2.03,1.76,0.77,2.5,1.88,1.67,0.76,2.3,1.71,1.3,0.62,1.89,0.94,0.59,0.22,0.09,-0.1,0.97,0.66,2.11,1.65,1.16,0.59,1.19,,,,,,,,,,,
