选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090630,20081231,20071231,20061231
常用指标,归母净利润,1567029750.14,6436145919.35,4232300672.49,3101675842.34,1444827824.95,5687933905.73,3837646451.12,2838923571.5,1216457284.75,5426141014.95,3722741490.35,2945923659.44,1110931540.85,5415214018.5,3719949105.44,2648572478.19,977166785.87,4633424155.7,2898257455.09,1932276253.67,816123648.85,3658838010.4,2774480088.71,1445208335.77,529695625.03,3061407368.97,2445674199.3,1602377564.69,622666287.73,1931773854.02,1625787628.3,1084503231.79,400146379.39,1557241925.14,1292531776.36,847612932.14,310252491.64,1770384283.62,1442570923.58,843459014.16,382303105.58,2841788885.78,1882796626.23,1133690427.1,532383873.23,3166047962.94,2571925592.02,1801228182.09,680387251.49,3356995401.02,2490609813.12,1580199509.84,620042751.24,3083535690.16,2102097691.81,1353804436.36,419073716.81,2380434764.38,1368638863.24,886441231.65,329407646.83,1681230915.68,1014732077.49,653144942.36,307701930.02,979161234.13,411805249.47,634350156.38,708830009.0,341395537.82
常用指标,营业总收入,46104603589.03,190124561861.7,136300209877.85,90721971651.05,44652663368.22,186612954520.37,134744569036.74,91036747972.21,45170548456.29,179195822099.3,131662682590.7,91350430153.83,42799388210.76,158437111623.4,120579011694.3,75159835103.87,35479324192.79,137918587181.17,90494894904.35,56259919539.19,25100765888.36,109994810619.5,66458528316.97,36825674345.82,13536465520.87,104128599054.94,62929503831.47,38517154955.36,17719470044.42,81445477064.29,53622026452.38,34008181654.38,14918582978.43,58571427269.28,38345388368.06,24944094556.89,10514555391.1,53075755593.79,36515037469.17,24822224610.13,11050841374.78,63532339745.92,44740223239.74,31023078295.18,15509345049.42,69255686472.96,50683917155.63,33121989858.7,14439345143.9,61727690089.52,44950819624.33,27802927212.74,12398030815.21,54126488728.89,39100348940.23,23748338262.19,9731599427.76,44709772091.6,28584012574.32,18271047786.47,7129362689.72,34052605399.14,23082199503.54,14571139859.9,6548578659.61,28054510182.69,12530039068.39,22776397566.17,16979690544.69,13348853386.87
常用指标,营业成本,44203836981.51,180909574371.65,131111250629.27,86863683136.52,42827212978.67,178536374982.51,129671418563.33,87002420431.29,43649227965.36,171699054129.07,126842500647.58,87441445471.83,41366768080.99,151755190532.14,116077460945.94,72028660660.97,34253409194.85,132861905401.01,86872479788.25,53632542139.7,24157530572.59,104799702200.67,62840532622.88,34645934027.99,12768022784.79,99007155972.98,59548881253.19,36309784574.97,16934291949.21,77713448501.74,51286745627.39,32373582304.79,14307655057.96,56420335578.7,36620491272.49,23827904058.0,10039014260.09,51155513384.13,35069642547.3,23983917604.06,10661489040.91,60249525111.81,42626251432.81,29703926098.88,14942160133.62,65349074885.07,47734280703.71,31058843487.02,13620204072.08,57632495411.58,41942366805.94,25840830664.59,11649412654.49,50320283526.98,36548958106.07,22058470718.33,9226101636.95,41691157514.42,26807593037.57,17059536148.31,6747967652.67,31874732555.11,21812481470.63,13751800530.08,6174962523.68,26782165191.44,11977975599.71,21968427321.47,16015975692.02,12873020542.04
常用指标,净利润,1643859808.17,7077046813.43,4634261636.92,3380252433.66,1599631090.36,6241871890.11,4209594298.47,3115432527.16,1353651893.34,5971408455.55,4028059886.5,3193097716.41,1158980333.75,5777952761.22,3947008401.79,2849564920.67,1076912507.15,5003831512.0,3124785234.2,2069760748.07,829054374.92,3842161678.09,2758482936.8,1420813064.7,513414003.86,3287263412.45,2599197176.6,1704370382.08,671374186.09,2080047920.64,1795116635.07,1179869292.05,462897622.73,1596140783.93,1443431589.25,937023648.05,391230569.15,1775245823.07,1457878332.74,838345657.46,383282894.25,2964576539.2,1941417154.26,1171517974.38,510855537.87,3252658924.55,2643988714.83,1852598249.0,696595652.45,3472430866.29,2554853114.75,1624114636.65,632206039.4,3235731382.74,2195820983.77,1417147207.85,428421184.04,2523640121.2,1436195450.76,951770213.38,337658641.85,1768864304.52,1060718294.4,686750270.74,318249476.32,1041649070.01,440530120.88,681518020.44,783981754.95,396349995.4
常用指标,扣非净利润,1536204097.09,6090476046.42,4013765662.84,3002585980.0,1411825399.73,5514772863.24,3880840707.84,3050322969.73,1151284672.99,5201581000.12,3707301360.5,2948295307.01,1110225782.72,5008046337.35,3609180337.88,2565494719.11,961987205.31,3469411906.44,2728933538.46,1779656028.87,794202781.31,3383324423.07,2670593971.9,1407799800.13,566727116.99,2827349836.12,2321625280.18,1502132927.63,561383334.31,1722382632.16,1489123955.09,973579400.8,379372997.29,1528830686.04,1268962993.41,828736080.76,294815394.69,1645304777.11,1323646107.44,790241303.64,353235165.69,2740521414.2,1813854997.79,1107353331.34,517663801.82,3350240887.92,2524802839.13,1770509911.74,669153319.1,3285706318.66,2445249143.66,1575441244.32,606956477.14,3009495336.43,2072991046.31,1347627171.45,416122113.56,2310617452.4,1328642655.35,877541208.37,,1644894510.01,986097466.45,657513756.09,,950564660.15,402750945.63,578257694.85,546733735.25,330759605.59
常用指标,股东权益合计(净资产),76237240802.07,74541332887.11,72427982760.8,72364012559.92,70601460315.97,68897813204.52,67510663820.95,67461193400.04,65785468866.55,64072162061.48,61422803524.77,60606100700.66,59604339627.9,58325267140.15,54946733487.77,54005859954.08,53025669751.87,52501157219.48,53262049559.5,42377698430.17,42332406955.95,40723988284.8,39141553322.43,37969870054.23,38082544030.45,37591816547.17,36826668339.02,35898220022.84,35678750306.33,35018495428.6,31745074692.09,31115076833.37,30856386455.35,30558218115.22,30478764554.87,29585269061.89,29572445979.9,29193586507.78,28873156497.49,28249524725.82,28232942956.75,27859543373.87,26833638765.91,26177837842.0,25804303868.35,25274203613.88,24811860572.06,24011599613.61,23363849843.52,22525475298.5,21694864497.12,20813031386.91,19830106478.99,19205268532.69,18080806619.78,17135931583.89,16192802326.21,15743212117.5,14661198874.46,14196316782.99,13761181847.46,13565630653.36,12526650205.33,12160917961.92,11820784533.5,11480815933.79,4295201874.19,3878901844.0,,
常用指标,商誉,27577726.65,27577726.65,42830513.35,42830513.35,42830513.35,42830513.35,42830513.34,34794176.66,34794176.66,34794176.66,19541389.96,19541389.96,19541389.96,19541389.96,19541389.96,19541389.96,19541389.96,19541389.96,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-1329107992.34,1443378231.39,-5575276274.08,-10032948109.28,-15096869723.63,8722135369.15,-5631766446.69,-4571432461.59,-6770097872.17,9134015889.74,-3366690905.45,225910688.15,-6020685337.45,1499607202.76,-6384550623.16,-4479237297.62,-6881304293.53,2241684952.13,-4065712967.7,-435058802.53,-2153292141.92,8328781361.84,1061594247.76,-4188004502.95,-5936542707.45,4723712662.46,1661961246.08,-1554315793.82,-3046283843.01,4909220796.85,1519436280.26,3295391891.1,-471782398.39,2885752496.14,-907925397.55,-1423293833.82,-1826480107.44,2832986967.77,863347184.31,-1109869893.27,-986038173.61,1903176556.65,-466262704.66,-715537493.18,-1764526613.02,1481582541.23,-830004792.79,-812011720.82,-2345914058.32,2068539839.21,725985184.05,964114477.27,-830073167.25,2995779653.41,1255195721.12,727236452.66,61752808.94,4216599825.6,2061745964.17,1253074831.49,357060339.05,2896162869.15,2567179246.95,1011643681.59,-389598949.88,2191035936.37,663885186.12,2319412893.37,,
常用指标,基本每股收益,0.26,1.06,0.69,0.51,0.24,0.93,0.63,0.46,0.2,0.89,0.61,0.48,0.18,0.89,0.61,0.43,0.16,0.84,0.55,0.37,0.16,0.71,0.56,0.29,0.11,0.62,0.5,0.32,0.13,0.39,0.33,0.22,0.08,0.32,0.26,0.17,0.06,0.36,0.29,0.17,0.08,0.58,0.38,0.23,0.11,0.64,0.52,0.37,0.14,0.68,0.5,0.32,0.13,0.63,0.43,0.27,0.08,0.48,0.28,0.18,0.07,0.34,0.21,0.13,0.06,0.26,0.11,0.17,,
常用指标,每股净资产,11.273511,11.00249,10.726242,10.719969,10.447216,10.193952,9.899352,9.908844,9.619432,9.41085,9.119159,8.990611,8.846039,8.656985,8.349375,8.188736,8.054735,7.889264,7.614915,7.221261,7.234556,7.026953,6.868253,6.616472,6.614293,6.516408,6.417691,6.237858,6.175847,6.050623,5.992207,5.877892,5.829095,5.745726,5.721598,5.631708,5.629065,5.568818,5.504621,5.381564,5.374398,5.299018,5.099158,4.96964,4.905607,4.793881,4.702499,4.543973,4.415834,4.268383,4.103609,3.92793,3.772635,3.645992,3.461928,3.310973,3.172957,3.086694,2.881018,2.790386,2.706658,2.639618,2.469004,2.397781,2.331292,2.264951,1.087297,0.966962,,
常用指标,每股现金流,-0.217648,0.236352,-0.912622,-1.642303,-2.471361,1.427735,-0.921869,-0.748253,-1.108131,1.495058,-0.55106,0.036977,-0.985467,0.245456,-1.045025,-0.733162,-1.126333,0.366919,-0.665477,-0.088193,-0.436507,1.68838,0.215202,-0.848977,-1.203434,0.957574,0.336906,-0.315085,-0.617531,0.995179,0.308014,0.668029,-0.095638,0.584989,-0.184051,-0.288525,-0.370257,0.574292,0.175014,-0.224988,-0.199886,0.385805,-0.094519,-0.145051,-0.357698,0.300341,-0.168255,-0.164608,-0.475555,0.419326,0.147188,0.195414,-0.168219,0.607157,0.255101,0.151618,0.017521,0.835572,0.417949,0.255963,0.079615,0.587622,0.519245,0.205076,-0.078978,0.444158,0.179428,0.626868,,
