选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231
常用指标,归母净利润,10594857000.0,35285561000.0,22486768000.0,12113357000.0,5230775000.0,23216469000.0,15141032000.0,8739098000.0,4184884000.0,21040193000.0,13484712000.0,7161029000.0,3128370000.0,20073072000.0,11795897000.0,6871623000.0,3255787000.0,20009751000.0,11006702000.0,6726636000.0,3188490000.0,17430783000.0,8805475000.0,5040890000.0,1867741000.0,18606184000.0,10184850000.0,5477891000.0,2873717000.0,16902307000.0,9756086000.0,5444100000.0,2653225000.0,15867607000.0,9500519000.0,5324979000.0,2538188000.0,14365697000.0,14350344000.0
常用指标,营业总收入,251078078000.0,902887188000.0,603931430000.0,360759653000.0,160415051000.0,609135428000.0,436373331000.0,266091235000.0,118687964000.0,476340107000.0,328818385000.0,206776498000.0,105888545000.0,511849579000.0,361084106000.0,225260378000.0,105062471000.0,439557195000.0,305357387000.0,196029977000.0,98378704000.0,431785888000.0,282576566000.0,176654265000.0,80054450000.0,408697581000.0,279895866000.0,170508347000.0,80121152000.0,415377697000.0,283925768000.0,158994232000.0,77694900000.0,354543851000.0,214946833000.0,136720471000.0,64862238000.0,272712651000.0,272799992000.0
常用指标,营业成本,237938713000.0,860559958000.0,576922293000.0,346002279000.0,154405388000.0,581643278000.0,418635681000.0,255538546000.0,113234576000.0,453820707000.0,313596531000.0,198288696000.0,102143448000.0,490934601000.0,347406089000.0,217764835000.0,101379783000.0,418699687000.0,293376172000.0,188997136000.0,95048014000.0,412871147000.0,273035222000.0,170520191000.0,77847758000.0,389038379000.0,269156861000.0,164914526000.0,76886029000.0,394759878000.0,271911614000.0,152153210000.0,74470295000.0,334966047000.0,203683489000.0,130284300000.0,61696892000.0,255395857000.0,255684057000.0
常用指标,净利润,10596519000.0,35329062000.0,22521572000.0,12137890000.0,5251566000.0,23255006000.0,15149977000.0,8740876000.0,4193760000.0,21018313000.0,13495792000.0,7158517000.0,3124094000.0,20083889000.0,11807152000.0,6881193000.0,3254657000.0,20024736000.0,11000821000.0,6725546000.0,3189311000.0,17426692000.0,8801786000.0,5039713000.0,1869281000.0,18606048000.0,10184524000.0,5477456000.0,2873159000.0,16907557000.0,9758387000.0,5446378000.0,2652987000.0,16219926000.0,9385277000.0,5286577000.0,2539528000.0,14390177000.0,14350109000.0
常用指标,扣非净利润,10249511000.0,34188196000.0,21657193000.0,11667840000.0,4902819000.0,23413856000.0,14733645000.0,8533233000.0,4272066000.0,20208906000.0,13532903000.0,7536444000.0,3206719000.0,18410394000.0,11346931000.0,6372305000.0,3099994000.0,18581026000.0,10239237000.0,6067302000.0,2866334000.0,16386190000.0,8673787000.0,5585077000.0,1798837000.0,16984878000.0,9538038000.0,5185783000.0,2603975000.0,16723222000.0,9863360000.0,5532694000.0,2631171000.0,15952048000.0,9383737000.0,5314365000.0,2603945000.0,14111667000.0,13962927000.0
常用指标,股东权益合计(净资产),176555892000.0,167114230000.0,161865624000.0,151987941000.0,157627028000.0,153136491000.0,143971969000.0,139095526000.0,145854259000.0,140595335000.0,133249966000.0,126925273000.0,132523540000.0,129333506000.0,121130742000.0,116389428000.0,122898615000.0,119487690000.0,110570495000.0,105973937000.0,107131712000.0,104040698000.0,95300743000.0,91299550000.0,91151601000.0,89348691000.0,80666660000.0,75541771000.0,75039148000.0,72344640000.0,65174768000.0,60761133000.0,30700609000.0,28182588000.0,,,,77522638000.0,59544889000.0
常用指标,商誉,328383000.0,328383000.0,328383000.0,328383000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,310153000.0,311199000.0,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,25024028000.0,5237909000.0,-4140570000.0,1407028000.0,1299139000.0,23819867000.0,4151615000.0,4811444000.0,5205170000.0,43083729000.0,32122160000.0,26585371000.0,20844174000.0,15365627000.0,-1914758000.0,-5400762000.0,1756798000.0,8724585000.0,1092140000.0,7630592000.0,7284969000.0,7693738000.0,-7616236000.0,-5234027000.0,-487139000.0,6439287000.0,2839162000.0,-1247420000.0,3820118000.0,22005587000.0,8857704000.0,11890959000.0,18025785000.0,8513807000.0,1172891000.0,7046684000.0,9284511000.0,20957746000.0,8579047000.0
常用指标,基本每股收益,0.53,1.78,1.13,0.61,0.26,1.17,0.76,0.44,0.21,1.06,0.68,0.36,0.16,1.02,0.59,0.35,0.16,1.01,0.55,0.34,0.16,0.88,0.44,0.25,0.09,0.94,0.52,0.28,0.15,0.9,0.53,0.3,0.15,0.95,,,,,
常用指标,每股净资产,8.880129,8.398452,8.134084,7.637158,7.913898,7.685281,7.225384,6.980436,7.321798,7.056614,6.685514,6.368556,6.65409,6.494352,6.080873,5.841037,6.169767,5.999505,5.55105,5.318646,5.376445,5.221397,4.783083,4.584642,4.585739,4.496672,4.06032,3.80419,3.807548,3.670654,3.277926,3.083848,1.730774,1.588707,,,,,
常用指标,每股现金流,1.261031,0.263765,-0.208506,0.070849,0.065418,1.198905,0.20896,0.242176,0.26204,2.168705,1.616954,1.338204,1.049402,0.773713,-0.096407,-0.271871,0.088436,0.439192,0.054971,0.38402,0.366587,0.387191,-0.383227,-0.263385,-0.024535,0.324318,0.142996,-0.062859,0.19396,1.117301,0.449736,0.603746,1.016925,0.480306,,,,,
常用指标,净资产收益率(ROE),6.18,21.65,14.38,7.64,3.48,15.85,10.04,6.02,2.93,15.63,10.75,5.86,2.4,16.17,9.45,5.61,2.72,18.02,10.12,6.33,3.02,18.13,9.41,5.51,2.07,23.04,14.18,7.57,3.9,33.66,23.12,17.52,9.0,18.87,11.68,6.67,,20.93,27.67
常用指标,总资产报酬率(ROA),2.914174,11.471064,6.290506,4.376149,1.890461,9.352197,5.044198,3.730624,1.918657,8.954692,5.956622,3.182485,1.470558,8.513088,5.039093,2.927206,1.436681,9.270115,5.479406,3.432915,1.657638,9.433594,4.939512,2.960681,1.146673,10.775324,5.879975,3.311445,1.962563,11.886668,6.934125,4.147162,2.667188,14.171173,,,,14.358679,16.059211
常用指标,毛利率,7.350507,6.976019,6.763284,6.604223,6.734499,7.276081,6.823991,6.732295,7.638203,8.056387,7.958201,7.172285,7.36144,7.262249,6.920149,6.50417,6.771073,8.307275,8.055257,7.79762,7.489052,8.352904,7.509198,7.217794,6.79235,8.37945,7.431507,6.80945,8.176906,8.640742,8.147103,8.148277,8.142022,10.143139,10.218787,9.230396,9.617222,10.648638,10.499542
常用指标,销售净利率,4.220407,3.912898,3.72916,3.364536,3.273736,3.817707,3.471792,3.284916,3.533433,4.412459,4.10433,3.461958,2.95036,3.923787,3.269917,3.054772,3.09783,4.555661,3.602605,3.430876,3.241871,4.035956,3.114832,2.852868,2.335011,4.552522,3.638683,3.212426,3.586018,4.070405,3.43695,3.425519,3.414621,4.574871,4.366324,3.866704,3.915264,5.276681,5.260304
常用指标,期间费用率,2.037997,2.215293,2.226222,2.435178,2.91423,2.654004,2.65731,2.646217,2.971815,3.248871,3.235232,2.968716,3.695452,3.081119,3.024315,3.069039,3.139632,3.426592,4.003073,4.048605,3.903396,3.804821,3.972223,3.586099,3.894652,3.412262,3.49736,3.419351,3.929273,3.567323,3.77024,3.750778,3.981733,4.251557,4.649272,4.189375,4.374064,4.009856,3.821354
常用指标,资产负债率,61.382211,63.370121,63.815842,60.329731,56.536309,51.771606,53.323022,52.567427,47.290485,51.13217,51.073099,52.666715,48.556923,54.490105,59.143792,58.949173,54.078496,55.182386,54.42409,54.143633,52.129869,53.86507,56.492507,54.614767,53.064146,56.545201,60.486338,57.480523,55.709467,63.936469,68.508863,67.065203,77.178504,81.034117,,,,42.890416,45.717629
每股指标,基本每股收益,0.53,1.78,1.13,0.61,0.26,1.17,0.76,0.44,0.21,1.06,0.68,0.36,0.16,1.02,0.59,0.35,0.16,1.01,0.55,0.34,0.16,0.88,0.44,0.25,0.09,0.94,0.52,0.28,0.15,0.9,0.53,0.3,0.15,0.95,,,,,
每股指标,稀释每股收益,0.53,1.78,1.13,0.61,0.26,1.17,0.76,0.44,0.21,1.06,0.68,0.36,0.16,1.02,0.59,0.35,0.16,1.01,0.55,0.34,0.16,0.88,0.44,0.25,0.09,0.94,0.52,0.28,0.15,0.9,0.53,0.3,0.15,0.95,,,,,
每股指标,摊薄每股收益_最新股数,0.533904,1.778139,1.133171,0.610426,0.263593,1.169943,0.762999,0.440387,0.210888,1.060274,0.679532,0.360864,0.157647,1.011538,0.594428,0.34628,0.164068,1.008348,0.554658,0.338974,0.160677,0.878386,0.443732,0.254024,0.09412,0.937618,0.513243,0.276046,0.144814,0.851755,0.491636,0.274343,0.133703,0.799613,0.478758,0.26834,0.127906,0.723928,0.723154
每股指标,摊薄每股净资产_期末股数,8.880129,8.398452,8.134084,7.637158,7.913898,7.685281,7.225384,6.980436,7.321798,7.056614,6.685514,6.368556,6.65409,6.494352,6.080873,5.841037,6.169767,5.999505,5.55105,5.318646,5.376445,5.221397,4.783083,4.584642,4.585739,4.496672,4.06032,3.80419,3.807548,3.670654,3.277926,3.083848,1.730774,1.588707,,,,,
每股指标,调整每股净资产_期末股数,8.403731,7.937138,7.783936,7.286668,7.576733,7.374935,6.945256,6.719616,7.05668,6.817047,6.491066,6.170331,6.474686,6.320653,5.912672,5.672148,6.018439,5.863938,5.414863,5.189446,5.247795,5.094069,4.665229,4.466844,4.491302,4.398951,3.962338,3.698957,3.702649,3.567615,3.191531,2.990661,1.625855,1.474538,,,,,
每股指标,每股净资产_最新股数,8.880129,8.404421,8.13986,7.643075,7.919788,7.694545,7.234056,6.988685,7.329153,7.064442,6.692842,6.375733,6.660395,6.499425,6.086065,5.847221,6.1763,6.005848,5.557536,5.325661,5.384108,5.228384,4.790269,4.591113,4.588221,4.499106,4.062517,3.804265,3.778999,3.643131,3.253348,3.060725,1.546017,1.419115,,,,3.895521,2.999639
每股指标,每股经营现金流,1.261031,0.263765,-0.208506,0.070849,0.065418,1.198905,0.20896,0.242176,0.26204,2.168705,1.616954,1.338204,1.049402,0.773713,-0.096407,-0.271871,0.088436,0.439192,0.054971,0.38402,0.366587,0.387191,-0.383227,-0.263385,-0.024535,0.324318,0.142996,-0.062859,0.19396,1.117301,0.449736,0.603746,1.016925,0.480306,,,,,
每股指标,每股现金流量净额,-0.554428,1.130449,1.072893,0.927431,0.971417,-0.555736,-1.361098,-0.758141,-0.180682,0.714049,0.530155,0.723554,0.554991,-0.59944,-0.498899,-0.229918,-0.073768,0.290856,-0.137922,0.347549,0.340662,0.43892,0.12397,-0.025357,0.116902,0.324271,-0.013619,-0.23952,-0.153123,2.332942,1.987572,1.828448,0.555244,0.527388,,,,,
每股指标,每股企业自由现金流量,,1.085236,,0.665445,,0.952572,,0.652714,,0.232052,,0.159509,,1.148304,,0.839704,,0.198851,,0.106784,,0.198385,,0.173284,,0.080541,,0.114561,,-1.364768,,-1.41783,,3.772703,,,,,
每股指标,每股股东自由现金流量,,4.430141,,1.927167,,0.498295,,-0.104806,,-0.28226,,-0.334856,,1.147312,,1.524014,,0.828251,,0.370739,,1.053234,,0.927433,,0.368441,,0.094736,,-0.562448,,-0.687155,,4.144177,,,,,
每股指标,每股未分配利润,6.132934,5.595052,5.381812,4.859124,5.152428,4.886765,4.546969,4.22492,4.576146,4.365012,4.052236,3.733802,4.081098,3.924252,3.559448,3.310834,3.626394,3.462505,3.076092,2.86023,2.931633,2.771427,2.372058,2.182765,2.224875,2.130805,1.729428,1.493163,1.502111,1.356202,1.008046,0.789112,0.719343,0.569662,,,,,
每股指标,每股资本公积金,1.44234,1.465784,1.466769,1.461254,1.476294,1.478758,1.483928,1.482835,1.474063,1.466952,1.458934,1.451338,1.437084,1.434631,1.433112,1.430916,1.428021,1.424481,1.417803,1.413953,1.405124,1.396936,1.404049,1.373068,1.35568,1.34437,1.329179,1.317366,1.280211,1.27553,1.26988,1.265401,0.005278,,,,,,
每股指标,每股盈余公积金,0.426016,0.425713,0.323584,0.323564,0.323573,0.323424,0.259271,0.259276,0.259322,0.259295,0.191759,0.191753,0.191787,0.191819,0.139551,0.139522,0.139522,0.139523,0.072351,0.072341,0.072333,0.072339,0.037245,0.037248,0.037281,0.037281,0.014564,0.014572,0.014682,0.014682,,,,,,,,,
每股指标,每股留存收益,6.55895,6.020766,5.705396,5.182689,5.476001,5.210189,4.806241,4.484197,4.835468,4.624308,4.243995,3.925555,4.272886,4.116071,3.699,3.450357,3.765917,3.602029,3.148444,2.932571,3.003967,2.843766,2.409304,2.220014,2.262156,2.168086,1.743993,1.507736,1.516794,1.370885,1.008046,0.789112,0.719343,0.569662,,,,,
每股指标,每股营业收入,12.652535,45.466729,30.412218,18.165627,8.077756,30.659103,21.963727,13.393263,5.97502,23.977527,16.551948,10.408323,5.330972,25.773417,18.180528,11.339501,5.288795,22.12714,15.369862,9.865493,4.950525,21.729836,14.218472,8.88956,4.031988,20.584288,14.097115,8.592228,4.068034,21.090193,14.415914,8.072699,4.38316,20.001605,,,,,
每股指标,每股营业总收入,12.652535,45.466729,30.412218,18.165627,8.077756,30.659103,21.963727,13.393263,5.97502,23.977527,16.551948,10.408323,5.330972,25.773417,18.180528,11.339501,5.288795,22.12714,15.369862,9.865493,4.950525,21.729836,14.218472,8.88956,4.031988,20.584288,14.097115,8.592228,4.068034,21.090193,14.415914,8.072699,4.38316,20.001605,,,,,
每股指标,每股息税前利润,0.670688,2.234771,1.211432,0.771963,0.323751,1.424455,0.756771,0.545442,0.272584,1.28891,0.83436,0.442407,0.200561,1.180532,0.714328,0.405322,0.193184,1.148255,0.64554,0.394437,0.187394,1.023388,0.527727,0.303023,0.115453,1.102278,0.599333,0.315606,0.184359,1.053758,0.625907,0.350682,0.213005,1.136602,,,,,
盈利能力,净资产收益率(ROE),6.18,21.65,14.38,7.64,3.48,15.85,10.04,6.02,2.93,15.63,10.75,5.86,2.4,16.17,9.45,5.61,2.72,18.02,10.12,6.33,3.02,18.13,9.41,5.51,2.07,23.04,14.18,7.57,3.9,33.66,23.12,17.52,9.0,18.87,11.68,6.67,,20.93,27.67
盈利能力,摊薄净资产收益率,6.012354,21.157189,13.921269,7.986659,3.32829,15.204843,10.547325,6.30144,2.877387,15.008613,10.153127,5.659968,2.366937,15.563513,9.767043,5.922137,2.656417,16.789436,9.9803,6.364922,2.984283,16.800341,9.263212,5.532964,2.051355,20.840101,12.633628,7.256234,3.832092,23.379753,15.111714,8.963351,8.648252,56.345917,,,,18.583601,24.108045
盈利能力,净资产收益率_平均,6.177827,22.090105,14.31278,7.959857,3.376302,15.853981,10.672441,6.267471,2.930305,15.633813,10.301986,5.605593,2.39589,16.177798,9.831837,5.842883,2.693586,17.951346,10.284867,6.423588,3.028073,18.059878,9.553555,5.588967,2.071472,23.030973,13.321224,7.413232,3.902241,33.651267,21.044004,12.247916,9.018382,30.090998,,,,20.998151,24.108045
盈利能力,净资产收益率_平均_扣除非经常损益,5.976457,21.403112,13.784758,7.667101,3.164616,15.988772,10.385286,6.119829,2.991351,15.016129,10.338803,5.899465,2.455894,14.83777,9.457626,5.418317,2.564694,16.669594,9.567733,5.793958,2.722125,16.977584,9.410679,6.192321,1.995052,21.0241,12.47523,7.017922,3.535957,33.294722,21.275395,12.447231,8.943419,30.25113,,,,20.626838,23.457199
盈利能力,摊薄净资产收益率_扣除非经常损益,5.816377,20.49921,13.40769,7.692917,3.119615,15.334115,10.263537,6.152999,2.93733,14.415631,10.189412,5.956691,2.426217,14.274368,9.395298,5.491812,2.529304,15.590646,9.284403,5.741042,2.682759,15.79353,9.124678,6.130273,1.975678,19.024136,11.831926,6.869296,3.629632,23.132037,15.277877,9.109215,,56.645767,,,,18.254985,23.457199
