报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230630,10793961086.4,4131330797.67,2932881879.74,446739655.11,371916635.28,,,,933629221.15,5423377400.03,4489748178.88,3438050178.16,769709289.63,-338062.36,,1249846932.62,-14966367.19,963714020.32,1136058.74,91220244.93,5584975537.92,53318278.75,4521494358.23,,147068269.69,,,863094631.25,5208985548.48,1787687.85,,572386.67,,5210200849.66,480608765.5,4729592084.16,4729592084.16,,4726975056.87,2617027.29,28794772095.26,,415198977.61,415198977.61,50800369.93,,,50800369.93,,364398607.68,7902718.8,,176920182.36,,-1023552.49,,,,180599259.01,,,5144791061.77,5142174034.48,2617027.29,0.51,0.51,定期报告,未审计,20240831,CNY,合并期末,2023-08-29T20:18:03
20230331,4758451712.94,1944710059.47,1419228744.23,155366891.22,179520019.01,,,,487963842.43,2741441426.63,2253477584.2,1680666535.68,387389986.22,-338062.36,,432170651.67,-2496347.24,157880549.88,,57556421.05,2210212724.35,26188724.56,2094445026.11,,-36185229.87,,,125764203.55,2548238988.59,2210992.48,,80613.27,,2550369367.8,289648958.86,2260720408.94,2260720408.94,,2259861584.54,858824.4,,,30765692.77,30765692.77,115730555.46,,,115730555.46,,-84964862.69,-6021034.55,,37102306.73,,-1915352.8,,,,-114130782.07,,,2291486101.71,2290627277.31,858824.4,0.24,0.24,定期报告,未审计,20240427,CNY,合并期末,2023-04-28T17:48:03
20221231,19219229958.91,9467265265.92,6443302342.69,1392501817.37,828806494.65,,,,1341732234.6,10668243176.47,9326510941.87,9399655926.14,1661710563.3,-6481041.35,,-2622934607.74,-50520698.01,1482473351.17,702.25,201557784.58,10446523912.45,125695658.24,8649123077.56,,300542919.61,6915401.34,,1364246855.7,8772706046.46,2054341.32,,243100397.64,,8531659990.14,454530055.26,8077129934.88,8077129934.88,,8070242869.23,6887065.65,27750265479.89,-12537223.24,76138642.86,76138642.86,-224908586.52,,,-224908586.52,,301047229.38,2493223.85,,-151625647.47,,-15291098.59,,,,465470751.59,,,8153268577.74,8146381512.09,6887065.65,0.86,0.86,定期报告,是,20240329,CNY,合并期末,2023-03-24T22:28:03
20220930,15297970234.15,7296947266.59,4968794214.49,1090419271.91,630939428.7,,,,899834766.91,7978553737.35,7078718970.44,6141815699.58,1264115003.86,-5196830.61,,-311815996.53,-350817576.1,1429293098.88,702.25,192712272.57,8396729832.91,92341406.73,6549531111.48,,383695057.62,6915401.34,,1364246855.74,6901240401.24,1510211.86,,86134376.73,,6816616236.37,525764402.71,6290851833.66,6290851833.66,,6282358404.29,8493429.37,,,337007180.8,337007180.8,-258841740.39,,,-258841740.39,,595848921.19,14470747.26,,71985810.14,,-19181159.5,,,,528573523.29,,,6627859014.46,6619365585.09,8493429.37,0.67,0.67,定期报告,未审计,20231027,CNY,合并期末,2022-10-28T17:58:02
20220630,10620582866.81,4968925366.56,3285113162.08,803909098.48,428624086.33,,,,365069902.93,5205173875.05,4840103972.12,4697301261.64,856521531.98,-5196830.61,,-780930195.51,-155299154.28,1369184311.49,702.25,156330671.73,5857269690.41,70693841.26,4248912128.45,,205524837.51,6915401.34,,1325223481.85,4763313176.4,1810435.3,,9976857.52,,4755146754.18,456525081.74,4298621672.44,4298621672.44,,4291728669.4,6893003.04,27732671239.85,,83742125.61,83742125.61,-130146733.12,,,-130146733.12,,213888858.73,3583258.47,,7338677.75,,-14184686.37,,,,217151608.88,,,4382363798.05,4375470795.01,6893003.04,0.46,0.46,定期报告,未审计,20230830,CNY,合并期末,2022-08-27T01:38:04
20220331,3696270114.27,2545228773.18,1649114165.95,449127884.07,207187801.36,,,,188131094.62,2641459421.14,2453328326.52,1786376081.59,404774070.46,,,-1205672662.28,-390620.79,303934283.12,,78663164.83,2095593810.27,38872422.89,1644555992.67,,129561772.3,,,282603622.41,1600676304.0,1609455.35,,9618296.97,,1592667462.38,96450635.34,1496216827.04,1496216827.04,,1491618955.28,4597871.76,,,-225436665.43,-225436665.43,-139508435.54,,,-139508435.54,,-85928229.89,459550.79,,-8660505.68,,-16976959.34,,,,-60750315.66,,,1270780161.61,1266182289.85,4597871.76,0.15,0.15,定期报告,未审计,20230429,CNY,合并期末,2022-04-24T16:48:03
20211231,29428896087.24,12469024696.05,7915918578.66,2542112537.22,1038578651.17,,,,1692662653.74,11342234576.99,9649571923.25,10300971202.12,1600256873.29,,,754080743.58,12136069.8,4108306499.23,,91714222.72,15613413849.85,169923170.7,11068661471.46,,373060936.96,3317997.99,,3998450272.74,13815482237.39,28940114.86,,140569419.9,,13703852932.35,2046045055.05,11657807877.3,11657807877.3,,11645065137.15,12742740.15,22919085666.61,412672.04,-276367198.0,-276367198.0,-159995294.13,,,-159995294.13,,-116371903.87,9153324.06,,54584104.18,,4210780.2,,,,-184320112.31,,,11381440679.3,11368697939.15,12742740.15,1.25,1.25,定期报告,是,20230325,CNY,合并期末,2022-03-27T17:23:03
20210930,21782339419.77,8733818824.71,6002153699.12,1260360324.56,744158151.8,,,,1478784086.95,8514066888.52,7035282801.57,7094758781.63,1291894317.9,,,1550007622.9,1069626.32,2888763988.21,,35136489.05,11589167439.66,115676214.25,8370497279.7,,299609567.1,-1626158.4,,2805010537.01,10193171980.11,25923028.06,,50039622.66,,10169055385.51,1657084005.33,8511971380.18,8511971380.18,,8501247050.97,10724329.21,,,-212499825.45,-212499825.45,-191552393.36,,,-191552393.36,,-20947432.09,9527472.51,,33578785.49,,-2705782.34,,,,-61347907.75,,,8299471554.73,8288747225.52,10724329.21,0.91,0.91,定期报告,未审计,20221029,CNY,合并期末,2021-10-25T16:43:03
20210630,14341507654.22,5442389564.33,3506466806.63,946849028.15,513579612.41,,,,1068776192.53,5535320110.66,4466543918.13,5145709908.71,752547999.3,,,882176715.7,29110971.59,1739974410.67,,33369890.69,7513165819.21,73350944.41,5603741723.32,,149979119.62,,,1686094031.86,6828341835.01,22953062.83,,38382133.84,,6812912764.0,1060876424.85,5752036339.15,5752036339.15,,5745385064.39,6651274.76,22919085666.61,,-270420424.86,-270420424.86,-222082903.72,,,-222082903.72,,-48337521.14,2116889.49,,17502130.61,,-2050853.63,,,,-65905687.61,,,5481615914.29,5474964639.53,6651274.76,0.61,0.61,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T19:03:03
20210331,5962375013.47,2776622931.58,1864909017.31,413343705.0,264423199.14,,,,508570052.97,2758257216.88,2249687163.91,1982907234.03,365226611.25,,,329880779.97,3327234.31,330127741.11,,30939039.5,2853241783.1,37530897.25,2454928575.09,,64957911.94,,,295824398.82,3109133230.37,1654767.75,,1993330.94,,3108794667.18,492812266.46,2615982400.72,2615982400.72,,2612585454.36,3396946.36,,,-298030255.52,-298030255.52,-276097852.93,,,-276097852.93,,-21932402.59,-3215912.51,,-32828648.13,,-7835743.46,,,,21947901.51,,,2317952145.2,2314555198.84,3396946.36,0.28,0.28,定期报告,未审计,20220425,CNY,合并期末,2021-04-27T22:28:03
20201231,24277670240.59,10696842708.3,6719732025.58,2145876559.24,1143343612.15,,,,2598913028.4,9716966319.76,7118053291.36,6431463836.06,1042638134.05,,,1394386961.14,17803436.11,3096236626.63,,42023643.95,12974544171.42,140492145.44,9672019828.24,,155575143.36,16497.24,,3006440557.14,11303126069.17,14996053.28,,9253181.73,,11308868940.72,1805002018.05,9503866922.67,9503866922.67,,9491638796.98,12228125.69,19256085699.79,,-575883263.78,-575883263.78,100504965.33,,-22095341.69,122600307.02,,-676388229.11,-7648028.08,,-356612430.97,,9752804.87,,,,-321880574.93,,,8927983658.89,8915755533.2,12228125.69,1.06,1.06,定期报告,是,20220328,CNY,合并期末,2021-03-26T19:33:03
20200930,17903113002.85,7803577324.2,5109933019.12,1412945210.69,776135313.1,,,,2205752531.79,7119703110.84,4913950579.05,4730833184.77,737036671.4,,,904208848.95,16142738.53,2203496101.55,,39102273.06,9046253397.84,99440279.81,6653904185.98,,127571961.1,877367.69,,2164459603.26,8856859605.01,11911712.05,,4659617.25,,8864111699.81,1582335768.86,7281775930.95,7281775930.95,,7271161214.16,10614716.79,,,-516290723.31,-516290723.31,18566668.88,,,18566668.88,,-534857392.19,-4529266.04,,-443715975.64,,14517028.11,,,,-101129178.62,,,6765485207.64,6754870490.85,10614716.79,0.83,0.83,定期报告,未审计,20211026,CNY,合并期末,2020-10-29T18:13:02
20200630,11498737938.44,4521926217.35,2912646486.33,778450196.42,525501883.55,,,,1401584619.16,4547633094.12,3146048474.96,3203393347.61,466086041.91,,,360837264.24,-3283062.47,1995244974.05,,19034578.5,6189482613.62,59613018.29,4065420442.26,,80120538.7,894534.33,,1983434080.04,5309255324.82,7446274.74,,4338002.33,,5312363597.23,972343712.97,4340019884.26,4340019884.26,,4333834391.86,6185492.4,19256085699.79,,-225548762.06,-225548762.06,-156455251.82,,,-156455251.82,,-69093510.24,5525393.75,,-188160135.95,,15624376.23,,,,97916855.73,,,4114471122.2,4108285629.8,6185492.4,0.5,0.5,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T20:33:03
20200331,4886433514.88,2290326683.94,1633637267.76,265853529.7,231644862.78,,,,632478884.9,2273295949.88,1640817064.98,959202285.04,238707003.25,,,372837412.76,5544040.57,622303617.37,,3740590.3,2584040892.88,31658041.17,1790929421.84,,132194093.91,11282332.75,,617977003.21,2302392622.0,2498969.52,,80435.04,,2304811156.48,503036066.38,1801775090.1,1801775090.1,,1797555461.56,4219628.54,,,104846729.04,104846729.04,-236431210.21,,,-236431210.21,,341277939.25,266490.53,,245164446.52,,-188474.8,,,,96035477.0,,,1906621819.14,1902402190.6,4219628.54,0.2,0.2,定期报告,未审计,20210428,CNY,合并期末,2020-04-29T03:03:02
20191231,18708369944.73,7435694205.41,3992926473.36,1812952307.07,1042269893.15,,,,1895188789.41,8288799202.18,6393610412.77,5349691586.27,882008337.18,,,1691987660.43,30189075.81,2226604723.52,,79013903.88,9914221372.78,94364575.41,7537473656.58,,92027448.66,3555702.15,,2186799989.98,8794148571.95,16330893.41,,36843214.55,,8773636250.81,1460353506.56,7313282744.25,7313282744.25,,7282380829.33,30901914.92,17080901669.05,,350268723.31,350268723.31,251401927.13,,,251401927.13,,98866796.18,12007804.54,,-22878847.19,,3027709.49,,,,106710129.34,,,7663551467.56,7632649552.64,30901914.92,0.82,0.82,定期报告,是,20210327,CNY,合并期末,2020-03-28T02:43:02
20190930,12899419147.1,5455174351.42,3120886998.65,1165922560.7,745825740.54,,,,1474755697.3,6082203169.04,4607447471.74,3376320366.5,687355790.24,,,1414755297.67,10945140.19,1159619113.63,,7849180.39,6992970917.61,68993684.66,5720522564.55,,68568758.14,813675.11,,1134072235.15,5906448229.49,9801391.09,,30226078.7,,5886023541.88,1047182803.41,4838840738.47,4838840738.47,,4823594061.09,15246677.38,,,311972880.84,311972880.84,277949114.95,,,277949114.95,,34023765.89,10590867.95,,-117591609.17,,536202.95,,,,140488304.16,,,5150813619.31,5135566941.93,15246677.38,0.53,0.53,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T15:58:11
20190630,8540404514.21,3592967630.14,2170347505.02,651989257.89,506770635.0,,,,1014339489.21,3932262896.99,2917923407.78,2570442105.3,461963502.74,,,891759066.26,14251072.73,451011411.66,0.0,5633738.91,4190408439.49,45449976.51,3738876335.32,,-31040875.54,803448.17,,436319555.03,4349996074.72,6404334.88,,29477331.31,,4326923078.29,812545954.63,3514377123.66,3514377123.66,0.0,3502759397.33,11617726.33,17080901669.05,,251073796.29,251073796.29,349070843.98,0.0,0.0,349070843.98,,-97997047.69,5115820.37,,-119809669.41,,191115.56,,0.0,,16505685.79,,0.0,3765450919.95,3753833193.62,11617726.33,0.39,0.39,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T15:58:11
20190331,4646092422.98,1797737041.06,1098054344.25,340592645.68,234797615.6,,,,484346837.75,1913398447.72,1429051609.99,722348581.35,216600556.67,,,1550050697.05,-4343476.22,92035624.14,,3917117.85,1960024662.68,22285408.09,1965306996.04,,-116687152.39,,,89119410.94,2686067760.3,885982.35,,162392.66,,2686791349.99,554972572.73,2131818777.26,2131818777.26,,2127013935.09,4804842.17,,,253838099.91,253838099.91,396305460.96,,,396305460.96,,-142467361.05,1482561.23,,-40872266.6,,-253070.39,,,,-102824585.29,,,2385656877.17,2380852035.0,4804842.17,0.29,0.29,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T15:58:11
20181231,11321611555.03,6448476802.16,3154241725.17,1446364616.81,1201865364.99,,,,1846089958.45,8186594757.45,6340504799.0,3679538446.56,917473094.1,,,-642004891.63,-75487349.15,23658442.51,,41340146.13,5880846864.46,88222491.03,5665057863.81,,121037480.02,3210542.68,,3318486.92,5440764690.57,19848501.17,,13128199.89,,5447484991.85,1001223643.23,4446261348.62,4446261348.62,,4424985940.97,21275407.65,16923112280.68,,186910377.68,186910377.68,-685494113.59,,,-685494113.59,,872404491.27,325301.48,,586039834.69,,-773929.92,,,,286813285.02,,,4633171726.3,4611896318.65,21275407.65,0.54,0.54,定期报告,是,20200328,CNY,合并期末,2020-03-13T15:58:11
20180930,7791582876.43,4832333101.83,2516958855.43,1026589333.41,873384108.48,,,,1470133946.78,6270641688.23,4800507741.45,2091127144.71,711940583.11,,,-570049776.88,-76222772.13,12632267.53,,31628964.59,4035893664.97,69462611.68,3869730850.27,,96700203.02,,,,3755689211.46,15304663.42,,1051585.49,,3769942289.39,700817477.81,3069124811.58,3069124811.58,,3071722755.39,-2597943.81,,,451388128.75,451388128.75,-87110167.7,,,-87110167.7,,538498296.45,314414.41,,234222161.99,,-1617375.48,,,,305579095.53,,,3520512940.33,3523110884.14,-2597943.81,0.37,0.37,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:58:11
20180630,4786159748.17,3323117061.38,1855746953.19,582754250.57,605665664.4,,,,1031345503.2,4272395821.66,3241050318.46,1331857962.31,476338377.91,,,-870575306.58,-67337981.29,7016513.48,0.0,30735995.67,2580206898.41,49386463.87,2410996604.05,,119823830.49,0.0,,0.0,2205952849.76,10441616.08,,814224.19,,2215580241.65,411097985.5,1804482256.15,1804482256.15,0.0,1806617011.69,-2134755.54,16923112280.68,,31408227.39,31408227.39,-236540931.56,0.0,0.0,-236540931.56,,267949158.95,-1314865.86,,162718559.55,,-943919.93,,0.0,,107489385.19,,0.0,1835890483.54,1838025239.08,-2134755.54,0.2098,0.2098,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T15:58:11
20180331,2622191987.09,1790848007.38,1018241311.05,354718022.6,278738540.79,,,,542664935.69,2141264315.23,1598599379.54,532869907.18,243547722.44,,,-186023516.15,-77500615.65,4193483.23,,15139785.41,1282408372.87,25463441.02,1241465172.4,15479759.45,15479759.45,,,,1339783614.22,6657376.99,,439156.04,,1346001835.17,264168442.78,1081833392.39,1081833392.39,,1091803298.33,-9969905.94,,,-46478386.58,-46478386.58,-2340534.12,,,-2340534.12,,-44137852.46,-4069539.65,86720521.21,87657352.38,,-936831.18,,,,-126788834.01,,,1035355005.81,1045324911.75,-9969905.94,0.133,0.133,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:58:11
20171231,13353213641.86,7937133217.41,4036002954.9,2198235369.32,1145486222.56,,,,1796485752.54,6718349037.77,4921863285.23,2712454086.11,845488550.9,,,1009982273.19,-150379055.65,12029080.11,,35508288.15,6249016707.49,96489680.82,6111873696.82,40653329.85,,,,,7104196934.37,16030508.41,,13671590.27,,7106555852.51,1301847267.28,5804708585.23,5804708585.23,,5785955137.26,18753447.97,14357778724.32,,476241197.54,476241197.54,,,,,,476241197.54,-4899394.32,647998293.13,,,,,,,-166857701.27,,,6280949782.77,6262196334.8,18753447.97,0.7753,0.7753,定期报告,是,20190329,CNY,合并期末,2020-03-13T15:58:11
20170930,9524489003.64,5755988616.01,3044898321.45,1533760345.48,798943221.26,,,,1432037627.65,4887608345.69,3455570718.04,1784379108.63,677669904.46,,,636499886.75,-115495272.54,8167422.37,,22911614.77,4392212294.44,73105457.95,4275617114.39,43489722.1,,,,,5132276709.2,14025576.61,,41028746.36,,5105273539.45,929043837.5,4176229701.95,4176229701.95,,4171268021.94,4961680.01,,,609456823.81,609456823.81,,,,,,609456823.81,2572719.7,729891140.92,,,,,,,-123007036.81,,,4785686525.76,4780724845.75,4961680.01,0.56,0.56,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T15:58:11
20170630,5859242248.15,3642260942.62,1843939444.86,1013273865.86,537203695.45,,,,956735499.28,3197798778.22,2241063278.94,665668205.87,451132786.69,,,647849379.58,-72400045.42,19128266.22,,,2754249309.7,46101298.58,2673085411.5,35062599.62,,,,,3104992938.45,12235500.65,,30358587.63,,3086869851.47,539181192.6,2547688658.87,2547688658.87,,2552259127.57,-4570468.7,14357778724.32,,424728173.5,424728173.5,,,,,,424728173.5,2443355.18,495477042.3,,,,,,,-73192223.98,,,2972416832.37,2976987301.07,-4570468.7,0.3529,0.3529,定期报告,未审计,20180830,CNY,合并期末,2020-03-13T15:58:11
