报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,7607645545.67,7607645545.67,,,,,,6885741176.88,4287660406.59,,,,,,,,,4869131.74,805290945.64,1456835246.94,253212697.93,77872748.04,15724991.31,,2695525.56,3206473.77,,,,-87773046.72,,,,4109665.5,-66777602.26,-11061019.19,,27534.92,563125426.6,228359.76,,4629951.55,,558723834.81,87801410.3,,470922424.51,470922424.51,,471594189.71,,-671765.2,156591067.76,156585886.03,,,,,,156585886.03,-1008287.0,,,,,,96382998.25,,61211174.78,,5181.73,627513492.27,628180075.74,-666583.47,0.8796,0.8714,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:40:06
20251231,30514403376.92,30514403376.92,,,,,,27648582451.49,16762975546.47,,,,,,,,,20341597.09,2892785453.8,6826802834.83,1093058494.68,52618524.62,52051103.68,,275717386.48,25075229.91,,,,139596732.28,,,,55440811.79,-364996905.04,-46017003.23,,530824.98,2926092772.69,4654997.91,,8274180.63,,2922473589.97,305279668.74,,2617193921.23,2617193921.23,,2545131880.4,,72062040.83,92189092.0,92148305.48,,,,,,92148305.48,1457917.11,,,,,,83034197.12,,7656191.25,,40786.52,2709383013.23,2637280185.88,72102827.35,4.7715,4.7174,定期报告,是,20260410,CNY,合并期末,2026-04-09T21:20:04
20250930,21019233315.35,21019233315.35,,,,,,19038822530.45,11627645573.43,,,,,,,,,15513701.45,1945842381.37,4699287094.38,733089944.57,17443835.25,36790293.44,,215319246.04,17184004.8,,,,306568815.3,,,,33158899.61,-290035569.26,-48042213.75,,224903.17,2197604866.01,3864586.14,,4489593.22,,2196979858.93,227917142.4,,1969062716.53,1969062716.53,,1932774269.71,,36288446.82,-72940743.84,-72944394.15,,,,,,-72944394.15,1819677.87,,,,,,-45094028.49,,-29670043.53,,3650.31,1896121972.69,1859829875.56,36292097.13,3.63,3.6,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:40:03
20250630,12866762779.48,12866762779.48,,,,,,11572764120.32,7111435099.23,,,,,,,,,9868650.06,1194561018.9,2827038772.04,466191086.44,-36330506.35,20461699.05,,154801474.62,10715161.96,,,,74006252.42,,,,21912450.16,-237522795.77,-40541084.49,,296433.79,1266951389.89,3612848.1,,3972158.27,,1266592079.72,100304545.57,,1166287534.15,1166287534.15,,1166916872.8,,-629338.65,-261556736.5,-261558017.81,,,,,,-261558017.81,1811839.61,,,,,,-208295610.07,,-55074247.35,,1281.31,904730797.65,905358854.99,-628057.34,2.1958,2.1771,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T23:36:08
20250331,5993381106.11,5993381106.11,,,,,,5441385955.6,3399529292.57,,,,,,,,,5855119.99,554128450.58,1279879807.03,224809620.21,-22816334.78,11083159.65,,74936102.94,8858929.64,,,,-5900508.66,,,,6515592.86,-42256824.38,-5761882.9,,16118.63,579543749.0,2534899.47,,1339365.91,,580739282.56,56422889.84,,524316392.72,524316392.72,,495761205.29,,28555187.43,-112974900.8,-112974980.96,,,,,,-112974980.96,1063.42,,,,,,-88520737.21,,-24455307.17,,80.16,411341491.92,382786224.33,28555267.59,0.9329,0.9312,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T01:14:10
20241231,24710080329.34,24710080329.34,,,,,,22508362922.69,13918403694.15,,,,,,,,,18037859.33,2108444601.44,5569790884.12,868731901.96,24953981.69,27760034.51,,154658578.53,35621338.51,,,,128719504.9,,,,47065886.45,-148412846.86,-6909057.93,,76365.29,2376915837.03,2921058.29,,31488416.58,,2348348478.74,137224510.42,,2211123968.32,2211123968.32,,2114429526.95,,96694441.37,1455181.7,1455699.8,,,,,,1455699.8,-291055.59,,,,,,25798483.03,,-24051727.64,,-518.1,2212579150.02,2115885226.75,96693923.27,3.9939,3.9712,定期报告,是,20260410,CNY,合并期末,2025-04-29T01:48:06
20240930,16448654845.5,16448654845.5,,,,,,14793622196.13,9165921587.43,,,,,,,,,13004695.48,1402206974.18,3610959809.13,622918505.18,-21389375.27,20478320.6,,143464753.74,21974638.7,,,,71042810.68,,,,26310320.36,-167550977.51,-5003834.01,,14554.22,1723310276.85,3016987.23,,25522022.63,,1700805241.45,171545058.91,,1529260182.54,1529260182.54,,1471561642.43,,57698540.11,-25424619.38,-25425384.9,,,,,,-25425384.9,26769.66,,,,,,-7825712.94,,-17626441.62,,765.52,1503835563.16,1446136257.53,57699305.63,2.78,2.77,定期报告,未审计,20251030,CNY,合并期末,2024-10-29T19:57:03
20240630,9648327221.81,9648327221.81,,,,,,8599518597.12,5289297067.56,,,,,,,,,8236279.94,799851534.67,2114665439.96,399341782.58,-11873507.59,13383808.06,,38072235.28,15185942.25,,,,97401230.58,,,,24999229.1,-178358526.77,-13364580.09,,10710.0,1017568922.79,2666178.02,,21471791.98,,998763308.83,93872322.57,,904890986.26,904890986.26,,872126186.17,,32764800.09,63552133.36,63552481.21,,,,,,63552481.21,14866.41,,,,,,61209333.28,,2328281.52,,-347.85,968443119.62,935678667.38,32764452.24,1.6505,1.6397,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T21:12:03
20240331,4377729053.27,4377729053.27,,,,,,3946247048.79,2402449974.5,,,,,,,,,4178470.06,372017462.44,978298580.52,188174059.56,1128501.71,6168606.97,,7502560.41,4620174.02,,,,-23095835.78,,,,8579700.45,-40412282.27,9026920.41,,1484.38,393084552.08,2365625.68,,5416229.14,,390033948.62,64076735.06,,325957213.56,325957213.56,,310694250.33,,15262963.23,27920557.44,27920631.71,,,,,,27920631.71,-1093.28,,,,,,27050972.24,,870752.75,,-74.27,353877771.0,338614882.04,15262888.96,0.588,0.5862,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T20:52:05
20231231,17507203144.25,17507203144.25,,,,,,15865108272.0,9885259774.07,,,,,,,,,9720899.76,1413867418.29,3886612914.21,583181390.86,86465874.81,26686507.49,,71527748.13,31835097.64,,,,183468932.73,,,,82219672.93,-141568676.35,-32852510.27,,759562.2,1805649601.62,12309208.51,,5446713.51,,1812512096.62,118573417.99,,1693938678.63,1693938678.63,,1614871961.81,,79066716.82,-63890834.45,-64001913.65,,,,,,-64001913.65,854663.91,,,,,,-35041615.9,,-29814961.66,,111079.2,1630047844.18,1550870048.16,79177796.02,3.0562,3.0496,定期报告,是,20250429,CNY,合并期末,2024-04-24T23:47:06
