报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,18383771778.87,9485697305.12,4323662170.55,3892533171.13,950068388.91,,,,1508193666.56,7781512899.93,6273319233.37,3226311174.44,1502044.86,,,1837797993.24,76614497.0,2126306391.05,2062449.82,120788301.64,10613347334.15,106689278.31,8475120042.92,,-22858868.19,5237557.64,,2049159323.47,7770424444.72,3497053.21,,995485330.42,,6778436167.51,1076177750.99,5702258416.52,5702258416.52,,5691156686.42,11101730.1,,,328501003.62,328501003.62,-11412110.57,,,-11412110.57,,339913114.19,33894.33,,284337018.14,,-48174467.88,,,,103716669.6,,,6030759420.14,6019657690.04,11101730.1,0.64,0.64,定期报告,未审计,20241031,CNY,合并期末,2023-10-26T17:48:04
20230630,13464708005.11,6224685508.56,2786927352.04,2620369129.04,610305577.27,,,,1076125895.11,5208745256.86,4132619361.75,2347747472.72,108472.57,,,1940132869.83,77675825.83,1709476520.25,200977.31,88662935.5,7316757194.87,75001400.24,5595918950.05,,-17752322.69,3507121.26,,1660082046.01,6147950810.24,2775354.0,,980858151.92,,5169868012.32,854827788.76,4315040223.56,4315040223.56,,4307477576.63,7562646.93,27189874742.36,1402641.96,581852630.34,581852630.34,-12787056.33,,,-12787056.33,,594639686.67,33894.33,,456851394.61,,15055745.66,,,,122698652.07,,,4896892853.9,4889330206.97,7562646.93,0.49,0.49,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T18:33:02
20230331,6700378176.07,2850138650.58,1354059737.86,1099301147.19,281212364.79,,,,456998954.29,2532703085.72,2075704131.43,1537931128.0,-411313.63,,,972926778.5,-3917480.09,821229450.18,94840.5,64975854.11,3678839738.23,34564010.54,2806263358.05,,34418638.99,1730159.91,,801863570.74,3021538437.84,955141.38,,66260884.16,,2956232695.06,527145858.66,2429086836.4,2429086836.4,,2426090625.17,2996211.23,,,327359722.65,327359722.65,-13303877.65,,,-13303877.65,,340663600.3,,,311671534.47,,94653735.49,,,,-65661669.66,,,2756446559.05,2753450347.82,2996211.23,0.28,0.28,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:28:02
20221231,27565197901.59,13769465112.39,5930350115.91,5926605610.28,1473200507.43,,,,2390611239.78,9532551053.47,7141939813.69,6019991934.33,13515878.39,,,-1474320802.06,101808844.69,6644416507.85,-1535846.8,114760911.41,18064174909.22,155983656.52,10989888253.42,,284802528.35,25980004.0,,6607520466.93,9501022992.37,3669233.94,,32466560.08,,9472225666.23,1942643787.29,7529581878.94,7529581878.94,,7519427792.55,10154086.39,25797520370.75,,-103669164.39,-103669164.39,-15772142.08,,,-15772142.08,,-87897022.31,-50072.77,,-629919198.04,,240600492.8,,,,301471755.7,,,7425912714.55,7415758628.16,10154086.39,0.86,0.86,定期报告,是,20240329,CNY,合并期末,2023-03-30T21:58:03
20220930,22703156430.78,10563407177.08,4574052518.73,4566275472.77,1087146526.5,,,,1780456775.49,7038961402.01,5258504626.52,4484141047.99,9998349.88,,,-159289091.45,100820408.26,5857144139.6,169098.09,76306875.72,14472653922.74,116703172.1,8303257064.24,,178178854.36,25502161.8,,5849012670.24,8230502508.04,2323540.53,,17794820.78,,8215031227.79,1770566098.28,6444465129.51,6444465129.51,,6435739038.42,8726091.09,,,417295845.43,417295845.43,-37307349.37,,,-37307349.37,,454603194.8,-50072.77,,60754552.75,,47312187.12,,,,346586527.7,,,6861760974.94,6853034883.85,8726091.09,0.75,0.75,定期报告,未审计,20231027,CNY,合并期末,2022-10-28T17:58:02
20220630,14422506609.03,6744599415.68,3058196518.45,2831866706.96,631028032.61,,,,971888769.56,4518465370.61,3546576601.05,2892750763.94,7183024.51,,,46822141.88,121491364.07,3579341952.14,385381.76,65226820.0,8930084329.07,78059719.01,5196853251.18,,65103742.25,22037368.54,,3568030248.09,5492422279.96,1065823.56,,4828675.5,,5488659428.02,1101315182.3,4387344245.72,4387344245.72,,4380273365.14,7070880.58,25800975483.86,,159428393.53,159428393.53,-18910495.2,,,-18910495.2,,178338888.73,-50072.77,,-13757406.28,,40660014.07,,,,151486353.71,,,4546772639.25,4539701758.67,7070880.58,0.52,0.52,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T19:58:03
20220331,6332416285.26,3510854333.97,1565987199.48,1587126552.31,166045759.17,,,,335665879.51,2198957073.66,1863291194.15,1196539004.38,-210667.62,,,-565275315.7,122369554.89,1667827224.68,128412.1,64307191.43,4327647338.38,38871516.92,2521795831.04,,106749546.41,4244791.96,,1655985652.05,2004768946.88,770938.99,,1762834.83,,2003777051.04,458251162.96,1545525888.08,1545525888.08,,1541713886.45,3812001.63,,,-154697571.39,-154697571.39,-12433350.23,,,-12433350.23,,-142264221.16,,,-128931112.53,,13473880.61,,,,-26806989.24,,,1390828316.69,1387016315.06,3812001.63,0.18,0.18,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T17:48:03
20211231,29872018672.13,13436621139.61,6236363958.58,5631368359.53,1001042035.65,,,,1750437167.49,8984511328.89,7234074161.4,7094790891.07,2144455.52,,,931436287.1,-33121750.41,6602468658.66,,89386278.61,16831934262.19,167800908.7,10379299236.34,,-297871033.09,31290949.22,,6551414201.02,13040084409.94,8039066.51,,27297000.58,,13020826475.87,2785762879.64,10235063596.23,10235063596.23,,10238703346.84,-3639750.61,22076125020.13,22811244.45,368065962.25,368065962.25,-67745455.08,,,-67745455.08,,435811417.33,24902.02,,402968931.07,,91515128.86,,,,-58697544.62,,,10603129558.48,10606769309.09,-3639750.61,1.25,1.25,定期报告,是,20230331,CNY,合并期末,2022-03-30T21:58:03
20210930,20610694485.2,9112417720.85,4576981231.0,3469327647.52,719424756.63,,,,1438374534.14,6684022766.97,5245648232.83,4847115174.69,1804636.25,,,715622717.32,-51631042.82,4510354573.11,,38440807.91,11431033955.8,116600269.53,6913061912.8,,-86145975.54,21203989.34,,4466313759.67,9179660529.4,4285245.82,,20201124.61,,9163744650.61,1939457098.43,7224287552.18,7224287552.18,,7257854074.29,-33566522.11,,,197888697.37,197888697.37,-96142397.95,,,-96142397.95,,294031095.32,24902.02,,260205855.74,,50994883.16,,,,-17194545.6,,,7422176249.55,7455742771.66,-33566522.11,0.89,0.89,定期报告,未审计,20221029,CNY,合并期末,2021-10-28T16:48:02
20210630,12325949328.93,5426076921.02,2781289710.14,1959808917.31,473567915.34,,,,829674096.03,4263207022.85,3433532926.82,3275475090.15,2591819.04,,,208458916.51,7326335.76,2544565487.35,,34372482.11,6669126608.24,73464642.09,4373317968.66,,-305094144.2,12475300.85,,2514962840.84,5656822720.69,2659690.26,,-374932.22,,5659857343.17,1167286559.56,4492570783.61,4492570783.61,,4529125613.11,-36554829.5,22076125020.13,,18872782.09,18872782.09,-100483840.48,,,-100483840.48,,119356622.57,24902.02,,127633681.39,,9618461.05,,,,-17920421.89,,,4511443565.7,4547998395.2,-36554829.5,0.55,0.55,定期报告,未审计,20220831,CNY,合并期末,2021-08-26T17:18:03
20210331,4803597573.57,2511461379.21,1378326524.07,812075962.11,221366489.88,,,,297025283.24,2034130126.62,1737104843.38,2024103285.03,423269.53,,,-819311535.56,-3392934.39,763307830.51,,30404265.53,2755006511.61,33895119.16,2066540226.78,,-109517835.98,6835755.71,,757253245.94,2048591061.96,441724.98,,1227614.3,,2047805172.64,362514543.32,1685290629.32,1685290629.32,,1721846888.19,-36556258.87,,,-77324249.98,-77324249.98,-91346802.8,,,-91346802.8,,14022552.82,,,33038146.56,,-26178343.66,,,,7162749.92,,,1607966379.34,1644522638.21,-36556258.87,0.21,0.21,定期报告,未审计,20220429,CNY,合并期末,2021-04-22T16:43:03
20201231,23350881646.49,12024387749.85,4836321040.99,5856571140.77,886774597.77,,,,1330721405.5,7103653151.39,5772931745.89,7636014004.47,11865293.13,,,1049173618.48,-16471131.91,1244158505.62,,82897494.48,11185728027.56,156046774.18,8427842465.14,,1318849965.39,77323820.28,,1205665002.57,12165153618.93,8306977.35,,47737568.56,,12125723027.72,2589037694.66,9536685333.06,9536685333.06,,9509428800.25,27256532.81,17542774261.26,,-17353178.92,-17353178.92,51884981.93,,,51884981.93,,-69238160.85,8593.37,,-187329000.42,,218252676.96,,,,-100170430.76,,,9519332154.14,9492075621.33,27256532.81,1.2,1.2,定期报告,是,20220331,CNY,合并期末,2021-03-31T19:28:03
20200930,15859122717.93,8502449074.66,3529950596.1,3945106949.78,658280207.93,,,,1071183761.55,5094247141.17,4023063379.62,5653623627.79,8173572.35,,,439935452.46,447944.84,153221777.75,,38261078.88,6271539219.14,112911798.8,5782168821.21,,235264428.19,,,141194170.94,9587583498.79,6531372.91,,34627916.74,,9559486954.96,2048845622.13,7510641332.83,7510641332.83,,7491035004.21,19606328.62,,,-260723620.33,-260723620.33,2246060.9,,,2246060.9,,-262969681.23,8593.37,,-313714828.59,,81437421.05,,,,-30700867.06,,,7249917712.5,7230311383.88,19606328.62,0.94,0.94,定期报告,未审计,20211029,CNY,合并期末,2020-10-23T17:28:02
20200630,9899613915.66,4617456851.86,1996088594.27,1982035352.13,401007283.47,,,,657208789.29,3147621792.92,2490413003.63,3645340429.96,878273.41,,,805907178.54,5309238.36,149055884.69,,19335542.96,4002612752.83,65499070.37,3587214462.0,,209303795.74,,,140595424.72,5897001162.83,4780910.2,,33034200.73,,5868747872.3,1280602281.66,4588145590.64,4588145590.64,,4578457051.77,9688538.87,17542774261.26,,-98245124.76,-98245124.76,-76669319.5,,,-76669319.5,,-21575805.26,8593.37,,-119557191.66,,67611642.38,,,,30361150.65,,,4489900465.88,4480211927.01,9688538.87,0.58,0.58,定期报告,未审计,20210827,CNY,合并期末,2020-08-25T17:03:02
20200331,4381718138.78,2103496040.96,1077276731.22,738262097.99,156333294.57,,,,332692763.75,1606215464.67,1273522700.92,1633801850.35,-203717.91,,,247829645.72,5446640.29,54697051.86,,3754145.85,1880397030.95,27341678.77,1694956101.78,,107803691.75,,,50295558.65,2501321107.83,3601826.21,,10974849.05,,2493948084.99,535827048.22,1958121036.77,1958121036.77,,1950802866.3,7318170.47,,,140082018.0,140082018.0,-110331239.58,,,-110331239.58,,250413257.58,,,203537952.65,,17727337.02,,,,29147967.91,,,2098203054.77,2090884884.3,7318170.47,0.25,0.25,定期报告,未审计,20210423,CNY,合并期末,2020-04-24T16:38:02
20191231,13693187802.2,7625043429.59,2846683722.9,3684648821.78,792854432.97,,,,1559140651.95,6243046941.11,4683906289.16,2754579400.82,-7605510.94,1087662.34,,1644324816.88,287498.01,61574862.19,,48237142.76,6528176559.58,98596737.38,6459340066.99,,-59429543.63,,,29669298.84,7165011242.62,15072608.53,,26343881.93,,7153739969.22,1624091521.47,5529648447.75,5529648447.75,,5501688251.46,27960196.29,15505197473.84,,270053676.26,270053676.26,117246856.72,,,117246856.72,,152806819.54,-1352427.35,,105814531.55,,14509291.76,,,,33835423.58,,,5799702124.01,5771741927.72,27960196.29,0.67,0.67,定期报告,是,20210401,CNY,合并期末,2020-03-26T22:13:02
20190930,9696990134.1,5499334822.9,2191062423.15,2532314820.65,546767539.71,,,,1178825478.79,4621325832.03,3442500353.24,1959322983.0,-9016726.14,1087662.34,,1013770317.73,2362069.12,14067817.1,,29306645.46,4638752528.44,70666929.07,4571974126.12,,-7443995.6,,,3555468.85,5058237605.66,13636996.16,,18108131.07,,5053766470.75,1206051024.94,3847715445.81,3847715445.81,,3819770013.26,27945432.55,,,295921759.8,295921759.8,126465623.03,,,126465623.03,,169456136.77,-1352427.35,,113614481.27,,7534488.15,,,,49659594.7,,,4143637205.61,4115691773.06,27945432.55,0.5,0.5,定期报告,未审计,20201024,CNY,合并期末,2020-03-13T15:58:11
20190630,5905562044.24,3561232815.43,1498964715.26,1621216322.03,330389585.15,,,,812739525.65,3036802848.14,2224063322.49,1102784346.22,1772474.1,1087662.34,,400250657.34,33212.4,10303725.94,,18217761.26,2848776231.53,43349902.03,2902243424.38,,-99904198.6,,,3087103.72,3056785812.71,12125132.56,,4096436.95,,3064814508.32,722887595.58,2341926912.74,2341926912.74,,2329514835.55,12412077.19,15505197473.84,,232546440.76,232546440.76,161758013.47,,,161758013.47,,70788427.29,-1352427.35,,60310707.4,,5094560.44,,,,6735586.8,,,2574473353.5,2562061276.31,12412077.19,0.3,0.3,定期报告,未审计,20200826,CNY,合并期末,2020-03-13T15:58:11
20190331,3107663328.89,1587133281.97,723202987.16,655966945.71,157918916.38,,,,381116985.59,1434746848.4,1053629862.81,678908510.55,-1528732.36,2001252.32,,442038834.12,-2646540.18,3340693.36,,17771563.48,1121777909.83,19178977.19,1525914815.46,,-423805557.25,,,489674.43,1985885419.06,10734731.45,,2530651.11,,1994089499.4,496247256.11,1497842243.29,1497842243.29,,1487918070.29,9924173.0,,,215183867.29,215183867.29,184717103.92,,,184717103.92,,30466763.37,,,63881268.08,,3228906.83,,,,-36643411.54,,,1713026110.58,1703101937.58,9924173.0,0.19,0.19,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T15:58:11
20181231,10907166796.66,6428934584.25,2291256038.0,3134659579.86,691014534.91,,,,1993344054.45,6764194357.9,4770850303.45,1435921166.19,7873783.72,,,988850480.08,-22371297.86,25090322.58,,57397486.97,6866666593.79,79927780.49,5625951991.78,,1153905049.46,,,6881772.06,4040500202.87,18951266.07,,8008944.83,,4051442524.11,948014873.1,3103427651.01,3103427651.01,,3087459930.82,15967720.19,15022517068.62,,328859575.2,328859575.2,-333582445.06,,,-333582445.06,,662442020.26,1130846.2,,541929886.63,,4561996.36,,,,114819291.07,,,3432287226.21,3416319506.02,15967720.19,0.38,0.38,定期报告,是,20200327,CNY,合并期末,2020-03-13T15:58:11
20180930,7811102811.43,4587238765.7,1835963152.04,2016099963.63,481167332.27,,,,1655991521.46,5319755739.92,3663764218.46,764451438.69,-4214931.66,,,771951626.2,-21287751.73,15701916.78,,37055294.33,4892528088.42,60068291.92,4070163200.5,,759368837.0,,,2927759.0,2918574723.01,8745781.87,,-171374.97,,2927491879.85,729219746.95,2198272132.9,2198272132.9,,2185474314.88,12797818.02,,,464654856.14,464654856.14,-63034311.34,,,-63034311.34,,527689167.48,1130846.2,,406563774.77,,1267340.44,,,,118727206.07,,,2662926989.04,2650129171.02,12797818.02,0.3,0.3,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:58:11
20180630,5262807399.49,3220158949.54,1334562787.8,1420740688.42,299046216.27,,,,1092175851.25,3577726631.85,2485550780.6,519931864.63,1256347.57,,,416654557.21,-28828865.96,35717238.82,,6997804.0,3030349605.65,42670398.51,2730429617.89,,256296835.93,,,952753.32,2232457793.84,7972732.62,,1371326.1,,2239059200.36,532669162.27,1706390038.09,1706390038.09,,1692862266.15,13527771.94,15022517068.62,,160507302.14,160507302.14,-105682556.35,,,-105682556.35,,266189858.49,1130846.2,,215144564.02,,2423349.99,,,,47491098.28,,,1866897340.23,1853369568.29,13527771.94,0.23,0.23,定期报告,未审计,20190824,CNY,合并期末,2020-03-13T15:58:11
20180331,2749164955.58,1594080103.56,720150416.49,649691643.81,145795064.6,,,,284289541.95,1506665248.02,1222375706.07,576615740.9,-355562.82,,,321618663.09,-41766834.84,13212740.92,,1115000.0,1447065733.08,21270622.88,1361110367.53,64208366.02,64208366.02,,,476376.65,1302099222.5,7577843.92,,811454.73,,1308865611.69,313295436.9,995570174.79,995570174.79,,989819576.74,5750598.05,,,122975491.78,122975491.78,-1045711.74,,,-1045711.74,,124021203.52,,,160177491.07,,261057.58,,,,-36417345.13,,,1118545666.57,1112795068.52,5750598.05,0.14,0.14,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:58:11
20171231,11303252246.33,7608663070.92,3045534610.33,3347862403.95,837832737.58,,,,1325216932.3,5257174815.43,3931957883.13,2425492710.75,6087366.07,,,-5138697.15,-119214485.82,27088119.94,,41144595.39,5940873860.73,87166175.16,5773257266.01,76340162.76,,,,4110256.8,5362378385.6,20001364.26,,27042771.26,,5355336978.6,1293689977.04,4061647001.56,4061647001.56,,4015427677.06,46219324.5,13787528284.78,,-140383200.72,-140913680.75,,,,,,-140913680.75,221581.15,-81473559.23,,,,,,,-59661702.67,,530480.03,3921263800.84,3874513996.31,46749804.53,0.51,0.51,定期报告,是,20190319,CNY,合并期末,2020-03-13T15:58:11
20170930,8301791900.08,5356039002.74,2293320291.73,2284511600.24,474261198.8,,,,1082496469.03,,,1961383400.04,-4402870.72,,,-55754439.12,-98910771.84,14256630.58,,42281608.65,4217375005.14,63977079.61,4125776299.45,26071064.32,,,,1550561.76,4084416894.94,15889502.13,,17912003.06,,4082394394.01,1007552753.11,3074841640.9,3074841640.9,,3033298651.34,41542989.56,,,139834119.39,139561569.19,221600.0,,221600.0,,,139561569.19,221581.15,184164896.63,,,,,,,-44824908.59,,272550.2,3214675760.29,3172860220.53,41815539.76,0.42,0.42,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:58:11
20170630,5124705167.25,3233386581.39,1427903325.86,1304339198.52,318511826.73,,,,770381169.91,2421025480.28,1650644310.37,1207661804.36,-2627311.24,,,-67709972.76,-69865484.42,13894473.77,,36956595.0,2634792462.55,39651106.73,2566333469.71,27764058.97,,,,1043827.14,2489912704.7,7620344.4,,-946438.32,,2498479487.42,612613272.04,1885866215.38,1885866215.38,,1855139668.35,30726547.03,,,60595252.12,60563522.94,,,,,,60563522.94,221581.15,87379090.67,,,,,,,-27037148.88,,31729.18,1946461467.5,1915703191.29,30758276.21,0.26,0.26,定期报告,是,20180825,CNY,合并期末,2020-03-13T15:58:11
20170331,2604898792.19,1633447940.38,735219181.78,716517402.31,102473422.39,,,,423569930.36,,,622307689.45,-1135600.68,,,-50384453.7,-32925777.06,8883462.76,,,1270579015.58,18632959.81,1253792361.48,-2368219.28,,,,521913.57,1334319776.61,19864930.16,,308733.88,,1353875972.89,334116644.29,1019759328.6,1019759328.6,,1005390715.67,14368612.93,,,5680840.74,5668014.77,,,,,,5668014.77,,12085536.49,,,,,,,-6417521.72,,12825.97,1025440169.34,1011058730.44,14381438.9,0.14,0.14,招股说明书/意向书,未审计,20180619,CNY,合并期末,2020-03-13T15:58:11
