报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,35277000000.0,22081000000.0,39895000000.0,17814000000.0,7362000000.0,8161000000.0,799000000.0,,,,57000000.0,,4511000000.0,,564000000.0,57000000.0,,,1168000000.0,62000000.0,,36000000.0,9909000000.0,397000000.0,9512000000.0,,7979000000.0,,,,,,17389000000.0,12000000.0,,2000000.0,,17399000000.0,2876000000.0,,14523000000.0,14523000000.0,,14523000000.0,,,,,,,,,,,,,,,,,,,,,-72000000.0,-72000000.0,-26000000.0,,,-26000000.0,,-46000000.0,,,137000000.0,,-164000000.0,,,,-19000000.0,,14451000000.0,,,0.67,0.67,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T20:10:06
20251231,131442000000.0,88021000000.0,169863000000.0,81842000000.0,23894000000.0,27240000000.0,3346000000.0,,,,960000000.0,,20474000000.0,,1539000000.0,960000000.0,,,-2518000000.0,294000000.0,252000000.0,65000000.0,39467000000.0,1271000000.0,38196000000.0,,40407000000.0,160000000.0,,,,,51408000000.0,32000000.0,,281000000.0,,51159000000.0,8526000000.0,,42633000000.0,42633000000.0,,42633000000.0,,243605000000.0,,286238000000.0,,,,,1216000000.0,,,,1645000000.0,,285022000000.0,874000000.0,,11605000000.0,,270788000000.0,-2101000000.0,-2101000000.0,-604000000.0,,,-604000000.0,,-1497000000.0,,,-1008000000.0,,-466000000.0,,,,-23000000.0,,40532000000.0,,,2.07,2.07,定期报告,是,20260321,CNY,合并期末,2026-03-20T20:56:02
20250930,100668000000.0,66553000000.0,129864000000.0,63311000000.0,18685000000.0,21076000000.0,2391000000.0,,,,994000000.0,,16275000000.0,,1539000000.0,994000000.0,,,-2382000000.0,229000000.0,258000000.0,56000000.0,28582000000.0,933000000.0,27649000000.0,,25841000000.0,148000000.0,,,,,46097000000.0,29000000.0,,206000000.0,,45920000000.0,7581000000.0,,38339000000.0,38339000000.0,,38339000000.0,,,,,,,,,,,,,,,,,,,,,-1546000000.0,-1546000000.0,-183000000.0,,,-183000000.0,,-1363000000.0,,,-992000000.0,,-364000000.0,,,,-7000000.0,,36793000000.0,,,1.87,1.87,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:44:06
20250630,69385000000.0,44507000000.0,87931000000.0,43424000000.0,12739000000.0,14359000000.0,1620000000.0,,,,767000000.0,,12730000000.0,,1536000000.0,767000000.0,,,-1665000000.0,174000000.0,83000000.0,50000000.0,19833000000.0,627000000.0,19206000000.0,,19385000000.0,65000000.0,,,,,30102000000.0,25000000.0,,195000000.0,,29932000000.0,5062000000.0,,24870000000.0,24870000000.0,,24870000000.0,,243605000000.0,,268475000000.0,,,,,104000000.0,,,,1155000000.0,,268371000000.0,874000000.0,,7025000000.0,,259207000000.0,-590000000.0,-590000000.0,-84000000.0,,,-84000000.0,,-506000000.0,,,-466000000.0,,-33000000.0,,,,-7000000.0,,24280000000.0,,,1.18,1.18,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T19:36:09
20250331,33709000000.0,22788000000.0,44938000000.0,22150000000.0,6593000000.0,7450000000.0,857000000.0,,,,404000000.0,,6770000000.0,,,404000000.0,,,-3080000000.0,126000000.0,65000000.0,43000000.0,9369000000.0,314000000.0,9055000000.0,,7430000000.0,,,,,,16910000000.0,20000000.0,,47000000.0,,16883000000.0,2787000000.0,,14096000000.0,14096000000.0,,14096000000.0,,,,,,,,,,,,,,,,,,,,,-798000000.0,-798000000.0,-125000000.0,,,-125000000.0,,-673000000.0,,,-685000000.0,,15000000.0,,,,-3000000.0,,13298000000.0,,,0.62,0.62,定期报告,未审计,20260425,CNY,合并期末,2025-04-18T18:40:03
20241231,146695000000.0,93427000000.0,198381000000.0,104954000000.0,24112000000.0,27844000000.0,3732000000.0,,,,880000000.0,,24604000000.0,,759000000.0,880000000.0,,,3104000000.0,382000000.0,8000000.0,178000000.0,42061000000.0,1479000000.0,40582000000.0,,48939000000.0,489000000.0,,,,,55206000000.0,37000000.0,,505000000.0,,54738000000.0,10230000000.0,,44508000000.0,44508000000.0,,44508000000.0,,221255000000.0,,265763000000.0,,,,,345000000.0,,,,1975000000.0,,265418000000.0,874000000.0,,18727000000.0,,243605000000.0,-374000000.0,-374000000.0,403000000.0,,,403000000.0,,-777000000.0,,,694000000.0,,-1508000000.0,,,,37000000.0,,44134000000.0,,,2.15,2.15,定期报告,是,20260321,CNY,合并期末,2025-03-14T20:10:05
20240930,111582000000.0,72536000000.0,153303000000.0,80767000000.0,18711000000.0,21549000000.0,2838000000.0,,,,111000000.0,,18372000000.0,,721000000.0,111000000.0,,,1431000000.0,289000000.0,-1000000.0,133000000.0,31699000000.0,1123000000.0,30576000000.0,,32013000000.0,1000000.0,,,,,47869000000.0,26000000.0,,151000000.0,,47744000000.0,8015000000.0,,39729000000.0,39729000000.0,,39729000000.0,,,,,,,,,,,,,,,,,,,,,-786000000.0,-786000000.0,-17000000.0,,,-17000000.0,,-769000000.0,,,127000000.0,,-896000000.0,,,,,,38943000000.0,,,1.94,1.94,定期报告,未审计,20251025,CNY,合并期末,2024-10-18T18:06:07
20240630,77132000000.0,49086000000.0,104129000000.0,55043000000.0,12997000000.0,14932000000.0,1935000000.0,,,,56000000.0,,12239000000.0,,720000000.0,56000000.0,,,2424000000.0,192000000.0,23000000.0,115000000.0,21892000000.0,783000000.0,21109000000.0,,23151000000.0,2000000.0,,,,,32087000000.0,20000000.0,,130000000.0,,31977000000.0,6098000000.0,,25879000000.0,25879000000.0,,25879000000.0,,221255000000.0,,247134000000.0,,,,,174000000.0,,,,1155000000.0,,246960000000.0,874000000.0,,13953000000.0,,230986000000.0,-356000000.0,-356000000.0,-82000000.0,,,-82000000.0,,-274000000.0,,,339000000.0,,-616000000.0,,,,3000000.0,,25523000000.0,,,1.23,1.23,定期报告,未审计,20250823,CNY,合并期末,2024-08-15T20:45:06
20240331,38770000000.0,25157000000.0,53369000000.0,28212000000.0,7181000000.0,8216000000.0,1035000000.0,,,,7000000.0,,4702000000.0,,,7000000.0,,,1572000000.0,87000000.0,3000000.0,61000000.0,10820000000.0,390000000.0,10430000000.0,,9395000000.0,1000000.0,,,,,18554000000.0,12000000.0,,41000000.0,,18525000000.0,3593000000.0,,14932000000.0,14932000000.0,,14932000000.0,,,,,,,,,,,,,,,,,,,,,345000000.0,345000000.0,-6000000.0,,,-6000000.0,,351000000.0,,,132000000.0,,216000000.0,,,,3000000.0,,15277000000.0,,,0.66,0.66,定期报告,未审计,20250419,CNY,合并期末,2024-04-19T19:10:04
20231231,164699000000.0,117991000000.0,227617000000.0,109626000000.0,29430000000.0,35042000000.0,5612000000.0,,,,662000000.0,,16054000000.0,,1000000.0,662000000.0,,,-354000000.0,538000000.0,144000000.0,234000000.0,47677000000.0,1718000000.0,45959000000.0,,59017000000.0,77000000.0,,,,,57928000000.0,49000000.0,,259000000.0,,57718000000.0,11263000000.0,,46455000000.0,46455000000.0,,46455000000.0,,186305000000.0,,232760000000.0,,,,,3149000000.0,,,,1975000000.0,,229611000000.0,874000000.0,,5531000000.0,,221255000000.0,-372000000.0,-372000000.0,-181000000.0,,,-181000000.0,,-191000000.0,,,682000000.0,,-879000000.0,,,,6000000.0,,46083000000.0,,,2.25,2.25,定期报告,是,20250315,CNY,合并期末,2024-03-14T19:50:02
20230930,127634000000.0,91355000000.0,172955000000.0,81600000000.0,22950000000.0,27148000000.0,4198000000.0,,,,782000000.0,,11266000000.0,,1000000.0,782000000.0,,,565000000.0,442000000.0,63000000.0,211000000.0,35173000000.0,1285000000.0,33888000000.0,,43326000000.0,88000000.0,,,,,49047000000.0,31000000.0,,85000000.0,,48993000000.0,9358000000.0,,39635000000.0,39635000000.0,,39635000000.0,,,,,,,,,,,,,,,,,,,,,-838000000.0,-838000000.0,-186000000.0,,,-186000000.0,,-652000000.0,,,217000000.0,,-863000000.0,,,,-6000000.0,,38797000000.0,,,1.94,1.94,定期报告,未审计,20241019,CNY,合并期末,2023-10-24T20:40:02
20230630,88610000000.0,62634000000.0,116467000000.0,53833000000.0,16374000000.0,19282000000.0,2908000000.0,,,,700000000.0,,7287000000.0,,1000000.0,700000000.0,,,1015000000.0,339000000.0,67000000.0,194000000.0,24312000000.0,874000000.0,23438000000.0,,32322000000.0,39000000.0,,,,,31937000000.0,22000000.0,,26000000.0,,31933000000.0,6546000000.0,,25387000000.0,25387000000.0,,25387000000.0,,186305000000.0,,211692000000.0,,,,,105000000.0,,,,1155000000.0,,211587000000.0,874000000.0,,5531000000.0,,204054000000.0,-375000000.0,-375000000.0,-173000000.0,,,-173000000.0,,-202000000.0,,,380000000.0,,-580000000.0,,,,-2000000.0,,25012000000.0,,,1.2,1.2,定期报告,未审计,20240816,CNY,合并期末,2023-08-23T20:55:03
20230331,45098000000.0,32115000000.0,58692000000.0,26577000000.0,8878000000.0,10366000000.0,1488000000.0,,,,315000000.0,,3303000000.0,,-1000000.0,315000000.0,,,54000000.0,253000000.0,7000000.0,173000000.0,12265000000.0,458000000.0,11807000000.0,,14449000000.0,15000000.0,,,,,18369000000.0,11000000.0,,13000000.0,,18367000000.0,3765000000.0,,14602000000.0,14602000000.0,,14602000000.0,,,,,,,,,,,,,,,,,,,,,-448000000.0,-448000000.0,-38000000.0,,,-38000000.0,,-410000000.0,,,152000000.0,,-567000000.0,,,,5000000.0,,14154000000.0,,,0.65,0.65,定期报告,未审计,20240420,CNY,合并期末,2023-04-24T18:55:03
20221231,179895000000.0,130130000000.0,228878000000.0,98748000000.0,30208000000.0,37754000000.0,7546000000.0,,,,4548000000.0,,13243000000.0,,160000000.0,4548000000.0,,,1240000000.0,131000000.0,180000000.0,215000000.0,51114000000.0,1727000000.0,49387000000.0,,71341000000.0,-35000000.0,,,,,57475000000.0,64000000.0,,286000000.0,,57253000000.0,11737000000.0,,45516000000.0,45516000000.0,,45516000000.0,,154377000000.0,,199893000000.0,,,,,6429000000.0,,,,1975000000.0,,193464000000.0,874000000.0,,4425000000.0,,186305000000.0,990000000.0,990000000.0,-8000000.0,,,-8000000.0,,998000000.0,,,-870000000.0,,1881000000.0,,,,-13000000.0,,46506000000.0,,,2.2,2.2,定期报告,是,20240315,CNY,合并期末,2023-03-08T22:50:04
20220930,138265000000.0,97349000000.0,170491000000.0,73142000000.0,22396000000.0,28052000000.0,5656000000.0,,,,4121000000.0,,10818000000.0,,162000000.0,4121000000.0,,,3215000000.0,106000000.0,120000000.0,140000000.0,37810000000.0,1291000000.0,36519000000.0,,54195000000.0,-35000000.0,,,,,46295000000.0,50000000.0,,233000000.0,,46112000000.0,9453000000.0,,36659000000.0,36659000000.0,,36659000000.0,,,,,,,,,,,,,,,,,,,,,-269000000.0,-269000000.0,-54000000.0,,,-54000000.0,,-215000000.0,,,-933000000.0,,735000000.0,,,,-17000000.0,,36390000000.0,,,1.78,1.78,定期报告,未审计,20231025,CNY,合并期末,2022-10-24T22:35:04
20220630,92022000000.0,64059000000.0,112789000000.0,48730000000.0,16062000000.0,19602000000.0,3540000000.0,,,,2182000000.0,,7769000000.0,,95000000.0,2182000000.0,,,1648000000.0,69000000.0,102000000.0,131000000.0,25216000000.0,867000000.0,24349000000.0,,38894000000.0,-49000000.0,,,,,27961000000.0,29000000.0,,207000000.0,,27783000000.0,5695000000.0,,22088000000.0,22088000000.0,,22088000000.0,,154377000000.0,,176465000000.0,,,,,670000000.0,,,,1155000000.0,,175795000000.0,874000000.0,,4425000000.0,,169341000000.0,1016000000.0,1016000000.0,-157000000.0,,,-157000000.0,,1173000000.0,,,-906000000.0,,2087000000.0,,,,-8000000.0,,23104000000.0,,,1.03,1.03,定期报告,未审计,20230824,CNY,合并期末,2022-08-17T19:35:04
20220331,46207000000.0,31942000000.0,56331000000.0,24389000000.0,8887000000.0,10736000000.0,1849000000.0,,,,661000000.0,,3878000000.0,,68000000.0,661000000.0,,,690000000.0,23000000.0,78000000.0,48000000.0,12544000000.0,438000000.0,12106000000.0,,17329000000.0,-6000000.0,,,,,16340000000.0,14000000.0,,170000000.0,,16184000000.0,3334000000.0,,12850000000.0,12850000000.0,,12850000000.0,,,,,,,,,,,,,,,,,,,,,-94000000.0,-94000000.0,-51000000.0,,,-51000000.0,,-43000000.0,,,-653000000.0,,609000000.0,,,,1000000.0,,12756000000.0,,,0.56,0.56,定期报告,未审计,20230425,CNY,合并期末,2023-04-24T18:55:03
20211231,169383000000.0,120336000000.0,213536000000.0,93200000000.0,33062000000.0,40190000000.0,7128000000.0,,,,1320000000.0,,12243000000.0,,95000000.0,1320000000.0,,,2080000000.0,105000000.0,12000000.0,225000000.0,49581000000.0,1644000000.0,47937000000.0,,72619000000.0,1198000000.0,,,,,45985000000.0,158000000.0,,264000000.0,,45879000000.0,9543000000.0,,36336000000.0,36336000000.0,,36336000000.0,,131186000000.0,,167522000000.0,,,6803000000.0,,,,,,1975000000.0,,160719000000.0,874000000.0,,3493000000.0,,154377000000.0,1323000000.0,1323000000.0,45000000.0,,,45000000.0,,1278000000.0,,,1119000000.0,,363000000.0,,-209000000.0,,5000000.0,,37659000000.0,,,1.73,1.73,定期报告,是,20230309,CNY,合并期末,2022-03-09T19:20:03
20210930,127190000000.0,89561000000.0,158687000000.0,69126000000.0,25439000000.0,30789000000.0,5350000000.0,,,,993000000.0,,9367000000.0,,51000000.0,993000000.0,,,1502000000.0,108000000.0,19000000.0,201000000.0,36599000000.0,1229000000.0,35370000000.0,,52585000000.0,1177000000.0,,,,,36829000000.0,84000000.0,,126000000.0,,36787000000.0,7652000000.0,,29135000000.0,29135000000.0,,29135000000.0,,,,,,,,,,,,,,,,,,,,,1114000000.0,1114000000.0,83000000.0,,,83000000.0,,1031000000.0,,,1008000000.0,,229000000.0,,-209000000.0,,3000000.0,,30249000000.0,,,1.4,1.4,定期报告,未审计,20221025,CNY,合并期末,2021-10-20T18:30:04
20210630,84680000000.0,59361000000.0,104832000000.0,45471000000.0,17398000000.0,20688000000.0,3290000000.0,,,,505000000.0,,5963000000.0,,137000000.0,505000000.0,,,1215000000.0,76000000.0,32000000.0,130000000.0,23980000000.0,820000000.0,23160000000.0,,37012000000.0,1273000000.0,,,,,22415000000.0,26000000.0,,100000000.0,,22341000000.0,4758000000.0,,17583000000.0,17583000000.0,,17583000000.0,,131186000000.0,,148769000000.0,,,,,8000000.0,,,,1155000000.0,,148761000000.0,874000000.0,,3493000000.0,,143239000000.0,1001000000.0,1001000000.0,46000000.0,,,46000000.0,,955000000.0,,,603000000.0,,558000000.0,,-209000000.0,,3000000.0,,18584000000.0,,,0.8,0.8,定期报告,未审计,20220818,CNY,合并期末,2021-08-19T18:15:04
20210331,41788000000.0,29766000000.0,52074000000.0,22308000000.0,8481000000.0,10733000000.0,2252000000.0,,,,503000000.0,,2757000000.0,,84000000.0,503000000.0,,,176000000.0,24000000.0,20000000.0,61000000.0,12162000000.0,412000000.0,11750000000.0,,16695000000.0,2000000.0,,,,,12929000000.0,19000000.0,,74000000.0,,12874000000.0,2742000000.0,,10132000000.0,10132000000.0,,10132000000.0,,,,,,,,,,,,,,,,,,,,,383000000.0,383000000.0,4000000.0,,,4000000.0,,379000000.0,,,35000000.0,,396000000.0,,-53000000.0,,1000000.0,,10515000000.0,,,0.42,0.42,定期报告,未审计,20220427,CNY,合并期末,2021-04-20T18:30:03
20201231,153542000000.0,113470000000.0,201007000000.0,87537000000.0,29661000000.0,39476000000.0,9815000000.0,,,,762000000.0,,9921000000.0,,621000000.0,762000000.0,,,-614000000.0,111000000.0,57000000.0,174000000.0,46215000000.0,1525000000.0,44690000000.0,,69611000000.0,807000000.0,,,,,36909000000.0,77000000.0,,232000000.0,,36754000000.0,7826000000.0,,28928000000.0,28928000000.0,,28928000000.0,,113370000000.0,,142298000000.0,,,,,5188000000.0,,,,820000000.0,,137110000000.0,874000000.0,,4230000000.0,,131186000000.0,-1852000000.0,-1852000000.0,-476000000.0,,,-476000000.0,,-1376000000.0,,,-1524000000.0,,-66000000.0,,209000000.0,,5000000.0,,27076000000.0,,,1.4,1.4,定期报告,是,20220310,CNY,合并期末,2021-02-01T19:50:03
20200930,116564000000.0,84559000000.0,150186000000.0,65627000000.0,22834000000.0,30438000000.0,7604000000.0,,,,683000000.0,,8303000000.0,,602000000.0,683000000.0,,,-49000000.0,62000000.0,41000000.0,131000000.0,33251000000.0,1156000000.0,32095000000.0,,53741000000.0,649000000.0,,,,,28923000000.0,53000000.0,,150000000.0,,28826000000.0,6428000000.0,,22398000000.0,22398000000.0,,22398000000.0,,,,,,,,,,,,,,,,,,,,,-1502000000.0,-1502000000.0,-107000000.0,,,-107000000.0,,-1395000000.0,-2207000000.0,,-2207000000.0,,546000000.0,,263000000.0,,3000000.0,,20896000000.0,,,1.11,1.11,定期报告,未审计,20211021,CNY,合并期末,2021-10-20T18:30:04
20200630,78328000000.0,55580000000.0,100261000000.0,44681000000.0,14447000000.0,19080000000.0,4633000000.0,,,,548000000.0,,8025000000.0,,570000000.0,548000000.0,,,-493000000.0,44000000.0,62000000.0,115000000.0,22178000000.0,798000000.0,21380000000.0,,37854000000.0,637000000.0,,,,,17659000000.0,28000000.0,,100000000.0,,17587000000.0,3909000000.0,,13678000000.0,13678000000.0,,13678000000.0,,113370000000.0,,127048000000.0,,,,,,,,,,,127048000000.0,874000000.0,,4230000000.0,,121944000000.0,-156000000.0,-156000000.0,-1000000.0,,,-1000000.0,,-155000000.0,,,-1123000000.0,,897000000.0,,72000000.0,,-1000000.0,,13522000000.0,,,0.66,0.66,定期报告,未审计,20210820,CNY,合并期末,2021-08-19T18:15:04
20200331,37926000000.0,27431000000.0,50538000000.0,23107000000.0,7027000000.0,8920000000.0,1893000000.0,,,,510000000.0,,3802000000.0,,259000000.0,510000000.0,,,-949000000.0,25000000.0,36000000.0,44000000.0,11000000000.0,402000000.0,10598000000.0,,15513000000.0,415000000.0,,,,,10998000000.0,18000000.0,,58000000.0,,10958000000.0,2410000000.0,,8548000000.0,8548000000.0,,8548000000.0,,,,,,,,,,,,,,,,,,,,,1702000000.0,1702000000.0,-2000000.0,,,-2000000.0,,1704000000.0,,,1432000000.0,,355000000.0,,-82000000.0,,-1000000.0,,10250000000.0,,,0.4,0.4,定期报告,未审计,20210421,CNY,合并期末,2021-04-20T19:15:02
20191231,137958000000.0,89961000000.0,177549000000.0,87588000000.0,36743000000.0,45903000000.0,9160000000.0,,,,1196000000.0,,9710000000.0,,78000000.0,1196000000.0,,,49000000.0,110000000.0,-30000000.0,219000000.0,42142000000.0,1290000000.0,40852000000.0,,58471000000.0,1056000000.0,,,,,36289000000.0,99000000.0,,148000000.0,,36240000000.0,8045000000.0,,28195000000.0,28195000000.0,,28195000000.0,,95037000000.0,,123232000000.0,,,,,6498000000.0,,,,,,116734000000.0,874000000.0,,2490000000.0,,113370000000.0,1528000000.0,1528000000.0,-5000000.0,,,-5000000.0,,1533000000.0,,,558000000.0,,974000000.0,,,,1000000.0,,29723000000.0,,,1.54,1.45,定期报告,是,20210202,CNY,合并期末,2020-03-13T15:42:35
