报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,2359025663.39,1405434224.8,1015693550.95,266465953.52,77520919.21,,,,365809152.0,849997914.14,484188762.14,370474198.74,54754691.15,,,193964536.16,3069775.21,4217978.76,139786.95,15916010.77,1333529500.89,18447779.64,1291226381.89,,17811127.01,4841126.19,,1203086.16,1025496162.5,145928.21,,5027177.51,,1020614913.2,197129134.01,823485779.19,823485779.19,,751157315.22,72328463.97,,,251480676.24,158192954.87,120136663.14,,,120136663.14,,38056291.73,,,51198712.94,,-215073.99,,,,-12927347.22,,93287721.37,1074966455.43,909350270.09,165616185.34,0.17,0.17,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T16:43:24
20251231,8840865555.59,4474507525.53,3182041626.58,785330001.59,342357658.56,,,,1292952342.89,2933098729.83,1640146386.94,3015537879.4,206750633.53,,,-9841042.89,-2829997.69,25127452.58,776312.86,44635082.91,5381487749.12,66266693.05,5263747285.36,,35552088.89,9961481.61,,5960200.21,3459377806.47,22166158.68,,21371316.18,,3460172648.97,617439883.97,2842732765.0,2842732765.0,,2412423938.67,430308826.33,8507410351.22,,-30337091.96,-45457129.11,296046069.87,,,296046069.87,,-341503198.98,-163392.12,,-329143136.35,,373491.9,,,,-12570162.41,,15120037.15,2812395673.04,2366966809.56,445428863.48,0.53,0.53,定期报告,是,20260418,CNY,合并期末,2026-04-17T18:53:07
20250930,6788546141.81,3181679164.35,2325367208.35,505859945.71,255661834.84,,,,906105761.45,2082023635.78,1175917874.33,2442129578.95,166796900.96,,,206285414.93,-854237.55,18469249.43,73795.16,34657415.09,4096200181.31,51322871.22,3958343555.7,,7879010.0,73000000.0,,5654744.39,2692345960.5,17611967.31,,1041089.75,,2708916838.06,478898321.62,2230018516.44,2230018516.44,,1892004411.18,338014105.26,,,-69932424.56,-79575176.12,254541508.13,,,254541508.13,,-334116684.25,-45851.88,,-330123067.25,,193798.48,,,,-4141563.6,,9642751.56,2160086091.88,1812429235.06,347656856.82,0.42,0.42,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T15:43:25
20250630,6107009391.91,1817383142.27,1313172740.62,286981058.5,157535682.39,,,,541067395.94,1306502750.35,765435354.41,1240917534.63,100261594.8,,,275441146.81,1352364.18,2203178889.11,10739.87,27658179.1,4559155591.93,24240614.71,2191163597.09,,8447263.3,42000000.0,,2293304116.83,1547853799.98,5957482.01,,331159.87,,1553480122.12,264391758.42,1289088363.7,1289088363.7,,1148967585.63,140120778.07,8507410351.22,,21116285.91,56161755.3,171292215.64,,,171292215.64,,-115130460.34,-51394.85,,-110325076.31,,-181923.08,,,,-4572066.1,,-35045469.39,1310204649.61,1205129340.93,105075308.68,0.25,0.25,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T16:08:36
20250331,1675253662.85,904207877.55,691492838.31,124815106.33,68714196.71,,,,247179757.93,616619475.08,369439717.15,469039923.75,43802215.58,,,40922962.08,-1183020.67,6503353.69,-398.73,8583207.25,973745293.63,12927569.42,934030422.65,,6595257.73,20000000.0,,192043.83,701508369.22,21679.48,,39532.12,,701490516.58,134600503.2,566890013.38,566890013.38,,555582922.16,11307091.22,,,-102806476.08,-102506987.24,75972303.06,,,75972303.06,,-178479290.3,-480614.58,,-177005560.64,,-186397.35,,,,-806717.73,,-299488.84,464083537.3,453075934.92,11007602.38,0.12,0.12,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T16:54:04
20241231,6502821473.87,3611182729.51,2349944749.07,719771183.87,393898336.42,,,,988954960.84,2511049000.35,1522094039.51,1564788709.31,12500948.12,,,246841702.48,-1028224.85,38975013.35,108987.35,52997595.88,4071995394.06,51463358.93,3950389031.21,,181355.55,44980011.14,,24981637.23,2430826079.81,6774091.94,,12604787.94,,2424995383.81,418052810.66,2006942573.15,2006942573.15,,1931881941.85,75060631.3,7866124233.8,,354300739.4,352562518.98,110032387.72,,,110032387.72,,242530131.26,,,235707840.67,,2140135.29,,,,4682155.3,,1738220.42,2361243312.55,2284444460.83,76798851.72,0.49,0.46,定期报告,是,20260418,CNY,合并期末,2025-04-10T19:38:18
20240930,4071564536.33,2303184804.7,1456521334.36,449259915.92,304482709.7,,,,639014040.07,1803969121.37,1164955081.3,344492458.09,7902585.26,,,713654184.8,-903512.56,30223735.66,-2817.39,41901642.96,2508510648.13,27868088.03,2452265049.85,,10775643.72,,,17601866.53,1563053888.2,3545069.33,,3936841.92,,1562662115.61,253605832.66,1309056282.95,1309056282.95,,1264933805.07,44122477.88,,,173938792.09,174228541.47,42559312.91,,,42559312.91,,131669228.56,,,131290520.69,,1159190.94,,,,-780483.07,,-289749.38,1482995075.04,1439162346.54,43832728.5,0.33,0.31,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:28:14
20240630,8000213703.21,1557857189.4,1021027563.28,286184839.01,206135155.26,,,,401005910.91,1206606258.62,805600347.71,185576288.49,5535978.82,,,394727528.14,-937634.09,5435952742.85,-7669.82,26039347.33,7042104430.2,18605142.75,1578188266.13,,29664241.54,25000000.0,,5390646779.78,958109273.01,108692.99,,1485693.87,,956732272.13,141991737.57,814740534.56,814740534.56,,784352341.09,30388193.47,7866124233.8,,97510297.35,96896072.5,-14074450.64,,,-14074450.64,,110970523.14,,,108264406.19,,1051610.94,,,,1654506.01,,614224.85,912250831.91,881248413.59,31002418.32,0.2,0.19,定期报告,未审计,20250823,CNY,合并期末,2024-08-23T17:03:53
20240331,3882423873.09,803726896.23,532081542.39,150630643.53,109600519.38,,,,151536309.91,569338795.15,417802485.24,-159496163.93,-1404879.83,,,622167807.64,-1165439.13,2439937739.54,-8793.14,25725515.97,3323258038.44,10237809.41,866686303.99,,11528911.75,-1711386.83,,2436516400.12,559165834.65,27515.22,,1338137.64,,557855212.23,100030820.47,457824391.76,457824391.76,,447423004.8,10401386.96,,,46278502.58,46148223.54,,,,,,46148223.54,,,44999332.87,,797964.7,,,,350925.97,,130279.04,504102894.34,493571228.34,10531666.0,0.12,0.11,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T16:58:10
20231231,17638225323.48,3850285038.62,2472163057.59,877083066.68,420018413.71,,,,754313787.3,2473699634.67,1719385847.37,1096073927.97,11828816.95,,,-59285041.93,2437162.66,11939824524.15,936227.87,53639696.84,15426806933.49,55464210.56,3538497527.13,,27386578.24,13711386.83,,11791747230.73,2211418389.99,916599.9,,10751409.05,,2201583580.84,377811374.16,1823772206.68,1823772206.68,,1753537425.31,70234781.37,7139577162.87,,43011178.37,41953452.39,,,,,,41953452.39,,,38454220.29,,650089.83,,,,2849142.27,,1057725.98,1866783385.05,1795490877.7,71292507.35,0.46,0.42,定期报告,是,20250411,CNY,合并期末,2024-04-10T16:39:41
