报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1205453647.35,1205453647.35,,,,,,891007991.1,686601992.58,,,,,,,,,5315678.37,159093075.97,16710949.94,24311380.27,-1025086.03,994930.5,,5585855.91,,,,,4567236.49,,,,31899216.46,-22897.42,1217030.59,,,357692098.28,357015.95,,103385.5,,357945728.73,28751070.27,,329194658.46,329194658.46,,329194658.46,,,-60261.67,-60261.67,,,,,,-60261.67,,,,,,,,,-60261.67,,,329134396.79,329134396.79,,0.78,0.78,定期报告,未审计,20260422,CNY,合并期末,2026-04-21T18:00:16
20251231,4402090888.24,4402090888.24,,,,,,3415491496.53,2555435048.44,,,,,,,,,31463900.92,683863316.41,82251577.37,112381970.54,-49904317.15,2718070.58,,11532104.49,,,,,2176909.2,,,,122165650.76,-2333335.01,-2699944.02,,,1117440777.13,2668687.25,,2336164.37,,1117773300.01,77821175.01,,1039952125.0,1039952125.0,,1039952125.0,,,-106060.54,-106060.54,,,,,,-106060.54,,,,,,,,,-106060.54,,,1039846064.46,1039846064.46,,2.48,2.46,定期报告,是,20260415,CNY,合并期末,2026-04-14T20:24:02
20250930,3141381494.7,3141381494.7,,,,,,2399385046.47,1829158917.87,,,,,,,,,26207478.62,450465554.79,54353993.17,77950731.99,-38751629.97,2060889.01,,8965771.08,,,,,-157286.26,,,,92358219.88,,-800572.98,,,842362579.95,2554322.23,,1766710.29,,843150191.89,63573303.56,,779576888.33,779576888.33,,779576888.33,,,-65266.18,-65266.18,,,,,,-65266.18,,,,,,,,,-65266.18,,,779511622.15,779511622.15,,1.86,1.84,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:20:08
20250630,2045843090.62,2045843090.62,,,,,,1535136503.21,1180610604.64,,,,,,,,,21681107.67,279065738.42,33342321.87,47546131.87,-27109401.26,1354857.21,,4474811.65,,,,,1536582.57,,,,65734782.8,,-275246.08,,,582177518.35,93460.61,,2654421.93,,579616557.03,48470474.12,,531146082.91,531146082.91,,531146082.91,,,-70495.63,-70495.63,,,,,,-70495.63,,,,,,,,,-70495.63,,,531075587.28,531075587.28,,1.27,1.26,定期报告,未审计,20250819,CNY,合并期末,2025-08-18T18:44:01
20250331,884962635.69,884962635.69,,,,,,679722127.45,522602812.96,,,,,,,,,16654733.54,119860954.03,13501591.7,21495077.91,-14393042.69,613847.85,,3479359.38,,,,,-1126516.09,,,,17933630.78,,-344890.04,,,225182092.27,3774.31,,1181827.35,,224004039.23,14524592.25,,209479446.98,209479446.98,,209479446.98,,,-16375.89,-16375.89,,,,,,-16375.89,,,,,,,,,-16375.89,,,209463071.09,209463071.09,,0.5,0.5,定期报告,未审计,20260422,CNY,合并期末,2025-04-22T19:50:16
20241231,3136370678.42,3136370678.42,,,,,,2638403450.68,1957483705.81,,,,,,,,,11722939.36,564299744.08,63992126.33,101644729.58,-60739794.48,1336884.63,,4721326.65,,,,,39625984.17,,,,92625955.78,-24810044.66,1082099.66,,,611212549.34,1466398.6,,824246.52,,611854701.42,16992491.15,,594862210.27,594862210.27,,594862210.27,,,106632.37,106632.37,,,,,,106632.37,,,,,,,,,106632.37,,,594968842.64,594968842.64,,1.42,1.42,定期报告,是,20260415,CNY,合并期末,2025-04-22T19:53:04
20240930,2159606597.14,2159606597.14,,,,,,1866184665.65,1371027299.22,,,,,,,,,7934364.35,405932344.4,41955878.53,68201195.12,-28866415.97,958614.86,,3491701.47,,,,,2271477.95,,,,57246537.91,-417.4,-1522438.53,,,354908792.89,426134.85,,338175.61,,354996752.13,3287732.2,,351709019.93,351709019.93,,351709019.93,,,-22465.43,-22465.43,,,,,,-22465.43,,,,,,,,,-22465.43,,,351686554.5,351686554.5,,0.84,0.84,定期报告,未审计,20251028,CNY,合并期末,2024-10-22T18:42:02
20240630,1248602239.84,1248602239.84,,,,,,1107244490.27,800215802.58,,,,,,,,,4287332.19,260216572.75,26460236.54,44080839.64,-28016293.43,704250.29,,1341023.06,,,,,2532913.08,,,,37037771.29,-417.4,-649766.02,,,181619273.58,417768.12,,294107.64,,181742934.06,-1029139.72,,182772073.78,182772073.78,,182772073.78,,,17037.64,17037.64,,,,,,17037.64,,,,,,,,,17037.64,,,182789111.42,182789111.42,,0.44,0.44,定期报告,未审计,20250819,CNY,合并期末,2024-08-26T17:22:10
20240331,543077768.88,543077768.88,,,,,,497654877.9,354762921.51,,,,,,,,,1654465.49,119321139.7,12101274.41,21350003.0,-11534926.21,356851.17,,135000.0,,,,,1245957.96,,,,20153450.45,-417.4,-14492.32,,,66942389.67,340432.37,,113006.53,,67169815.51,-479889.7,,67649705.21,67649705.21,,67649705.21,,,1909.95,1909.95,,,,,,1909.95,,,,,,,,,1909.95,,,67651615.16,67651615.16,,0.16,0.16,定期报告,未审计,20250423,CNY,合并期末,2024-04-25T19:37:06
20231231,2134522147.19,2134522147.19,,,,,,2068217602.4,1403522886.15,,,,,,,,,5847728.27,535941363.09,45064716.4,99358049.48,-21517140.99,1961967.01,,5009153.18,,,,,615580.16,,,,35311445.15,-26564325.32,2111786.82,,,82788184.78,560219.76,,1133833.0,,82214571.54,-52670472.87,,134885044.41,134885044.41,,134885044.41,,,76004.16,76004.16,,,,,,76004.16,,,,,,,,,76004.16,,,134961048.57,134961048.57,,0.32,0.32,定期报告,是,20250423,CNY,合并期末,2024-04-14T15:47:03
20230930,1454536318.1,1454536318.1,,,,,,1444980537.13,948143691.62,,,,,,,,,4078613.34,400897297.65,31844564.56,74073007.02,-14056637.06,1477358.77,,2658475.6,,,,,2172244.71,,,,26782409.48,-5908827.61,2445106.47,,,37705189.62,502508.46,,223446.59,,37984251.49,-39332175.35,,77316426.84,77316426.84,,77316426.84,,,137708.8,137708.8,,,,,,137708.8,,,,,,,,,137708.8,,,77454135.64,77454135.64,,0.19,0.19,定期报告,未审计,20241023,CNY,合并期末,2023-10-18T17:02:03
20230630,852643448.14,852643448.14,,,,,,885604595.55,563418023.29,,,,,,,,,2225740.68,260251287.57,20615439.91,49624854.71,-10530750.61,1029112.62,,1969063.42,,,,,1594020.07,,,,17137557.68,-3518151.37,2433166.38,,,-13345491.23,502508.46,,89399.86,,-12932382.63,-37732196.29,,24799813.66,24799813.66,,24799813.66,,,165829.49,165829.49,,,,,,165829.49,,,,,,,,,165829.49,,,24965643.15,24965643.15,,0.06,0.06,定期报告,未审计,20240827,CNY,合并期末,2023-08-14T18:57:04
20230331,329365990.64,329365990.64,,,,,,376655683.88,219234645.16,,,,,,,,,579411.81,121513108.5,10214804.46,26998737.02,-1885023.07,430344.97,,634745.12,,,,,1215980.25,,,,6705943.8,-4256301.38,1766876.67,,,-41222448.78,37024.77,,50070.04,,-41235494.05,-22856829.75,,-18378664.3,-18378664.3,,-18378664.3,,,-107824.85,-107824.85,,,,,,-107824.85,,,,,,,,,-107824.85,,,-18486489.15,-18486489.15,,-0.04,-0.04,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:37:06
20221231,2029675088.24,2029675088.24,,,,,,1944026916.98,1264815266.38,,,,,,,,,13261819.01,535039058.23,40577229.41,93759386.7,-3425842.75,2360408.74,,38247321.67,,,,,70525243.0,,,,77244906.91,-10702705.33,-3796751.7,,-3846.9,257162338.91,735990.6,,2080115.13,,255818214.38,-41609055.55,,297427269.93,297427269.93,,297427269.93,,,437041.24,437041.24,,,,,,437041.24,,,,,,,,,437041.24,,,297864311.17,297864311.17,,0.72,0.72,定期报告,是,20240415,CNY,合并期末,2023-04-09T15:52:04
20220930,1570287429.37,1570287429.37,,,,,,1461617355.5,966199848.11,,,,,,,,,11401926.59,386302653.69,29291171.51,66030493.16,2391262.44,1841362.53,,29623290.34,,,,,56386656.68,,,,58972300.75,,-670937.08,,-17677.7,252963706.86,443683.68,,635170.22,,252772220.32,-23216514.74,,275988735.06,275988735.06,,275988735.06,,,569826.82,569826.82,,,,,,569826.82,,,,,,,,,569826.82,,,276558561.88,276558561.88,,0.66,0.66,定期报告,未审计,20231019,CNY,合并期末,2022-10-27T18:32:04
