报告日,营业收入,已赚保费,其中:保险业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,银行业务利息净收入,银行业务利息收入,银行业务利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,资产管理费收入,投资收益,对联营企业和合营企业的投资损失,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑收益,其他业务收入,资产处置收益,其他收益,营业支出,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保单红利支出,分保费用,手续费及佣金净支出(保险业务),营业税金及附加,业务及管理费,财务费用,研发费用,减:摊回分保费用,资产减值损失,信用减值损失,其他资产减值损失,其他业务成本,营业利润,加:营业外收入,减:营业外支出,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,418664000000.0,380554000000.0,380554000000.0,,,,19587000000.0,21924000000.0,2337000000.0,,,,,21427000000.0,10754000000.0,-1000000.0,,-8626000000.0,388000000.0,2686000000.0,80000000.0,231000000.0,388477000000.0,,350426000000.0,20080000000.0,,,,,,187000000.0,3695000000.0,,,,,305000000.0,26000000.0,1864000000.0,30187000000.0,228000000.0,128000000.0,30287000000.0,2694000000.0,27593000000.0,27593000000.0,,20503000000.0,7090000000.0,,,-3020000000.0,-2609000000.0,560000000.0,-36000000.0,-15000000.0,682000000.0,,-3169000000.0,133000000.0,,2742000000.0,,8000000.0,,,,96000000.0,,-411000000.0,24573000000.0,17894000000.0,6679000000.0,0.46,0.45,定期报告,未审计,20241030,CNY,合并期末,2023-10-30T21:27:03
20230630,280666000000.0,246884000000.0,246884000000.0,,,,13064000000.0,14589000000.0,1525000000.0,,,,,15550000000.0,7359000000.0,-1000000.0,,1074000000.0,469000000.0,1853000000.0,41000000.0,206000000.0,250150000000.0,,219147000000.0,11087000000.0,,,,,,138000000.0,2651000000.0,,,,,295000000.0,28000000.0,1176000000.0,30516000000.0,184000000.0,65000000.0,30635000000.0,3878000000.0,26757000000.0,26757000000.0,,19881000000.0,6876000000.0,141138000000.0,,-568000000.0,-668000000.0,444000000.0,-36000000.0,-11000000.0,549000000.0,,-1112000000.0,36000000.0,,2468000000.0,,22000000.0,,,,105000000.0,,100000000.0,26189000000.0,19213000000.0,6976000000.0,0.45,0.44,定期报告,未审计,20240829,CNY,合并期末,2023-08-29T19:37:04
20230331,137769000000.0,117155000000.0,117155000000.0,,,,6800000000.0,7199000000.0,399000000.0,,,,,8073000000.0,3206000000.0,95000000.0,,4394000000.0,-222000000.0,1033000000.0,25000000.0,112000000.0,119255000000.0,,102489000000.0,4605000000.0,,,,,,42000000.0,1480000000.0,,,,,91000000.0,14000000.0,795000000.0,18514000000.0,74000000.0,33000000.0,18555000000.0,2505000000.0,16050000000.0,16050000000.0,,11721000000.0,4329000000.0,,,1980000000.0,1459000000.0,597000000.0,,-11000000.0,537000000.0,,849000000.0,-195000000.0,,473000000.0,,-12000000.0,,,,,,521000000.0,18030000000.0,13180000000.0,4850000000.0,0.27,0.26,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T23:22:04
20221231,529633000000.0,468802000000.0,468802000000.0,6513000000.0,54779000000.0,11302000000.0,,,,,,,,56332000000.0,15466000000.0,,,-579000000.0,1002000000.0,3546000000.0,249000000.0,281000000.0,487220000000.0,30869000000.0,433368000000.0,30073000000.0,76920000000.0,4136000000.0,3998000000.0,1313000000.0,49933000000.0,363000000.0,5209000000.0,,,12327000000.0,1825000000.0,,,5959000000.0,42413000000.0,484000000.0,235000000.0,42662000000.0,7232000000.0,35430000000.0,35430000000.0,,25369000000.0,10061000000.0,118385000000.0,,-13467000000.0,-9879000000.0,-75000000.0,-50000000.0,-25000000.0,,,-9804000000.0,-370000000.0,-16995000000.0,,,,,,,158000000.0,,-3588000000.0,21963000000.0,15490000000.0,6473000000.0,0.57,0.57,定期报告,是,20240327,CNY,合并期末,2023-03-24T22:17:05
20220930,401339000000.0,352222000000.0,352222000000.0,4546000000.0,44560000000.0,28151000000.0,,,,,,,,45785000000.0,10403000000.0,,,-853000000.0,1135000000.0,2649000000.0,208000000.0,193000000.0,361221000000.0,25116000000.0,319962000000.0,22700000000.0,78174000000.0,5030000000.0,3463000000.0,1064000000.0,38038000000.0,258000000.0,4339000000.0,,,9257000000.0,1189000000.0,,,3829000000.0,40118000000.0,308000000.0,175000000.0,40251000000.0,6793000000.0,33458000000.0,33458000000.0,,24262000000.0,9196000000.0,,,-17622000000.0,-12976000000.0,-35000000.0,-18000000.0,-17000000.0,,,-12941000000.0,4000000.0,-17496000000.0,,,,,,,154000000.0,,-4646000000.0,15836000000.0,11286000000.0,4550000000.0,0.55,0.54,定期报告,未审计,20231031,CNY,合并期末,2022-10-27T21:17:04
20220630,262566000000.0,227796000000.0,227796000000.0,3442000000.0,32863000000.0,47987000000.0,,,,,,,,32347000000.0,7163000000.0,,,92000000.0,537000000.0,1621000000.0,8000000.0,165000000.0,232833000000.0,18417000000.0,204703000000.0,13429000000.0,62669000000.0,2708000000.0,3009000000.0,850000000.0,25880000000.0,205000000.0,2734000000.0,,,6826000000.0,712000000.0,,,2555000000.0,29733000000.0,198000000.0,105000000.0,29826000000.0,4860000000.0,24966000000.0,24966000000.0,,18296000000.0,6670000000.0,118385000000.0,,-12146000000.0,-7568000000.0,-44000000.0,-18000000.0,-26000000.0,,,-7524000000.0,18000000.0,-10694000000.0,,,,,,,49000000.0,,-2811000000.0,14587000000.0,10728000000.0,3859000000.0,0.41,0.41,定期报告,未审计,20230830,CNY,合并期末,2022-08-26T20:57:04
20220331,127602000000.0,110755000000.0,110755000000.0,1548000000.0,15392000000.0,45883000000.0,,,,,,,,16571000000.0,3190000000.0,,,-682000000.0,-3000000.0,797000000.0,7000000.0,157000000.0,118505000000.0,6930000000.0,96361000000.0,5872000000.0,38989000000.0,194000000.0,2539000000.0,350000000.0,14691000000.0,65000000.0,1178000000.0,,,3605000000.0,260000000.0,,,1878000000.0,9097000000.0,21000000.0,74000000.0,9044000000.0,2960000000.0,6084000000.0,6084000000.0,,3552000000.0,2532000000.0,,,-11438000000.0,-8451000000.0,106000000.0,,106000000.0,,,-15029000000.0,-146000000.0,-14843000000.0,,,,,,,-40000000.0,,-2987000000.0,-5354000000.0,-4899000000.0,-455000000.0,0.08,0.08,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T23:22:04
20211231,597691000000.0,530014000000.0,585423000000.0,4222000000.0,47058000000.0,8351000000.0,,,,,,,,62835000000.0,13571000000.0,,,636000000.0,-331000000.0,3942000000.0,219000000.0,376000000.0,561863000000.0,24906000000.0,336698000000.0,26900000000.0,88920000000.0,3795000000.0,3684000000.0,996000000.0,50939000000.0,2006000000.0,86388000000.0,,,11070000000.0,1518000000.0,,,7876000000.0,35828000000.0,353000000.0,288000000.0,35893000000.0,5291000000.0,30602000000.0,30602000000.0,,21638000000.0,8964000000.0,105073000000.0,,2257000000.0,1377000000.0,-68000000.0,-174000000.0,106000000.0,,,1165000000.0,685000000.0,560000000.0,,,,,,,-80000000.0,,880000000.0,32859000000.0,23015000000.0,9844000000.0,0.49,0.49,定期报告,是,20230325,CNY,合并期末,2022-03-26T11:07:04
20210930,452710000000.0,398868000000.0,458245000000.0,3695000000.0,38103000000.0,21274000000.0,,,,,,,,50919000000.0,9820000000.0,,,-379000000.0,-92000000.0,2991000000.0,87000000.0,316000000.0,419118000000.0,19136000000.0,237922000000.0,18172000000.0,79873000000.0,4069000000.0,3181000000.0,876000000.0,39633000000.0,1433000000.0,60542000000.0,,,9156000000.0,1266000000.0,,,5405000000.0,33592000000.0,255000000.0,222000000.0,33625000000.0,4890000000.0,28735000000.0,28735000000.0,,20775000000.0,7960000000.0,,,-4485000000.0,-3565000000.0,16000000.0,-78000000.0,94000000.0,,,-3398000000.0,372000000.0,-3756000000.0,,,,,,,-14000000.0,,-920000000.0,24250000000.0,17210000000.0,7040000000.0,0.47,0.47,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T19:07:04
20210630,313725000000.0,275831000000.0,344129000000.0,2509000000.0,28347000000.0,39951000000.0,,,,,,,,35895000000.0,6428000000.0,,,-119000000.0,-107000000.0,1868000000.0,80000000.0,277000000.0,286065000000.0,12546000000.0,151685000000.0,11245000000.0,61885000000.0,64000000.0,2392000000.0,679000000.0,27574000000.0,993000000.0,39923000000.0,,,6758000000.0,1618000000.0,,,3833000000.0,27660000000.0,136000000.0,69000000.0,27727000000.0,4446000000.0,23281000000.0,23281000000.0,,16884000000.0,6397000000.0,105073000000.0,,-2522000000.0,-2083000000.0,-38000000.0,-78000000.0,40000000.0,,,-1928000000.0,267000000.0,-2174000000.0,,,,,,,-21000000.0,,-439000000.0,20759000000.0,14801000000.0,5958000000.0,0.38,0.38,定期报告,未审计,20220827,CNY,合并期末,2021-08-20T19:57:03
20210331,173762000000.0,155091000000.0,204754000000.0,1300000000.0,13646000000.0,36017000000.0,,,,,,,,17995000000.0,2643000000.0,,,-387000000.0,90000000.0,798000000.0,42000000.0,133000000.0,157585000000.0,6622000000.0,78030000000.0,5718000000.0,41166000000.0,-1352000000.0,1995000000.0,371000000.0,14744000000.0,411000000.0,19438000000.0,,,3421000000.0,334000000.0,,,1898000000.0,16177000000.0,33000000.0,38000000.0,16172000000.0,2328000000.0,13844000000.0,13844000000.0,,10034000000.0,3810000000.0,,,-5916000000.0,-4470000000.0,38000000.0,,38000000.0,,,-4174000000.0,225000000.0,-4408000000.0,,,,,,,9000000.0,,-1446000000.0,7928000000.0,5564000000.0,2364000000.0,0.23,0.23,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T17:07:04
20201231,583696000000.0,520751000000.0,563606000000.0,2933000000.0,44436000000.0,-1581000000.0,,,,,,,,59866000000.0,11413000000.0,,,-150000000.0,-816000000.0,3589000000.0,105000000.0,351000000.0,552251000000.0,45321000000.0,308809000000.0,23506000000.0,52704000000.0,3682000000.0,3090000000.0,705000000.0,62489000000.0,1987000000.0,103689000000.0,,,11921000000.0,3839000000.0,,,8521000000.0,31445000000.0,443000000.0,244000000.0,31644000000.0,3370000000.0,28274000000.0,28274000000.0,,20069000000.0,8205000000.0,93939000000.0,,8140000000.0,5685000000.0,-55000000.0,-57000000.0,2000000.0,,,6890000000.0,-886000000.0,7857000000.0,,,,,,,-81000000.0,,2455000000.0,36414000000.0,25754000000.0,10660000000.0,0.45,0.45,定期报告,是,20220326,CNY,合并期末,2021-03-23T19:57:04
20200930,453065000000.0,406088000000.0,456131000000.0,2349000000.0,35048000000.0,14995000000.0,,,,,,,,44890000000.0,7884000000.0,,,-273000000.0,-322000000.0,2334000000.0,52000000.0,296000000.0,422180000000.0,42260000000.0,214631000000.0,15892000000.0,50545000000.0,2262000000.0,2703000000.0,612000000.0,51674000000.0,1483000000.0,76039000000.0,,,9199000000.0,2940000000.0,,,5579000000.0,30885000000.0,182000000.0,178000000.0,30889000000.0,4892000000.0,25997000000.0,25997000000.0,,18736000000.0,7261000000.0,,,1667000000.0,1024000000.0,-78000000.0,-80000000.0,2000000.0,,,1509000000.0,-426000000.0,1958000000.0,,,,,,,-23000000.0,,643000000.0,27664000000.0,19760000000.0,7904000000.0,0.42,0.42,定期报告,未审计,20211029,CNY,合并期末,2020-10-28T20:27:03
20200630,310277000000.0,280252000000.0,336841000000.0,1689000000.0,24951000000.0,31638000000.0,,,,,,,,28064000000.0,5436000000.0,,,58000000.0,190000000.0,1399000000.0,48000000.0,266000000.0,288841000000.0,39015000000.0,131803000000.0,8670000000.0,41549000000.0,2133000000.0,2196000000.0,468000000.0,35074000000.0,1074000000.0,47358000000.0,,,6170000000.0,2831000000.0,,,3557000000.0,21436000000.0,86000000.0,133000000.0,21389000000.0,3693000000.0,17696000000.0,17696000000.0,,12602000000.0,5094000000.0,93939000000.0,,2365000000.0,1612000000.0,-77000000.0,-80000000.0,3000000.0,,,1853000000.0,69000000.0,1761000000.0,,,,,,,23000000.0,,753000000.0,20061000000.0,14214000000.0,5847000000.0,0.28,0.28,定期报告,未审计,20210821,CNY,合并期末,2020-08-21T19:22:03
20200331,168881000000.0,154814000000.0,194177000000.0,359000000.0,11680000000.0,27683000000.0,,,,,,,,13165000000.0,2203000000.0,,,-57000000.0,232000000.0,594000000.0,22000000.0,111000000.0,156760000000.0,34216000000.0,59062000000.0,3821000000.0,25863000000.0,-360000000.0,1808000000.0,109000000.0,17407000000.0,490000000.0,21656000000.0,,,2949000000.0,618000000.0,,,1650000000.0,12121000000.0,29000000.0,80000000.0,12070000000.0,2194000000.0,9876000000.0,9876000000.0,,7061000000.0,2815000000.0,,,-3085000000.0,-2364000000.0,,,,,,-2364000000.0,39000000.0,-2425000000.0,,,,,,,22000000.0,,-721000000.0,6791000000.0,4697000000.0,2094000000.0,0.16,0.16,定期报告,未审计,20210429,CNY,合并期末,2020-04-30T05:17:02
20191231,555515000000.0,501423000000.0,555271000000.0,2845000000.0,35342000000.0,18506000000.0,,,,,,,,49722000000.0,12566000000.0,,,527000000.0,173000000.0,3270000000.0,73000000.0,327000000.0,525719000000.0,49345000000.0,295909000000.0,21482000000.0,40566000000.0,1560000000.0,1975000000.0,733000000.0,66448000000.0,2117000000.0,92455000000.0,,,9871000000.0,2068000000.0,,,7962000000.0,29796000000.0,372000000.0,388000000.0,29780000000.0,-1915000000.0,31695000000.0,31695000000.0,,22401000000.0,9294000000.0,75609000000.0,,15711000000.0,11703000000.0,-80000000.0,-81000000.0,1000000.0,,,11660000000.0,156000000.0,11482000000.0,,,,,,,22000000.0,,4008000000.0,47406000000.0,34104000000.0,13302000000.0,0.51,0.51,定期报告,是,20210324,CNY,合并期末,2020-03-27T22:17:02
20190930,423759000000.0,383501000000.0,440355000000.0,2978000000.0,29542000000.0,27312000000.0,,,,,,,,36915000000.0,8959000000.0,,,300000000.0,335000000.0,2417000000.0,57000000.0,234000000.0,395155000000.0,45633000000.0,207454000000.0,13592000000.0,42132000000.0,3448000000.0,1675000000.0,908000000.0,49602000000.0,1484000000.0,62140000000.0,,,8284000000.0,2399000000.0,,,6049000000.0,28604000000.0,212000000.0,152000000.0,28664000000.0,-1267000000.0,29931000000.0,29931000000.0,,21368000000.0,8563000000.0,,,11954000000.0,8937000000.0,-4000000.0,-11000000.0,7000000.0,,,8941000000.0,156000000.0,8707000000.0,,,,,,,32000000.0,,3017000000.0,41885000000.0,30305000000.0,11580000000.0,0.48,0.48,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T15:57:10
20190630,289779000000.0,263348000000.0,322874000000.0,1422000000.0,20232000000.0,39294000000.0,,,,,,,,24171000000.0,5578000000.0,,,493000000.0,,1566000000.0,8000000.0,193000000.0,270466000000.0,43000000000.0,132293000000.0,7938000000.0,23847000000.0,249000000.0,1393000000.0,380000000.0,33715000000.0,1071000000.0,42067000000.0,,,5626000000.0,1593000000.0,,,4111000000.0,19313000000.0,130000000.0,70000000.0,19373000000.0,-2303000000.0,21676000000.0,21676000000.0,,15517000000.0,6159000000.0,75609000000.0,,9957000000.0,7396000000.0,-16000000.0,-11000000.0,-5000000.0,,,7360000000.0,393000000.0,6961000000.0,,,,,,,6000000.0,,2561000000.0,31633000000.0,22913000000.0,8720000000.0,0.35,0.35,定期报告,未审计,20200822,CNY,合并期末,2020-03-13T15:57:10
20190331,163636000000.0,150774000000.0,193765000000.0,503000000.0,9116000000.0,33875000000.0,,,,,,,,11734000000.0,2016000000.0,,,555000000.0,-236000000.0,805000000.0,-1000000.0,5000000.0,154281000000.0,39689000000.0,67882000000.0,3244000000.0,8661000000.0,-747000000.0,1046000000.0,133000000.0,17826000000.0,525000000.0,20150000000.0,,,2260000000.0,728000000.0,,,2099000000.0,9355000000.0,82000000.0,28000000.0,9409000000.0,1259000000.0,8150000000.0,8150000000.0,,5887000000.0,2263000000.0,,,12180000000.0,9196000000.0,,,,,,9196000000.0,158000000.0,9059000000.0,,,,,,,-21000000.0,,2984000000.0,20330000000.0,15083000000.0,5247000000.0,0.13,0.13,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T15:57:10
20181231,503799000000.0,455627000000.0,498611000000.0,1813000000.0,29623000000.0,13361000000.0,,,,,,,,44263000000.0,12540000000.0,,,-536000000.0,425000000.0,3638000000.0,151000000.0,231000000.0,476334000000.0,67859000000.0,275675000000.0,17363000000.0,-12076000000.0,-2263000000.0,2116000000.0,393000000.0,81728000000.0,2275000000.0,71952000000.0,,,9805000000.0,2008000000.0,,,8973000000.0,27465000000.0,663000000.0,260000000.0,27868000000.0,8369000000.0,19499000000.0,19499000000.0,,13450000000.0,6049000000.0,66997000000.0,,-1901000000.0,-1588000000.0,-170000000.0,-187000000.0,17000000.0,,,-1685000000.0,262000000.0,-1991000000.0,,,,,,,44000000.0,,-313000000.0,17598000000.0,11862000000.0,5736000000.0,0.32,0.32,定期报告,是,20200328,CNY,合并期末,2020-03-13T15:57:10
20180930,394377000000.0,357916000000.0,392103000000.0,1242000000.0,23251000000.0,10936000000.0,,,,,,,,32959000000.0,8899000000.0,,,-567000000.0,600000000.0,3221000000.0,82000000.0,166000000.0,368947000000.0,62233000000.0,197803000000.0,12349000000.0,1632000000.0,-1390000000.0,1757000000.0,311000000.0,66209000000.0,1599000000.0,47108000000.0,,,7608000000.0,864000000.0,,,6982000000.0,25430000000.0,115000000.0,167000000.0,25378000000.0,8156000000.0,17222000000.0,17222000000.0,,12118000000.0,5104000000.0,,,-2609000000.0,-2070000000.0,-98000000.0,-115000000.0,17000000.0,,,-2111000000.0,-113000000.0,-2043000000.0,,,,,,,45000000.0,,-539000000.0,14613000000.0,10048000000.0,4565000000.0,0.29,0.29,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:57:10
