报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,8856388285.17,4779737987.92,1772152735.25,778467327.74,109037419.61,,,,1430442415.7,3891507243.04,2461064827.34,-27875759.76,18977049.86,,,865799674.99,3979906.56,1544806740.73,135398.09,259361920.94,6403116382.89,44893633.08,4825678115.23,,-5012585.99,871590.78,,1536685629.79,2453271902.28,465733.07,,7460390.3,,2446277245.05,291001290.18,2155275954.87,2155275954.87,,1581184840.2,574091114.67,,,145831842.06,132664356.71,6201079.0,,,6201079.0,,126463277.71,,,58680402.39,,319522.53,,,,67463352.79,,13167485.35,2301107796.93,1713849196.91,587258600.02,0.1831,0.1831,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T17:18:03
20230630,6938139198.61,3374482623.52,1231822256.65,585850981.85,69283744.24,,,,998202429.51,2567343347.44,1569140917.93,413256391.05,21057179.82,,,845690478.34,1391666.99,1126980668.61,173009.22,177961931.37,4271533771.69,38644280.04,3121832303.66,,-8275074.75,1500263.49,,1117831999.25,2666605426.92,193997.62,,2833231.45,,2663966193.09,450638573.96,2213327619.13,2213327619.13,,1796116428.96,417211190.17,11754033907.47,,262145890.47,212169985.19,8537361.48,,,8537361.48,,203632623.71,,,122971232.56,,46542.12,,,,80614849.03,,49975905.28,2475473509.6,2008286414.15,467187095.45,0.208,0.208,定期报告,未审计,20240831,CNY,合并期末,2023-08-25T16:53:03
20230331,4169261458.99,1746183091.8,610295262.6,368784440.1,32779997.23,,,,499043056.34,1267782209.52,768739153.18,285147079.85,12771049.77,,,754458211.25,16400205.01,754714562.9,5930.23,113309321.61,2895457622.28,19129910.89,2137714467.76,,-16573273.21,1722146.45,,753464370.39,1273803836.71,72929.58,,1185875.58,,1272690890.71,217523352.3,1055167538.41,1055167538.41,,828387817.96,226779720.45,,,10605117.34,34227379.37,35550134.36,,28745209.54,6804924.82,,-1322754.99,,,47618987.13,,-178741.16,,,,-48763000.96,,-23622262.03,1065772655.75,862615197.33,203157458.42,0.0959,0.0959,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T17:18:03
20221231,10659638031.35,7136889582.12,2756491511.74,954851001.55,160723663.27,,,,1923556928.06,4984305306.86,3060748378.8,250995278.9,132837092.94,,,263508932.74,-34923626.72,757864161.48,498442.16,361248332.61,6539849081.62,71035283.91,5608857991.86,,73588861.41,-5925065.97,,792292010.41,4119788949.73,1590797.06,,25340028.31,,4096039718.48,753212807.46,3342826911.02,3342826911.02,,2637075791.2,705751119.82,11547539511.44,,33493170.47,-41795790.99,-60182729.4,,-28745209.54,-31437519.86,,18386938.41,,,-189255171.4,,-1243631.28,,,,208885741.09,,75288961.46,3376320081.49,2595280000.21,781040081.28,0.35,0.35,定期报告,是,20240427,CNY,合并期末,2023-04-21T18:58:03
20220930,7221477759.91,5493667259.01,2168067635.51,743408926.82,108441655.67,,,,1379203134.36,3687778192.11,2308575057.75,-339451442.29,100937098.49,,,-255146219.94,-42217596.57,669149838.5,375386.4,315897400.44,4443944546.18,46559274.38,3635867288.87,,54902820.67,-5249718.0,,711864880.26,2777533213.73,390434.45,,7420241.49,,2770503406.69,502116777.94,2268386628.75,2268386628.75,,1780538543.26,487848085.49,,,369739500.26,273856241.92,-30878285.79,,,-30878285.79,,304734527.71,,,66939112.24,,-830309.74,,,,238625725.21,,95883258.34,2638126129.01,2054394785.18,583731343.83,0.2576,0.2576,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T17:53:03
20220630,4946029458.46,3680847729.1,1426371609.61,482273273.26,70459289.78,,,,785488399.27,2310682586.71,1525194187.44,-668441834.3,55229633.17,,,524744556.61,-17786590.35,344002362.33,165242.32,297009593.48,2770554313.85,33577364.87,2311100191.17,,54523059.26,12715498.33,,358638200.22,2175475144.61,796691.36,,6547871.38,,2169723964.59,422032610.77,1747691353.82,1747691353.82,,1373911962.66,373779391.16,11547539511.44,,173644382.14,119205835.19,-3475514.27,,,-3475514.27,,122681349.46,,,19313644.83,,-357665.87,,,,103725370.5,,54438546.95,1921335735.96,1493117797.85,428217938.11,0.2052,0.2052,定期报告,未审计,20230826,CNY,合并期末,2022-08-30T17:53:05
20220331,1687844978.97,2023290915.92,760072581.59,324245271.77,35460208.75,,,,404880964.26,1154710427.09,749829462.83,-721188939.55,24230657.08,,,-483905433.08,9474790.09,163830714.29,46871.53,291415095.51,1164113663.59,14174219.31,950180702.19,,30385629.57,7518679.64,,161854432.88,523731315.38,51835.5,,939258.92,,522843891.96,96227267.5,426616624.46,426616624.46,,156272127.91,270344496.55,,,-70493015.99,-59888702.57,,,,,,-59888702.57,,,-40998015.32,,-144259.62,,,,-18746427.63,,-10604313.42,356123608.47,96383425.34,259740183.13,0.0224,0.0224,定期报告,未审计,20230428,CNY,合并期末,2022-04-29T17:28:04
20211231,18972168754.91,10105796967.09,3560745389.3,1242231940.96,242054897.29,,,,1724164807.6,4711399408.1,2987234600.5,3178407114.93,53633894.62,,,603195556.09,47705729.03,3111278510.11,3810812.52,197809257.54,11264171863.48,107205060.35,8130633828.75,,-43293193.71,-20800110.6,,3090426278.69,7707996891.43,601424.06,,45353195.61,,7663245119.88,1807826480.3,5855418639.58,5855418639.58,,4743070343.36,1112348296.22,9279419567.64,,-126019286.42,-86798667.91,-89072286.74,,,-89072286.74,,2273618.83,,,104720896.23,,-38189919.6,,,,-64257357.8,,-39220618.51,5729399353.16,4656271675.45,1073127677.71,0.68,0.68,定期报告,是,20230422,CNY,合并期末,2022-03-30T15:58:03
20210930,13883711965.63,7937911712.83,2691154375.91,982809221.34,183398004.49,,,,1295725237.13,3484917371.23,2189192134.1,2627907281.5,43093870.74,,,-674284941.27,35138168.11,2475278182.28,357080.83,185679244.22,8054943019.26,82810768.18,5470086595.9,,75024506.13,-19714657.13,,2446735806.18,5828768946.37,325977.06,,4873014.06,,5824221909.37,1371686405.57,4452535503.8,4452535503.8,,3523193067.68,929342436.12,,,-106561841.53,-92466990.3,-89134485.78,,,-89134485.78,,-3332504.52,,,55755047.28,,-38899192.92,,,,-20188358.88,,-14094851.23,4345973662.27,3430726077.38,915247584.89,0.5261,0.5261,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T16:03:03
20210630,10149387442.21,5361837399.03,1594256456.93,623624530.68,118500994.01,,,,825689562.6,2273682282.49,1447992719.89,2116806330.29,22419323.61,,,-272657919.59,23407560.66,1912440088.06,-256317.74,182120738.9,6043034976.8,57829096.75,4118215622.88,,-14666068.0,-13462364.56,,1895118689.73,4106352465.41,224922.15,,1785532.03,,4104791855.53,969324865.41,3135466990.12,3135466990.12,,2439422955.05,696044035.07,9279419567.64,,-143065577.01,-127334062.33,-89134485.78,,,-89134485.78,,-38199576.55,,,23396353.14,,-39170153.27,,,,-22425776.42,,-15731514.68,2992401413.11,2312088892.72,680312520.39,0.3643,0.3643,定期报告,未审计,20220831,CNY,合并期末,2021-08-27T15:53:02
20210331,5504873069.5,2680242586.2,829139562.84,241303401.92,50421653.6,,,,375490731.79,1144430775.36,768940043.57,1423319794.28,-8643622.27,,,-439387270.54,11479811.15,1281064682.28,15010.97,172647723.37,3447903965.9,31398958.48,2066068737.51,,87283429.51,-15842171.22,,1278995011.62,2056969103.6,83033.05,,170234.53,,2056881902.12,492951606.21,1563930295.91,1563930295.91,,1195356530.13,368573765.78,,,-100506327.01,-103988318.66,-89134485.78,,,-89134485.78,,-14853832.88,,,20441926.3,,-39721461.85,,,,4425702.67,,3481991.65,1463423968.9,1091368211.47,372055757.43,0.1785,0.1785,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T16:18:03
20201231,17579687208.8,7778063053.84,2778169714.68,1378695870.7,140176801.14,,,,1167351014.82,4205105224.42,3037754209.6,5118967250.5,-1837581.89,,,-376882009.95,26790717.4,3667548134.29,427096.09,197421951.81,11380016077.09,98867389.21,6757875647.61,,610698306.17,26725176.57,,3885849557.53,6199671131.71,2294287.2,,46461676.2,,6155503742.71,1571597360.17,4583906382.54,4583906382.54,,4003314315.75,580592066.79,6963904664.86,,-237787986.85,-142632198.31,42643961.71,,,42643961.71,,-185276160.02,,,-77046144.39,,805599.54,,,,-109035615.17,,-95155788.54,4346118395.69,3860682117.44,485436278.25,0.5978,0.5978,定期报告,是,20220331,CNY,合并期末,2021-04-02T16:33:02
20200930,13496232098.73,5869843172.49,2018821458.3,1138069288.12,126322277.73,,,,808838967.69,3108387900.59,2299548932.9,3988050612.76,17246662.24,,,75975114.7,1049543.94,2590419913.9,232314.41,161822458.84,8805685269.42,74897723.25,5566845196.44,,336579912.05,22031418.72,,2805331018.96,4690546829.31,984373.23,,8110454.11,,4683420748.43,1146893803.67,3536526944.76,3536526944.76,,3029026009.12,507500935.64,,,-71497441.93,-41114492.42,6566084.27,,,6566084.27,,-47680576.69,0.0,,-13265077.11,,231847.26,,,,-34647346.84,,-30382949.51,3465029502.83,2987911516.7,477117986.13,0.4523,0.4523,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T16:03:03
20200630,8289870757.83,3202657918.93,1166477299.54,599259965.55,72717233.08,,,,464246058.55,2017473937.78,1553227879.23,2027217977.33,23019225.7,,,526644728.31,-22880941.13,1934898357.53,209551.48,156877106.83,5893612904.18,40106368.7,3298927801.28,,406186389.35,46693005.03,,2101699339.82,2396257853.65,584236.33,,6231595.78,,2390610494.2,597455577.1,1793154917.1,1793154917.1,,1619414008.36,173740908.74,6963904664.86,,87879146.51,57601275.98,-55330246.72,,,-55330246.72,,112931522.7,,,77376647.78,,817637.4,,,,34737237.52,,30277870.53,1881034063.61,1677015284.34,204018779.27,0.2418,0.2418,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T16:58:03
20200331,3609840900.5,1575456144.45,626050251.91,252593552.56,35557777.09,,,,212321020.5,1041768220.43,829447199.93,1167449485.72,-7355207.44,,,-898158210.15,-21920576.56,1443806425.44,123913.89,130762697.21,3176896836.49,21273145.23,1218110137.76,,259347637.36,178138649.3,,1500027266.84,432944064.01,414592.11,,4019798.15,,429338857.97,166105816.92,263233041.05,263233041.05,,271323863.06,-8090822.01,,,74811209.1,44171545.63,-83613666.15,,,-83613666.15,,127785211.78,,,93216456.28,,-517855.22,,,,35086610.72,,30639663.47,338044250.15,315495408.69,22548841.46,0.0405,0.0405,定期报告,未审计,20210430,CNY,合并期末,2020-04-24T19:43:02
20191231,14249535861.49,4393815286.12,1563258798.86,743916590.94,295267614.75,,,,750523398.12,4176707936.1,3426184537.98,2600764747.2,62659898.99,,,1556529557.29,-25834417.85,4743753712.55,-381594.04,230365172.1,11588892969.57,59575467.11,6029349102.18,,748950306.64,-2016638.57,,4753034732.21,2660642891.92,2501685.77,,33601446.87,,2629543130.82,714250716.06,1915292414.76,1915292414.76,,1762537169.01,152755245.75,6248826393.43,,396017162.58,353425374.57,88908045.54,,,88908045.54,,264517329.03,-118907.53,,214726373.45,,158913.58,,,,49750949.53,,42591788.01,2311309577.34,2115962543.58,195347033.76,0.2632,0.2632,定期报告,是,20210406,CNY,合并期末,2020-04-24T19:43:02
20190930,10814349027.54,3159960063.76,1198135682.94,504229540.33,225247071.88,,,,631624204.05,3228811640.38,2597187436.33,1972708189.31,-3953463.87,,,1145737905.02,8678514.98,3721308027.08,-838386.34,175170509.68,8086483096.56,43162175.85,4257911972.72,,-22870490.08,50752483.38,,3757526954.69,2727865930.98,1421193.69,,10876114.16,,2718411010.51,627916987.28,2090494023.23,2090494023.23,,1753072065.52,337421957.71,,,393310284.0,337827554.38,98296432.52,,,98296432.52,,239531121.86,528013.41,,174657305.98,,871414.4,,,,63474388.07,,55482729.62,2483804307.23,2090899619.9,392904687.33,0.26,0.26,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T15:58:11
20190630,7040650376.09,2029682560.35,811615753.03,294756246.21,147846667.24,,,,443903088.92,2183354822.2,1739451733.28,1368635113.79,-11426586.99,,,1032635279.97,-9116649.23,2020945424.98,-920390.03,154885947.34,4992649447.45,29951248.64,3005478858.65,,-82647215.77,10677025.06,,2029189530.87,2048000928.64,641367.47,,3011659.62,,2045630636.49,482322110.09,1563308526.4,1563308526.4,,1333353418.26,229955108.14,6248826393.43,,237983591.87,229557541.63,123448562.4,,,123448562.4,,106108979.23,570585.54,,98736223.29,,-2488372.88,,,,9290543.28,,8426050.24,1801292118.27,1562910959.89,238381158.38,0.1991,0.1991,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T15:58:11
20190331,3834716543.15,920867085.8,392753908.19,105183334.94,59276715.52,,,,199700268.45,1099199158.19,899498889.74,700769989.08,42926586.8,,,1391669237.27,26669773.76,518692496.08,13162.91,76334529.8,2222300034.79,13914686.56,1870906135.76,,-177476613.35,-2016638.57,,516972464.39,1612416508.36,253770.99,,766744.82,,1611903534.53,469087620.55,1142815913.98,1142815913.98,,998685873.25,144130040.73,,,142187988.96,181330832.33,140153038.48,,,140153038.48,,41177793.85,,,86243881.71,,-1631386.06,,,,-43434701.8,,-39142843.37,1285003902.94,1180016705.58,104987197.36,0.1491,0.1491,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T15:58:11
20181231,6499373437.14,4322309322.49,1349236180.21,835766179.8,285687262.44,,,,-333744552.7,3723665217.33,4057409770.03,2860080736.32,85634636.2,,,-1071298543.25,6005333.05,513839479.45,442106.98,201739554.8,5833283780.3,61871424.0,4568394053.08,689713027.28,,,,513305275.94,666089656.84,9041037.1,,21861621.3,,653269072.64,77875448.22,575393624.42,575393624.42,,135348071.2,440045553.22,8026990360.95,,-24087713.67,-56726966.77,,,,,,-56726966.77,118907.53,-156038295.7,,,,,,,99192421.4,,32639253.1,551305910.75,78621104.43,472684806.32,0.0202,0.0202,定期报告,是,20200425,CNY,合并期末,2020-03-13T15:58:11
20180930,4577418285.88,3278022102.34,1072830857.92,508660590.97,213476522.97,,,,-215465091.71,2837105314.82,3052570406.53,2146085101.05,63880690.93,,,-804426753.38,-125814221.95,124829611.81,381132.16,173806405.56,3167560086.84,44337345.87,2877043522.91,122769748.3,,,9332154.83,123409469.76,1409858199.04,467899.51,,9319241.76,,1401006856.79,306490607.83,1094516248.96,1094516248.96,,726832633.73,367683615.23,,,122559312.24,72000084.28,,,,,,72000084.28,,-32345244.97,,,,,,,104345329.25,,50559227.96,1217075561.2,798832718.01,418242843.19,0.11,0.11,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:58:11
20180630,3309422145.31,2371174247.05,770638593.61,355121330.48,137285308.52,,,,-140032320.67,1949096951.59,2089129272.26,1706173578.64,51983149.46,,,-701155677.7,-97154627.99,6635406.24,445889.69,163335650.05,2055006804.9,31666780.65,1936136546.36,80578626.03,,,,6624851.86,1254415340.41,1516699.16,,7753957.27,,1248178082.3,258323496.35,989854585.95,989854585.95,,686576447.47,303278138.48,8026990360.95,,-159003983.57,-119319271.6,,,,,,-119319271.6,,-138952159.06,,,,,,,19632887.46,,-39684711.97,830850602.38,567257175.87,263593426.51,0.1025,0.1025,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T15:58:11
20180331,1642557231.85,1331798623.13,416317128.02,183825322.52,70066163.22,,,,-60909907.53,970141959.13,1031051866.66,852628643.29,896469.1,,,-591088407.06,29203774.82,2857835.65,61247.67,78005421.88,965797179.69,16521047.46,945205166.65,944685.25,,,,3126280.33,676760052.16,17183936.18,,2034924.25,,691909064.09,151406517.11,540502546.98,540502546.98,,365904887.42,174597659.56,,,-169360369.68,-71218726.93,,,,,,-71218726.93,,9603173.57,,,,,,,-80821900.5,,-98141642.75,371142177.3,294686160.49,76456016.81,0.0546,0.0546,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T15:58:11
20171231,8820388610.14,4542100358.63,1503132215.52,1155385398.52,415086668.82,,,,418862437.51,3703023384.59,3284160947.08,3590355427.54,13527496.12,,,162444366.72,68616739.66,20720885.89,-1274371.68,18562765.87,5670302632.63,67344855.34,5249325241.91,335631719.65,,,,18000815.73,3150085977.51,194323404.55,,56042388.49,,3288366993.57,653324360.22,2635042633.35,2635042633.35,,2284896126.79,350146506.56,7319202054.65,,-96433203.7,1465297.98,,,,,,1465297.98,,134619099.7,,,,,,,-133153801.72,,-97898501.68,2538609429.65,2286361424.77,252248004.88,0.3435,0.3435,定期报告,是,20190403,CNY,合并期末,2020-03-13T15:58:11
20170930,6207327998.12,3277573784.12,1092874521.76,958456547.77,301988939.71,,,,411578779.7,,,2477755331.82,6023259.2,,,-45575097.09,52818415.06,15807497.16,50929.07,17318358.28,3603934111.39,45919385.17,3377212341.19,162954222.22,,,4714151.89,13134010.92,2603393886.73,193477742.3,,25074415.95,,2771797213.08,539011977.41,2232785235.67,2232785235.67,,1982705226.55,250080009.12,,,43013960.57,118142802.44,,,,,,118142802.44,,219674750.05,,,,,,,-101531947.61,,-75128841.87,2275799196.24,2100848028.99,174951167.25,0.3,0.3,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:58:11
20170630,4056879820.79,1984793893.18,685814762.19,580009944.67,172796488.89,,,,311556345.97,1722776236.45,1411219890.48,1619048265.35,550016.14,,,87096351.34,45087890.11,9170298.57,126776.27,,2348767619.91,28084515.37,2205113863.46,108893937.81,,,,6675303.27,1708112200.88,129256697.1,,19673166.13,,1817695731.85,354839700.21,1462856031.64,1462856031.64,,1309346644.2,153509387.44,7319202054.65,,-6715233.83,41489588.65,,,,,,41489588.65,,101416351.05,,,,,,,-59926762.4,,-48204822.48,1456140797.81,1350836232.85,105304564.96,0.1975,0.1975,定期报告,未审计,20180828,CNY,合并期末,2020-03-13T15:58:11
