报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1856319897.71,1104289973.16,676042362.03,194846190.83,179499204.5,,,,48665272.62,525286632.05,476621359.43,853143322.59,106850.64,,,-172325489.18,2133718.62,2031477.44,1381519.2,17000103.26,1227614756.94,12918237.2,1211584246.31,,2536825.58,,,575447.85,628705140.77,35709.39,,1594807.32,,627146042.84,127089304.23,500056738.61,500056738.61,,496755400.36,3301338.25,,,504851281.14,504811036.88,510628401.52,,,510628401.52,,-5817364.64,,,-757459.73,,-169673.25,,,,-4890231.66,,40244.26,1004908019.75,1001566437.24,3341582.51,0.09,0.09,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T18:13:21
20251231,7673396283.93,3959631591.4,2102818644.38,898158597.73,782898046.9,,,,179455779.36,1920493564.36,1741037785.0,3769251321.98,204932.68,,,-311449255.45,-3323633.85,9664871.43,21066205.92,49099403.14,5182438157.26,58571267.17,5135666794.78,,-13736015.3,,,1936110.61,2490958126.67,13180904.29,,34068667.29,,2470070363.67,439346683.63,2030723680.04,2030723680.04,,2008916574.4,21807105.64,3387996377.56,,848822759.78,844300665.83,905964130.66,,,905964130.66,,-61663464.83,,,-52705663.07,,-3448842.0,,,,-5508959.76,,4522093.95,2879546439.82,2853217240.23,26329199.59,0.36,0.36,定期报告,是,20260328,CNY,合并期末,2026-03-27T20:13:41
20250930,6038106644.3,2914747260.29,1565139311.27,688136311.88,527129751.08,,,,103765007.81,1412419749.86,1308654742.05,2804351832.4,1793194.26,,,164792314.71,-3278838.47,6367796.92,28329991.72,19031278.92,3805193229.77,48264925.27,3805920215.38,,-50338349.56,,,1346438.68,2232913414.53,11790905.74,,30416166.78,,2214288153.49,435169921.29,1779118232.2,1779118232.2,,1762737381.05,16380851.15,,,577754123.02,574419466.77,627096569.11,,,627096569.11,,-52677102.34,,,-46979753.71,,-3430634.25,,,,-2266714.38,,3334656.25,2356872355.22,2337156847.82,19715507.4,0.31,0.31,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:03:12
20250630,4011202732.16,1860619581.22,904623494.17,531391164.64,357261428.12,,,,26785436.62,934499921.51,907714484.89,1653209072.44,1876607.27,,,445989970.81,-2386441.11,7560223.41,1738869.94,17686018.83,2585090797.88,34842786.31,2584382546.91,,-34981596.73,,,847061.39,1426111934.28,4014459.2,,27180319.46,,1402946074.02,266208550.55,1136737523.47,1136737523.47,,1127232864.49,9504658.98,3387996377.56,,281332797.16,279327482.41,312006529.79,,,312006529.79,,-32679047.38,,,-28664003.49,,-1002820.5,,,,-3012223.39,,2005314.75,1418070320.63,1406560346.9,11509973.73,0.2,0.2,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:23:14
20250331,1562489599.05,845787229.44,469093091.67,174338068.36,162245726.9,,,,-4679481.2,472782264.49,477461745.69,689616725.66,766931.66,,,20576138.21,-2516012.01,2692041.33,-259047.48,11272005.1,1065835667.53,16821944.05,1071706877.85,,-23124363.39,,,431209.02,496653931.52,3866874.06,,12768026.26,,487752779.32,108921200.17,378831579.15,378831579.15,,376144390.86,2687188.29,,,108156973.68,107462840.47,149782275.65,,,149782275.65,,-42319435.18,,,-43424459.85,,717001.5,,,,388023.17,,694133.21,486988552.83,483607231.33,3381321.5,0.08,0.08,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T17:53:20
20241231,2683134475.63,1783348697.95,718103751.54,338615416.21,660195421.78,,,,-99951220.29,1221517764.29,1321468984.58,1955327358.03,1590394.23,,,-977526112.76,-1653123.33,13339865.77,4954051.97,5294958.29,2322769727.48,21311553.29,2321914157.37,,-20455983.18,,,,360364748.15,15458257.28,,3017668.07,,372805337.36,-33429123.08,406234460.44,406234460.44,,397419308.25,8815152.19,3543713340.4,,820335762.02,820335762.02,803056922.49,,,803056922.49,,17278839.53,,,18979970.26,,-5624852.4,,,,3923721.67,,,1226570222.46,1217755070.27,8815152.19,0.14,0.14,定期报告,是,20260328,CNY,合并期末,2025-03-26T19:33:35
20240930,2004892871.86,1188033582.37,398206383.02,263883490.9,483566055.37,,,,-128624779.29,871949971.76,1000574751.05,-1133818130.43,-378121.87,,,2063172405.03,-2347436.98,10521631.64,4864360.19,3091239.33,1556853257.92,12214037.08,1564400452.35,,-19761231.51,,,,448039613.94,5318768.92,,975137.88,,452383244.98,50520608.31,401862636.67,401862636.67,,395852452.2,6010184.47,,,602174705.65,602174705.65,612546269.92,,,612546269.92,,-10371564.27,,,-1883907.6,,-7045614.0,,,,-1442042.67,,,1004037342.32,998027157.85,6010184.47,0.14,0.14,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T18:23:09
20240630,1085877120.0,787118831.02,279399697.41,169181272.65,312372982.79,,,,-88987974.67,582389761.42,671377736.09,-359290713.16,1616231.79,,,736245357.96,-856424.31,3749891.41,4621483.82,3276667.93,1034489629.57,9435704.85,1026309600.72,,-1255676.0,,,,51387490.43,4323520.37,,1180099.91,,54530910.89,-36090470.91,90621381.8,90621381.8,,87709328.57,2912053.23,3543713340.4,,809359805.81,809359805.81,806537838.73,,,806537838.73,,2821967.08,,,7504309.81,,-6387589.65,,,,1705246.92,,0.0,899981187.61,897069134.38,2912053.23,0.03,0.03,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T19:03:21
20240331,173420445.95,338337114.53,108164466.22,77643862.21,142549700.6,,,,-26790613.64,310157422.01,336948035.65,-867995651.16,,,,718095784.67,72296.0,1558342.78,4562654.98,5580517.79,473490650.96,3580890.87,470004197.29,,-94437.2,,,,-300070205.01,824454.26,,161970.17,,-299407720.92,-82760104.56,-216647616.36,-216647616.36,,-218754276.47,2106660.11,,,360738309.64,360738309.64,373708489.64,,,373708489.64,,-12970180.0,,,-7236259.9,,-5906973.0,,,,173052.9,,,144090693.28,141984033.17,2106660.11,-0.08,-0.08,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T19:23:11
20231231,2955461374.61,1554168800.02,515000800.05,488604912.54,443126297.68,,,,81452745.49,1330276015.33,1248823269.84,545426325.76,-21026402.18,,,677011489.25,634550.99,6540808.96,81160311.49,9066342.65,2143656482.24,19846702.67,2152408044.64,,-28598265.07,,,,811804892.37,14893888.62,,1281718.55,,825417062.44,150867354.5,674549707.94,674549707.94,,671319142.04,3230565.9,3105916937.9,,336817740.0,336817740.0,227938501.6,,,227938501.6,,108879238.4,,,115655498.46,,-10602929.1,,,,3826669.04,,,1011367447.94,1008136882.04,3230565.9,0.24,0.24,定期报告,是,20250327,CNY,合并期末,2024-03-26T18:48:11
