报告日,营业收入,已赚保费,其中:保险业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,银行业务利息净收入,银行业务利息收入,银行业务利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,资产管理费收入,投资收益,对联营企业和合营企业的投资损失,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑收益,其他业务收入,资产处置收益,其他收益,营业支出,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保单红利支出,分保费用,手续费及佣金净支出(保险业务),营业税金及附加,业务及管理费,财务费用,研发费用,减:摊回分保费用,资产减值损失,信用减值损失,其他资产减值损失,其他业务成本,营业利润,加:营业外收入,减:营业外支出,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20200930,917070000000.0,588606000000.0,626696000000.0,105000000.0,17672000000.0,20418000000.0,85237000000.0,149820000000.0,64583000000.0,28925000000.0,38348000000.0,9423000000.0,,92592000000.0,12969000000.0,547000000.0,,-14946000000.0,1222000000.0,46538000000.0,35000000.0,2394000000.0,779420000000.0,27052000000.0,175883000000.0,8071000000.0,232631000000.0,805000000.0,15971000000.0,13000000.0,82116000000.0,3497000000.0,130430000000.0,,,5007000000.0,,57910000000.0,2172000000.0,45627000000.0,137650000000.0,261000000.0,538000000.0,137373000000.0,22481000000.0,114892000000.0,114892000000.0,,103041000000.0,11851000000.0,,,-27616000000.0,-26824000000.0,-64498000000.0,,2956000000.0,-67454000000.0,,-397000000.0,-238000000.0,,,,188000000.0,,171000000.0,,-1112000000.0,594000000.0,-792000000.0,87276000000.0,76217000000.0,11059000000.0,5.83,5.79,定期报告,未审计,20211028,CNY,合并期末,2020-10-27T22:47:03
20200630,629956000000.0,415754000000.0,445505000000.0,67000000.0,12069000000.0,17682000000.0,55680000000.0,99944000000.0,44264000000.0,18563000000.0,24213000000.0,5650000000.0,,55945000000.0,8007000000.0,531000000.0,,-4863000000.0,140000000.0,30889000000.0,59000000.0,1501000000.0,538931000000.0,17300000000.0,113098000000.0,4885000000.0,177676000000.0,963000000.0,13374000000.0,5000000.0,57349000000.0,2388000000.0,80884000000.0,,,3400000000.0,,40526000000.0,1760000000.0,30772000000.0,91025000000.0,150000000.0,415000000.0,90760000000.0,14792000000.0,75968000000.0,75968000000.0,,68683000000.0,7285000000.0,433644000000.0,,-12013000000.0,-11839000000.0,-36193000000.0,,3264000000.0,-39457000000.0,,808000000.0,-301000000.0,,479000000.0,,413000000.0,,28000000.0,,189000000.0,,-174000000.0,63955000000.0,56844000000.0,7111000000.0,3.88,3.86,定期报告,未审计,20210827,CNY,合并期末,2020-08-28T02:12:03
20200331,328172000000.0,240722000000.0,257940000000.0,24000000.0,6608000000.0,10610000000.0,27606000000.0,50333000000.0,22727000000.0,9325000000.0,11777000000.0,2452000000.0,,23881000000.0,4623000000.0,269000000.0,,-16841000000.0,-44000000.0,15268000000.0,36000000.0,727000000.0,290699000000.0,6936000000.0,52470000000.0,2219000000.0,112584000000.0,738000000.0,10199000000.0,3000000.0,29463000000.0,1200000000.0,39820000000.0,,,1790000000.0,,16705000000.0,706000000.0,19016000000.0,37473000000.0,76000000.0,197000000.0,37352000000.0,7018000000.0,30334000000.0,30334000000.0,,26063000000.0,4271000000.0,,,-2874000000.0,-3597000000.0,-21046000000.0,,3225000000.0,-24271000000.0,,5733000000.0,-248000000.0,,5847000000.0,,124000000.0,,-121000000.0,,131000000.0,,723000000.0,27460000000.0,22466000000.0,4994000000.0,1.47,1.46,定期报告,未审计,20210423,CNY,合并期末,2020-04-23T22:02:03
20191231,1168867000000.0,748779000000.0,795064000000.0,115000000.0,21370000000.0,24915000000.0,90187000000.0,176621000000.0,86434000000.0,44230000000.0,54800000000.0,10570000000.0,,77497000000.0,23224000000.0,45000000.0,,44091000000.0,779000000.0,60172000000.0,105000000.0,3036000000.0,983839000000.0,26661000000.0,225030000000.0,11263000000.0,287028000000.0,107000000.0,19329000000.0,13000000.0,114753000000.0,4272000000.0,172892000000.0,,,7572000000.0,,65270000000.0,1996000000.0,65439000000.0,185028000000.0,427000000.0,716000000.0,184739000000.0,20374000000.0,164365000000.0,164365000000.0,,149407000000.0,14958000000.0,334182000000.0,,9232000000.0,8519000000.0,7199000000.0,,,7199000000.0,,673000000.0,204000000.0,,,,,,,,469000000.0,,713000000.0,173597000000.0,157926000000.0,15671000000.0,8.41,8.38,定期报告,是,20210204,CNY,合并期末,2020-03-13T15:57:10
20190930,892751000000.0,580666000000.0,615067000000.0,77000000.0,16365000000.0,18036000000.0,66414000000.0,131078000000.0,64664000000.0,33220000000.0,40976000000.0,7756000000.0,,63330000000.0,17288000000.0,42000000.0,,28809000000.0,241000000.0,43938000000.0,91000000.0,2137000000.0,731628000000.0,19610000000.0,164939000000.0,7753000000.0,219731000000.0,508000000.0,16358000000.0,108000000.0,88395000000.0,3137000000.0,123486000000.0,,,5248000000.0,,44423000000.0,1408000000.0,48846000000.0,161123000000.0,306000000.0,528000000.0,160901000000.0,19153000000.0,141748000000.0,141748000000.0,,129567000000.0,12181000000.0,,,-1616000000.0,-2168000000.0,-6600000000.0,,,-6600000000.0,,1641000000.0,39000000.0,,,,739000000.0,,,,863000000.0,,552000000.0,140132000000.0,127399000000.0,12733000000.0,7.29,7.26,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T15:57:10
20190630,639155000000.0,421432000000.0,446481000000.0,74000000.0,11623000000.0,13426000000.0,43756000000.0,86583000000.0,42827000000.0,22011000000.0,26861000000.0,4850000000.0,,44398000000.0,12164000000.0,-2000000.0,,27876000000.0,457000000.0,28474000000.0,99000000.0,1250000000.0,522760000000.0,13110000000.0,111455000000.0,4899000000.0,175227000000.0,310000000.0,13776000000.0,134000000.0,61523000000.0,2044000000.0,81010000000.0,,,3667000000.0,,30003000000.0,979000000.0,32619000000.0,116395000000.0,204000000.0,360000000.0,116239000000.0,10501000000.0,105738000000.0,105738000000.0,,97676000000.0,8062000000.0,334182000000.0,,-814000000.0,-1207000000.0,-646000000.0,,,-646000000.0,,7000000.0,137000000.0,,,,,,,,-130000000.0,,393000000.0,104924000000.0,96469000000.0,8455000000.0,5.48,5.47,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T15:57:10
20190331,378161000000.0,256098000000.0,274386000000.0,38000000.0,6574000000.0,11714000000.0,20913000000.0,42389000000.0,21476000000.0,11455000000.0,13773000000.0,2318000000.0,,16078000000.0,4711000000.0,-20000000.0,,34170000000.0,555000000.0,14587000000.0,22000000.0,498000000.0,314857000000.0,6790000000.0,58850000000.0,2439000000.0,129471000000.0,134000000.0,10477000000.0,82000000.0,32767000000.0,1053000000.0,40759000000.0,,,2078000000.0,,14244000000.0,530000000.0,20239000000.0,63304000000.0,101000000.0,145000000.0,63260000000.0,13936000000.0,49324000000.0,49324000000.0,,45517000000.0,3807000000.0,,,-2318000000.0,-2597000000.0,-3688000000.0,,,-3688000000.0,,194000000.0,62000000.0,,657000000.0,,215000000.0,,,,-740000000.0,,279000000.0,47006000000.0,42920000000.0,4086000000.0,2.55,2.55,定期报告,未审计,20200424,CNY,合并期末,2020-03-13T15:57:10
20181231,976832000000.0,677703000000.0,719556000000.0,115000000.0,19417000000.0,22436000000.0,74783000000.0,161714000000.0,86931000000.0,37191000000.0,46277000000.0,9086000000.0,,74589000000.0,18074000000.0,56000000.0,,-28284000000.0,-946000000.0,50503000000.0,-38000000.0,2785000000.0,813494000000.0,21539000000.0,203323000000.0,9466000000.0,190990000000.0,642000000.0,16445000000.0,11000000.0,130383000000.0,3884000000.0,147697000000.0,18227000000.0,,7966000000.0,,52105000000.0,1709000000.0,45255000000.0,163338000000.0,385000000.0,572000000.0,163151000000.0,42699000000.0,120452000000.0,120452000000.0,,107404000000.0,13048000000.0,269163000000.0,,2137000000.0,1583000000.0,-12078000000.0,,,-12078000000.0,,1529000000.0,390000000.0,,7929000000.0,,461000000.0,,,,1139000000.0,,554000000.0,122589000000.0,108987000000.0,13602000000.0,6.02,6.01,定期报告,是,20200221,CNY,合并期末,2020-03-13T15:57:10
20180930,752478000000.0,530265000000.0,561835000000.0,70000000.0,14727000000.0,16843000000.0,54418000000.0,120700000000.0,66282000000.0,28212000000.0,34183000000.0,5971000000.0,,53877000000.0,11702000000.0,35000000.0,,-18902000000.0,-1135000000.0,37430000000.0,27000000.0,1410000000.0,630115000000.0,16572000000.0,152267000000.0,6726000000.0,167443000000.0,291000000.0,13251000000.0,5000000.0,102926000000.0,2840000000.0,103533000000.0,11416000000.0,,5472000000.0,872000000.0,35809000000.0,872000000.0,33648000000.0,122363000000.0,268000000.0,220000000.0,122411000000.0,32922000000.0,89489000000.0,89489000000.0,,79397000000.0,10092000000.0,,,1603000000.0,1225000000.0,-6381000000.0,,,-6381000000.0,,1438000000.0,-4000000.0,,,,,,,,1442000000.0,,378000000.0,91092000000.0,80622000000.0,10470000000.0,4.45,4.44,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T15:57:10
20180630,536300000000.0,386286000000.0,408194000000.0,52000000.0,10491000000.0,11417000000.0,37226000000.0,81424000000.0,44198000000.0,21213000000.0,24850000000.0,3637000000.0,,33798000000.0,8798000000.0,-143000000.0,,-11147000000.0,-769000000.0,24178000000.0,67000000.0,599000000.0,449576000000.0,11604000000.0,104402000000.0,4329000000.0,140840000000.0,111000000.0,10506000000.0,4000000.0,70319000000.0,1895000000.0,64274000000.0,7110000000.0,,3810000000.0,609000000.0,22924000000.0,609000000.0,21853000000.0,86724000000.0,187000000.0,148000000.0,86763000000.0,21993000000.0,64770000000.0,64770000000.0,,58095000000.0,6675000000.0,269163000000.0,,130000000.0,-221000000.0,-6842000000.0,,,-6842000000.0,,406000000.0,3000000.0,,,,,,,,403000000.0,,351000000.0,64900000000.0,57874000000.0,7026000000.0,3.26,3.25,定期报告,未审计,20190816,CNY,合并期末,2020-03-13T15:57:10
20180331,311221000000.0,238686000000.0,253109000000.0,76000000.0,5755000000.0,8668000000.0,18675000000.0,40679000000.0,22004000000.0,10210000000.0,11926000000.0,1716000000.0,,15089000000.0,3881000000.0,,,-4795000000.0,-124000000.0,10974000000.0,44000000.0,137000000.0,271646000000.0,6891000000.0,60182000000.0,1982000000.0,104669000000.0,47000000.0,7576000000.0,13000000.0,37190000000.0,929000000.0,30723000000.0,3701000000.0,,1992000000.0,11075000000.0,10851000000.0,224000000.0,11949000000.0,39575000000.0,69000000.0,60000000.0,39584000000.0,10633000000.0,28951000000.0,28951000000.0,,25702000000.0,3249000000.0,,,-658000000.0,-891000000.0,-5516000000.0,,,-5516000000.0,,1181000000.0,63000000.0,,1677000000.0,,-12000000.0,,,,-547000000.0,,233000000.0,28293000000.0,24811000000.0,3482000000.0,1.44,1.44,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T15:57:10
20171231,890882000000.0,572990000000.0,605035000000.0,127000000.0,17420000000.0,14625000000.0,74885000000.0,147386000000.0,72501000000.0,37808000000.0,44407000000.0,6599000000.0,,67543000000.0,7145000000.0,,,3271000000.0,-128000000.0,44078000000.0,-1000000.0,2060000000.0,756124000000.0,20519000000.0,159113000000.0,8923000000.0,220024000000.0,492000000.0,13129000000.0,28000000.0,114559000000.0,3735000000.0,139688000000.0,11167000000.0,,6728000000.0,45251000000.0,,,45054000000.0,134758000000.0,354000000.0,372000000.0,134740000000.0,34762000000.0,99978000000.0,99978000000.0,,89088000000.0,10890000000.0,175932000000.0,,21881000000.0,21584000000.0,,,,,,24771000000.0,92000000.0,25564000000.0,,,,,,,-885000000.0,,297000000.0,121859000000.0,110672000000.0,11187000000.0,4.99,4.99,定期报告,是,20190313,CNY,合并期末,2020-03-13T15:57:10
20170930,663002000000.0,444436000000.0,471772000000.0,123000000.0,13540000000.0,13796000000.0,56181000000.0,108444000000.0,52263000000.0,28387000000.0,32855000000.0,4468000000.0,,99267000000.0,,,,1443000000.0,-45000000.0,32662000000.0,-4000000.0,675000000.0,562474000000.0,16884000000.0,115990000000.0,6449000000.0,174525000000.0,1290000000.0,10600000000.0,28000000.0,84539000000.0,2747000000.0,95556000000.0,8340000000.0,,5286000000.0,35009000000.0,,,31281000000.0,100528000000.0,288000000.0,258000000.0,100558000000.0,25339000000.0,75219000000.0,75219000000.0,,66318000000.0,8901000000.0,,,17846000000.0,17381000000.0,,,,,,22305000000.0,11000000.0,22605000000.0,,,,,,,-300000000.0,,465000000.0,93065000000.0,83699000000.0,9366000000.0,3.72,3.71,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T15:57:10
20170630,463762000000.0,321171000000.0,341390000000.0,94000000.0,9442000000.0,10777000000.0,38017000000.0,71474000000.0,33457000000.0,18932000000.0,21667000000.0,2735000000.0,,64020000000.0,,,,875000000.0,-256000000.0,20523000000.0,-3000000.0,483000000.0,398259000000.0,13242000000.0,78107000000.0,4006000000.0,135892000000.0,901000000.0,8403000000.0,22000000.0,57780000000.0,1827000000.0,62380000000.0,5198000000.0,,3709000000.0,24575000000.0,,,19449000000.0,65503000000.0,183000000.0,138000000.0,65548000000.0,16455000000.0,49093000000.0,49093000000.0,,43427000000.0,5666000000.0,175932000000.0,,9927000000.0,9726000000.0,,,,,,12765000000.0,-90000000.0,13444000000.0,,,,,,,-589000000.0,,201000000.0,59020000000.0,53153000000.0,5867000000.0,2.43,2.43,定期报告,未审计,20180822,CNY,合并期末,2020-03-13T15:57:10
20170331,265755000000.0,197203000000.0,211093000000.0,14000000.0,5020000000.0,8870000000.0,19130000000.0,34967000000.0,15837000000.0,9733000000.0,11001000000.0,1268000000.0,,29428000000.0,,,,-85000000.0,-115000000.0,10349000000.0,3000000.0,109000000.0,232984000000.0,9545000000.0,40260000000.0,2093000000.0,93897000000.0,390000000.0,5900000000.0,,30187000000.0,838000000.0,29952000000.0,2788000000.0,,1407000000.0,12744000000.0,,,10763000000.0,32771000000.0,27000000.0,70000000.0,32728000000.0,6988000000.0,25740000000.0,25740000000.0,,23053000000.0,2687000000.0,,,6311000000.0,6404000000.0,,,,,,6404000000.0,7000000.0,6435000000.0,,,,,,,-38000000.0,,128000000.0,32051000000.0,29236000000.0,2815000000.0,1.29,1.29,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T15:57:10
20161231,712453000000.0,441620000000.0,469555000000.0,106000000.0,17827000000.0,10108000000.0,78138000000.0,131075000000.0,52937000000.0,35467000000.0,39859000000.0,4392000000.0,,109678000000.0,,,,3831000000.0,1401000000.0,42318000000.0,,,619085000000.0,16050000000.0,140236000000.0,11208000000.0,149613000000.0,-1522000000.0,11236000000.0,12000000.0,78742000000.0,9268000000.0,129997000000.0,12144000000.0,,6353000000.0,48894000000.0,,,38932000000.0,93368000000.0,1402000000.0,359000000.0,94411000000.0,22043000000.0,72368000000.0,72368000000.0,,62394000000.0,9974000000.0,135011000000.0,,-7567000000.0,-7684000000.0,,,,,,-11114000000.0,-38000000.0,-12243000000.0,,,,,,,1167000000.0,,117000000.0,64801000000.0,54710000000.0,10091000000.0,3.5,3.49,定期报告,是,20180321,CNY,合并期末,2020-03-13T15:57:10
20160930,546118000000.0,340651000000.0,359346000000.0,72000000.0,13178000000.0,5517000000.0,58035000000.0,98037000000.0,40002000000.0,27830000000.0,31126000000.0,3296000000.0,,83747000000.0,,,,3303000000.0,606000000.0,31946000000.0,,,464088000000.0,12777000000.0,103246000000.0,8510000000.0,118032000000.0,-1063000000.0,9024000000.0,7000000.0,58785000000.0,8349000000.0,92862000000.0,9368000000.0,,4165000000.0,33358000000.0,,,29892000000.0,82030000000.0,777000000.0,229000000.0,82578000000.0,17765000000.0,64813000000.0,,,56508000000.0,8305000000.0,,,-5917000000.0,-6005000000.0,,,,,,-6293000000.0,59000000.0,-6812000000.0,,,,,,,460000000.0,,88000000.0,58896000000.0,50503000000.0,8393000000.0,3.17,3.16,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T15:57:10
20160630,376657000000.0,243623000000.0,256873000000.0,54000000.0,9289000000.0,3961000000.0,38446000000.0,65171000000.0,26725000000.0,18943000000.0,21021000000.0,2078000000.0,,54471000000.0,,,,676000000.0,316000000.0,20182000000.0,,,320871000000.0,10075000000.0,69846000000.0,6115000000.0,89314000000.0,-551000000.0,7071000000.0,6000000.0,38739000000.0,7594000000.0,61744000000.0,6318000000.0,,2917000000.0,21268000000.0,,,17377000000.0,55786000000.0,394000000.0,118000000.0,56062000000.0,9754000000.0,46308000000.0,,,40776000000.0,5532000000.0,135011000000.0,,-9129000000.0,-9097000000.0,,,,,,-12969000000.0,-39000000.0,-13410000000.0,,,,,,,480000000.0,,-32000000.0,37179000000.0,31679000000.0,5500000000.0,2.28,2.28,定期报告,未审计,20170818,CNY,合并期末,2020-03-13T15:57:10
20160331,208857000000.0,146925000000.0,155451000000.0,8000000.0,5097000000.0,3429000000.0,19554000000.0,33134000000.0,13580000000.0,9478000000.0,10462000000.0,984000000.0,,24283000000.0,,,,-816000000.0,43000000.0,9390000000.0,,,181729000000.0,7249000000.0,36211000000.0,3521000000.0,64238000000.0,-271000000.0,4825000000.0,,19362000000.0,5239000000.0,28494000000.0,2975000000.0,,1008000000.0,9909000000.0,,,7485000000.0,27128000000.0,270000000.0,50000000.0,27348000000.0,3959000000.0,23389000000.0,,,20700000000.0,2689000000.0,,,-11246000000.0,-17775000000.0,,,,,,-17775000000.0,,-17638000000.0,,,,,,,-137000000.0,,-55000000.0,12143000000.0,9509000000.0,2634000000.0,1.16,1.16,其他,未审计,20170428,CNY,合并期末,2020-03-13T15:57:10
20151231,619990000000.0,349846000000.0,386012000000.0,63000000.0,25208000000.0,10958000000.0,69766000000.0,134635000000.0,64869000000.0,34570000000.0,37995000000.0,3425000000.0,,137844000000.0,,,,125000000.0,256000000.0,27583000000.0,,,527043000000.0,16578000000.0,118125000000.0,13016000000.0,140108000000.0,2127000000.0,8455000000.0,11000000.0,50633000000.0,20815000000.0,112737000000.0,7539000000.0,,9148000000.0,36548000000.0,,,39785000000.0,92947000000.0,859000000.0,393000000.0,93413000000.0,28235000000.0,65178000000.0,,,54203000000.0,10975000000.0,98748000000.0,,752000000.0,362000000.0,,,,,,914000000.0,10000000.0,970000000.0,,,,,,,-66000000.0,,390000000.0,65930000000.0,54565000000.0,11365000000.0,2.98,2.98,定期报告,是,20170323,CNY,合并期末,2020-03-13T15:57:10
20150930,473206000000.0,269671000000.0,296831000000.0,46000000.0,18767000000.0,8393000000.0,50215000000.0,99633000000.0,49418000000.0,28731000000.0,31298000000.0,2567000000.0,,106523000000.0,,,,-61000000.0,2000000.0,18125000000.0,,,392464000000.0,13954000000.0,86010000000.0,9508000000.0,116568000000.0,2108000000.0,6509000000.0,5000000.0,37894000000.0,15970000000.0,77659000000.0,3685000000.0,,5769000000.0,24090000000.0,,,27505000000.0,80742000000.0,376000000.0,150000000.0,80968000000.0,24563000000.0,56405000000.0,,,48276000000.0,8129000000.0,,,-13161000000.0,-13395000000.0,,,,,,-20524000000.0,46000000.0,-20441000000.0,,,,,,,-129000000.0,,234000000.0,43244000000.0,34881000000.0,8363000000.0,2.64,2.64,定期报告,未审计,20161028,CNY,合并期末,2020-03-13T15:57:10
20150630,337909000000.0,191862000000.0,212275000000.0,15000000.0,12911000000.0,7502000000.0,31854000000.0,66171000000.0,34317000000.0,18528000000.0,20431000000.0,1903000000.0,,84121000000.0,,,,374000000.0,-440000000.0,11610000000.0,,,278481000000.0,11173000000.0,56934000000.0,6314000000.0,91887000000.0,872000000.0,4776000000.0,1000000.0,25809000000.0,11482000000.0,48973000000.0,2416000000.0,,3888000000.0,15749000000.0,,,20355000000.0,59428000000.0,202000000.0,87000000.0,59543000000.0,19632000000.0,39911000000.0,,,34649000000.0,5262000000.0,98748000000.0,,71000000.0,-141000000.0,,,,,,2672000000.0,30000000.0,2692000000.0,,,,,,,-50000000.0,,212000000.0,39982000000.0,34508000000.0,5474000000.0,1.9,1.9,定期报告,未审计,20160818,CNY,合并期末,2020-03-13T15:57:10
20150331,175457000000.0,114606000000.0,127033000000.0,11000000.0,6849000000.0,5578000000.0,15341000000.0,32641000000.0,17300000000.0,7228000000.0,8196000000.0,968000000.0,,33609000000.0,,,,37000000.0,-184000000.0,4820000000.0,,,141997000000.0,8046000000.0,28785000000.0,3019000000.0,52879000000.0,875000000.0,3058000000.0,1000000.0,13821000000.0,5136000000.0,21475000000.0,1172000000.0,,1980000000.0,5137000000.0,,,8361000000.0,33460000000.0,78000000.0,43000000.0,33495000000.0,11059000000.0,22436000000.0,,,19964000000.0,2472000000.0,,,-3572000000.0,389000000.0,-1000000.0,,-1000000.0,,,390000000.0,-1000000.0,476000000.0,,,,551000000.0,,,-86000000.0,,56000000.0,18864000000.0,16336000000.0,2528000000.0,1.09,1.09,定期报告,未审计,20160427,CNY,合并期末,2020-03-13T15:57:10
20141231,462882000000.0,288779000000.0,326423000000.0,38000000.0,24660000000.0,12984000000.0,54895000000.0,119422000000.0,64527000000.0,22413000000.0,25643000000.0,3230000000.0,,78735000000.0,,,,615000000.0,-191000000.0,17636000000.0,,,400541000000.0,10188000000.0,102659000000.0,12532000000.0,108419000000.0,1596000000.0,5871000000.0,4000000.0,34937000000.0,15915000000.0,85665000000.0,6974000000.0,,7963000000.0,24896000000.0,,,27104000000.0,62341000000.0,512000000.0,500000000.0,62353000000.0,14423000000.0,47930000000.0,,,39279000000.0,8651000000.0,70014000000.0,,30774000000.0,,-8000000.0,,-8000000.0,,,37352000000.0,-4000000.0,37315000000.0,,,,37816000000.0,,,41000000.0,,463000000.0,78704000000.0,69590000000.0,9114000000.0,2.47,2.34,定期报告,是,20160316,CNY,合并期末,2020-03-13T15:57:10
20140930,344360000000.0,222383000000.0,251103000000.0,25000000.0,19082000000.0,9638000000.0,39791000000.0,88097000000.0,48306000000.0,15788000000.0,18000000000.0,2212000000.0,,53809000000.0,,,,213000000.0,-4000000.0,12380000000.0,,,294750000000.0,7546000000.0,75846000000.0,8958000000.0,84236000000.0,1577000000.0,4550000000.0,1000000.0,25991000000.0,11494000000.0,60275000000.0,4383000000.0,,6080000000.0,19101000000.0,,,17942000000.0,49610000000.0,291000000.0,338000000.0,49563000000.0,10889000000.0,38674000000.0,,,31687000000.0,6987000000.0,,,10116000000.0,9798000000.0,,,,,,12445000000.0,-1000000.0,12429000000.0,,,,,,,17000000.0,,318000000.0,48790000000.0,41485000000.0,7305000000.0,2.0,1.89,定期报告,未审计,20151028,CNY,合并期末,2020-03-13T15:57:10
20140630,236336000000.0,159364000000.0,179395000000.0,11000000.0,13875000000.0,6156000000.0,25433000000.0,57191000000.0,31758000000.0,9756000000.0,11194000000.0,1438000000.0,,33780000000.0,,,,222000000.0,97000000.0,7684000000.0,,,203820000000.0,5053000000.0,50760000000.0,5768000000.0,65132000000.0,888000000.0,3361000000.0,,17361000000.0,7483000000.0,38521000000.0,2833000000.0,,4367000000.0,13639000000.0,,,10700000000.0,32516000000.0,183000000.0,78000000.0,32621000000.0,6757000000.0,25864000000.0,,,21362000000.0,4502000000.0,84299000000.0,,6133000000.0,5961000000.0,,,,,,5745000000.0,21000000.0,5709000000.0,,,,,,,15000000.0,,172000000.0,31997000000.0,27323000000.0,4674000000.0,1.35,1.28,定期报告,未审计,20150821,CNY,合并期末,2020-03-13T15:57:10
20140331,131154000000.0,96503000000.0,108075000000.0,6000000.0,7671000000.0,3901000000.0,11949000000.0,27919000000.0,15970000000.0,4103000000.0,4883000000.0,780000000.0,,15966000000.0,,,,-825000000.0,47000000.0,3411000000.0,,,114492000000.0,2495000000.0,25305000000.0,2581000000.0,47703000000.0,630000000.0,2094000000.0,,9133000000.0,3606000000.0,18054000000.0,1364000000.0,,2303000000.0,5263000000.0,,,4989000000.0,16662000000.0,47000000.0,40000000.0,16669000000.0,3676000000.0,12993000000.0,,,10809000000.0,2184000000.0,,,116000000.0,,,,,,,-255000000.0,4000000.0,,,,,-253000000.0,,,-6000000.0,,,13109000000.0,10864000000.0,2245000000.0,1.37,1.29,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T15:57:10
20131231,362631000000.0,240199000000.0,269051000000.0,55000000.0,21034000000.0,7818000000.0,42430000000.0,93291000000.0,50861000000.0,13836000000.0,15815000000.0,1979000000.0,,54917000000.0,,,,596000000.0,-381000000.0,11034000000.0,,,316292000000.0,7574000000.0,90663000000.0,9210000000.0,94545000000.0,2126000000.0,5311000000.0,7000000.0,25383000000.0,11962000000.0,69168000000.0,3202000000.0,,6584000000.0,8966000000.0,,,17431000000.0,46339000000.0,405000000.0,520000000.0,46224000000.0,10210000000.0,36014000000.0,,,28154000000.0,7860000000.0,60103000000.0,,-6212000000.0,,-10000000.0,,-10000000.0,,,-7025000000.0,,,,,,-7036000000.0,,,11000000.0,,,29802000000.0,22930000000.0,6872000000.0,3.56,3.55,定期报告,是,20150320,CNY,合并期末,2020-03-13T15:57:10
20130930,274483000000.0,184198000000.0,204531000000.0,50000000.0,13802000000.0,6531000000.0,30389000000.0,67647000000.0,37258000000.0,9682000000.0,10968000000.0,1286000000.0,,42219000000.0,,,,11000000.0,-286000000.0,8270000000.0,,,236778000000.0,5588000000.0,65653000000.0,6343000000.0,76755000000.0,1594000000.0,4349000000.0,6000000.0,18970000000.0,8712000000.0,47787000000.0,2046000000.0,,4076000000.0,5907000000.0,,,13018000000.0,37705000000.0,230000000.0,393000000.0,37542000000.0,8090000000.0,29452000000.0,,,23339000000.0,6113000000.0,,,716000000.0,,,,,,,,,,,,,,,,,,,30168000000.0,24326000000.0,5842000000.0,2.95,2.95,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T15:57:10
20130630,189474000000.0,131030000000.0,144460000000.0,28000000.0,9441000000.0,3989000000.0,19440000000.0,43354000000.0,23914000000.0,5933000000.0,6678000000.0,745000000.0,,27997000000.0,,,,-68000000.0,-105000000.0,5247000000.0,,,161898000000.0,3712000000.0,43102000000.0,3937000000.0,57529000000.0,1293000000.0,3482000000.0,3000000.0,12872000000.0,5554000000.0,29975000000.0,1355000000.0,,2560000000.0,3789000000.0,,,8315000000.0,27576000000.0,126000000.0,351000000.0,27351000000.0,5580000000.0,21771000000.0,,,17910000000.0,3861000000.0,60103000000.0,,-2489000000.0,,,,,,,,,,,,,,,,,,,19282000000.0,15490000000.0,3792000000.0,2.26,2.26,定期报告,未审计,20140820,CNY,合并期末,2020-03-13T15:57:10
