报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,24961284684.65,24946054529.83,15230154.82,,,,,22752847719.78,19677651275.18,,,,,,,,,508003199.39,398044694.01,735636092.7,957589687.29,475670721.6,394230894.38,252049.61,201244998.79,13251592.38,-6915972.89,,,318078933.77,,,,179977471.3,-189912487.24,-163471452.82,,-1376919.38,2552977509.29,23400766.2,,22547639.69,,2553830635.8,412621911.88,,2141208723.92,2141208723.92,,1814529514.69,,326679209.23,-85935962.14,-176698011.26,-20650.41,,,-20650.41,,-176677360.85,,,,,,,-141843821.96,,-34833538.89,,90762049.12,2055272761.78,1637831503.43,417441258.35,0.3614,0.3614,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:42:03
20251231,97318077030.24,97226538368.58,91538661.66,,,,,91175044299.02,78945644025.74,,,,,,,,,1860805764.73,1732056031.13,3325218720.96,3746020467.79,1564402831.35,1472199878.93,896457.32,640535987.44,73756441.61,-119192336.5,,,1575616523.21,,,,868091499.82,-976155352.15,-119992097.69,,27942163.02,8159071454.87,145551255.61,,252847475.94,,8051775234.54,2050791822.29,,6000983412.25,6000983412.25,,5954294958.25,,46688454.0,1387135900.1,1209899681.12,11497624.4,,,11497624.4,,1198402056.72,58619.23,,,,,,966359701.42,,231983736.07,,177236218.98,7388119312.35,7164194639.37,223924672.98,1.161,1.161,定期报告,是,20260416,CNY,合并期末,2026-04-15T17:12:02
20250930,72988485925.27,72917637035.65,70848889.62,,,,,68000311940.39,59598364147.04,,,,,,,,,1224408123.53,1163001447.55,2310466022.11,2585911295.9,1117419014.81,1136267033.56,741889.45,323904895.99,48360247.74,-7044806.22,,,1607570223.35,,,,615225977.63,-363423348.82,66500415.23,,25929871.37,7263882019.63,90045239.96,,15077902.89,,7338849356.7,1604340186.54,,5734509170.16,5734509170.16,,5484271985.17,,250237184.99,762204597.76,665724437.12,5918179.97,,,5918179.97,,659806257.15,,,,,,,344076862.52,,315729394.63,,96480160.64,6496713767.92,6149996422.29,346717345.63,1.0924,1.0924,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:18:10
20250630,48400602996.58,48351270208.37,49332788.21,,,,,44732237710.28,39397943505.38,,,,,,,,,770609025.28,710946029.35,1417085786.6,1703732801.97,731487831.11,774348529.85,432730.59,211507790.64,37819203.39,,,,311456760.74,,,,388665814.86,-305351407.08,98180150.65,,11300196.17,4384124592.28,59033807.26,,20535275.14,,4422623124.4,1017988199.43,,3404634924.97,3404634924.97,,3183865288.91,,220769636.06,573091543.1,504593328.73,5918179.97,,,5918179.97,,498675148.76,,,,,,,251760052.99,,246915095.77,,68498214.37,3977726468.07,3688458617.64,289267850.43,0.6342,0.6342,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:00:15
20250331,23382844177.97,23357310859.67,25533318.3,,,,,21269678032.89,18548926575.17,,,,,,,,,410294851.4,476138473.83,713638959.46,800651431.29,319930278.7,350769611.52,97463.04,25781971.82,17791405.98,,,,-20616877.74,,,,169824492.87,-149579073.48,-51857581.6,,1997975.26,2088717052.21,33243392.38,,7695286.91,,2114265157.68,456747291.73,,1657517865.95,1657517865.95,,1600181657.2,,57336208.75,261374428.94,270924309.01,,,,,,270924309.01,,,,,,,223036093.18,,47888215.83,,-9549880.07,1918892294.89,1871105966.21,47786328.68,0.3187,0.3187,定期报告,未审计,20260430,CNY,合并期末,2025-04-21T18:40:05
20241231,97906313945.33,97821953080.4,84360864.93,,,,,91166712228.83,80090584218.23,,,,,,,,,1540980212.14,1356328064.86,3108294662.35,3639476083.35,1430494134.65,1591393882.42,554853.25,748192226.56,78922261.29,-86779205.84,,,-188066328.16,,,,989137217.61,-3559693858.13,-5422205.71,,156714554.65,4880463323.32,335623177.1,,187745336.31,,5028341164.11,1425450542.79,,3602890621.32,3602890621.32,,4143924869.81,,-541034248.49,-493169803.28,-500629560.49,-82065535.81,,,-82065535.81,,-418564024.68,-1268.82,,,,,,-473416647.38,,54853891.52,,7459757.21,3109720818.04,3643295309.32,-533574491.28,0.798,0.798,定期报告,是,20260416,CNY,合并期末,2025-04-21T18:40:05
20240930,72369400917.4,72309131998.43,60268918.97,,,,,66528807330.67,58609942967.09,,,,,,,,,1103591576.91,1058079992.98,2189318967.16,2477811084.36,1089626529.08,1102760312.76,436213.09,31250124.01,30455475.28,-11951346.68,,,-60302126.83,,,,655946411.69,-1129569804.55,-233789972.19,,48365436.45,5152493655.31,207011063.72,,30019394.66,,5329485324.37,833593346.95,,4495891977.42,4495891977.42,,4299563497.26,,196328480.16,151409543.19,89555667.12,132351.74,,,132351.74,,89423315.38,503968.18,,,,,,39574762.1,,49344585.1,,61853876.07,4647301520.61,4389119164.38,258182356.23,0.8564,0.8564,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T17:12:03
20240630,47863064761.18,47818667553.92,44397207.26,,,,,43401509990.13,38314904179.01,,,,,,,,,654609402.99,670254140.61,1301486773.36,1783525054.4,676397373.53,762334943.18,333066.23,-1617329.06,27340346.05,,,,-131077232.44,,,,427937290.1,-981225463.24,-79706520.31,,50050648.27,3745916164.37,102393301.25,,23066108.57,,3825243357.05,553134272.69,,3272109084.36,3272109084.36,,3032221587.57,,239887496.79,-44387343.59,-65842169.34,137932.79,,,137932.79,,-65980102.13,-1268.42,,,,,,-223723725.42,,157744891.71,,21454825.75,3227721740.77,2966379418.23,261342322.54,0.604,0.604,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T19:37:10
20240331,23563419359.35,23542697567.77,20721791.58,,,,,20651568071.52,18039935277.79,,,,,,,,,361621118.87,367700246.85,691222238.85,850423130.67,340540705.83,353439180.7,125352.66,30630966.82,15057676.01,,,,-36535078.12,,,,200095856.23,-222720717.98,-73980810.65,,7492174.73,2816833678.86,48635995.63,,14715799.41,,2850753875.08,463936502.95,,2386817372.13,2386817372.13,,1993770281.72,,393047090.41,102626272.35,56433901.45,,,,,,56433901.45,,,,,,,-121791946.16,,178225847.61,,46192370.9,2489443644.48,2050204183.17,439239461.31,0.3972,0.3972,定期报告,未审计,20250422,CNY,合并期末,2024-04-29T18:27:04
20231231,98206439552.02,98123483723.7,82955828.32,,,,,81235969414.11,71333104145.65,,,,,,,,,1322521365.71,1283612005.26,2586649110.17,3470142601.5,1239606861.3,1517795755.74,333324.52,161194281.06,114070275.28,-13929318.03,,,-22107320.7,,,,861327389.41,-1600605015.46,584884263.58,,-45929871.17,16909233864.63,177638156.14,,185815551.93,,16901056468.84,2808019882.25,,14093036586.59,14093036586.59,,10702710662.39,,3390325924.2,-351194523.92,-305633836.47,-2057928.71,,-201916.46,-1856012.25,,-303575907.76,1224.51,,,,,,-265533219.16,,-38043913.11,,-45560687.45,13741842062.67,10397076825.92,3344765236.75,2.3888,2.3888,定期报告,是,20250422,CNY,合并期末,2024-04-08T19:37:18
20230930,73656272117.44,73594726842.72,61545274.72,,,,,59070773727.48,52022431259.08,,,,,,,,,1043692681.64,815145352.34,1868248937.0,2393086981.95,927922376.47,1091953363.95,246139.0,190855617.51,90931444.1,,,,31911189.44,,,,424889609.92,-637683088.81,514765158.41,,-14680557.25,15095556319.18,105683464.27,,58943341.34,,15142296442.11,2457702226.71,,12684594215.4,12684594215.4,,9376435493.49,,3308158721.91,-425706605.29,-469212082.53,-1803584.1,,,-1803584.1,,-467408498.43,,,,,,,-700911102.75,,233502604.32,,43505477.24,12258887610.11,8907223410.96,3351664199.15,2.2754,2.2754,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T19:02:07
20230630,50108533002.26,50069453721.87,39079280.39,,,,,38380233658.91,33992449829.29,,,,,,,,,726503194.16,515272660.72,1098477865.94,1555138987.88,492199105.2,705431066.71,192015.72,141001324.53,72118981.1,,,,133635735.53,,,,359243613.63,-573484819.92,529989382.69,,-3986463.02,12314698116.79,69488667.82,,31861497.33,,12352325287.28,1967793948.61,,10384531338.67,10384531338.67,,7484506753.18,,2900024585.49,-449233419.19,-443629111.45,-1212193.15,,,-1212193.15,,-442416918.3,-11226.52,,,,,,-555994979.31,,113589287.53,,-5604307.74,9935297919.48,7040877641.73,2894420277.75,1.9353,1.9353,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:37:10
20230331,26500719519.25,26487184505.9,13535013.35,,,,,18968346538.25,16435640502.64,,,,,,,,,418950834.02,529436556.47,545382533.94,713834594.85,325009525.94,341472532.03,91990.39,73589733.84,24064099.7,,,,281480562.42,,,,119540903.52,-23717688.33,-79375245.92,,817147.6,7904708394.13,34895210.36,,2311493.48,,7937292111.01,1152975232.96,,6784316878.05,6784316878.05,,4734134427.57,,2050182450.48,-35464231.38,-3823292.9,-11226.52,,,-11226.52,,-3812066.38,,,,,,,-2454135.35,,-1357931.03,,-31640938.48,6748852646.67,4730311134.67,2018541512.0,1.2054,1.2054,定期报告,未审计,20240430,CNY,合并期末,2023-04-24T19:22:03
20221231,96510390053.85,96393958759.7,116431294.15,,,,,68327055563.04,59284740677.37,,,,,,,,,1407238894.93,1311598118.93,2313899483.87,3135660827.95,873503395.27,1450002524.3,414164.72,150579025.71,123539060.6,-14341927.71,,,-436890492.68,,,,406288029.55,-651627029.62,-963514103.25,,-9927998.09,26678241922.43,139981633.25,,239172049.77,,26579051505.91,3694135760.85,,22884915745.06,22884915745.06,,15914206088.19,,6970709656.87,-17491580.51,-80267852.29,-1319447.25,,,-1319447.25,,-78948405.04,-61620.41,,,,,,-310026524.32,,231139739.69,,62776271.78,22867424164.55,15833938235.9,7033485928.65,4.1262,4.1262,定期报告,是,20240409,CNY,合并期末,2024-04-08T19:37:18
